month,invested,outlier,first,second,rest,total,number of clusters
2001-01,432,1793,23,15,1756,3587,756
2001-02,508,1803,20,18,1765,3606,757
2001-03,480,1730,19,16,1696,3461,716
2001-04,468,1734,18,14,1703,3469,732
2001-05,448,1739,19,18,1703,3479,730
2001-06,466,1722,23,16,1683,3444,697
2001-07,464,1723,18,15,1693,3449,708
2001-08,404,1738,22,18,1699,3477,709
2001-09,452,1688,18,13,1658,3377,712
2001-10,470,1703,16,13,1674,3406,728
2001-11,476,1721,18,16,1687,3442,716
2001-12,406,1748,17,15,1716,3496,756
2002-01,454,1759,21,15,1723,3518,754
2002-02,430,1766,16,15,1735,3532,734
2002-03,460,1712,20,16,1677,3425,751
2002-04,478,1726,23,22,1681,3452,756
2002-05,456,1742,21,17,1705,3485,782
2002-06,470,1733,17,15,1701,3466,756
2002-07,438,1749,19,16,1714,3498,766
2002-08,470,1762,16,14,1733,3525,765
2002-09,464,1722,13,10,1700,3445,756
2002-10,426,1723,15,12,1697,3447,765
2002-11,460,1726,15,14,1697,3452,759
2002-12,466,1719,18,16,1686,3439,740
2003-01,404,1723,19,17,1687,3446,748
2003-02,458,1725,16,13,1699,3453,749
2003-03,414,1680,16,15,1649,3360,732
2003-04,408,1681,17,14,1651,3363,724
2003-05,434,1690,21,16,1654,3381,720
2003-06,418,1687,22,16,1652,3377,708
2003-07,466,1702,21,17,1665,3405,723
2003-08,416,1716,16,15,1686,3433,712
2003-09,436,1691,18,14,1659,3382,701
2003-10,446,1695,20,17,1658,3390,705
2003-11,456,1710,18,17,1675,3420,707
2003-12,436,1733,19,18,1699,3469,723
2004-01,410,1748,19,18,1711,3496,737
2004-02,460,1749,23,22,1705,3499,743
2004-03,442,1711,22,21,1668,3422,722
2004-04,436,1721,20,18,1683,3442,711
2004-05,416,1738,26,20,1693,3477,718
2004-06,408,1729,22,21,1686,3458,732
2004-07,514,1740,21,20,1699,3480,736
2004-08,480,1755,20,18,1718,3511,755
2004-09,430,1734,16,15,1706,3471,726
2004-10,446,1743,18,16,1709,3486,733
2004-11,420,1749,17,15,1718,3499,737
2004-12,400,1763,20,18,1725,3526,723
2005-01,504,1765,18,16,1731,3530,717
2005-02,406,1765,18,17,1731,3531,723
2005-03,394,1719,20,18,1682,3439,725
2005-04,472,1720,19,16,1686,3441,724
2005-05,372,1725,25,20,1681,3451,739
2005-06,408,1699,24,22,1654,3399,728
2005-07,466,1699,24,19,1656,3398,723
2005-08,398,1702,19,16,1668,3405,730
2005-09,422,1664,19,14,1632,3329,725
2005-10,430,1662,18,14,1631,3325,707
2005-11,452,1664,21,20,1623,3328,720
2005-12,438,1677,19,15,1643,3354,696
2006-01,442,1680,30,17,1633,3360,689
2006-02,406,1681,26,21,1634,3362,687
2006-03,386,1640,27,23,1590,3280,681
2006-04,388,1640,26,19,1595,3280,693
2006-05,340,1643,26,18,1599,3286,679
2006-06,356,1626,30,19,1577,3252,686
2006-07,406,1629,31,15,1583,3258,692
2006-08,420,1633,19,14,1600,3266,695
2006-09,356,1595,18,16,1562,3191,683
2006-10,420,1595,22,16,1559,3192,680
2006-11,368,1601,25,19,1557,3202,682
2006-12,414,1599,27,17,1556,3199,697
2007-01,394,1600,17,15,1569,3201,699
2007-02,464,1603,25,16,1563,3207,699
2007-03,438,1551,21,17,1513,3102,673
2007-04,374,1549,25,19,1508,3101,672
2007-05,364,1548,21,20,1508,3097,669
2007-06,308,1518,18,13,1487,3036,673
2007-07,378,1518,17,15,1489,3039,662
2007-08,366,1521,20,15,1487,3043,654
2007-09,398,1499,15,14,1470,2998,660
2007-10,442,1500,18,12,1471,3001,652
2007-11,396,1502,17,16,1469,3004,653
2007-12,400,1500,16,15,1470,3001,658
2008-01,414,1507,19,15,1473,3014,665
2008-02,424,1511,20,17,1475,3023,668
2008-03,414,1484,20,19,1445,2968,653
2008-04,410,1488,19,14,1455,2976,659
2008-05,394,1490,25,17,1449,2981,664
2008-06,412,1481,17,14,1451,2963,640
2008-07,422,1491,16,14,1462,2983,637
2008-08,388,1498,16,13,1470,2997,658
2008-09,390,1470,17,14,1440,2941,651
2008-10,428,1472,20,17,1435,2944,665
2008-11,446,1479,14,12,1453,2958,669
2008-12,360,1334,10,8,1316,2668,628
2009-01,370,1344,11,9,1324,2688,625
2009-02,404,1345,9,8,1329,2691,634
2009-03,396,1467,13,12,1443,2935,675
2009-04,378,1467,15,14,1439,2935,665
2009-05,402,1471,14,13,1444,2942,651
2009-06,376,1459,22,11,1426,2918,641
2009-07,376,1471,14,11,1446,2942,649
2009-08,354,1477,13,12,1453,2955,662
2009-09,372,1460,19,11,1430,2920,659
2009-10,378,1462,23,14,1425,2924,664
2009-11,376,1465,22,14,1429,2930,665
2009-12,314,1365,13,11,1341,2730,636
2010-01,350,1371,13,12,1348,2744,646
2010-02,352,1375,12,10,1353,2750,642
2010-03,314,1329,16,14,1299,2658,622
2010-04,322,1331,14,13,1304,2662,611
2010-05,312,1335,16,15,1306,2672,618
2010-06,356,1320,16,14,1290,2640,615
2010-07,372,1326,16,11,1300,2653,627
2010-08,348,1331,16,12,1304,2663,633
2010-09,344,1307,13,12,1282,2614,613
2010-10,346,1306,15,12,1280,2613,615
2010-11,304,1313,18,12,1283,2626,606
2010-12,294,1334,13,11,1311,2669,631
2011-01,322,1340,13,10,1317,2680,633
2011-02,282,1343,16,13,1315,2687,636
2011-03,398,1422,16,15,1392,2845,639
2011-04,332,1427,15,12,1400,2854,635
2011-05,410,1430,14,12,1404,2860,646
2011-06,310,1417,19,16,1382,2834,623
2011-07,334,1425,19,15,1392,2851,634
2011-08,424,1432,18,17,1398,2865,640
2011-09,372,1415,17,14,1384,2830,626
2011-10,366,1416,15,14,1387,2832,637
2011-11,334,1422,18,17,1388,2845,636
2011-12,330,1284,17,16,1252,2569,560
2012-01,376,1291,15,13,1264,2583,581
2012-02,364,1291,15,11,1266,2583,587
2012-03,308,1389,23,14,1352,2778,598
2012-04,386,1391,19,14,1359,2783,607
2012-05,358,1393,23,15,1355,2786,600
2012-06,416,1380,16,15,1349,2760,607
2012-07,248,1384,18,17,1349,2768,608
2012-08,318,1386,18,16,1352,2772,601
2012-09,344,1376,19,16,1342,2753,586
2012-10,346,1374,16,14,1345,2749,588
2012-11,378,1375,26,16,1333,2750,602
2012-12,286,1375,28,15,1332,2750,593
2013-01,392,1375,20,18,1338,2751,584
2013-02,322,1376,28,15,1333,2752,580
2013-03,310,1340,16,15,1309,2680,592
2013-04,360,1338,19,18,1301,2676,585
2013-05,298,1338,19,15,1305,2677,601
2013-06,322,1327,19,11,1297,2654,571
2013-07,306,1327,16,14,1298,2655,575
2013-08,312,1329,17,14,1298,2658,572
2013-09,334,1304,15,13,1276,2608,554
2013-10,370,1308,16,13,1280,2617,564
2013-11,390,1313,27,14,1272,2626,565
2013-12,348,1327,23,15,1290,2655,575
2014-01,348,1330,16,13,1303,2662,570
2014-02,362,1331,19,17,1298,2665,571
2014-03,370,1310,24,20,1266,2620,565
2014-04,334,1317,16,13,1289,2635,568
2014-05,374,1321,22,17,1283,2643,563
2014-06,372,1311,19,14,1279,2623,557
2014-07,330,1315,21,18,1277,2631,561
2014-08,288,1320,17,16,1287,2640,573
2014-09,336,1301,17,14,1271,2603,564
2014-10,354,1300,16,14,1271,2601,562
2014-11,318,1302,16,14,1272,2604,562
2014-12,340,1311,26,14,1272,2623,541
2015-01,356,1320,25,19,1276,2640,553
2015-02,354,1321,26,16,1279,2642,558
2015-03,302,1303,22,21,1262,2608,553
2015-04,352,1306,20,14,1273,2613,545
2015-05,292,1309,20,19,1270,2618,545
2015-06,306,1291,14,13,1266,2584,545
2015-07,330,1292,20,14,1259,2585,547
2015-08,302,1299,15,14,1270,2598,561
2015-09,322,1269,16,15,1238,2538,534
2015-10,314,1269,18,14,1237,2538,534
2015-11,324,1271,24,15,1232,2542,531
2015-12,306,1266,16,15,1235,2532,530
2016-01,352,1265,15,14,1239,2533,538
2016-02,334,1267,29,15,1225,2536,541
2016-03,314,1247,18,14,1215,2494,529
2016-04,322,1253,14,13,1227,2507,528
2016-05,306,1256,18,12,1226,2512,520
2016-06,320,1241,19,17,1206,2483,522
2016-07,348,1242,12,11,1220,2485,517
2016-08,322,1247,19,16,1212,2494,516
2016-09,288,1227,20,13,1194,2454,516
2016-10,298,1228,20,14,1195,2457,518
2016-11,322,1235,20,15,1201,2471,516
2016-12,322,1234,20,11,1203,2468,502
2017-01,324,1235,17,16,1202,2470,513
2017-02,324,1236,15,12,1210,2473,524
2017-03,334,1205,17,15,1174,2411,511
2017-04,338,1207,20,15,1173,2415,508
2017-05,290,1213,15,14,1184,2426,508
2017-06,300,1194,20,16,1160,2390,492
2017-07,310,1201,16,13,1172,2402,506
2017-08,294,1205,19,16,1170,2410,506
2017-09,318,1191,15,13,1164,2383,490
2017-10,324,1199,16,14,1169,2398,492
2017-11,302,1206,16,14,1176,2412,502
2017-12,338,1216,20,18,1179,2433,513
2018-01,332,1217,24,20,1176,2437,508
2018-02,304,1225,26,15,1185,2451,525
2018-03,272,1195,22,21,1153,2391,489
2018-04,346,1205,22,17,1167,2411,496
2018-05,334,1213,31,17,1168,2429,506
2018-06,284,1202,26,16,1160,2404,506
2018-07,300,1207,19,17,1172,2415,512
2018-08,304,1217,22,16,1179,2434,511
2018-09,320,1197,18,15,1165,2395,496
2018-10,354,1201,15,14,1173,2403,514
2018-11,304,1208,23,21,1164,2416,507
2018-12,368,1216,24,16,1176,2432,517
2019-01,316,1220,15,14,1191,2440,525
2019-02,348,1222,22,19,1182,2445,512
2019-03,318,1180,22,16,1142,2360,500
2019-04,326,1179,19,18,1143,2359,498
2019-05,306,1181,23,14,1144,2362,497
2019-06,318,1179,22,14,1143,2358,492
2019-07,326,1183,21,14,1149,2367,485
2019-08,328,1198,23,14,1161,2396,486
2019-09,306,1181,27,25,1130,2363,489
2019-10,288,1183,20,16,1148,2367,488
2019-11,260,1187,20,17,1151,2375,485
2019-12,314,1195,16,12,1168,2391,483
2020-01,324,1198,17,15,1166,2396,492
2020-02,336,1197,16,15,1167,2395,489
2020-03,340,1162,22,16,1124,2324,477
2020-04,344,1159,15,14,1131,2319,482
2020-05,330,1159,18,15,1127,2319,470
2020-06,310,1151,15,14,1123,2303,482
2020-07,280,1149,15,14,1121,2299,474
2020-08,288,1149,24,16,1110,2299,470
2020-09,286,1136,14,13,1109,2272,478
2020-10,324,1135,15,13,1107,2270,470
2020-11,312,1135,15,13,1107,2270,473
2020-12,256,1138,16,14,1108,2276,463
2021-01,304,1137,17,12,1108,2274,458
2021-02,342,1136,16,13,1108,2273,469
2021-03,282,1103,17,15,1071,2206,448
2021-04,278,1102,17,16,1070,2205,456
2021-05,278,1102,17,13,1072,2204,452
2021-06,320,1085,22,14,1050,2171,431
2021-07,302,1083,17,15,1051,2166,436
2021-08,292,1083,19,15,1051,2168,428
2021-09,300,1072,19,16,1037,2144,431
2021-10,274,1071,20,19,1034,2144,430
2021-11,310,1070,28,18,1027,2143,425
2021-12,304,1076,26,14,1039,2155,447
2022-01,330,1076,27,17,1035,2155,442
2022-02,294,1077,20,17,1041,2155,442
2022-03,254,1042,21,19,1002,2084,427
2022-04,280,1041,23,18,1000,2082,433
2022-05,252,1040,25,18,998,2081,436
2022-06,276,1031,15,14,1002,2062,430
2022-07,240,955,18,17,921,1911,401
2022-08,206,922,19,17,887,1845,386
