firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0037741311010009,0.0037741311010009,8.0,-0.1110828776251724,0.029861613203601,-0.0648159975810747,1.008556438180089,0.5353687842750632,-0.7245873929111373,-0.0277441182494272,1.428128710176905e-07,0.0036362103518141,-0.0636790630215522,0.7601105157639625,0.6845159638460102,-0.0346445303141563,-0.0346445303141563,0.0910014730286587,0.1640706474045654,0.1797484951427379,1.008556438180089,0.0910014730286587,0.072139303482587,-0.0122850122850124,0.0606860158311344,0.1323943661971831,0.1754385964912279,0.044155844155844,0.0806451612903225,0.044155844155844,0.0806451612903225,0.1166666666666664,-0.142857142857143,-0.060747663551402,-0.0518867924528303,-0.1086474501108648,-0.0359712230215828,-0.1373390557939915,-0.2023809523809524,-0.2148437500000001,-0.2527881040892193,-0.325503355704698,-0.2386363636363637,-0.2555555555555556,-0.291005291005291,-0.2846975088967972,-0.2984293193717279,-0.2872340425531915,-0.325503355704698,-0.3474025974025975,-0.2947368421052633,-0.2846975088967972,-0.3388157894736843,-0.3322259136212625,-0.3982035928143713,-0.392749244712991,-0.4079528718703977,-0.33,-0.3474025974025975,-0.3452768729641694,-0.3679245283018869,-0.4053254437869823,-0.3963963963963964,-0.3333333333333335,-0.3277591973244148,-0.3557692307692308,-0.3474025974025975,-0.3619047619047619,-0.3243697478991597,-0.1762295081967213,-0.1554621848739495
BPVK_29-L,0.0883404093580154,-0.0883404093580154,9.0,0.0133697150189481,0.4548909204982704,0.0176161748768406,1.8555641364159263,0.1518000778648545,0.0202978618020972,-0.0556066870003485,8.117641967007862e-05,0.0167826322768798,0.0031496183797786,35.43573216430924,-0.3657337500962629,0.1040412996371721,0.1393732877002102,0.1281134755458602,0.0236029757052941,-0.5895620780015155,1.467489088802678,0.0600448621105139,0.0374999999999998,0.0003907776475187,0.1077455646906102,0.0870488322717621,0.1223147742218326,0.2202097235462345,0.2343297974927678,0.2635735439289239,0.355214399152991,0.2325469427058257,0.1413285777975925,0.1179039301310045,0.0019569471624265,0.0381184103811842,0.0436200570729718,0.0090658257784785,-0.0291998483124762,0.0047095761381477,-0.014626635873749,-0.0269859369061192,-0.044776119402985,-0.0383170548459804,-0.0751445086705201,-0.0065968180054325,0.0231814548361311,0.0534979423868313,0.0801687763713081,0.0178926441351889,0.0406504065040649,0.1552346570397111,0.2266411116435074,0.2254667304930588,0.1531531531531531,0.0534979423868313,0.1332447985834441,0.28,0.3559322033898306,0.1398040961709705,-0.044776119402985,-0.1483699268130405,-0.1979949874686717,-0.265844565529108,-0.2937931034482758,-0.2314620234163914,-0.1736604260813428,-0.1663953109736242,-0.1952216284187361,-0.1781701444622792,-0.2256503327283726
BUBP_92-L^K18,0.192997438087105,-0.192997438087105,9.0,-0.0186125211505922,0.273552290406223,0.0176411257851442,1.1604743083003952,0.3954372623574144,-1.3777777777777778,-0.067463706233973,1.0680360700149215e-05,0.016497461928934,0.0351802990325417,8.54972204184262,1.1974543695315047,-0.1160449604743083,-0.1013879952201489,0.2005543398978847,-0.1118801170309542,-1.0635294117647058,0.891699604743083,0.1072210065645514,-0.0228873239436619,0.0499075785582254,0.0716981132075471,0.0597014925373133,0.0518518518518518,-0.0069930069930069,-0.0087260034904015,-0.0069930069930069,0.0106761565836297,0.0106761565836297,0.1115459882583169,0.1735537190082643,0.1711340206185567,-0.0596026490066226,-0.0809061488673139,-0.0533333333333333,-0.1471471471471471,-0.1535022354694486,-0.2176308539944903,-0.246684350132626,-0.1920341394025605,-0.1572700296735906,-0.144578313253012,-0.0749185667752443,-0.1547619047619047,-0.1931818181818182,-0.132824427480916,-0.1522388059701492,-0.1138845553822153,-0.1026856240126382,-0.1180124223602485,-0.0673234811165846,-0.1111111111111111,-0.1166407465007776,-0.0121739130434782,0.0881226053639847,-0.0533333333333333,0.0234234234234234,-0.1261538461538461,-0.2272108843537414,-0.2652005174644244,-0.3173076923076924,-0.2089136490250696,-0.1152647975077881,-0.2486772486772487,-0.3456221198156682,-0.2396251673360107,-0.0501672240802676,-0.256544502617801
BWQW_65-L^I10,0.0742394255994845,-0.0742394255994845,3.0,-0.0171571982660277,0.2197489417603269,0.0035258589014628,2.2824758525527304,0.1654861558274308,0.1022615535889871,-0.0271091268928058,5.789284307661414e-06,-0.0505133470225872,-0.0622259934945552,1.877946041269228,0.1897526732030715,-0.0231851233388119,-0.0265689574374669,-0.0478417663541513,-0.0079048400871919,-0.9345307068366164,1.5499704316972207,-0.0539931437277805,0.0174825174825175,0.0437956204379561,0.0751879699248119,0.0553505535055349,0.16734693877551,0.0792452830188679,0.0214285714285713,0.0362318840579709,0.1259842519685039,0.14859437751004,0.1259842519685039,0.0671641791044774,0.0957854406130267,0.1349206349206348,0.0514705882352939,0.0957854406130267,0.0592592592592591,0.0792452830188679,0.0671641791044774,0.0916030534351144,0.0671641791044774,0.0437956204379561,0.0250896057347669,0.1439999999999999,0.0711610486891385,0.1349206349206348,0.2654867256637168,0.1818181818181818,0.3619047619047617,0.615819209039548,0.4895833333333332,0.4895833333333332,0.5052631578947369,0.311926605504587,0.4444444444444444,0.2654867256637168,0.176954732510288,0.288288288288288,0.1439999999999999,0.0916030534351144,0.0833333333333332,0.1042471042471042,0.1721311475409837,0.4228855721393036,0.3490566037735847,0.4517766497461928,0.6923076923076923,0.9066666666666664,0.5543478260869563
CWI_80-L,0.0817350975310326,-0.0817350975310326,16.0,-0.0686548290215501,0.1465455504881082,0.044123809541465,1.2725,0.3790322580645161,0.1643988400624581,-0.1012685854590096,7.551831488860672e-05,-0.0610148058380315,-0.1409151425968748,21.040608624401468,-0.3580029990922437,0.088641967126193,0.0738782245062475,0.1876024760605223,0.2412109744560076,-1.3642987249544627,0.825625,0.0183538315988647,0.054673721340388,0.0035398230088494,0.0365630712979889,0.0657894736842104,0.1595092024539877,0.2193548387096773,0.1618852459016393,0.232608695652174,0.2628062360801781,0.2915717539863327,0.3728813559322035,0.4000000000000001,0.3467933491686461,0.3483947681331747,0.3341176470588234,0.4318181818181819,0.3263157894736841,0.3897058823529411,0.3483947681331747,0.4613402061855669,0.4727272727272726,0.5324324324324323,0.6062322946175638,0.7473035439137132,0.7746478873239437,0.7608695652173911,0.6775147928994083,0.7129909365558913,0.8931552587646077,0.975609756097561,0.8319870759289174,0.9551724137931036,0.829032258064516,0.9721739130434784,0.7339449541284404,0.7718749999999999,0.4881889763779528,0.6085106382978724,0.5860139860139859,0.3846153846153846,0.5771905424200277,0.6799999999999999,0.7312977099236642,0.8086124401913877,0.9484536082474226,0.9790575916230364,0.9155405405405406,0.8529411764705881,0.9318568994889268
CWV_20-L^I06,0.0646502712712387,-0.0646502712712387,17.0,0.0088539853811346,0.2522675416265957,0.0310753093829295,1.0722246220302376,0.1143603924391075,0.1591953679937922,-0.0701081836197545,9.18872803712762e-06,0.0574312565262792,-0.0493986096296022,4.861854668039289,0.7147919586643916,-0.0307868409004135,-0.0561472232906298,-0.1106429696023132,-0.0298486627294735,-0.8133514986376021,0.8076025917926566,-0.0336387501930303,0.070110701107011,0.0121381886087768,0.0493707647628267,0.0637880274779196,0.1175257731958763,0.0669291338582676,0.0753968253968253,0.1005076142131979,0.0905432595573441,0.1593582887700535,0.2318181818181817,0.2044444444444444,0.2044444444444444,0.1605995717344754,0.1872946330777654,0.2179775280898876,0.1964679911699778,0.1991150442477878,0.1495227995758219,0.2125279642058166,0.2693208430913349,0.3187347931873479,0.3219512195121952,0.2783018867924527,0.2179775280898876,0.2813238770685577,0.3897435897435897,0.3879641485275289,0.3969072164948453,0.418848167539267,0.4338624338624339,0.3897435897435897,0.2207207207207207,0.2017738359201775,0.2346241457858771,0.2388571428571428,0.1643394199785177,0.2693208430913349,0.0503875968992246,0.0168855534709193,0.0463320463320464,0.0178403755868543,0.0323809523809524,0.0575609756097561,0.0226415094339622,0.0178403755868543,0.1744312026002166,0.1951488423373759,0.0606653620352248
DLY_Y2-L^F16,0.1159378178120005,-0.1159378178120005,16.0,-0.0243972445464982,0.1414218009478673,0.0546935431656602,1.1940298507462686,0.2115384615384615,-0.0238095238095238,-0.1130321080924011,6.187116719436498e-06,0.0175086107921928,-0.0184072126220886,2.3928213215033507,0.1759524787883027,0.1504066307294425,0.1257545069482957,-0.0512593746919337,0.0288513457994389,-3.325,0.7549751243781094,-0.0099614395886889,0.0284697508896798,0.02367941712204,0.0349907918968692,0.0369003690036899,0.09765625,0.0504672897196263,0.1062992125984252,0.0807692307692307,0.09765625,0.1172962226640159,0.1587628865979382,0.173277661795407,0.146938775510204,0.1831578947368422,0.1330645161290322,0.1611570247933884,0.1041257367387034,0.1516393442622952,0.1172962226640159,0.1659751037344397,0.180672268907563,0.1831578947368422,0.2461197339246119,0.334916864608076,0.2919540229885058,0.3100233100233101,0.415617128463476,0.4085213032581454,0.4014962593516211,0.5148247978436657,0.5920679886685554,0.4789473684210528,0.2686230248306998,0.415617128463476,0.334916864608076,0.2772727272727271,0.206008583690987,0.3808353808353808,0.2889908256880733,0.1330645161290322,0.1041257367387034,0.1150793650793651,0.2324561403508773,0.2600896860986548,0.4373401534526853,0.4635416666666667,0.4946808510638298,0.5313351498637602,0.455958549222798
DOQX_41-L^J16,0.0478689128233453,-0.0478689128233453,17.0,-0.002757859900717,0.1616232699976542,0.0092416297001509,2.665554072096128,0.2278738555442522,0.0909090909090909,-0.0602043634355141,3.931982015111182e-07,0.0264754550468836,-0.0254747568318666,0.4516218198933793,-0.5613516582257534,0.0845012729357327,0.067611973039393,-0.0311945994356222,-0.0075513552625768,-0.5591397849462365,1.610146862483311,0.0158252681140465,-0.1436781609195402,0.0235294117647058,0.0740740740740739,0.0874999999999999,0.1756756756756756,0.0175438596491228,-0.0543478260869565,-0.0169491525423729,0.0175438596491228,-0.1122448979591836,-0.1122448979591836,-0.1256281407035175,-0.1122448979591836,-0.179245283018868,-0.2868852459016393,-0.2627118644067796,-0.3095238095238095,-0.3095238095238095,-0.3458646616541354,-0.348314606741573,-0.2564102564102564,-0.3409090909090909,-0.3281853281853282,-0.2162162162162163,-0.3358778625954198,-0.2368421052631578,-0.1256281407035175,-0.13,-0.1386138613861386,0.0481927710843375,0.144736842105263,0.0116279069767442,-0.0842105263157894,-0.2162162162162163,0.0235294117647058,0.2253521126760564,-0.09375,-0.0842105263157894,-0.2983870967741935,-0.4528301886792453,-0.4528301886792453,-0.5112359550561798,-0.4121621621621621,-0.3626373626373627,-0.4528301886792453,-0.3829787234042553,-0.1553398058252427,-0.0057142857142856,-0.3203125
DOS_59-L,0.0336554564850571,-0.0336554564850571,11.0,0.0113813065762912,0.2389877765655203,0.0115128169929816,0.989972879288801,0.1120436598293999,-0.0586316673972293,-0.0651286676984117,0.014368691147381,0.0156737838205731,0.0631400701374222,118.12821720983705,-0.0276766053012088,-0.080569389962669,-0.1185018658327371,-0.1171370435163253,-0.0912688878678487,-0.4097005953105744,0.7466873319416167,0.1430116516924951,0.0564263322884013,0.0207999999999999,0.0740740740740739,0.1352313167259786,0.1947565543071161,0.1557971014492754,0.1413237924865831,0.1880819366852886,0.2559055118110236,0.1992481203007519,0.1992481203007519,0.1814814814814813,0.2658730158730158,0.24609375,0.3154639175257732,0.3236514522821576,0.3073770491803278,0.3991228070175439,0.4499999999999999,0.4976525821596245,0.4083885209713023,0.5485436893203883,0.533653846153846,0.5118483412322274,0.4734411085450345,0.5263157894736843,0.5485436893203883,0.4871794871794872,0.6151898734177215,0.533653846153846,0.5637254901960784,0.6192893401015229,0.4941451990632319,0.5485436893203883,0.5263157894736843,0.4633027522935777,0.2785571142284568,0.3488372093023255,0.1392857142857142,0.0905982905982907,0.1038062283737024,0.0207999999999999,0.0813559322033896,0.151624548736462,0.1947565543071161,0.2364341085271317,0.1433691756272401,0.2083333333333332,0.0943396226415094
DPCZ_02-L^F20,0.0726568499782964,-0.0726568499782964,9.0,0.0303718518016338,0.2294198804283555,0.1062490847146776,0.8817305814180612,2.770262716601453,-0.0234409949002416,-0.0616158580698296,9.268450186795217e-09,0.0074234771702654,0.085306541842676,0.0759512712543308,2.2917267298970296,0.1998390703056855,0.1998390703056855,1.3451702782885313,0.0406301839489085,-1.1826086956521742,0.8817305814180612,0.3451702782885312,-0.0588235294117647,-0.0192307692307692,0.02,0.0851063829787235,0.02,-0.135593220338983,-0.0892857142857143,-0.0892857142857143,0.0625,0.1590909090909091,0.108695652173913,0.0408163265306122,0.02,0.1333333333333333,0.1333333333333333,0.59375,0.3421052631578947,0.3076923076923077,0.4166666666666667,0.4571428571428573,1.2173913043478262,0.9615384615384616,0.9615384615384616,0.5454545454545454,0.5,0.6451612903225807,0.186046511627907,-0.0192307692307692,0.0851063829787235,0.3421052631578947,0.2749999999999999,0.2439024390243902,0.0,-0.135593220338983,-0.203125,-0.1774193548387096,-0.3108108108108107,-0.2608695652173912,-0.3013698630136986,-0.3199999999999999,-0.3108108108108107,-0.3289473684210526,-0.25,-0.2816901408450704,-0.2608695652173912,-0.1904761904761904,0.1333333333333333,0.186046511627907,-0.1499999999999999
