firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0037741311010009,0.0037741311010009,8.0,-0.1110828776251724,0.029861613203601,0.2646856512648553,1.008556438180089,0.5353687842750632,-0.7245873929111373,-0.0277441182494272,1.430504595231245e-07,0.0036362103518141,-0.0636790630215522,0.6643690847200009,0.5064403483548363,-0.0346445303141563,-0.0346445303141563,0.1640706474045654,0.1797484951427379,1.008556438180089,0.0910014730286587,-0.2324093816631131,0.0957943925233644,0.1061320754716981,0.0399113082039912,0.1247002398081535,0.0064377682403433,-0.0694444444444444,-0.0839843749999998,-0.1282527881040891,-0.2130872483221475,-0.1117424242424242,-0.1314814814814814,-0.1728395061728393,-0.1654804270462633,-0.181500872600349,-0.1684397163120566,-0.2130872483221475,-0.2386363636363635,-0.1771929824561403,-0.1654804270462633,-0.2286184210526315,-0.2209302325581393,-0.2979041916167664,-0.2915407854984894,-0.3092783505154638,-0.2183333333333332,-0.2386363636363635,-0.2361563517915308,-0.2625786163522012,-0.3062130177514792,-0.2957957957957957,-0.2222222222222222,-0.2157190635451504,-0.2483974358974359,-0.2386363636363635,-0.2555555555555554,-0.2117647058823528,-0.038934426229508,-0.014705882352941,-0.0601202404809618,-0.0349794238683127,-0.010548523206751,-0.0803921568627449,-0.0249480249480248,0.0195652173913045,0.1009389671361504,-0.0309917355371899,0.0173535791757049,0.2675675675675677
BPVK_29-L,0.0883404093580154,-0.0883404093580154,9.0,0.0133697150189481,0.4548909204982704,-0.0719382389238055,1.8555641364159263,0.1518000778648545,0.0202978618020972,-0.0556066870003485,8.131146761140533e-05,0.0167826322768798,0.0031496183797786,31.38863838363108,-0.2705887628437252,0.1040412996371721,0.1393732877002102,0.0236029757052941,-0.5895620780015155,1.467489088802678,0.0600448621105139,-0.0740080249665626,-0.0205240174672488,-0.1221135029354207,-0.0904298459042984,-0.0856094578067673,-0.1158849034292471,-0.149412210845658,-0.119701726844584,-0.136643571978445,-0.1474724439376662,-0.1630597014925373,-0.1574004507888805,-0.1896676300578035,-0.1296080714008537,-0.1035171862509991,-0.076954732510288,-0.0535864978902953,-0.1081510934393638,-0.0882113821138211,0.0121841155234656,0.074748442740776,0.0737194830062231,0.0103603603603603,-0.076954732510288,-0.0070827799911464,0.1214999999999999,0.1880296610169491,-0.0013357079252004,-0.1630597014925373,-0.2538256819693945,-0.2973057644110276,-0.356753656438199,-0.3812413793103448,-0.3266286400480337,-0.2759845061329891,-0.2696190166069684,-0.2948758252121973,-0.2799357945425361,-0.3215366001209921,-0.3554597701149424,-0.3161585365853658,-0.3363905325443787,-0.3087827426810479,-0.3262240913187143,-0.2988433885589246,-0.2555592432791238,-0.3354074074074074,-0.3517341040462428,-0.2946540880503144
BUBP_92-L^K18,0.2551950419248997,-0.2551950419248997,8.0,0.1675227182931647,0.2465660120331479,-0.1207119241717498,1.3128205128205128,0.5877659574468085,-1.8514664143803217,-0.1590411957710362,8.726481930142682e-06,0.0669695772421967,0.0673550809669091,9.927024032736348,0.4074700808457008,0.2130065330297485,0.4287794809953388,0.2285735767705964,-1.7391304347826086,0.9923076923076924,0.1475204017576899,0.0998043052837573,0.0557851239669422,0.0536082474226806,-0.1539735099337748,-0.1731391585760516,-0.1483333333333333,-0.2327327327327326,-0.2384500745156482,-0.2961432506887052,-0.3222811671087533,-0.2731152204836415,-0.2418397626112759,-0.2304216867469878,-0.1677524429967425,-0.2395833333333332,-0.2741477272727272,-0.2198473282442747,-0.2373134328358208,-0.2028081123244929,-0.1927330173775671,-0.2065217391304348,-0.1609195402298849,-0.2003129890453833,-0.2052877138413684,-0.1113043478260868,-0.0210727969348657,-0.1483333333333333,-0.0792792792792792,-0.2138461538461538,-0.3047619047619047,-0.3389391979301422,-0.3858173076923077,-0.2883008356545961,-0.2040498442367601,-0.3240740740740739,-0.4112903225806451,-0.3159303882195448,-0.1454849498327759,-0.3311518324607329,-0.3667905824039653,-0.2720797720797719,-0.2863128491620111,-0.421945701357466,-0.3775883069427528,-0.4534759358288769,-0.5598621877691645,-0.544157002676182,-0.5004887585532747,-0.5086538461538461
BWQW_65-L^I10,0.0742394255994845,-0.0742394255994845,3.0,-0.0171571982660277,0.2197489417603269,-0.0143983629725721,2.2824758525527304,0.1654861558274308,0.1022615535889871,-0.0271091268928058,5.7989155642588615e-06,-0.0505133470225872,-0.0622259934945552,1.7590233178516503,0.1403888513838129,-0.0231851233388119,-0.0265689574374669,-0.0079048400871919,-0.9345307068366164,1.5499704316972207,-0.0539931437277805,-0.0196850393700787,-0.0522388059701492,-0.0268199233716474,0.0079365079365079,-0.0661764705882353,-0.0268199233716474,-0.0592592592592593,-0.0415094339622641,-0.0522388059701492,-0.0305343511450382,-0.0522388059701492,-0.072992700729927,-0.089605734767025,0.016,-0.048689138576779,0.0079365079365079,0.1238938053097347,0.0495867768595041,0.2095238095238094,0.4350282485875707,0.3229166666666667,0.3229166666666667,0.336842105263158,0.1651376146788989,0.2828282828282829,0.1238938053097347,0.045267489711934,0.144144144144144,0.016,-0.0305343511450382,-0.0378787878787879,-0.0193050193050192,0.0409836065573769,0.2636815920398012,0.1981132075471698,0.2893401015228427,0.5029585798816569,0.6933333333333334,0.3804347826086955,0.2450980392156863,0.3804347826086955,0.3160621761658031,0.6178343949044585,0.7046979865771812,0.4853801169590643,0.4597701149425288,0.7278911564625852,0.6933333333333334,0.5582822085889572
CWI_80-L,0.0817350975310326,-0.0817350975310326,16.0,-0.0686548290215501,0.1465455504881082,-0.1801860605502613,1.2725,0.3790322580645161,0.1643988400624581,-0.1012685854590096,7.564394980820062e-05,-0.0610148058380315,-0.1409151425968748,17.229201889511426,-0.2648691530196938,0.088641967126193,0.0738782245062475,0.2412109744560076,-1.3642987249544627,0.825625,0.0183538315988647,0.0629539951573849,0.019753086419753,-0.0190023752969121,-0.0178359096313912,-0.0282352941176471,0.0429292929292928,-0.0339181286549709,0.0122549019607842,-0.0178359096313912,0.0644329896907216,0.0727272727272727,0.1162162162162161,0.1699716713881021,0.2727272727272727,0.2926447574334898,0.2826086956521738,0.2218934911242602,0.2477341389728096,0.3789649415692819,0.4390243902439024,0.3344103392568658,0.4241379310344828,0.332258064516129,0.4365217391304348,0.2629969418960245,0.2906249999999999,0.0839895013123359,0.1716312056737587,0.1552447552447551,0.0085470085470085,0.1488178025034769,0.2237037037037037,0.2610687022900764,0.3173843700159491,0.4192439862542954,0.4415357766143104,0.3952702702702702,0.3496732026143789,0.4071550255536627,0.4671403197158081,0.5410447761194028,0.5155963302752293,0.4750000000000001,0.6007751937984496,0.461946902654867,0.6686868686868686,0.6196078431372549,0.7066115702479339,0.7136929460580912
CWV_20-L^I06,0.1043480095801812,-0.1043480095801812,16.0,-0.0582450677101473,0.2067619600189883,-0.0384221571081284,1.1062835991892128,0.1237396883593033,-0.0342979017754207,-0.1400943246921458,9.855945453724475e-06,-0.0718075843559854,-0.0843044796227686,4.265479248109692,-0.1560541318864842,0.1696628659361375,0.2179408995210072,0.0961155488708625,-1.8731060606060608,0.8556446637877853,0.0449398918860769,0.0624999999999997,-0.0222222222222221,-0.0222222222222221,-0.057815845824411,-0.036144578313253,-0.0112359550561796,-0.0286975717439292,-0.0265486725663715,-0.0668080593849416,-0.0156599552572705,0.0304449648711946,0.0705596107055961,0.0731707317073173,0.0377358490566037,-0.0112359550561796,0.0401891252955082,0.1282051282051284,0.1267605633802817,0.1340206185567012,0.1518324607329844,0.1640211640211641,0.1282051282051284,-0.009009009009009,-0.0243902439024389,0.0022779043280183,0.0057142857142857,-0.0547798066595058,0.0304449648711946,-0.1472868217054262,-0.1744840525328329,-0.1505791505791505,-0.1737089201877933,-0.1619047619047618,-0.1414634146341462,-0.1698113207547168,-0.1737089201877933,-0.0465872156013,-0.0297684674751929,-0.1389432485322895,-0.1355599214145382,-0.1698113207547168,-0.180633147113594,-0.1489361702127658,-0.115577889447236,-0.1243781094527363,-0.1243781094527363,-0.1347099311701081,-0.1093117408906882,-0.0833333333333332
DLY_Y2-L^F16,0.1159378178120005,-0.1159378178120005,16.0,-0.0243972445464982,0.1414218009478673,-0.2233491210974158,1.1940298507462686,0.2115384615384615,-0.0238095238095238,-0.1130321080924011,6.197409823999423e-06,0.0175086107921928,-0.0184072126220886,2.272661061793763,0.1301787531013538,0.1504066307294425,0.1257545069482957,0.0288513457994389,-3.325,0.7549751243781094,-0.0099614395886889,0.0371134020618557,0.0125260960334028,-0.0102040816326531,0.0210526315789472,-0.0221774193548387,0.0020661157024792,-0.0471512770137525,-0.0061475409836065,-0.0357852882703778,0.0062240663900414,0.01890756302521,0.0210526315789472,0.0753880266075388,0.1520190023752967,0.1149425287356322,0.1305361305361303,0.2216624685138537,0.2155388471177943,0.2094763092269327,0.307277628032345,0.3739376770538243,0.276315789473684,0.0948081264108351,0.2216624685138537,0.1520190023752967,0.102272727272727,0.040772532188841,0.1916461916461915,0.1123853211009173,-0.0221774193548387,-0.0471512770137525,-0.0376984126984127,0.0635964912280702,0.0874439461883407,0.2404092071611252,0.2630208333333332,0.2898936170212765,0.3215258855585829,0.2564766839378238,0.4696969696969697,0.5251572327044023,0.4831804281345564,0.5798045602605864,0.8164794007490637,0.7765567765567765,0.7509025270758121,1.0638297872340423,1.0208333333333337,0.8945312499999998
DOQX_41-L^J16,0.0570429662342441,-0.0570429662342441,16.0,0.0016574585635358,0.142316079421554,0.0161913960204833,2.4578616352201257,0.2145522388059701,0.0919540229885057,-0.0570429662342436,3.8167648762260747e-07,-0.0114180478821363,-0.0175199089874857,0.6504218488340249,-0.2156575729088692,0.6413669598599006,0.6444026234169038,-0.0388175230566534,-0.7948717948717948,1.508176100628931,0.0073781291172595,0.0,-0.0150753768844221,0.0,-0.0754716981132076,-0.1967213114754098,-0.1694915254237288,-0.2222222222222222,-0.2222222222222222,-0.2631578947368421,-0.2659176029962546,-0.1623931623931623,-0.2575757575757575,-0.2432432432432432,-0.1171171171171172,-0.2519083969465649,-0.1403508771929824,-0.0150753768844221,-0.02,-0.0297029702970297,0.1807228915662651,0.2894736842105263,0.1395348837209302,0.0315789473684211,-0.1171171171171172,0.1529411764705881,0.380281690140845,0.0208333333333332,0.0315789473684211,-0.2096774193548387,-0.3836477987421384,-0.3836477987421384,-0.449438202247191,-0.3378378378378378,-0.282051282051282,-0.3836477987421384,-0.3049645390070922,-0.0485436893203884,0.1199999999999998,-0.234375,-0.234375,-0.2575757575757575,-0.4201183431952663,-0.4673913043478261,-0.3697749196141479,-0.4773333333333334,-0.4814814814814815,-0.5535307517084282,-0.5196078431372549,-0.5196078431372549
DOS_59-L,0.0336554564850571,-0.0336554564850571,11.0,0.0113813065762912,0.2389877765655203,-0.0470142800759762,0.989972879288801,0.1120436598293999,-0.0586316673972293,-0.0651286676984117,0.0143925954063628,0.0156737838205731,0.0631400701374222,104.43330413152988,-0.0204765854564886,-0.080569389962669,-0.1185018658327371,-0.0912688878678487,-0.4097005953105744,0.7466873319416167,0.1430116516924951,0.0,-0.0148148148148148,0.0555555555555555,0.0390625,0.0969072164948454,0.1037344398340249,0.0901639344262295,0.1666666666666667,0.209090909090909,0.2488262910798122,0.1743929359823399,0.2912621359223302,0.2788461538461539,0.2606635071090049,0.2286374133949191,0.2727272727272729,0.2912621359223302,0.24009324009324,0.3468354430379747,0.2788461538461539,0.303921568627451,0.350253807106599,0.2459016393442625,0.2912621359223302,0.2727272727272729,0.2201834862385321,0.066132264529058,0.124735729386892,-0.0499999999999999,-0.0905982905982905,-0.0795847750865051,-0.1487999999999999,-0.0983050847457627,-0.03971119133574,-0.0037453183520598,0.0310077519379845,-0.046594982078853,0.0075757575757575,-0.0874785591766723,-0.0921501706484642,-0.0715532286212914,-0.1582278481012657,-0.1487999999999999,-0.0763888888888888,-0.0827586206896551,-0.081174438687392,-0.0148148148148148,-0.0309653916211293,-0.1088777219430484
DPCZ_02-L^F20,0.0726568499782964,-0.0726568499782964,9.0,0.0303718518016338,0.2294198804283555,-0.4338837514430329,0.8817305814180612,2.770262716601453,-0.0234409949002416,-0.0616158580698296,9.28386950587954e-09,0.0074234771702654,0.085306541842676,0.0760362245545661,1.695538080517633,0.1998390703056855,0.1998390703056855,0.0406301839489085,-1.1826086956521742,0.8817305814180612,0.3451702782885312,-0.0434782608695653,-0.0612244897959183,-0.0799999999999999,0.0222222222222221,0.0222222222222221,0.4375,0.2105263157894736,0.1794871794871795,0.2777777777777779,0.3142857142857145,1.0,0.7692307692307692,0.7692307692307692,0.393939393939394,0.3529411764705881,0.4838709677419355,0.0697674418604652,-0.1153846153846154,-0.0212765957446807,0.2105263157894736,0.1499999999999999,0.1219512195121952,-0.0980392156862745,-0.2203389830508474,-0.28125,-0.2580645161290322,-0.3783783783783784,-0.3333333333333332,-0.36986301369863,-0.3866666666666666,-0.3783783783783784,-0.3947368421052631,-0.3235294117647059,-0.352112676056338,-0.3333333333333332,-0.2698412698412697,0.0222222222222221,0.0697674418604652,-0.2333333333333332,-0.1785714285714286,-0.2580645161290322,-0.3235294117647059,-0.2923076923076922,-0.2580645161290322,-0.3947368421052631,-0.3866666666666666,-0.3947368421052631,-0.2333333333333332,-0.1153846153846154
