firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chempia,chpmia,chtx,cinvest,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LTIY_42-L^A22,11.0,0.6121429493182488,0.16517633062658,2.280005064596488,0.7458706143008433,2.891289113934196e-05,-3.5379000000000005,2.11638104025382,-0.0434110995160576,0.0257126214833608,1.0363599298004913,0.6134318173755844,0.2855740430990887,8.001737070596777e-09,0.6447630426125049,0.7176714263558367,0.6047761905707986,0.2321290736222683,0.1793549340519894,-0.0262284582154279,-0.1957233443591531,0.1337708994485722,0.0258726709006078,0.0303774286654966,0.55080592428261,1.037434791750657,0.0378378378378376,0.4015151515151516,0.1349693251533743,-0.3297101449275361,-0.5465686274509804,-0.5118733509234829,-0.6449136276391554,-0.6239837398373984,-0.6161825726141079,-0.5960698689956332,-0.5978260869565217,-0.5636792452830188,-0.5375,-0.4889502762430939,-0.5118733509234829,-0.4774011299435028,-0.5182291666666666,-0.4986449864498644,-0.4714285714285714,-0.4444444444444444,-0.410828025477707,-0.3914473684210526,-0.3508771929824561,-0.3439716312056736,-0.3728813559322034,-0.3894389438943894,-0.3833333333333333,-0.3576388888888888,-0.3874172185430463,-0.4359756097560975,-0.5231958762886597,-0.5443349753694581,-0.5476772616136919,-0.3973941368078175,-0.4788732394366196,-0.494535519125683,-0.2540322580645161,-0.1355140186915887,-0.119047619047619,-0.1355140186915887,-0.026315789473684,-0.0106951871657754,0.25,0.3405797101449277,0.2333333333333334,0.3214285714285716,0.2416107382550336,0.4919354838709677,0.5948275862068968
LTIZ_35-L,11.0,0.0730088495575221,0.0159183673469387,0.1155437841416983,1.847837669071981,0.0001237837637773,-3.7,0.2984015268727799,-0.0326330794749227,-0.005040650406504,0.1351351351351351,-0.0116375727348295,-0.0035574528637495,1.9030274716782657e-07,0.0909090909090908,0.167158308751229,0.1085514834205934,0.1726942493346503,0.1496907605873186,-0.0192903530264771,0.0784250645117479,-0.0467228907239557,0.0042382588774341,0.0155592935239697,0.1839527027027026,0.5993427685376637,0.0163934426229508,0.0701754385964912,-0.0393700787401575,0.1730769230769229,0.1090909090909089,0.2323232323232322,0.4698795180722892,0.2978723404255319,0.1619047619047617,0.1090909090909089,0.3118279569892472,0.2199999999999999,0.1192660550458715,-0.2278481012658229,-0.2738095238095238,-0.2906976744186046,-0.351063829787234,-0.3711340206185567,-0.483050847457627,-0.5252918287937742,-0.4895397489539749,-0.5,-0.4504504504504505,-0.3645833333333333,-0.3807106598984772,-0.3028571428571428,-0.3028571428571428,-0.2823529411764706,-0.2650602409638554,-0.2560975609756097,-0.3107344632768362,-0.2823529411764706,-0.2694610778443114,-0.2781065088757396,-0.2823529411764706,-0.2650602409638554,-0.2375,-0.1973684210526316,-0.2026143790849673,-0.2278481012658229,-0.1812080536912751,-0.1973684210526316,-0.1866666666666666,-0.1973684210526316,-0.1756756756756756,-0.1973684210526316,-0.2375,-0.1756756756756756,-0.1408450704225351
LUBV_54-L^L18,12.0,0.3399084449874886,0.0278438794056474,0.0859857426940028,3.186468639618231,0.0061797216158234,0.7905,0.1786349276517325,-0.0018827071138522,0.0043954302156869,0.005691204502133,0.221839032700378,0.0479545633373626,6.836603112459276e-08,0.054421768707483,0.0099756467014252,0.4129358119957907,0.0170066811559512,-0.146563447318469,-0.1363430260020972,0.3184313183967963,0.1418924566342093,0.014815401679607,0.039175196025618,0.3184313183967963,0.6592906067661525,0.0,0.1111111111111109,0.3636363636363635,-0.0322580645161291,-0.2105263157894736,-0.2500000000000001,-0.1176470588235295,-0.2105263157894736,-0.2307692307692308,-0.2105263157894736,-0.4,-0.3478260869565218,-0.4444444444444445,-0.4642857142857143,-0.5454545454545454,-0.5714285714285714,-0.589041095890411,-0.6103896103896105,-0.6511627906976745,-0.6153846153846154,-0.6153846153846154,-0.6000000000000001,-0.620253164556962,-0.6153846153846154,-0.589041095890411,-0.5,-0.5454545454545454,-0.53125,-0.5,-0.5,-0.5161290322580645,-0.5,-0.5454545454545454,-0.5522388059701493,-0.4736842105263158,-0.3478260869565218,-0.3181818181818182,-0.3478260869565218,-0.3478260869565218,-0.4642857142857143,-0.4915254237288136,-0.3877551020408163,-0.4642857142857143,-0.4230769230769231,-0.4339622641509434,-0.6052631578947368,-0.6511627906976745,-0.6666666666666667,-0.6666666666666667
LUHP_34-L,21.0,0.0683372152649997,0.000265558240814,0.0312600193108882,0.1025453801817273,0.0011476774837292,5.744,0.9576225146798024,-0.0367086054928987,0.0037923821441368,0.0120117234420794,-0.0006441136671177,0.0371562471670041,1.1983689392644765e-08,0.2917431192660549,-0.0018114775281402,0.0805693208289301,0.2277776014237554,0.2245098231211517,0.1143399532710281,0.8856600467289719,-0.1143399532710281,0.0041048479941342,0.0318640231657661,-0.1143399532710281,0.7563544505289744,-0.1750599520383693,0.1982758620689655,0.0901960784313724,-0.1618090452261306,-0.0875273522975931,0.0158343483556637,-0.0993520518358531,-0.1330561330561329,-0.1609657947686116,-0.2438803263825929,-0.1221052631578947,-0.1726190476190476,-0.2057142857142857,-0.2220149253731344,-0.3715146948003014,-0.305,-0.3686601059803179,-0.3584615384615385,-0.3380952380952381,-0.3762154076290201,-0.3681818181818181,-0.3700906344410876,-0.2991596638655462,-0.2920203735144312,-0.3038397328881469,-0.305,-0.2956081081081081,-0.2816537467700258,-0.2716157205240174,-0.2493249324932492,-0.2540250447227191,-0.2709790209790209,-0.2908163265306123,-0.2883959044368601,-0.3015075376884422,-0.2553571428571428,-0.1592741935483871,-0.0885245901639344,-0.0234192037470725,-0.0413793103448275,-0.0753880266075387,-0.0035842293906809,-0.0071428571428572,0.062420382165605,0.1179624664879357,0.0245700245700244,0.0048192771084336,-0.0629213483146068,-0.0211267605633802
LULR_10-L,20.0,0.4390822387741842,0.1847499508672577,0.6328817148717265,0.1540159725755467,0.0009585598290389,2.3094,0.2267423788423992,-1.206585201740453,0.0004971466630132,5.013472552285688,0.541378013591572,0.1862963219405261,1.7235424989537464e-10,0.0690778755294884,0.258472857691259,0.0520633725704899,0.0875216107320705,-0.1606139637577549,-0.0298214705455871,0.2859373543730649,0.6578625748847778,0.0269868076033472,0.0331047491740271,0.7796648779993925,0.4213040942090766,0.095959595959596,0.2222222222222221,-0.0198019801980198,-0.2528301886792452,-0.3529411764705882,-0.3773584905660377,-0.5362997658079625,-0.5296912114014252,-0.5751072961373391,-0.5395348837209302,-0.5840336134453781,-0.543778801843318,-0.4974619289340102,-0.4896907216494846,-0.484375,-0.4342857142857143,-0.481675392670157,-0.4734042553191488,-0.4734042553191488,-0.4961832061068703,-0.4107142857142857,-0.3529411764705882,-0.331081081081081,-0.3288135593220339,-0.3486842105263158,-0.3399999999999999,-0.3355704697986577,-0.2928571428571428,-0.2773722627737227,-0.2720588235294118,-0.217391304347826,-0.2204724409448819,-0.2384615384615385,-0.2773722627737227,-0.2978723404255319,-0.2877697841726618,-0.1238938053097344,-0.0917431192660551,-0.0660377358490567,-0.0480769230769231,-0.0294117647058823,-0.0660377358490567,-0.0050251256281407,0.0206185567010308,0.1314285714285714,0.0879120879120878,0.0879120879120878,0.0702702702702702,0.1314285714285714
LULT_79-L,13.0,0.2126190980309126,0.0803359407738511,0.3080319039350148,1.7736158704042695,0.0377851172460118,0.0574999999999998,0.1031855747130172,0.0025537830464583,0.0017058594554988,0.0772072404876246,0.215728224577782,-0.0183919924977511,2.348042512781306e-09,0.0314358538657603,0.2521278848189709,0.3912309099866283,0.0255798883099574,0.0404539177174569,-0.0718644883722404,-0.0918818329911215,0.1705466444912786,0.0233580268244746,0.0347246749076898,0.2278419126924047,1.0256018548765964,-0.0619469026548671,0.0660377358490564,-0.0087719298245614,-0.226027397260274,-0.3391812865497077,-0.3109756097560976,-0.2042253521126761,-0.3687150837988827,-0.4145077720207254,-0.2848101265822785,-0.2466666666666667,-0.0258620689655172,-0.1171875000000001,-0.1240310077519381,-0.1567164179104478,-0.2565789473684211,-0.3313609467455621,-0.3825136612021859,-0.4378109452736318,-0.4292929292929294,-0.3756906077348066,-0.4514563106796116,-0.47196261682243,-0.4977777777777779,-0.5515873015873016,-0.4744186046511628,-0.4840182648401827,-0.5,-0.4694835680751174,-0.5670498084291188,-0.4514563106796116,-0.4541062801932367,-0.521186440677966,-0.5603112840466926,-0.571969696969697,-0.6208053691275168,-0.548,-0.5425101214574899,-0.4021164021164021,-0.6904109589041096,-0.7064935064935065,-0.710997442455243,-0.7216748768472907,-0.7153652392947103,-0.696236559139785,-0.6945945945945946,-0.6686217008797655,-0.6666666666666667,-0.6878453038674033
LULZ_37-L^F19,12.0,0.1524500907441016,0.064065855404438,0.0970927043335161,1.455985395050465,0.0002018850858382,-4.3,0.0979825909134503,-0.0234765511309265,-0.0002016535591853,0.0478658323603085,0.1337539432176655,0.005995877833989,1.872200964423806e-07,0.0298507462686567,0.2306916717080055,0.1612329579134559,0.1074287997792595,-0.177221851864847,-0.0260426389233899,-0.0942519630927707,0.012365011063463,-0.0041749863859139,-0.0137477585176329,0.0766609880749574,2.01402521245611,-0.1730769230769231,0.3506493506493506,0.5522388059701493,0.4054054054054055,0.118279569892473,0.0721649484536082,-0.1034482758620688,-0.11864406779661,-0.140495867768595,-0.1544715447154471,-0.1475409836065573,-0.0956521739130433,-0.2121212121212121,-0.2925170068027211,-0.3918128654970759,-0.409090909090909,-0.425414364640884,-0.4468085106382978,-0.409090909090909,-0.4022988505747126,-0.35,-0.3290322580645161,-0.388235294117647,-0.361963190184049,-0.3290322580645161,-0.3066666666666666,-0.3333333333333333,-0.3459119496855346,-0.2777777777777777,-0.2777777777777777,-0.2727272727272727,-0.2777777777777777,-0.3202614379084967,-0.3157894736842105,-0.3696969696969696,-0.3846153846153846,-0.4022988505747126,-0.3202614379084967,-0.2777777777777777,-0.3246753246753247,-0.2624113475177304,-0.3112582781456954,-0.3112582781456954,-0.3290322580645161,-0.3375796178343949,-0.3375796178343949,-0.3540372670807453,-0.3290322580645161,-0.2061068702290076
LUMA_76-L^A23,13.0,0.2780796976699985,0.0368273480990424,0.2993886037273692,1.0937565983004869,-0.0135250856572128,2.900500000000001,0.2766757377185927,-0.0078649727945083,0.0049286041767719,0.0165722979459316,0.2640176852690149,0.1177171875944604,5.95549358813903e-08,0.084290251649157,-0.0227133126013987,0.3016906127087436,0.2126075343315002,0.469921253481621,-0.0188943565487877,1.2851056019507847,1.0771073842834125,0.0219198279260847,0.0372523054720766,0.2851056019507846,0.7334062131737882,-0.0785714285714285,0.2068965517241379,-0.0909090909090909,-0.4238683127572017,-0.5379537953795379,-0.5469255663430421,-0.5333333333333334,-0.5757575757575757,-0.5597484276729561,-0.574468085106383,-0.5070422535211268,-0.4696969696969697,-0.5625,-0.5221843003412969,-0.6428571428571428,-0.5795795795795796,-0.6236559139784947,-0.5870206489675517,-0.603399433427762,-0.6174863387978142,-0.5638629283489096,-0.5808383233532934,-0.5333333333333334,-0.5254237288135594,-0.4814814814814815,-0.4656488549618321,-0.4166666666666666,-0.3913043478260869,-0.4117647058823529,-0.3488372093023256,-0.339622641509434,-0.3137254901960785,-0.2929292929292929,-0.2222222222222223,-0.2090395480225989,-0.2045454545454545,-0.1025641025641026,-0.1139240506329114,-0.0666666666666667,-0.0967741935483872,-0.2,-0.1666666666666667,-0.1082802547770701,-0.0666666666666667,0.0294117647058822,-0.020979020979021,-0.1358024691358026,-0.0476190476190476,-0.0789473684210526
LUNQ_64-L^D16,13.0,0.4108516759215898,0.1349345599393019,0.3523071741327045,1.7853352110788825,3.152823503206237e-05,0.451,0.5404782675486899,0.0301201982210075,0.0052421276439752,0.015183615819209,0.3470151066206831,0.0039683640904675,1.0786751307765932e-09,0.1646586345381525,-0.0071251756205258,0.552057591060492,0.0158773394285217,-0.1341029964976001,-0.0381073544344842,0.3844680571953298,0.3425451952612883,0.0272727272727272,0.0388069705093833,0.3844680571953298,0.8246451554284245,0.0,0.2857142857142856,-0.1,-0.28,-0.4375,-0.3207547169811321,-0.3333333333333333,-0.3207547169811321,-0.2173913043478261,-0.0526315789473684,-0.2173913043478261,-0.1627906976744186,-0.2340425531914893,-0.25,-0.2941176470588236,-0.2653061224489795,-0.2,-0.2,-0.1818181818181818,-0.25,-0.25,-0.3207547169811321,-0.25,-0.3076923076923077,0.0588235294117645,0.0588235294117645,0.0,0.161290322580645,0.2857142857142856,0.2857142857142856,0.0285714285714286,-0.2,-0.2340425531914893,-0.3454545454545455,-0.3684210526315788,-0.3684210526315788,-0.2,-0.2173913043478261,-0.0526315789473684,-0.2173913043478261,-0.3333333333333333,-0.1,-0.1219512195121951,-0.0526315789473684,-0.1,-0.1428571428571429,0.0588235294117645,0.0588235294117645,-0.0526315789473684
LUOP_19-L^J11,13.0,-0.5391566756382025,0.5247416112133654,-0.7960477889134251,0.4216057670150093,0.0065059729709687,-6.7955,1.0550625414430437,-1.6966745969789652,-0.0078013015899167,-8.199999999999996,-0.4100902908067542,0.1166184664515331,9.799418033338867e-11,0.3214285714285713,0.0061332680858005,-0.7010627735078881,0.005179761415156,-0.0681683328412143,0.2184659230504643,-0.2184659230504643,-0.2184659230504643,-0.1052390134668615,-0.203344250473243,-0.2184659230504643,1.6410575805197931,-0.5555555555555556,0.0,0.0,0.125,0.0,0.0,-0.1,-0.3076923076923077,-0.3571428571428572,-0.5,-0.5,-0.4705882352941177,-0.5,-0.55,-0.625,-0.5909090909090909,-0.55,-0.625,-0.6538461538461539,-0.6538461538461539,-0.625,-0.64,-0.5909090909090909,-0.625,-0.64,-0.5909090909090909,-0.55,-0.6086956521739131,-0.55,-0.5714285714285714,-0.5909090909090909,-0.5909090909090909,-0.6785714285714286,-0.6538461538461539,-0.7272727272727273,-0.6785714285714286,-0.625,-0.64,-0.64,-0.6785714285714286,-0.7,-0.6666666666666667,-0.55,-0.5714285714285714,-0.5714285714285714,-0.55,-0.4375,-0.4375,-0.4375
LUOQ_03-L,13.0,0.4045293612197064,0.0027534844690364,0.240034063708341,0.0359299158754836,-0.149999945499038,-10.6495,-0.2188277863733719,-0.0961679572079749,-0.0211599627501878,-0.0051113447711374,0.085695947078994,0.0183727918037137,1.2202845749750535e-09,-0.0666666666666666,0.3931294790874695,1.5219065375106389,0.0715331086898093,0.3013698630136985,0.3189584041159055,-0.7946366665459583,-0.3189584041159055,0.0061427429369515,0.0102767425263658,-0.3189584041159055,0.7035712802876859,-0.0306122448979592,0.0103092783505154,-0.01010101010101,-0.234375,-0.2794117647058823,-0.2222222222222222,-0.3836477987421384,-0.4166666666666666,-0.4335260115606936,-0.467391304347826,-0.51,-0.5483870967741935,-0.5504587155963303,-0.5847457627118644,-0.6356877323420074,-0.6524822695035462,-0.6632302405498282,-0.6689189189189189,-0.6620689655172414,-0.6655290102389079,-0.6655290102389079,-0.6301886792452831,-0.6259541984732824,-0.6273764258555132,-0.6383763837638377,-0.631578947368421,-0.5983606557377049,-0.5504587155963303,-0.505050505050505,-0.4814814814814815,-0.4814814814814815,-0.4922279792746113,-0.4974358974358974,-0.4895833333333333,-0.4895833333333333,-0.4731182795698925,-0.4585635359116022,-0.4814814814814815,-0.4687771032090199,-0.4702702702702702,-0.4842105263157894,-0.4842105263157894,-0.4948453608247423,-0.4948453608247423,-0.4731182795698925,-0.4629548443665059,-0.4787234042553191,-0.4948453608247423,-0.4615384615384615
LUOR_30-L,15.0,0.1622581518062507,0.1022996746263718,0.440915974484879,1.7153280884107178,0.0004355817686728,-0.4129999999999999,0.7579626569993709,-0.0358656716800711,-0.0051075632526045,0.0162955753616082,0.3224688747944562,0.0186781384434884,1.0144523845617255e-09,0.2309160305343511,0.1155797591665538,0.1902703789325561,0.0297182298552363,0.1130802676276639,0.0344269517543719,-0.0287928555416227,-0.1696549728524203,0.025260385490243,0.0378017646795359,0.1352322640756022,0.8358122135941906,-0.0821917808219176,0.0428571428571429,-0.0641025641025642,-0.3706896551724138,-0.5,-0.5548780487804879,-0.5067567567567568,-0.546583850931677,-0.5898876404494382,-0.4785714285714285,-0.54375,-0.5898876404494382,-0.6178010471204188,-0.642156862745098,-0.642156862745098,-0.682608695652174,-0.7192307692307692,-0.7306273062730627,-0.7234848484848485,-0.6839826839826839,-0.6839826839826839,-0.6075268817204301,-0.6117021276595744,-0.6054054054054054,-0.6275510204081632,-0.6386138613861386,-0.5548780487804879,-0.5654761904761905,-0.5804597701149425,-0.5898876404494382,-0.598901098901099,-0.6137566137566137,-0.6755555555555556,-0.6157894736842104,-0.598901098901099,-0.562874251497006,-0.5654761904761905,-0.4511278195488722,-0.4859154929577465,-0.5350318471337581,-0.525974025974026,-0.5,-0.5320512820512822,-0.5548780487804879,-0.2551020408163265,-0.2772277227722772,-0.376068376068376,-0.3916666666666666,-0.1097560975609756
LUOS_53-L,11.0,0.2428229665071772,0.6770116239702065,0.8337577300836667,0.4532564408899299,-0.0452975988432192,0.0317,0.1312966718240229,0.1855641089779512,-0.0023559707421307,-0.0007942023230417,0.4738610903659448,0.0921599999999999,5.023185084471502e-12,0.0399999999999999,-0.0112440191387559,-0.1697736351531291,0.006770116323399,1.228205128205128,0.0246808247323904,-1.1769020069629326,-0.1056304556303382,0.0422169175682439,0.0555569629873584,-0.1242704280155642,-0.8596746913854858,0.1666666666666667,0.0,0.0909090909090908,0.5,0.3333333333333332,0.3333333333333332,0.1999999999999999,-0.25,-0.25,-0.2941176470588236,-0.4545454545454546,-0.4782608695652174,-0.4545454545454546,-0.52,-0.6,-0.6,-0.6,-0.6,-0.5384615384615385,-0.5714285714285715,-0.5,-0.4545454545454546,-0.5,-0.3333333333333333,-0.2941176470588236,-0.3333333333333333,-0.25,-0.1999999999999999,-0.3333333333333333,0.0,-0.142857142857143,-0.142857142857143,-0.25,-0.25,-0.25,-0.2941176470588236,-0.0769230769230769,-0.1999999999999999,0.0,-0.25,-0.142857142857143,-0.25,-0.25,-0.3333333333333333,-0.52,-0.4545454545454546,-0.52,-0.4,-0.368421052631579
LUOY_94-L^G10,12.0,-0.211030379557201,0.1467923504679235,-0.0192252734405445,2.042034148571344,0.0120841171551892,-5.2325,-0.2051510497250365,-0.1096462475076752,-0.0030285618520912,-0.0066523847107903,-0.0982310400809631,-0.0628301062919824,8.235494595217213e-09,-0.0625,0.0078008796053546,-0.3272782582243274,0.0104638715220489,0.0323008489387068,-0.033916112660845,-0.0096920548242934,-0.0131475911136173,-0.0360873413986426,-0.0614449356913183,-0.0096920548242934,1.6410575805197931,-0.1499999999999999,-0.2307692307692308,-0.2857142857142857,-0.52,-0.5419847328244275,-0.5454545454545454,-0.6273291925465838,-0.6385542168674698,-0.6428571428571428,-0.6571428571428571,-0.6551724137931034,-0.6000000000000001,-0.6808510638297872,-0.7129186602870814,-0.7909407665505227,-0.8032786885245902,-0.84,-0.844559585492228,-0.875,-0.8744769874476988,-0.8666666666666667,-0.8584905660377359,-0.8627002288329519,-0.8720682302771855,-0.8778004073319756,-0.8584905660377359,-0.863013698630137,-0.841688654353562,-0.8356164383561644,-0.8153846153846154,-0.8208955223880597,-0.8051948051948052,-0.7993311036789298,-0.8095238095238095,-0.781021897810219,-0.7709923664122138,-0.76,-0.7735849056603774,-0.7744360902255639,-0.7424892703862661,-0.7446808510638299,-0.7468354430379747,-0.7478991596638656,-0.7345132743362832,-0.7580645161290323,-0.7794117647058824,-0.7894736842105263,-0.8,-0.7692307692307693
LUPD_23-L^H18,13.0,0.3097301737917685,0.1611665686098131,0.4357899027168491,1.0883883379324204,3.554349313659413e-05,1.5884999999999998,0.6536536894687368,0.1016016982096616,0.0177451564306484,0.2072884820976424,0.449699042217496,0.0827483525876084,1.3852405047761732e-08,0.1991379310344828,0.1886045075050787,0.1913973439887178,0.1649083793228935,-0.2815215690796726,0.0813962067611848,0.4004547171348377,-0.0981254045690162,0.0264921040408731,0.0494671682404084,0.4004547171348377,0.4919317012561231,0.2312373225152131,-0.0060483870967742,-0.1196428571428571,-0.3066104078762307,-0.4959100204498977,-0.4435665914221218,-0.42,-0.4206815511163337,-0.398780487804878,-0.3337837837837838,-0.4552486187845305,-0.3124128312412831,-0.4060240963855422,-0.4676025917926566,-0.5846672283066554,-0.502020202020202,-0.5157170923379175,-0.5245901639344261,-0.4727272727272728,-0.5282296650717704,-0.5505925250683683,-0.5530371713508613,-0.5621669626998225,-0.5353440150801131,-0.5250481695568401,-0.4783068783068783,-0.4582417582417583,-0.4151838671411625,-0.4397727272727273,-0.3555555555555556,-0.3513157894736842,-0.3056338028169014,-0.4528301886792453,-0.4448198198198199,-0.4416761041902605,-0.4031476997578692,-0.3133704735376045,-0.2641791044776119,-0.2320872274143303,-0.2368421052631579,-0.2484756097560975,-0.1629881154499151,-0.1036363636363636,-0.0482625482625482,-0.1068840579710145,-0.164406779661017,-0.0954128440366973,0.1255707762557076,0.1078651685393257
LUPI_V9-L,12.0,1.2433482006046848,0.3113992323742274,0.1681187321295183,-0.0128849547495979,0.0285132721064331,11.9184,1.266075049731653,0.3769469970543775,0.0076859193850733,1.5832691717355287,1.984338697602752,0.3391413338061638,5.71640917202797e-10,0.3857142857142857,0.0588675623291115,0.3449009408037008,0.5442423388310333,-0.3440086555196517,0.0078623464053624,-492.8229275269037,-0.2839331961228316,0.0198812715918284,0.0272706233995332,-0.222927526909127,0.3658092909456511,-0.1423357664233576,-0.2011661807580175,-0.2080924855491328,-0.221590909090909,-0.2574525745257452,-0.2409972299168974,-0.4303534303534302,-0.4255765199161424,-0.4043478260869564,-0.4303534303534302,-0.4486921529175049,-0.4396728016359917,-0.5018181818181817,-0.5218150087260035,-0.5080789946140036,-0.4830188679245282,-0.4563492063492063,-0.4519999999999999,-0.4350515463917525,-0.2883116883116883,-0.3063291139240506,-0.3010204081632652,-0.1045751633986927,-0.1517027863777089,-0.2080924855491328,-0.1917404129793509,-0.2770448548812664,-0.2712765957446807,-0.1517027863777089,-0.198830409356725,-0.2011661807580175,-0.1132686084142393,-0.2974358974358974,-0.048611111111111,0.3173076923076923,0.3236714975845411,0.3979591836734695,0.4574468085106384,0.5747126436781611,0.442105263157895,0.3700000000000001,0.6606060606060609,0.8026315789473686,1.209677419354839,1.3025210084033616,1.3220338983050852,1.0296296296296297,1.3620689655172415,1.8247422680412373
LUPN_98-L^I13,13.0,-0.0043600562587905,0.1200433351107499,0.2801652892561983,2.26315117611258,0.0053445466197052,-1.3758,0.0400294731170803,-0.0449922641670677,0.0059632640432055,-0.0227723840601242,0.1309401709401708,-0.0204383677496652,3.0511462904678616e-10,0.0121951219512195,0.1061884669479606,-0.2225486595666544,0.0017437089365164,-0.1093140109119923,0.035323332611615,-0.0072854157707851,-0.080542489642656,-0.0496370905950042,-0.0759904025593175,0.1066204014037301,0.7325545694485264,-0.3333333333333333,-0.1,-0.3793103448275862,-0.5909090909090909,-0.6538461538461539,-0.5263157894736843,-0.55,-0.6785714285714286,-0.6896551724137931,-0.71875,-0.7352941176470589,-0.7567567567567568,-0.7428571428571429,-0.7567567567567568,-0.8448275862068966,-0.8448275862068966,-0.8448275862068966,-0.8615384615384616,-0.8758620689655172,-0.8656716417910448,-0.8656716417910448,-0.8636363636363636,-0.8695652173913043,-0.8831168831168831,-0.8695652173913043,-0.8448275862068966,-0.788235294117647,-0.7428571428571429,-0.75,-0.7352941176470589,-0.7352941176470589,-0.5384615384615385,-0.625,-0.625,-0.6000000000000001,-0.6086956521739131,-0.55,-0.5384615384615385,-0.5263157894736843,-0.3076923076923077,-0.3333333333333333,-0.28,-0.28,-0.1818181818181818,-0.1,-0.3076923076923077,-0.28,-0.28,-0.4375
LUPP_K8-L,12.0,-0.0423963513193521,0.1883999476394101,0.1409286159403628,2.3684734113658923,0.0031612161238697,-5.97,0.0400294731170805,-0.0760560817785877,-0.0309553651073247,-0.0303565898662608,0.0052714139792791,-0.0782775159878827,1.6772983245787645e-08,0.0121951219512195,0.0162255098784116,-0.0251982494817545,0.0198248968818268,0.1224750327513094,-0.0130373890556879,0.0192743006212279,-0.2504624805554877,0.0045154978336361,-0.0076207065483642,0.0008946695013901,1.1410031609191005,-0.2857142857142857,0.0,-0.3636363636363636,-0.6379310344827587,-0.6666666666666667,-0.5714285714285714,-0.6666666666666667,-0.704225352112676,-0.7835051546391752,-0.8125,-0.8333333333333334,-0.8703703703703703,-0.8703703703703703,-0.8679245283018868,-0.8928571428571429,-0.8928571428571429,-0.908695652173913,-0.9023255813953488,-0.9070796460176992,-0.9166666666666666,-0.9244604316546764,-0.9304635761589404,-0.9236363636363636,-0.9265734265734266,-0.9219330855018588,-0.916,-0.9149797570850202,-0.9195402298850576,-0.9153225806451613,-0.9198473282442748,-0.9329073482428116,-0.928082191780822,-0.928813559322034,-0.928813559322034,-0.928813559322034,-0.9297658862876256,-0.9236363636363636,-0.9201520912547528,-0.9074889867841408,-0.9054054054054054,-0.9195402298850576,-0.9213483146067416,-0.9149797570850202,-0.9156626506024096,-0.9032258064516128,-0.9173228346456692,-0.9359756097560976,-0.9408450704225352,-0.9416666666666668
LURX_11-L^C14,11.0,0.6762891912292652,0.0305228165608945,0.2460154414232964,0.6738432801735175,-0.0018134703891386,0.8950000000000002,1.832046583591022,-0.01272753354432,0.0114348269059851,0.0165314210228344,0.6669550823865773,0.1918303890815029,8.504422389506106e-10,0.5581395348837208,0.1356481396247952,0.6852352623039482,0.0871653318044956,0.3235900269234478,0.0222077983795638,-0.1969252495672525,-0.0087067698263846,0.0244093969313901,0.0501568459299045,0.4132533027688964,0.5685643109954563,0.0049019607843137,0.146067415730337,0.096774193548387,0.0099009900990099,0.1590909090909091,0.108695652173913,-0.0192307692307692,-0.0555555555555555,-0.0599078341013824,0.0515463917525773,0.0408163265306122,-0.0285714285714285,-0.1428571428571428,-0.135593220338983,-0.2093023255813954,-0.25,-0.0810810810810811,-0.1639344262295081,-0.0973451327433627,-0.174089068825911,-0.0973451327433627,-0.128205128205128,-0.1428571428571428,-0.1936758893280631,-0.1052631578947367,-0.0933333333333332,-0.1130434782608694,0.0303030303030302,0.0515463917525773,0.0408163265306122,0.02,0.096774193548387,0.0408163265306122,0.0,0.108695652173913,0.108695652173913,0.2439024390243902,0.3600000000000001,0.3509933774834437,0.3246753246753247,0.6062992125984252,0.6721311475409837,0.7000000000000002,0.7894736842105265,0.6320000000000001,0.6320000000000001,0.5692307692307692,0.7000000000000002,0.5692307692307692
