firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,-0.4398717733720673,1.1520324679507827,0.0575218972493981,-0.0178105994787141,6.085815397940696e-05,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.3030373593782596,0.2955644261133707,-1.9808459696727847,0.9107131353475488,0.0790887370455478,0.0475409836065574,-0.0016366612111293,-0.0729483282674772,-0.0644171779141103,0.0338983050847456,0.0338983050847456,0.0166666666666666,-0.0332805071315371,0.1798839458413925,0.2448979591836733,0.2551440329218106,0.1663479923518163,0.1619047619047617,0.1487758945386064,0.1553030303030302,0.1275415896487983,0.2815126050420167,0.2603305785123966,0.2577319587628865,0.25,0.1010830324909746,0.0553633217993079,0.0463121783876501,-0.024,0.0535405872193437,0.0553633217993079,0.0758377425044092,0.0535405872193437,0.0,0.0049423393739702,-0.0438871473354232,-0.0048939641109299,-0.1042584434654919,-0.0715372907153729,-0.0468750000000001,-0.0208667736757626,-0.1396332863187588,-0.1197691197691197,-0.1029411764705883,-0.1347517730496454,-0.0557275541795666,-0.0271132376395534,0.0796460176991149,0.0971223021582734,-0.0586419753086421,-0.0827067669172932,-0.0129449838187701,0.0252100840336133,0.0796460176991149
BCQE_67-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,7.822141697206661,1.7022306397306397,0.1352897748246585,-0.0430198625623646,1.0932109305349582e-05,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,0.1329862780166724,-0.0398978605716456,-1.056737588652482,1.1753998316498315,0.1562848678388674,0.0459297983569828,-0.0878746594005449,-0.0537102473498233,-0.1117744610281923,-0.1519949335022165,-0.0240524781341108,-0.0442541042112776,-0.0888057162300102,0.0022455089820359,0.0379844961240309,-0.0114433370247323,0.0631202858277093,0.0694888178913739,0.0307929176289454,0.1285292878213233,0.1528196297890658,0.1553062985332183,0.2041366906474822,0.2233896756509821,0.2673923331755798,0.3747433264887063,0.3532086912582113,0.4514905149051491,0.474669603524229,0.6359193646915089,0.6737500000000001,0.7378325762491889,0.8094594594594595,0.6459741856177015,0.6439533456108044,0.6992385786802031,0.73109243697479,0.6035928143712577,0.521590909090909,0.6379204892966359,0.6768941765810896,0.4795580110497237,0.5497685185185184,0.5087323943661972,0.5578824898196626,0.609375,0.5818074424099233,0.6789968652037619,0.7355800388852884,0.7925033467202143,0.7794019933554817,0.8992907801418442,1.0226586102719035,0.988121752041574
BCUB_73-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,15.129082944944171,1.833543771043771,0.1187627662678727,-0.1905712147667747,2.9173700513715143e-06,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0780622912632258,0.0768287138646768,-0.4267080745341614,1.4400252525252524,0.0489864864864864,0.0561797752808987,-0.0111111111111111,0.0056497175141243,-0.036101083032491,-0.0824742268041237,-0.0290909090909091,-0.0598591549295774,-0.1010101010101011,-0.0290909090909091,0.0171428571428571,-0.016574585635359,0.0094517958412096,-0.016574585635359,0.0701402805611222,0.0965092402464065,0.1078838174273857,0.1633986928104576,0.2081447963800904,0.2361111111111109,0.1999999999999999,0.2447552447552448,0.289855072463768,0.3417085427135677,0.387012987012987,0.4710743801652892,0.427807486631016,0.5568513119533527,0.5705882352941176,0.3979057591623036,0.427807486631016,0.4957983193277311,0.5389048991354466,0.4432432432432431,0.3798449612403101,0.5213675213675215,0.4751381215469612,0.2961165048543688,0.3553299492385786,0.2961165048543688,0.2714285714285713,0.3316708229426435,0.390625,0.5614035087719298,0.5433526011560694,0.4833333333333331,0.5127478753541077,0.5257142857142856,0.6430769230769231,0.6952380952380952
BCYN_75-L^D01,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,-2.572611103779172,1.371963361210673,0.0857988165680473,-0.0215603467437208,2.483846233660413e-05,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.1947323267423774,-0.0298953592479295,-0.8273894436519258,1.0461967343687777,-0.1212415130940834,0.0501835985312117,0.0368020304568528,0.0541935483870967,0.0981182795698925,0.0555555555555555,0.0036855036855036,0.0149068322981364,0.011138613861386,0.0250941028858218,0.0582901554404144,0.0250941028858218,-0.0144752714113388,-0.0554913294797688,0.0368020304568528,0.0835543766578248,0.0792602377807132,0.0569210866752909,0.0582901554404144,0.1268965517241378,0.05012853470437,0.1474719101123596,0.1025641025641026,0.1909620991253644,0.2175856929955291,0.2416413373860182,0.2285714285714284,0.3092948717948718,0.2686335403726707,0.1961932650073206,0.1789321789321789,0.1539548022598869,0.1347222222222222,0.1237964236588722,0.1191780821917809,0.1909620991253644,0.1875,0.1654778887303851,0.2032400589101619,0.1410614525139664,0.120713305898491,0.2175856929955291,0.3459637561779241,0.4511545293072825,0.4615384615384614,0.3371522094926349,0.438380281690141,0.4563279857397504,0.4827586206896552,0.5242537313432836
BCYO_38-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,27.28685351623461,1.0664445250899013,0.1854655563966692,0.2595356550580432,5.687785645955698e-07,-0.0029500728182531,-0.0331709827098538,-0.0331709827098538,0.0283528352835283,-0.4540154454015898,-0.2029520295202952,1.0664445250899013,0.0283528352835283,-0.095890410958904,-0.0068027210884353,-0.0457516339869281,0.0579710144927536,0.0428571428571429,0.1587301587301586,0.1774193548387097,0.1679999999999999,0.1145038167938929,0.0503597122302159,-0.0266666666666667,-0.1257485029940119,-0.0580645161290322,-0.1151515151515151,-0.0394736842105263,-0.0519480519480519,0.0354609929078013,0.0977443609022554,0.1587301587301586,0.2066115702479338,0.1145038167938929,0.0,-0.0135135135135134,-0.1204819277108433,-0.0580645161290322,0.0354609929078013,0.0428571428571429,0.0428571428571429,0.0656934306569341,0.028169014084507,0.0138888888888888,0.0,-0.0394736842105263,0.020979020979021,-0.0135135135135134,-0.0817610062893082,-0.3652173913043478,-0.3539823008849557,-0.3271889400921659,-0.3363636363636364,-0.3539823008849557,-0.3706896551724138,-0.3080568720379146,-0.3363636363636364,-0.3624454148471616,-0.376068376068376,-0.3568281938325991,-0.2551020408163265,-0.1978021978021978
BCZB_W7-L^G07,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,-6.569258323743633,0.4440085592011412,0.0507381639232988,0.0387662705149971,0.0002171769544303,0.1002368966538347,-0.0513506695269933,0.0767418725129514,0.0831610755876666,-0.3544321892957383,-1.6923076923076923,0.1786733238231098,0.0608220479923972,0.0419947506561679,-0.0103896103896103,0.0823863636363635,0.0297297297297296,-0.1399548532731376,-0.1077283372365338,-0.0819277108433735,-0.1056338028169013,-0.1399548532731376,-0.1281464530892448,-0.1221198156682027,-0.1533333333333333,-0.090692124105012,-0.0971563981042653,-0.1118881118881118,-0.1476510067114093,-0.1514476614699331,-0.1360544217687075,-0.1735357917570499,-0.2334004024144869,-0.2918215613382899,-0.281132075471698,-0.2455445544554455,-0.2587548638132295,-0.238,-0.2271805273833671,-0.1978947368421052,-0.217659137577002,-0.1893617021276595,-0.1699346405228757,-0.1644736842105262,-0.1699346405228757,-0.2587548638132295,-0.1910828025477706,-0.1626373626373626,-0.099290780141844,-0.1056338028169013,-0.1098130841121495,-0.0752427184466019,-0.1301369863013698,-0.2485207100591716,-0.184154175588865,-0.1589403973509934,-0.1978947368421052,-0.3419689119170984,-0.3159784560143627,-0.3034734917733089,-0.3184257602862254,-0.2865168539325842
BCZR_85-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,-12.843990810166233,2.1770543656999752,0.1595121711748988,0.0328602486409306,1.6996600688270203e-06,0.024634637494761,-0.0977562062852225,-0.0639965895815118,0.2727667490884234,0.1537539906749033,-3.4186229466926807,1.6770669375480876,0.1189742795575458,-0.0084745762711864,-0.1805555555555555,-0.1833910034602076,-0.1194029850746269,-0.0852713178294574,0.0488888888888887,-0.1418181818181818,-0.2236842105263158,-0.1972789115646258,-0.1890034364261169,-0.2262295081967212,-0.2625,-0.3058823529411765,-0.2848484848484848,-0.2262295081967212,-0.2211221122112211,-0.1719298245614036,-0.067193675889328,-0.067193675889328,-0.1291512915129151,-0.1323529411764706,-0.1060606060606061,-0.0817120622568093,-0.1323529411764706,-0.024793388429752,0.004255319148936,0.0305676855895196,0.0678733031674208,0.0582959641255604,0.0488888888888887,-0.0597609561752987,0.0085470085470085,-0.0957854406130268,-0.0745098039215685,0.0630630630630628,0.0396475770925108,-0.0125523012552302,0.1291866028708135,0.0535714285714283,0.0630630630630628,0.2227979274611398,0.2486772486772486,0.1291866028708135,0.0488888888888887,-0.0745098039215685,-0.040650406504065,0.0727272727272725,0.1683168316831682,0.1400966183574878
BDAJ_H9-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,-166.62479147983663,1.143730886850153,0.0800508259212198,-0.1048057259713701,5.2568275700267816e-06,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-0.0239464523680437,-1.0453939932965406,-10.323529411764708,0.9541284403669724,-0.2027543993879112,0.0016891891891892,0.0171821305841923,0.0136986301369863,-0.0116861435726211,-0.0182421227197346,0.0050933786078097,0.0367775831873904,0.0,-0.075,-0.1124437781109445,-0.1482014388489209,-0.1530758226037196,-0.2074966532797858,-0.1407837445573294,-0.1268436578171091,-0.0934150076569678,-0.0821705426356589,0.0367775831873904,0.0189328743545611,0.008517887563884,-0.0389610389610389,0.0136986301369863,0.0647482014388489,-0.0295081967213114,0.0259965337954939,0.0459363957597172,0.142857142857143,0.140655105973025,0.0242214532871971,0.0367775831873904,0.0571428571428571,0.0724637681159421,0.0206896551724138,0.0459363957597172,0.15625,0.1911468812877264,-0.0050420168067227,0.1065420560747665,-0.0016863406408094,-0.0149750415973377,0.0862385321100918,0.2231404958677685,0.2622601279317695,0.3155555555555556,0.3640552995391706,0.4689826302729527,0.3640552995391706,0.510204081632653,0.494949494949495
BDBL_73-L^I97,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,-4.280909604164292,0.7396863970375515,0.5277179236043095,-0.9937298459333572,1.925034875370615e-05,-0.6034018187942068,0.0015243135057382,0.0076790291469076,0.0309635970976996,-0.0443846619549277,-2.358709677419355,0.6476884800092577,-0.2111717699185062,-0.0555555555555555,0.0754716981132075,0.0604651162790697,0.0193740685543963,-0.1082138200782268,-0.1058823529411765,0.0103397341211226,-0.0855614973262033,-0.1534653465346535,-0.3076923076923077,-0.3125628140703517,-0.3241106719367589,-0.3214285714285714,-0.2769556025369979,-0.2416851441241685,-0.2637244348762109,-0.188612099644128,-0.2244897959183673,-0.1513647642679901,-0.1709090909090909,-0.1768953068592058,-0.1105331599479844,-0.0578512396694215,-0.0086956521739131,0.0805687203791469,0.1158238172920065,0.1752577319587627,0.1833910034602075,0.1895652173913042,0.2391304347826088,0.2573529411764705,0.2596685082872929,0.2063492063492062,0.1895652173913042,0.2280071813285455,0.1958041958041958,0.0874403815580286,0.1612903225806452,0.1381031613976706,0.1194762684124386,0.2436363636363636,0.2930056710775046,0.2761194029850744,0.2979127134724859,0.2346570397111913,0.2808988764044944,0.3571428571428572,0.401639344262295,0.4522292993630572
BDBO_45-L^K97,0.1578947368421052,-0.1578947368421052,2.0,-0.2706802559848305,982.9795082440718,1.0743099787685777,0.1209646052119797,-1.191501746216531,1.5373619738475733e-08,-0.3678596823891917,0.2806977736719557,0.2816473166832839,0.1502403846153846,-0.049526515151515,-9.93103448275862,1.0573248407643312,-0.2343749999999999,0.0,0.0,-0.2,-0.3846153846153846,-0.111111111111111,0.0,0.0,0.0,-0.2,-0.2727272727272727,-0.2727272727272727,-0.3846153846153846,-0.3846153846153846,-0.111111111111111,-0.111111111111111,-0.2727272727272727,-0.3333333333333332,-0.5294117647058824,-0.6799999999999999,-0.75,-0.7647058823529411,-0.7714285714285714,-0.7948717948717949,-0.8260869565217391,-0.7714285714285714,-0.75,-0.75,-0.7241379310344827,-0.75,-0.8048780487804879,-0.7714285714285714,-0.7837837837837838,-0.7894736842105263,-0.7894736842105263,-0.8367346938775511,-0.8095238095238095,-0.75,-0.8260869565217391,-0.84,-0.8709677419354839,-0.864406779661017,-0.8620689655172413,-0.923809523809524,-0.9683794466403162,-0.9665271966527196,-0.9652173913043478,-0.9756838905775076,-0.9741100323624596,-0.9655172413793104
BDFF_05-L^C99,0.0100142627378387,0.0100142627378387,9.0,-0.0975116910109115,54.92698644521619,2.038315088053308,0.0816470921182963,-0.0083216456287985,4.6124580100820566e-06,-0.1311702557589053,0.1853142586488103,0.3223609354801462,0.0358117511696462,-0.354452032435985,0.3313253012048193,1.4259876249405046,-0.1641260597756274,0.0,0.0405405405405405,-0.0609756097560975,-0.088757396449704,-0.1894736842105263,-0.1675675675675675,-0.12,-0.1675675675675675,-0.1979166666666666,-0.2261306532663316,-0.2222222222222222,-0.176470588235294,-0.2338308457711443,-0.2222222222222222,-0.193717277486911,-0.1851851851851851,-0.2596153846153846,-0.2376237623762376,-0.2596153846153846,-0.2999999999999999,-0.3185840707964602,-0.2769953051643192,-0.2338308457711443,-0.2935779816513761,-0.2701421800947867,-0.263157894736842,-0.2338308457711443,-0.2261306532663316,-0.2999999999999999,-0.2666666666666666,-0.2803738317757008,-0.2413793103448276,-0.3556485355648535,-0.3362068965517241,-0.3185840707964602,-0.3474576271186441,-0.3636363636363636,-0.3275109170305676,-0.3688524590163934,-0.3864541832669322,-0.396078431372549,-0.3790322580645161,-0.3275109170305676,-0.3124999999999999,-0.3245614035087719,-0.2524271844660194,-0.2222222222222222,-0.2299999999999999,-0.2596153846153846
