firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LTCC_07-L^D07,0.2162947896688756,-0.2162947896688756,4.0,-0.5903467082197117,-0.0952285946684264,1.6846998285460255,1.3387523484528967,1.0817170933540212,-0.299075785582255,-0.101918432092146,5.4444238828989786e-08,-0.1919750681729645,-0.6782494041279984,-0.119318514300769,-0.0176979398879941,3.609980411464869,0.101682654470545,0.7971222731858685,0.5906738939517551,-1.3428728295930272,1.3288984318085963,0.3514927670052323,-0.1815322118639654,0.2203389830508475,-0.313953488372093,-0.3295454545454546,-0.3586956521739131,-0.313953488372093,-0.2435897435897436,-0.4040404040404041,-0.4537037037037037,-0.5203252032520325,-0.2804878048780488,-0.4869565217391304,-0.572463768115942,-0.7079207920792079,-0.7649402390438247,-0.7798507462686568,-0.7765151515151516,-0.7798507462686568,-0.8396739130434783,-0.8491048593350383,-0.8907407407407407,-0.9019933554817277,-0.8907407407407407,-0.8455497382198953,-0.8108974358974359,-0.8621495327102804,-0.8739316239316239,-0.8601895734597156,-0.8426666666666667,-0.8535980148883375,-0.865909090909091,-0.8722943722943723,-0.864367816091954,-0.869757174392936,-0.8517587939698492,-0.8184615384615385,-0.8233532934131736,-0.8096774193548387,-0.8294797687861272,-0.8731182795698925,-0.8688888888888889,-0.8770833333333333,-0.8611764705882353,-0.8528678304239401,-0.864367816091954,-0.8323863636363636,-0.8065573770491803,-0.8033333333333333,-0.7830882352941176,-0.7798507462686568
LTCD_73-L,0.1141670991177997,-0.1141670991177997,2.0,0.0990142149120417,0.3075548078439619,1.1292492367431273,1.1121535796766744,0.1231361231361231,0.0802515187040392,0.0103269330565645,3.3257253688127526e-10,0.1390991776047056,0.1186233014034305,-0.0015331210449509,-0.0276683533062986,0.0300662761721951,0.0947793789994411,0.4781264447518908,0.1170130275748553,-1.5838732901367891,0.8389145496535797,0.1131722604124545,0.2308103413721691,-0.0285714285714284,-0.1666666666666667,-0.1463414634146341,-0.3,-0.2222222222222223,-0.2708333333333333,-0.1250000000000001,-0.1250000000000001,-0.4262295081967213,-0.4615384615384615,-0.3636363636363637,-0.3518518518518519,-0.3750000000000001,-0.3750000000000001,-0.326923076923077,-0.3,-0.2222222222222223,-0.2391304347826087,-0.3,-0.5138888888888888,-0.3859649122807017,-0.4615384615384615,-0.435483870967742,-0.4067796610169492,-0.453125,-0.4696969696969697,-0.453125,-0.4927536231884057,-0.3750000000000001,-0.3750000000000001,-0.3636363636363637,-0.3750000000000001,-0.3518518518518519,-0.2708333333333333,-0.2045454545454545,-0.1666666666666667,-0.2045454545454545,-0.1666666666666667,-0.3,-0.2708333333333333,-0.3,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.1666666666666667,0.09375,0.129032258064516,0.1666666666666667,0.129032258064516
LTCL_39-L^F08,0.0786367257652888,-0.0786367257652888,5.0,0.3332535176655177,0.2341099898696974,0.29621882549231,0.9803686240891556,0.2211825519681556,0.1516178500230026,0.0501829671739326,2.8883109536182744e-08,0.15056175527256,0.4598725160959125,0.2172742742412389,-0.1607913083874042,0.1144916264169597,-0.1619621202533405,-0.155358900389517,-0.2373362403519888,-1.3332417582417582,0.8543613373339048,0.0968849536834107,0.2653249222515367,0.1779661016949152,-0.3179190751445087,-0.301775147928994,-0.3551912568306011,-0.3468634686346863,-0.2655601659751038,-0.3179190751445087,-0.2435897435897435,-0.2435897435897435,-0.0732984293193717,-0.2790224032586558,-0.2547368421052631,-0.2862903225806451,-0.2578616352201257,-0.1786542923433873,-0.0634920634920634,0.0290697674418605,-0.0084033613445377,0.0028328611898018,0.0114285714285713,-0.0301369863013698,-0.0684210526315789,0.1493506493506493,0.1028037383177571,0.1760797342192692,-0.1015228426395938,0.0,0.1273885350318471,0.2040816326530612,0.2642857142857144,0.5594713656387664,0.945054945054945,1.0344827586206895,0.3409090909090908,0.2206896551724138,0.1419354838709676,0.4390243902439024,-0.1105527638190955,-0.251585623678647,-0.2435897435897435,-0.3345864661654135,-0.2862903225806451,-0.294820717131474,-0.2287581699346405,-0.2578616352201257,-0.2905811623246493,-0.3504587155963302,-0.3633093525179856,-0.2962226640159046
LTCN_99-L,0.0985694055367046,-0.0985694055367046,6.0,-0.0188146239330005,-0.0067724018724393,0.9736061330131944,2.226676752395361,0.1713591233709679,-0.1034840500450021,-0.0353462025594289,8.66761787893587e-08,0.1557094540183604,0.0559183995245632,-0.0911986519942414,-0.1567012881452563,0.3639715787257875,-0.3121250738646213,0.0466794602868081,0.2685304041602175,-1.3300425606599098,1.3032202290901231,0.0593906762089492,0.3380208192753741,0.3373493975903616,-0.2314814814814816,0.0060606060606061,0.1369863013698629,-0.3412698412698413,-0.429553264604811,0.0709677419354837,-0.5,-0.5229885057471264,-0.6391304347826087,-0.5229885057471264,-0.7937888198757764,-0.8270833333333334,-0.8792727272727273,-0.8004807692307693,-0.7980535279805353,-0.8359683794466404,-0.9048710601719198,-0.906108597285068,-0.925560538116592,-0.9083885209713024,-0.9213270142180094,-0.9106566200215284,-0.8504504504504504,-0.8169790518191842,-0.7919799498746867,-0.7381703470031546,-0.7694444444444445,-0.7652050919377652,-0.8007202881152461,-0.7835723598435462,-0.783289817232376,-0.7911949685534592,-0.7147766323024055,-0.6838095238095239,-0.6235827664399094,-0.6148491879350348,-0.60381861575179,-0.5901234567901235,-0.5754475703324808,-0.5961070559610706,-0.6375545851528385,-0.6653225806451613,-0.678916827852998,-0.6807692307692308,-0.6112412177985949,-0.5941320293398533,-0.6335540838852097,-0.6343612334801763
LTCQ_47-L,0.2727744332782396,-0.2727744332782396,8.0,0.1361492668092673,0.5887099148973762,-0.3912167638454586,1.643031337641751,0.284621064643888,0.1586447258128556,-0.1298604157367079,8.407354664685828e-09,0.0857150220343788,0.1045488349033218,-0.0975952318022908,-0.0420954754500299,0.0548004482038929,0.0877756396342113,0.1643346995003841,0.0682780745203569,-1.964037526059764,1.0801121814412875,0.2541719053606127,0.1877219750490429,0.2305555555555554,-0.1346153846153845,-0.1818181818181818,-0.1044776119402983,0.0778443113772455,0.2080536912751678,0.25,0.4876033057851241,0.8181818181818183,1.6865671641791042,1.3684210526315788,1.535211267605634,2.1034482758620694,1.727272727272727,1.4,0.9459459459459458,1.4324324324324325,1.0689655172413794,0.1464968152866241,0.1612903225806452,0.0746268656716417,-0.2207792207792207,-0.1910112359550562,-0.2258064516129032,-0.1999999999999999,-0.2577319587628865,-0.0322580645161291,-0.0425531914893616,-0.0399999999999999,-0.0999999999999999,-0.0526315789473683,0.0285714285714286,-0.0769230769230768,-0.3076923076923077,-0.3594306049822063,-0.3478260869565216,-0.3308550185873605,-0.2070484581497796,-0.2087912087912087,-0.3793103448275862,-0.320754716981132,-0.558282208588957,-0.5275590551181102,-0.4666666666666667,-0.4561933534743202,-0.3814432989690721,-0.4267515923566879,-0.4642857142857143,-0.490084985835694
LTCS_63-L^K06,0.1704820984349907,-0.1704820984349907,6.0,-0.0184075876700361,0.2291424136592937,0.2818205546074713,2.1400486800224674,0.1051396095873486,0.1091120890499612,0.0452813552917465,3.628008087790494e-09,0.0320104829651815,-0.1371084337349398,0.5098701035881683,0.1114273339773611,-0.07025432647869,0.1389982671412679,0.2812020650907658,0.1905311874418462,-2.011144130757801,0.9087249578730574,0.1300076306753147,0.1607660613459483,0.1176470588235294,-0.1747572815533981,-0.4256756756756756,-0.46875,-0.46875,-0.3511450381679389,-0.3253968253968254,-0.4333333333333333,-0.4620253164556962,-0.4256756756756756,-0.5224719101123596,-0.4551282051282052,-0.448051948051948,-0.5478723404255319,-0.4620253164556962,-0.4879518072289156,-0.4620253164556962,-0.5707070707070707,-0.5329670329670331,-0.6064814814814815,-0.5329670329670331,-0.4620253164556962,-0.4848484848484848,-0.3253968253968254,-0.3253968253968254,-0.1747572815533981,-0.1904761904761905,-0.1326530612244898,-0.1052631578947368,0.1486486486486486,0.2499999999999997,0.2878787878787878,0.328125,0.2318840579710146,0.2142857142857144,0.2142857142857144,0.1486486486486486,0.1184210526315789,0.0897435897435896,0.0625,-0.1826923076923077,0.0897435897435896,0.1805555555555555,0.1805555555555555,0.1333333333333333,0.2318840579710146,0.328125,0.3709677419354837,0.2142857142857144
LTCY_48-L^H16,0.0972789115646258,-0.0972789115646258,2.0,0.1705426356589146,0.3713103448275862,-1.8902181049842104,1.85360524399126,0.1565495207667731,0.6877234803337307,-0.0863945578231292,3.2258162191174964e-11,0.017718715393134,-0.0614973262032086,-0.4318931377474687,0.3890015424615358,0.0374722477933612,0.3916756741711161,-0.0361271057899416,0.2372862574649501,-0.4973913043478262,1.815731973780044,-0.1298278268962308,0.1731752197914537,0.0,-0.45,-0.3333333333333333,-0.2142857142857143,-0.0833333333333332,0.0,-0.3125,-0.3529411764705883,-0.4210526315789473,-0.5,-0.5,-0.4210526315789473,-0.4210526315789473,-0.45,-0.4761904761904761,-0.5769230769230769,-0.5769230769230769,-0.5416666666666666,-0.56,-0.5416666666666666,-0.5925925925925926,-0.5416666666666666,-0.6071428571428572,-0.3529411764705883,-0.4210526315789473,-0.2666666666666666,0.0476190476190476,0.0,0.375,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.0999999999999998,0.0999999999999998,0.0999999999999998,-0.1538461538461538,-0.2142857142857143,-0.0833333333333332,-0.12,-0.1538461538461538,-0.2666666666666666,-0.2666666666666666,-0.3888888888888888,-0.4210526315789473,-0.2142857142857143
LTDC_G4-L^I12,0.087490470039754,-0.087490470039754,7.0,0.0323930250097128,0.1776776722317129,-0.2373315060095817,1.187107030835995,0.2273588012514408,0.1336184758905792,-0.0380418771004309,4.310244052653773e-07,0.050546587541613,-0.0250213107355964,0.0096543636613158,0.0922504603201114,-0.0425683886057096,0.0906685335372379,0.0090098796362832,-0.0814513842081795,-1.2722713992935943,0.7737106314719069,0.1429939846863745,0.0801402466530198,0.0744810744810744,-0.0060679611650485,-0.0226730310262528,-0.0222063037249283,0.0398679532757744,0.0398679532757744,0.3704819277108435,0.3261010362694301,0.6058823529411765,0.6796554552912224,0.6796554552912224,0.9334277620396604,0.5902912621359224,0.5383170548459806,0.4651162790697676,0.4495575221238939,0.5677641653905054,0.3881355932203389,0.5234375000000002,0.5099557522123894,0.6545454545454548,0.56,0.5641711229946524,0.7560034305317325,1.4520958083832336,1.3333333333333337,1.463898916967509,1.6852459016393446,1.5403225806451617,1.2039827771797635,1.0352882703777335,1.2500000000000004,1.2438356164383562,2.5362694300518136,2.446969696969697,2.435402684563759,1.5000000000000004,1.0786802030456857,0.7425531914893617,0.7514970059880242,0.5383170548459806,0.6545454545454548,0.2364130434782609,0.0086206896551723,0.1938775510204082,0.2561349693251533,0.365,0.4408866995073892,0.7315010570824527
LTDJ_75-L^E07,0.0274398450864441,-0.0274398450864441,5.0,0.3563317168989012,0.1681313755586042,0.1127596434897952,1.1767451217058942,0.146,0.2035559363787287,0.2253367025295019,7.143184563251701e-09,0.1707486751376015,0.4452305035206588,0.0758520448655964,-0.1252763142175175,0.2885163636363636,-0.1469376505596256,0.148952766369365,0.1631643556449558,-0.4529816513761467,0.9422651377992356,0.0980439198374998,0.3471435558430493,0.2580645161290322,-0.2051282051282051,-0.2619047619047618,-0.2873563218390804,-0.4038461538461538,-0.2954545454545454,-0.2439024390243902,-0.4655172413793103,-0.5079365079365079,-0.504,-0.5,-0.4608695652173913,-0.5338345864661654,-0.6219512195121951,-0.5633802816901408,-0.5633802816901408,-0.5407407407407407,-0.5571428571428572,-0.5866666666666667,-0.4745762711864406,-0.4745762711864406,-0.4655172413793103,-0.4745762711864406,-0.4561403508771929,-0.4655172413793103,-0.4745762711864406,-0.4150943396226415,-0.38,-0.3921568627450981,-0.4259259259259259,-0.4789915966386554,-0.4038461538461538,-0.1506849315068492,-0.1948051948051948,-0.088235294117647,-0.1621621621621621,0.0333333333333334,-0.0606060606060606,-0.2345679012345679,-0.2790697674418604,-0.3404255319148935,-0.0746268656716419,-0.0746268656716419,-0.0746268656716419,0.3777777777777777,0.7222222222222223,0.8235294117647058,0.8235294117647058,0.8787878787878787
LTDO_04-L^A03,0.0770347832100131,-0.0770347832100131,5.0,0.155527068924398,0.1268647723712433,0.3385083671276456,1.4031339803719567,0.0909871982129049,0.0519066359071787,0.1237812046193205,4.7578375168640445e-09,0.1197531600286191,0.2369399967653242,0.4288715285707536,-0.1230881316026226,-0.2049503792520691,-0.0537366740471753,0.2178888282858241,0.0469891210617483,-1.7705022250476794,0.8438974136528764,0.0832264649689863,0.1074101736933273,0.1395348837209302,-0.3484848484848485,-0.4487179487179488,-0.3857142857142857,-0.3857142857142857,-0.4027777777777778,-0.4189189189189189,-0.5520833333333333,-0.5700000000000001,-0.5425531914893618,-0.5520833333333333,-0.5473684210526315,-0.5943396226415094,-0.635593220338983,-0.635593220338983,-0.6416666666666666,-0.5943396226415094,-0.6160714285714286,-0.6742424242424243,-0.6838235294117647,-0.7054794520547945,-0.6928571428571428,-0.6971830985915493,-0.7013888888888888,-0.7225806451612904,-0.6884057971014492,-0.6126126126126126,-0.6293103448275862,-0.6640625,-0.656,-0.6614173228346456,-0.6692307692307693,-0.6640625,-0.6614173228346456,-0.6814814814814816,-0.653225806451613,-0.6838235294117647,-0.7378048780487805,-0.7783505154639175,-0.7932692307692308,-0.8154506437768241,-0.8154506437768241,-0.8266129032258065,-0.8346153846153846,-0.8,-0.7675675675675676,-0.7611111111111111,-0.75,-0.7440476190476191
LTDS_06-L,0.1172625400213447,0.1172625400213447,4.0,-0.7701394585726005,-0.0568974771873322,53.80118733073256,1.1680347658136163,1.693617021276596,-0.8532772098616958,-0.3521878335112059,9.114192815065973e-14,-0.5741591468416736,-0.7389440433212997,-0.0657260464304834,0.0039617369931246,11.038297872340433,0.0889397202240182,-0.2205130205765038,-0.1938699266091111,1.2276536312849162,0.6508932882665379,-0.1588151320485367,-0.984505969011938,0.0333333333333334,-0.2682926829268293,-0.3478260869565218,-0.4117647058823529,-0.368421052631579,-0.4545454545454546,-0.2,-0.368421052631579,-0.368421052631579,-0.3406593406593406,-0.2500000000000001,-0.2307692307692308,-0.2682926829268293,-0.3333333333333333,-0.3333333333333333,-0.3617021276595744,-0.4594594594594595,-0.5,-0.5454545454545454,-0.5683453237410072,-0.5774647887323944,-0.4339622641509434,-0.3258426966292135,-0.2682926829268293,-0.3103448275862069,-0.3258426966292135,-0.2857142857142857,-0.2207792207792208,-0.0322580645161291,-0.1044776119402985,0.0,-0.2,-0.2682926829268293,-0.2857142857142857,-0.2207792207792208,-0.2405063291139241,-0.2405063291139241,-0.2682926829268293,-0.375,-0.5275590551181102,-0.4915254237288136,-0.5918367346938775,-0.6153846153846154,-0.6875,-0.6842105263157895,-0.6875,-0.7169811320754718,-0.719626168224299,-0.7058823529411764
LTDU_09-L^I03,0.1316122102808941,-0.1316122102808941,5.0,-0.104665379865072,-0.0189666205643746,0.6314978769307411,0.970253164556962,0.0942205205153412,-0.2145623109754373,-0.0088086396709694,4.721625152043249e-07,-0.0594514749601236,-0.0737450693472451,-0.1719629325814383,0.0044191295855772,0.2286775056484891,0.0308936031439796,0.1848621435204941,0.0961170843391575,-3.383734635460516,0.3274964838255977,0.0003813591640607,0.0304426045059032,0.0,-0.0606060606060606,0.0333333333333334,0.0163934426229508,-0.0158730158730159,0.0333333333333334,0.24,0.1923076923076923,0.1923076923076923,0.3478260869565217,0.4090909090909091,0.3777777777777777,0.3478260869565217,0.24,0.24,0.24,0.5897435897435896,0.4090909090909091,0.4090909090909091,0.24,0.087719298245614,-0.088235294117647,-0.088235294117647,-0.1621621621621621,-0.2051282051282051,-0.2439024390243902,-0.2051282051282051,-0.2250000000000001,-0.253012048192771,-0.2790697674418604,-0.2619047619047618,-0.2250000000000001,-0.2250000000000001,-0.1621621621621621,-0.1842105263157895,-0.3111111111111111,-0.03125,-0.1142857142857142,-0.2439024390243902,-0.38,-0.3861386138613861,-0.3980582524271845,-0.4363636363636364,-0.4205607476635514,-0.38,-0.38,-0.3980582524271845,-0.2954545454545454,-0.3260869565217391
LTEF_96-L^I10,0.0281352235550708,0.0281352235550708,5.0,0.9197622585438336,-0.1745516978252575,11.622554477649636,1.4377380265435662,1.914634146341464,-0.0178940123881624,0.1789894583787711,1.6030814371935484e-11,0.6615368286987899,12.89204545454544,0.1293981539100141,-0.9263349774385804,-0.7829339194554736,-0.9623531040245338,-8.811445453550714,-1.2189534209361723,0.3148901545972335,0.6474321984997116,-0.1690333831589437,-0.5573913994966626,0.2333333333333334,-0.2682926829268293,-0.1428571428571428,-0.2500000000000001,-0.3181818181818182,-0.375,-0.2857142857142857,-0.2857142857142857,-0.0322580645161291,-0.0625,-0.0625,-0.1176470588235295,-0.2105263157894736,-0.2500000000000001,-0.2500000000000001,-0.2500000000000001,-0.2857142857142857,-0.2857142857142857,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,0.0,0.0,0.0,-0.0625,-0.1176470588235295,0.0344827586206897,-0.1428571428571428,-0.1666666666666666,-0.1428571428571428,-0.1891891891891892,0.0,0.0,0.0344827586206897,0.0,0.0344827586206897,-0.1666666666666666,-0.1666666666666666,-0.2105263157894736,-0.2857142857142857,-0.2857142857142857,-0.2500000000000001,-0.1891891891891892,-0.2105263157894736,0.25,0.25,0.25,0.25,0.1111111111111109
LTEG_60-L,0.0961715867158671,-0.0961715867158671,5.0,0.0335061619030249,0.4570661038088842,2.3134249536653897,1.3001768948156212,0.1000597768331562,-0.0315220757768677,-0.0246514965149651,4.250242125050576e-10,0.0990073213308669,0.2362154044196524,0.4816855813089227,-0.3182890331543289,0.348594126798414,-0.3037527310348804,0.0650522286029151,-0.2811075705646769,-2.14334665905197,1.007892230235406,0.0616529922147369,-0.0712565771871934,-0.04,-0.1379310344827585,0.0204081632653061,0.0638297872340425,-0.0099009900990099,-0.0099009900990099,0.0638297872340425,0.0,0.2658227848101264,0.25,0.2820512820512819,0.2195121951219512,0.0204081632653061,-0.0909090909090909,0.0,0.0204081632653061,0.0416666666666667,-0.1071428571428572,-0.1379310344827585,-0.0909090909090909,-0.0740740740740741,-0.1379310344827585,-0.1935483870967741,0.0204081632653061,-0.1304347826086955,-0.180327868852459,-0.180327868852459,-0.1666666666666666,-0.2366412213740458,-0.2857142857142857,-0.2805755395683452,-0.1228070175438595,0.1363636363636364,0.25,0.0526315789473683,-0.1869918699186992,-0.1525423728813558,-0.180327868852459,-0.3421052631578947,-0.5575221238938053,-0.574468085106383,-0.4736842105263158,-0.5145631067961165,-0.5535714285714286,-0.504950495049505,-0.504950495049505,-0.5283018867924529,-0.5708154506437768,-0.5370370370370371
LTEU_01-L^B06,0.0057988253661437,0.0057988253661437,5.0,0.2193928060719393,0.2533032279645426,2.3257727117045666,2.7938257993384785,0.5207600281491906,0.223231227975061,0.0260203702326964,4.502005591906429e-10,0.0623143768562314,0.2136245834875971,0.1188493913630022,-0.1216761616168864,0.1391625615763545,-0.1082450447559024,0.8444652376057928,-1.1465110018948113,0.0511140235910878,2.783272956371082,0.1772730519248625,0.0481126540191667,0.1714285714285714,-0.5254237288135594,-0.5512820512820513,-0.641025641025641,-0.680365296803653,-0.680365296803653,-0.6585365853658536,-0.6982758620689655,-0.7265625,-0.7265625,-0.7254901960784313,-0.7770700636942676,-0.7795275590551181,-0.7651006711409396,-0.7565217391304349,-0.7083333333333333,-0.6482412060301508,-0.6909492273730684,-0.7222222222222223,-0.806896551724138,-0.736842105263158,-0.7697368421052632,-0.6455696202531647,-0.5483870967741936,-0.5254237288135594,-0.5611285266457681,-0.5611285266457681,-0.5597484276729561,-0.5070422535211268,-0.4982078853046595,-0.4573643410852713,-0.3991416309012876,-0.306930693069307,-0.326923076923077,-0.3,-0.2929292929292929,-0.2222222222222223,-0.2134831460674158,-0.4909090909090909,-0.4716981132075472,-0.4615384615384615,-0.0789473684210526,-0.1358024691358026,-0.1358024691358026,0.0606060606060605,0.1382113821138211,0.129032258064516,0.0769230769230768,-0.0666666666666667
LTFP_06-L^I04,0.1039221879378345,-0.1039221879378345,6.0,0.0031634788533605,0.3819806403574087,0.2282082619276654,2.149950215731829,1.6658692185007975,0.0452558671239324,-0.1065623557423648,6.617164720684818e-09,-0.0018331954381012,-0.1071176885130372,-0.052079144238748,0.2230895246010395,0.1816247373808113,0.2369146709585461,0.9933160089442196,0.0801798391174935,-3.243680485338726,2.149950215731829,0.0684390781912114,-0.0066839910557804,-0.2747252747252747,-0.4647058823529412,-0.4518072289156626,-0.553921568627451,-0.6690909090909091,-0.6807017543859649,-0.7064516129032258,-0.6986754966887417,-0.701639344262295,-0.5404040404040404,-0.5767441860465117,-0.6654411764705883,-0.74,-0.7922374429223744,-0.6526717557251909,-0.7753086419753086,-0.8063829787234043,-0.8369175627240143,-0.8756830601092896,-0.8980963045912654,-0.8330275229357798,-0.7592592592592593,-0.6966666666666667,-0.6472868217054264,-0.701639344262295,-0.6915254237288135,-0.6807017543859649,-0.7323529411764707,-0.65,-0.6702898550724637,-0.6996699669966997,-0.6996699669966997,-0.6726618705035972,-0.6224066390041494,-0.6060606060606061,-0.5863636363636364,-0.5787037037037037,-0.5357142857142857,-0.707395498392283,-0.707395498392283,-0.6642066420664207,-0.6270491803278688,-0.6026200873362446,-0.611111111111111,-0.5645933014354066,-0.4829545454545454,-0.3,-0.3,-0.2155172413793102
LTGY_56-L^I11,0.3321071991592223,-0.3321071991592223,5.0,-0.1343137254901961,0.088382687927107,-0.0236307092886441,0.4445664105378705,0.6428571428571429,0.7547169811320756,-0.2217551234892264,4.1089628385197366e-07,0.0156862745098039,-0.0506216696269981,0.0572829772249864,-0.116678504552205,1.6517857142857144,-0.1129808796875397,0.2059279967421332,0.048946302404117,-8.31578947368421,0.4182217343578485,0.0214030915576694,0.0335142036386849,0.28125,-0.2558139534883721,-0.1351351351351351,-0.0303030303030302,-0.238095238095238,-0.0588235294117647,-0.111111111111111,-0.264367816091954,-0.2558139534883721,-0.1232876712328766,-0.0985915492957746,-0.1466666666666666,-0.2558139534883721,-0.4576271186440678,-0.4796747967479674,-0.5223880597014925,-0.3962264150943396,-0.5616438356164384,-0.5844155844155845,-0.5789473684210527,-0.6121212121212121,-0.5897435897435898,-0.5460992907801419,-0.576158940397351,-0.5733333333333333,-0.621301775147929,-0.627906976744186,-0.6424581005586592,-0.630057803468208,-0.6121212121212121,-0.6097560975609756,-0.5675675675675675,-0.5492957746478873,-0.5675675675675675,-0.6097560975609756,-0.5974842767295598,-0.3846153846153846,-0.5223880597014925,-0.6049382716049383,-0.6049382716049383,-0.6559139784946237,-0.632183908045977,-0.632183908045977,-0.6235294117647059,-0.6483516483516484,-0.7023255813953488,-0.6717948717948719,-0.6666666666666666,-0.7155555555555555
LTHD_05-L^C15,0.0401386991699064,-0.0401386991699064,4.0,0.2045939454529938,0.2838075530263839,-0.0769589727761504,1.4743241179166031,0.8976091476091477,0.087312925170068,0.0151308185352526,1.928288289551112e-08,0.0244815352165908,0.4884140061791968,0.0346771520004504,-0.2987931751993201,0.5202143142689475,-0.2926047495445688,0.4075747201585702,0.0144817379858945,-0.7599999999999999,1.1978310676645791,0.0838389649296095,0.4138004010924225,0.3055555555555556,-0.0526315789473684,-0.0769230769230769,-0.25,-0.3793103448275862,-0.3793103448275862,-0.3333333333333333,-0.4193548387096775,-0.4782608695652174,-0.3898305084745762,-0.2340425531914893,-0.3513513513513514,-0.4705882352941177,-0.4782608695652174,-0.5263157894736843,-0.52,-0.4929577464788732,-0.6307692307692307,-0.708502024291498,-0.6936170212765957,-0.7508650519031141,-0.5789473684210527,-0.3076923076923077,-0.3333333333333333,-0.3793103448275862,-0.4330708661417323,-0.4820143884892086,-0.1,0.0285714285714286,-0.1219512195121951,-0.1627906976744186,0.2413793103448276,0.7142857142857142,1.5714285714285712,1.5714285714285712,1.5714285714285712,2.4285714285714284,2.4285714285714284,0.4399999999999999,0.1999999999999999,0.125,0.2413793103448276,0.6363636363636362,0.5652173913043477,0.2631578947368422,0.161290322580645,0.0909090909090908,-0.0769230769230769,-0.1111111111111111
LTIB_11-L,0.0331985817204544,0.0331985817204544,5.0,-0.1966685672395535,-0.2570618556701031,-1.3573605580211938,1.2070522468286389,0.3807157057654076,-0.7331791907514451,-0.0949434269066599,3.397483786226995e-09,-0.190844668893052,-0.0819615403628453,-0.2149760377647297,0.197293814320303,-0.190816703872329,0.5038815184991159,0.0628666722511338,-0.2142685322983934,0.1277594298626804,0.6491077187701569,-0.2255210924973738,-0.2619381846439225,-0.1333333333333333,-0.1666666666666666,-0.1666666666666666,-0.3478260869565218,-0.4444444444444445,-0.5588235294117647,-0.6052631578947368,-0.673913043478261,-0.5588235294117647,-0.3478260869565218,-0.6052631578947368,-0.6666666666666667,-0.7169811320754718,-0.7,-0.8076923076923077,-0.8529411764705882,-0.7692307692307693,-0.8214285714285714,-0.8760330578512396,-0.90625,-0.9305555555555556,-0.94,-0.943609022556391,-0.9367088607594936,-0.9477351916376306,-0.9448529411764706,-0.9517684887459807,-0.9573863636363636,-0.9577464788732396,-0.9635922330097088,-0.9539877300613496,-0.9523809523809524,-0.9539877300613496,-0.9489795918367347,-0.9509803921568628,-0.946236559139785,-0.9494949494949496,-0.9407114624505928,-0.959349593495935,-0.956268221574344,-0.9512987012987012,-0.9456521739130436,-0.9364406779661016,-0.927536231884058,-0.9019607843137256,-0.8913043478260869,-0.875,-0.8818897637795275,-0.8672566371681416
LTIY_42-L^A22,0.1383326314566603,-0.1383326314566603,5.0,0.2146716408310283,1.476473922902494,-3.491392583865255,4.103795966785291,0.0087862689006947,0.2553813543836568,0.0959005561767566,2.4288677212295083e-10,0.2454814433652795,-0.0846905537459284,0.7617689604924353,0.8893257112768069,-0.5180258401181982,0.9669810123309376,0.8764628829693625,0.679766366123975,-0.945602541195156,4.041814946619217,0.1957057884810678,0.3602591792656587,0.125,-0.2,-0.111111111111111,0.0,0.0,0.0666666666666666,0.0,-0.0588235294117647,-0.111111111111111,0.1428571428571428,0.0,-0.0588235294117647,0.1428571428571428,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.4545454545454546,0.5999999999999999,0.5999999999999999,1.0,0.7777777777777779,0.5999999999999999,0.5999999999999999,0.7777777777777779,0.5999999999999999,0.5999999999999999,0.4545454545454546,0.3333333333333335,1.0,1.666666666666667,1.0,0.3333333333333335,0.2307692307692308,0.5999999999999999,0.5999999999999999,-0.2727272727272727,-0.4285714285714286,-0.5555555555555556,-0.5,-0.5294117647058824,-0.5789473684210527,-0.5555555555555556,-0.5897435897435898,-0.6521739130434783,-0.6862745098039216,-0.7192982456140351,-0.7037037037037037
