firms,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,2.0,-0.0304053375133136,-0.1815288429609358,0.9973353635325466,-0.0898642177024057,6.673186715920453e-05,-0.0186893350214022,5.931145135703301,-0.0811395744889081,-0.067577874868228,0.218191463115607,-0.123310591362467,0.6454764623778708,6.4560953723881545,0.1000589738549242,0.6097062827079989,-0.0545454545454545,-0.0161001788908765,0.049618320610687,0.0456273764258554,-0.0196078431372549,-0.0350877192982456,-0.028268551236749,0.1627906976744184,0.0891089108910891,0.1088709677419355,0.2195121951219512,0.2331838565022421,0.0784313725490197,-0.0953947368421053,-0.1027732463295268,-0.0740740740740741,0.0299625468164794,-0.0107913669064747,-0.0316901408450703,-0.0598290598290597,-0.0756302521008404,0.014760147601476,0.0223048327137547,-0.1338582677165354,-0.1459627329192546,-0.1577335375191424,-0.0787269681742043,-0.0894039735099337,-0.1338582677165354,-0.121405750798722,-0.1419656786271451,-0.0909090909090908,0.1,0.055662188099808,0.0110294117647058,0.0338345864661653,0.053639846743295,0.0091743119266054,0.0036496350364962,0.0,0.0091743119266054,-0.0018148820326678,0.0597302504816954,0.0617760617760618,0.1652542372881356,0.2114537444933921,0.1088709677419355,-0.2097701149425287,-0.1666666666666666
BCQE_67-L^A14,3.0,0.3908675114343555,-0.1533934352309513,2.1162420382165603,0.0198155107618722,5.7672441364641804e-06,0.1567818849816301,2.120022725280861,0.0404788307322985,0.1075842961869277,-0.2843280734742489,0.0788399883415912,1.234531392174704,3.4969296173830893,0.0788399883415912,1.1384639069548672,0.0607287449392712,0.0616045845272206,0.1470588235294117,0.3161634103019539,0.2308970099667775,0.2227722772277229,0.2645051194539249,0.7517730496453898,0.546972860125261,0.7272727272727273,0.9147286821705428,0.6726862302483072,0.4114285714285715,0.0754716981132075,0.0451339915373767,0.0466101694915255,0.1488372093023255,0.1417565485362095,0.2350000000000001,0.15962441314554,0.1142857142857143,0.1488372093023255,0.1126126126126125,-0.0040322580645161,-0.0690954773869346,-0.0413971539456662,0.0136798905608754,0.0122950819672131,0.0770348837209302,0.10762331838565,0.0480905233380479,0.1026785714285714,0.3138297872340427,0.4060721062618597,0.3161634103019539,0.4168260038240916,0.4195402298850574,0.3138297872340427,0.4195402298850574,0.4760956175298807,0.5246913580246912,0.5567226890756303,0.5153374233128836,0.5699152542372883,0.7113163972286374,1.0135869565217392,0.807317073170732,0.1669291338582679,0.1193353474320242
BCUB_73-L^L00,2.0,-0.0732493857493858,0.1605429309644015,1.7829289428076256,0.13944878650761,2.1007731898010928e-06,-0.0175061425061425,2.0385746227408705,0.0707091071131202,0.0763616199055356,0.0875177777708142,-0.0359262056316754,1.2422010398613517,5.287573964497041,-0.0359262056316754,0.7124567841217404,0.0192926045016077,0.1107142857142857,0.219607843137255,0.2745901639344261,0.2341269841269839,0.1604477611940298,0.2390438247011952,0.6542553191489362,0.5396039603960396,0.5396039603960396,0.5396039603960396,0.6030927835051547,0.388392857142857,0.2244094488188974,0.2341269841269839,0.2693877551020407,0.4009009009009008,0.3946188340807175,0.4398148148148146,0.4669811320754715,0.460093896713615,0.4951923076923075,0.4739336492890995,0.3640350877192984,0.3122362869198312,0.3177966101694915,0.388392857142857,0.4266055045871557,0.3946188340807175,0.388392857142857,0.4136363636363633,0.4669811320754715,0.681081081081081,0.747191011235955,0.6368421052631579,0.7771428571428571,0.8402366863905326,0.747191011235955,0.8294117647058823,0.9808917197452228,0.94375,0.919753086419753,0.94375,0.8402366863905326,1.1597222222222223,1.468253968253968,1.3208955223880596,0.3405172413793103,0.433179723502304
BCYN_75-L^D01,2.0,-0.1886948150185669,0.0836397850197132,2.4763406940063093,-0.0161353797717434,3.9340619111392537e-05,-0.0601017741713656,11.506077738060377,-0.0960227436165417,-0.1836653085372146,0.0607195707504123,-0.1997102649006622,1.6550998948475288,6.61025641025641,-0.1997102649006622,0.9168758623915548,-0.0401606425702811,0.033195020746888,0.0873362445414847,0.1343963553530753,0.1091314031180401,0.0755939524838014,0.1292517006802722,0.2835051546391753,0.3351206434316356,0.3643835616438358,0.4865671641791045,0.4910179640718564,0.2736572890025577,0.0826086956521741,0.0641025641025643,0.046218487394958,0.1581395348837211,0.1343963553530753,0.1913875598086125,0.1857142857142857,0.0375,0.0993377483443709,0.1690140845070424,0.1140939597315437,0.0550847457627119,0.1395881006864989,0.2418952618453866,0.2296296296296298,0.1608391608391608,0.1745283018867924,0.1857142857142857,0.2116788321167884,0.4690265486725664,0.4067796610169492,0.3988764044943822,0.3949579831932774,0.4821428571428574,0.3988764044943822,0.4518950437317786,0.4690265486725664,0.6381578947368423,0.7473684210526317,0.7231833910034602,0.7473684210526317,0.7473684210526317,0.8513011152416359,0.9153846153846156,0.1165919282511211,0.2116788321167884
BCZB_W7-L^G07,3.0,0.147460355311792,0.0017455030350022,0.4312298866657338,0.1898256848096762,0.0001606060295457,0.188565637295815,12.655343891968435,-0.026944475658148,-0.1684157083700667,-0.0669229376764293,-0.0060227990602806,0.1788862459773331,74.34157944814463,0.1273952441417523,0.7080935707221516,-0.0095923261390887,-0.027972027972028,0.0530303030303029,-0.0141843971631206,-0.0369515011547344,0.0692307692307692,0.1239892183288409,0.1519337016574584,0.201729106628242,0.2447761194029849,0.2086956521739129,0.2522522522522521,0.2300884955752211,0.2337278106508875,0.2560240963855422,0.2560240963855422,0.4529616724738674,0.4892857142857143,0.4087837837837837,0.380794701986755,0.3762376237623763,0.3853820598006645,0.4529616724738674,0.3583061889250813,0.2713414634146343,0.3238095238095237,0.4892857142857143,0.5387453874538746,0.5163636363636364,0.6417322834645669,0.6951219512195121,0.5676691729323307,0.8533333333333333,0.8533333333333333,0.7594936708860758,0.9128440366972476,0.7896995708154506,0.7020408163265304,0.6100386100386102,0.6951219512195121,0.5916030534351144,0.6038461538461537,0.6679999999999999,0.6162790697674418,0.7020408163265304,0.7594936708860758,0.5916030534351144,0.3072100313479624,0.4429065743944635
BCZR_85-L^G00,2.0,0.0648903581781715,-0.0632012934260892,1.231875650366694,0.0814313953367715,1.1429111501234798e-05,0.0749171748503869,1.625148511125894,-0.0072519677304323,0.0050488002012467,-3.291672532103896,0.0067169034212263,0.8785347160595938,3.402757733473516,0.0560412222790811,1.1145285072143618,-0.7460869565217392,0.0599078341013825,0.0952380952380953,0.0017421602787455,0.0267857142857144,0.0747663551401869,0.0747663551401869,0.2392241379310344,0.3372093023255815,0.2365591397849462,0.4743589743589744,0.6428571428571428,0.3450292397660817,0.1557788944723619,0.1386138613861387,0.0849056603773585,0.2432432432432432,0.1979166666666667,0.0502283105022831,0.0550458715596329,-0.0573770491803278,-0.0573770491803278,0.0267857142857144,0.0132158590308371,-0.0254237288135593,0.0677808727948003,0.0599078341013825,-0.1085271317829457,0.0454545454545454,0.1639676113360322,0.3233601841196778,0.3372093023255815,0.6428571428571428,0.7503805175038052,0.5927977839335181,0.5582655826558265,0.5667574931880108,0.402439024390244,0.3497652582159625,0.4285714285714284,0.452020202020202,1.1863117870722433,1.039007092198582,1.1616541353383458,1.0720720720720722,1.0720720720720722,1.1495327102803738,0.3403263403263403,0.4896373056994818
BDAJ_H9-L,32.0,-0.0452594734439202,-0.726305702283544,1.2171029042667625,-0.1304478328730939,1.1759395119657908e-05,0.0259016892406027,4.28365971537364,-0.0863399198890919,-0.1462979430940409,0.8782019835643036,0.0615867665279555,0.932771602724991,16.138931297709924,0.5859275373190308,1.1186662085413512,-0.0471464019851117,0.0718085106382979,0.1384180790960452,0.0440414507772022,0.0254452926208652,-0.0024752475247524,-0.0049382716049382,0.1852941176470588,0.1681159420289855,0.1818181818181818,0.3042071197411005,0.2916666666666667,0.1923076923076925,-0.0335731414868104,-0.1604166666666665,-0.0923423423423424,-0.0218446601941747,-0.0450236966824643,-0.0404761904761904,-0.0964125560538116,-0.1220043572984749,-0.1479915433403805,-0.1004464285714286,-0.1939999999999999,-0.2003968253968253,-0.2264875239923224,-0.249534450651769,-0.2003968253968253,-0.2205029013539651,-0.1639004149377593,-0.151578947368421,-0.0902934537246048,0.0228426395939087,0.1010928961748633,0.0100250626566416,0.0775401069518717,0.1514285714285714,0.0494791666666667,0.0254452926208652,0.0494791666666667,0.030690537084399,0.0921409214092141,0.1958456973293769,0.2324159021406728,0.3661016949152542,0.4761904761904763,0.4925925925925927,0.0577427821522309,0.0921409214092141
BDBL_73-L^I97,3.0,0.0895786305492851,-0.1548234960873505,0.9490399884509888,0.0618639961234048,3.5247328796847004e-05,0.0342738901429647,5.080582680474739,0.0109704286382467,0.0620401736834158,-3.91485668146952,-0.0715553554521441,0.6995091670275732,5.702290076335879,-0.0148566814695195,0.7210356940483602,-0.0132450331125828,0.0683962264150943,0.0942028985507248,0.1526717557251908,0.1410579345088161,0.1381909547738693,0.1497461928934012,0.2548476454293629,0.2047872340425534,0.2276422764227643,0.3603603603603604,0.38109756097561,0.3092485549132948,0.1240694789081886,0.046189376443418,0.0863309352517986,0.2479338842975207,0.2309782608695652,0.1984126984126986,0.0389908256880733,0.0486111111111111,0.0658823529411765,0.0995145631067961,0.0202702702702701,-0.0640495867768594,-0.0109170305676855,0.0760095011876484,0.1735751295336789,0.1858638743455498,0.1766233766233766,0.143939393939394,0.1130221130221129,0.3054755043227666,0.2760563380281691,0.2144772117962468,0.2796610169491527,0.3092485549132948,0.2309782608695652,0.2309782608695652,0.2796610169491527,0.2905982905982907,0.4068322981366459,0.4024767801857585,0.4380952380952383,0.5304054054054055,0.5252525252525253,0.7224334600760458,0.1268656716417913,0.2309782608695652
BDFF_05-L^C99,3.0,-0.0662879635013641,-0.2391590890810517,1.7927734375,-0.0361741719389653,1.2306245307451442e-05,-0.0497383369861788,2.8358763767336286,0.115017625762195,0.0861253004807693,0.0846103368403669,-0.1244005530195828,1.107421875,7.26747311827957,0.0338926334910847,0.4292163080980332,0.0561797752808987,0.0787878787878788,0.2361111111111111,0.0595238095238095,-0.011111111111111,0.0113636363636362,-0.0219780219780219,0.065868263473054,0.0470588235294118,0.0470588235294118,0.0595238095238095,0.072289156626506,-0.011111111111111,-0.063157894736842,-0.0729166666666666,-0.1099999999999999,0.0,-0.0273224043715847,-0.1274509803921567,-0.1099999999999999,-0.1834862385321101,-0.1643192488262911,-0.2123893805309734,-0.2393162393162392,-0.3308270676691729,-0.318007662835249,-0.2327586206896551,-0.2327586206896551,-0.2793522267206477,-0.2793522267206477,-0.2521008403361344,-0.2879999999999999,-0.2053571428571428,-0.2457627118644068,-0.3206106870229007,-0.2936507936507936,-0.3046875,-0.3257575757575757,-0.2644628099173552,-0.282258064516129,-0.335820895522388,-0.282258064516129,-0.3153846153846154,-0.3127413127413126,-0.3100775193798449,-0.2936507936507936,-0.3257575757575757,-0.4928774928774928,-0.45565749235474
BDLO_40-L^L93,3.0,0.1020058997050148,0.0888196022780287,0.8864659051574941,0.0153283810871359,1.116202404400562e-05,0.0814749262536874,4.29985965566772,-0.0113531990644734,0.0331004236681707,0.0441894725719868,0.0633251851158038,0.6883004499826931,35.88501742160279,0.005663509422908,0.5095031574841227,-0.0427272727272728,-0.0072202166064981,0.1022044088176352,-0.0099009900990097,-0.003623188405797,0.0338345864661653,0.0309278350515465,0.116751269035533,0.1446409989594173,0.1235955056179776,0.1802575107296136,0.2290502793296089,0.1627906976744184,0.075268817204301,0.1213047910295617,0.1398963730569948,0.3664596273291924,0.3126491646778042,0.3064133016627077,0.2415349887133184,0.2790697674418605,0.3095238095238095,0.3888888888888888,0.3513513513513513,0.2600229095074455,0.3698630136986303,0.4492753623188406,0.4285714285714286,0.3480392156862744,0.4627659574468086,0.4492753623188406,0.4705882352941175,0.6666666666666667,0.7432646592709986,0.661631419939577,0.6975308641975309,0.8394648829431437,0.6248153618906944,0.6516516516516515,0.7241379310344829,0.6129032258064515,0.6566265060240966,0.7295597484276728,0.7133956386292835,0.7432646592709986,0.8394648829431437,0.7432646592709986,0.5256588072122053,0.4745308310991958
BDRV_05-L^D00,8.0,0.1048359240069084,-0.0207998597626268,1.436936936936937,0.2340715502555366,5.0540063981297074e-05,0.0186528497409326,8.855660836745281,0.5573086175180416,0.8648648648648646,-0.1735132376578097,-0.0174848688634835,1.2234234234234234,8.963190184049079,-0.0174848688634835,0.5437597906189477,0.0312876052948254,0.0806241872561768,0.0927021696252465,0.0208845208845209,0.0,0.093421052631579,-0.0309037900874634,0.0736434108527133,-0.0263620386643232,0.0158924205378974,0.027194066749073,0.0970297029702971,-0.0148192056905749,-0.0812603648424543,-0.0704697986577179,-0.0761534185658697,0.0884086444007858,0.0912672357189756,0.0613026819923372,0.0146520146520148,-0.0292056074766354,-0.0246478873239435,0.0640204865556979,-0.0206246317030052,-0.0694288913773795,-0.0437284234752588,0.0158924205378974,0.095583388266315,0.0729502905100065,0.1169354838709677,0.0572519083969464,0.1184387617765816,0.2824074074074074,0.303529411764706,0.268702290076336,0.3086614173228348,0.385,0.2863777089783281,0.2863777089783281,0.2716143840856924,0.2087272727272728,0.2113702623906705,0.2524491333835721,0.2873741285824942,0.2486851990984222,0.3190476190476192,0.2283813747228382,0.0177587262706675,0.1050531914893617
BRGA_95-L^E99,2.0,0.0931351428981761,0.0234174853911559,1.017134918184625,-0.1604719764011798,1.5513061913361494e-05,0.0779118196179807,3.9337035178108457,-0.1710454516574368,-0.1597820132735548,-0.0785614572880093,0.00402541493118,0.676752083976536,7.696671949286847,-0.0119624038735401,0.7572633552787823,0.0122249388753055,0.0380710659898477,0.1267217630853994,0.1236263736263736,0.0877659574468086,0.0541237113402062,0.1024258760107816,0.1855072463768114,0.2861635220125784,0.3279220779220779,0.2984126984126984,0.3193548387096774,0.2623456790123455,0.155367231638418,0.1424581005586591,0.1786743515850142,0.3236245954692556,0.3025477707006367,0.2356495468277946,0.195906432748538,0.1236263736263736,0.139275766016713,0.1652421652421651,0.0848806366047745,0.030226700251889,0.0541237113402062,0.1054054054054052,0.2356495468277946,0.2469512195121952,0.2781249999999999,0.2943037974683542,0.2507645259938837,0.43006993006993,0.4103448275862069,0.3453947368421053,0.4201388888888888,0.5610687022900762,0.3279220779220779,0.3543046357615893,0.4006849315068492,0.4250871080139371,0.6359999999999999,0.5551330798479088,0.5092250922509225,0.5492424242424241,0.8177777777777777,0.5261194029850744,0.2741433021806854,0.2741433021806854
