firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0384740531853005,0.0384740531853005,3.0,0.1020353175261151,1.3594777406869525,1.1061069142494666,0.3280302092361025,6.659234929009415e-05,0.0511523793732382,5.434367186937727,0.1090621617302858,0.1895607400608344,-0.0950660425279201,-0.1295934764174914,1.270182291666667,0.7678334582780694,-0.0276387896116273,0.1589743589743588,0.21875,0.1538461538461539,-0.0669856459330142,-0.2322834645669291,-0.2277227722772277,-0.0602409638554217,0.0597826086956521,-0.1055045871559633,-0.088785046728972,-0.0736342042755344,-0.2246520874751492,-0.25,-0.2909090909090909,-0.3023255813953488,-0.2557251908396947,-0.2585551330798479,-0.304812834224599,-0.3157894736842105,-0.3109540636042402,-0.1754756871035941,-0.2277227722772277,-0.2137096774193548,-0.1352549889135255,-0.1255605381165919,-0.2352941176470587,-0.3585526315789473,-0.363784665579119,-0.3434343434343435,-0.2696629213483146,-0.2985611510791366,-0.3133802816901408,-0.3333333333333332,-0.3445378151260504,-0.2804428044280442,-0.275092936802974,-0.3858267716535433,-0.3944099378881988,-0.4027565084226646,-0.3467336683417085,-0.3543046357615894,-0.3858267716535433,-0.3769968051118211,-0.3915756630265211,-0.3553719008264463,-0.2199999999999999,-0.2514395393474088,-0.2830882352941177,-0.2669172932330828
BCQE_67-L^A14,0.1107310816588285,-0.1107310816588285,4.0,0.017466307277628,0.9043767315624044,1.6304272915230875,0.1040201005025126,7.35931607734282e-06,0.0197304582210242,0.8149947194201098,-0.2295648313946583,-0.2065840488955786,0.135454093059721,0.099554234769688,-2.247288503253796,0.9794968986905582,0.099554234769688,-0.0416263310745401,0.2490931076178961,0.1389195148842337,0.0068226120857699,-0.009587727708533,0.0361083249749247,0.1264994547437294,0.2400960384153661,0.2753086419753088,0.4054421768707483,0.5510510510510511,0.3865771812080536,0.3142493638676844,0.3940620782726045,0.4799426934097419,0.5990712074303406,0.8348134991119005,0.7159468438538208,0.7046204620462047,0.7627986348122866,1.4420803782505909,1.1565762004175366,1.4079254079254078,1.6692506459948322,1.3318284424379234,0.9676190476190476,0.4992743105950654,0.4569816643159379,0.4590395480225988,0.6015503875968993,0.5916795069337442,0.7216666666666667,0.6165884194053208,0.5533834586466164,0.6015503875968993,0.5510510510510511,0.3884408602150537,0.2977386934673367,0.3363518758085382,0.4131326949384406,0.4112021857923496,0.5014534883720931,0.5440956651718982,0.461103253182461,0.5372023809523809,0.8315602836879434,0.9601518026565468,0.8348134991119005,0.9751434034416824
BCUB_73-L^L00,0.0809629686421836,0.0809629686421836,3.0,0.1612261806130902,4.702516559064539,1.668730650154799,-0.1151624548736462,2.2466270842289625e-06,0.1000828500414251,7.994992971204304,-0.0640509500468344,-0.0340835640946541,-0.1442850672500834,0.0066025067144135,0.7384615384615392,1.1998624011007912,0.0066025067144135,0.0709219858156029,0.0930232558139534,-0.1019108280254778,-0.1632047477744808,-0.175438596491228,-0.1705882352941177,-0.0990415335463259,-0.0784313725490196,-0.0275862068965517,0.0846153846153845,0.052238805970149,-0.0844155844155845,-0.1104100946372239,-0.0932475884244373,0.0071428571428571,0.1058823529411765,0.1557377049180328,0.119047619047619,0.052238805970149,0.1235059760956176,0.5,0.3960396039603959,0.3960396039603959,0.3960396039603959,0.4536082474226803,0.2589285714285712,0.1102362204724409,0.119047619047619,0.1510204081632651,0.2702702702702702,0.26457399103139,0.3055555555555553,0.3301886792452828,0.323943661971831,0.3557692307692306,0.3364928909952607,0.2368421052631579,0.1898734177215189,0.194915254237288,0.2589285714285712,0.2935779816513759,0.26457399103139,0.2589285714285712,0.2818181818181817,0.3301886792452828,0.5243243243243241,0.5842696629213482,0.4842105263157894,0.6114285714285714
BCYN_75-L^D01,0.0306078583096896,0.0306078583096896,3.0,-0.0283098830310222,11.328357610270343,2.4414414414414414,0.0132,3.5032777359912924e-05,0.0310222071537548,1.8414206687664525,-0.0140930739656855,0.0144729386311342,-0.0951337086325449,-0.0814584949573312,0.577922077922078,1.679054054054054,-0.0814584949573312,0.0134874759152214,0.2566585956416467,0.0679012345679013,0.0442655935613682,0.0156555772994129,0.007766990291262,0.0857740585774058,0.143171806167401,0.2069767441860466,0.3307692307692309,0.2416267942583734,0.1406593406593408,0.0857740585774058,0.0421686746987952,0.0767634854771783,0.1331877729257642,0.1822323462414581,0.1559020044543431,0.1209503239740821,0.1768707482993197,0.3376288659793816,0.3914209115281502,0.4219178082191781,0.5492537313432837,0.5538922155688624,0.3273657289002558,0.1282608695652176,0.108974358974359,0.0903361344537816,0.2069767441860466,0.1822323462414581,0.2416267942583734,0.2357142857142857,0.08125,0.1456953642384106,0.2183098591549297,0.1610738255033559,0.0995762711864407,0.1876430205949657,0.2942643391521198,0.2814814814814816,0.2097902097902098,0.2240566037735849,0.2357142857142857,0.2627737226277371,0.5309734513274338,0.4661016949152543,0.457865168539326,0.4537815126050422
BCYO_38-L^K98,0.0024355692521808,0.0024355692521808,3.0,0.0348437341964194,7.343758869541453,1.2133018496654862,-0.0294117647058824,9.512303601479032e-07,0.01527258015576,0.9151968538398072,-0.0231116043971629,-0.0231116043971629,0.4910669335589843,0.5566489361702126,0.0764430577223088,1.2133018496654862,0.5566489361702126,0.1015228426395939,0.2709677419354839,-0.0963302752293578,-0.0837209302325581,-0.2509505703422052,-0.2649253731343284,-0.1545064377682403,-0.1959183673469388,-0.2024291497975708,-0.2056451612903226,-0.1991869918699187,-0.3367003367003367,-0.3540983606557376,-0.3624595469255663,-0.3706070287539936,-0.3685897435897436,-0.3183391003460207,-0.3746031746031746,-0.3665594855305466,-0.3183391003460207,-0.2423076923076923,-0.2939068100358423,-0.2423076923076923,-0.116591928251121,-0.0436893203883496,-0.116591928251121,-0.1859504132231404,-0.2151394422310756,-0.3230240549828179,-0.281021897810219,-0.23046875,-0.2452107279693486,-0.2836363636363637,-0.3087719298245615,-0.2649253731343284,-0.2119999999999999,-0.1926229508196721,-0.1244444444444444,-0.1283185840707964,-0.1757322175732217,-0.1434782608695651,-0.1126126126126126,-0.1397379912663755,-0.1791666666666667,-0.2480916030534351,-0.1205357142857144,-0.1126126126126126,-0.1991869918699187,-0.1581196581196581
BCZB_W7-L^G07,0.0819695127653605,-0.0819695127653605,4.0,0.2222106767112611,-1.2586712018143975,0.5747173409617218,0.5792022962387132,0.0002099509159696,0.1894012209377842,-0.8496271661678245,0.3327400505689248,0.8336832093144844,0.5077720741681493,-0.023861262436323,-0.8000912825193974,0.3280207056259365,0.1129100380121075,0.0561594202898552,0.0760233918128654,0.0514285714285713,0.0356472795497184,0.0260223048327137,0.1311475409836064,0.240449438202247,0.248868778280543,0.2689655172413794,0.2807424593967518,0.4081632653061224,0.3904282115869015,0.3365617433414043,0.3237410071942446,0.2867132867132866,0.3939393939393938,0.3049645390070918,0.2748267898383369,0.4153846153846152,0.4878706199460916,0.5248618784530386,0.5907780979827086,0.6477611940298507,0.5999999999999999,0.6576576576576576,0.6283185840707963,0.6331360946745561,0.6626506024096386,0.6626506024096386,0.9233449477351914,0.9714285714285712,0.8648648648648647,0.8278145695364236,0.8217821782178218,0.8338870431893688,0.9233449477351914,0.7980456026058631,0.6829268292682926,0.7523809523809524,0.9714285714285712,1.03690036900369,1.007272727272727,1.1732283464566926,1.24390243902439,1.0751879699248117,1.4533333333333331,1.4533333333333331,1.3291139240506324,1.5321100917431187
BCZR_85-L^G00,0.1119794234669888,-0.1119794234669888,3.0,-0.2504797984250888,1.3941983298466023,1.4140054213045734,-0.2352554545792558,9.097996971947131e-06,-0.277165026352574,-0.1575045942978747,0.1478475289966682,0.19012558361315,0.0607923105708726,0.0214053045099637,-2.432332962533431,1.045566641674837,-0.1315421307317858,-0.5272727272727272,0.0122699386503066,0.0185185185185183,0.0576923076923077,0.0476190476190476,0.0927152317880795,0.1870503597122301,0.1785714285714286,0.404255319148936,0.2452830188679244,0.2222222222222221,0.1578947368421051,0.1301369863013699,-0.7130434782608696,-0.695852534562212,-0.6857142857142857,-0.7125435540069687,-0.7053571428571428,-0.691588785046729,-0.691588785046729,-0.6443965517241379,-0.6162790697674418,-0.6451612903225807,-0.5769230769230769,-0.5285714285714286,-0.6140350877192984,-0.6683417085427136,-0.6732673267326732,-0.6886792452830188,-0.6432432432432433,-0.65625,-0.6986301369863014,-0.6972477064220184,-0.7295081967213115,-0.7295081967213115,-0.7053571428571428,-0.7092511013215859,-0.7203389830508475,-0.6935933147632312,-0.695852534562212,-0.7441860465116279,-0.7,-0.6659919028340082,-0.620253164556962,-0.6162790697674418,-0.5285714285714286,-0.497716894977169,-0.5429362880886427,-0.5528455284552846
BDAJ_H9-L,0.0526273333010664,-0.0526273333010664,33.0,-0.0240053557765876,0.4975392482141241,1.320109439124487,-0.0769071453227477,1.2198634288480352e-05,-0.0480744707982658,-3.4190397645873034,0.0846325602351433,0.0894633141663623,-0.0483031135881615,-0.0215825089958195,-1.202802359882006,1.0162204416650382,-0.008608457099612,0.0220820189274448,0.1697416974169741,-0.009375,-0.116991643454039,-0.2398081534772181,-0.2133995037220843,-0.1145251396648044,-0.1409214092140921,-0.1385869565217391,-0.0246153846153845,-0.0758017492711371,-0.1218836565096952,-0.1744791666666666,-0.2133995037220843,-0.1569148936170212,-0.1045197740112994,-0.1787564766839378,-0.1933842239185751,-0.2153465346534653,-0.2172839506172839,-0.0676470588235294,-0.0811594202898551,-0.0703812316715543,0.0258899676375403,0.0160256410256409,-0.0621301775147928,-0.2398081534772181,-0.3395833333333333,-0.2860360360360361,-0.2305825242718446,-0.2488151658767772,-0.2452380952380952,-0.289237668161435,-0.3093681917211329,-0.3298097251585624,-0.2924107142857144,-0.366,-0.371031746031746,-0.3915547024952015,-0.409683426443203,-0.371031746031746,-0.3868471953578336,-0.3423236514522821,-0.3326315789473684,-0.2844243792325056,-0.1954314720812182,-0.133879781420765,-0.2055137844611529,-0.1524064171122995
BDBL_73-L^I97,0.1002620791613467,0.1002620791613467,4.0,0.055315769483098,1.2751357561748524,1.1136060471320586,0.1159111651962276,4.342000306368777e-05,-0.0035565070266911,2.642133525867969,0.1734026602500411,0.2543466847233588,0.1292658821399738,-0.000785103045787,1.8661663539712323,0.8774270045946346,0.080348605305576,0.0410958904109588,0.1902173913043476,0.0503597122302157,0.0045871559633026,-0.0700636942675159,-0.0739957716701903,0.076167076167076,-0.0223214285714287,-0.045751633986928,0.0631067961165048,0.0162412993039444,-0.024498886414254,-0.0201342281879194,-0.033112582781457,0.0330188679245282,0.0579710144927536,0.1145038167938929,0.1032745591939545,0.100502512562814,0.1116751269035531,0.2132963988919667,0.1648936170212767,0.1869918699186992,0.3153153153153152,0.3353658536585366,0.2658959537572254,0.0868486352357318,0.0115473441108544,0.0503597122302157,0.2066115702479338,0.1902173913043476,0.1587301587301588,0.0045871559633026,0.0138888888888888,0.0305882352941175,0.0631067961165048,-0.0135135135135135,-0.0950413223140496,-0.0436681222707423,0.0403800475059381,0.1347150259067357,0.1465968586387434,0.1376623376623376,0.1060606060606059,0.076167076167076,0.2622478386167146,0.2338028169014085,0.1742627345844503,0.2372881355932203
BDFF_05-L^C99,0.0318663169144078,-0.0318663169144078,4.0,-0.0276886227544909,5.245116596051402,2.191904761904762,-0.0417792879759055,1.0875873121842404e-05,-0.0577724550898203,2.900643343658951,0.2226334438340104,0.3486923658352229,-0.1319792045755105,-0.0687448688079678,-1.025,1.4935714285714283,-0.0849361938228223,0.1538461538461539,0.1818181818181818,0.0263157894736842,-0.0370370370370369,-0.1657754010695187,-0.2571428571428571,-0.1702127659574468,-0.2277227722772277,-0.2040816326530613,-0.1789473684210526,-0.1958762886597937,-0.2390243902439024,-0.1702127659574468,-0.1235955056179776,-0.0545454545454545,0.0833333333333332,-0.0714285714285715,-0.1333333333333333,-0.1136363636363637,-0.1428571428571428,-0.0658682634730538,-0.0823529411764706,-0.0823529411764706,-0.0714285714285715,-0.0602409638554217,-0.1333333333333333,-0.1789473684210526,-0.1875,-0.2199999999999999,-0.1235955056179776,-0.1475409836065574,-0.2352941176470587,-0.2199999999999999,-0.2844036697247707,-0.267605633802817,-0.3097345132743363,-0.3333333333333332,-0.4135338345864662,-0.4022988505747127,-0.3275862068965517,-0.3275862068965517,-0.368421052631579,-0.368421052631579,-0.3445378151260504,-0.376,-0.3035714285714285,-0.3389830508474577,-0.4045801526717557,-0.3809523809523809
BDLO_40-L^L93,0.0415287712181061,-0.0415287712181061,4.0,0.0058889662187483,7.569300836989047,0.8500180050414117,-0.024813223396431,1.3331919827942502e-05,0.0444884629798168,1.1819881661120244,-0.041115963856057,-0.1668455701667376,0.2449772702129665,0.0343808365175372,-0.9516819571865444,0.5734605689593086,0.0637926012234195,0.0231092436974791,0.1456077015643802,0.0214592274678111,-0.0072992700729926,-0.0766246362754607,-0.0766246362754607,0.0980392156862743,-0.0527363184079603,-0.0666666666666666,0.0138445154419595,0.0280777537796976,-0.0527363184079603,-0.0959164292497625,-0.1345454545454546,-0.1407942238267148,-0.0460921843687375,-0.143114311431143,-0.1376811594202898,-0.1052631578947369,-0.1077788191190253,-0.0335025380710659,-0.0093652445369406,-0.027579162410623,0.0214592274678111,0.0636871508379888,0.0063424947145875,-0.0694037145650049,-0.0295616717635067,-0.0134715025906736,0.1826086956521737,0.1360381861575177,0.1306413301662707,0.0744920993227991,0.1069767441860465,0.1333333333333333,0.202020202020202,0.1695331695331694,0.09049255441008,0.1855541718555418,0.2542819499341238,0.2363636363636363,0.1666666666666665,0.2659574468085106,0.2542819499341238,0.2727272727272727,0.4424242424242424,0.508716323296355,0.4380664652567976,0.4691358024691356
