firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0005917823873317,-0.0005917823873317,2.0,-0.0304053375133136,-443.8234822849452,0.9973353635325466,-0.0898642177024057,6.923964960956542e-05,-0.0186893350214022,5.54744898971504,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,-0.0156926406926405,0.6454764623778708,0.0799413194368417,6.4560953723881545,0.1000589738549242,0.6231810084742669,0.0181451612903225,0.0997782705099779,0.1121076233183857,-0.0274509803921567,-0.1842105263157895,-0.1908646003262643,-0.164983164983165,-0.0711610486891385,-0.1079136690647482,-0.1267605633802816,-0.152136752136752,-0.1663865546218488,-0.084870848708487,-0.0780669144981413,-0.2188976377952756,-0.2298136645962734,-0.2404287901990811,-0.1691792294807369,-0.1788079470198675,-0.2188976377952756,-0.207667731629393,-0.2262090483619344,-0.1801652892561983,-0.008,-0.0479846449136276,-0.088235294117647,-0.0676691729323308,-0.0498084291187739,-0.089908256880734,-0.0948905109489052,-0.0981818181818181,-0.089908256880734,-0.0998185117967331,-0.0443159922928709,-0.0424710424710423,0.0508474576271187,0.092511013215859,0.0,-0.2873563218390804,-0.2484848484848484,-0.2619047619047618,-0.2914285714285715,-0.2439024390243902,-0.1621621621621621,-0.1578947368421052,-0.1705685618729098,-0.0763500931098696,0.0040485829959513,0.0205761316872428
BCQE_67-L^A14,0.0608174301500842,0.0608174301500842,2.0,0.0948120177310786,-21.287079933704263,2.0339116719242907,0.1523622047244094,5.141334373364465e-06,0.0742899359711049,1.6029790103633748,-0.0013352547002527,-0.0083719931236705,0.0243008017147643,0.0242092468110656,0.7300094073377239,1.114616193480547,0.1549017996548607,4.418544752092724,0.1295473251028807,1.055264578944396,0.1165501165501166,0.1085271317829457,-0.0316027088036117,-0.1828571428571428,-0.3773584905660376,-0.3949224259520451,-0.3940677966101694,-0.3348837209302325,-0.3389830508474576,-0.285,-0.3286384976525821,-0.3548872180451128,-0.3348837209302325,-0.3558558558558559,-0.4233870967741936,-0.4610552763819096,-0.4450194049159121,-0.4131326949384404,-0.4139344262295082,-0.376453488372093,-0.3587443946188341,-0.3932107496463932,-0.3616071428571428,-0.2393617021276595,-0.1859582542694496,-0.2380106571936057,-0.1797323135755258,-0.1781609195402298,-0.2393617021276595,-0.1781609195402298,-0.1454183266932269,-0.117283950617284,-0.0987394957983193,-0.1226993865030674,-0.0911016949152542,-0.0092378752886835,0.1657608695652173,0.0463414634146341,-0.3244094488188975,-0.3519637462235649,-0.4066390041493776,-0.4123287671232877,-0.471023427866831,-0.4340369393139841,-0.4139344262295082,-0.3058252427184466,-0.2447183098591548,-0.1765834932821497,-0.1981308411214952
BCUB_73-L^L00,0.0266199091416274,0.0266199091416274,2.0,-0.0732493857493858,392.5146082277709,1.7829289428076256,0.13944878650761,2.1797202110945803e-06,-0.0175061425061425,1.5885417949442808,0.0707091071131202,0.0763616199055356,0.059725968281368,0.0875177777708142,0.1908571428571425,1.2422010398613517,0.1809954751131222,5.287573964497041,-0.0359262056316754,0.7282023325253402,0.0,0.0,0.0412371134020619,-0.0982142857142858,-0.2047244094488188,-0.1984126984126983,-0.1755102040816327,-0.0900900900900901,-0.0941704035874438,-0.0648148148148148,-0.0471698113207547,-0.0516431924882628,-0.0288461538461538,-0.0426540284360188,-0.1140350877192981,-0.1476793248945148,-0.1440677966101694,-0.0982142857142858,-0.0733944954128441,-0.0941704035874438,-0.0982142857142858,-0.0818181818181819,-0.0471698113207547,0.0918918918918918,0.1348314606741572,0.063157894736842,0.1542857142857143,0.1952662721893492,0.1348314606741572,0.188235294117647,0.286624203821656,0.2624999999999999,0.2469135802469135,0.2624999999999999,0.1952662721893492,0.4027777777777779,0.6031746031746033,0.5074626865671641,-0.1293103448275862,-0.0691244239631335,0.0520833333333334,0.1160220994475138,0.160919540229885,0.2023809523809523,0.2317073170731707,0.2546583850931676,0.3741496598639455,0.6422764227642277,0.7876106194690267
BCYN_75-L^D01,0.0197418375094912,0.0197418375094912,2.0,-0.1886948150185669,204.49257561235976,2.4763406940063093,-0.0161353797717434,4.081903891880646e-05,-0.0601017741713656,11.094476590419504,-0.0960227436165417,-0.1836653085372146,-0.113160557298323,0.0607195707504123,0.2564102564102564,1.6550998948475288,0.0525865754595981,6.61025641025641,-0.1997102649006622,0.9371391451521716,0.0219178082191779,0.0895522388059701,0.0928143712574851,-0.0664961636828644,-0.2065217391304347,-0.22008547008547,-0.2331932773109243,-0.1511627906976743,-0.1685649202733484,-0.1267942583732056,-0.130952380952381,-0.2395833333333333,-0.1942604856512142,-0.1431924882629107,-0.1834451901565995,-0.2266949152542372,-0.1647597254004577,-0.0897755610972568,-0.0987654320987654,-0.1491841491841492,-0.1391509433962264,-0.130952380952381,-0.1119221411192215,0.0766961651917403,0.0310734463276836,0.0252808988764043,0.022408963585434,0.0863095238095237,0.0252808988764043,0.064139941690962,0.0766961651917403,0.200657894736842,0.2807017543859649,0.2629757785467126,0.2807017543859649,0.2807017543859649,0.3568773234200744,0.4038461538461537,-0.1816143497757847,-0.1119221411192215,-0.2250530785562633,0.0960960960960961,0.140625,0.1587301587301588,0.4038461538461537,0.5271966527196652,0.4837398373983739,0.5938864628820959,0.6898148148148147
BCZB_W7-L^G07,0.0001606941989393,0.0001606941989393,2.0,0.1696534411826233,25.12807073235049,0.4431708940323892,0.2037512846865365,0.0001311085558523,0.173035353183181,11.642322171378751,0.1680121777937477,0.3302710936922279,0.1467238948218633,0.0191892173214203,0.0015938795027092,0.2151149892775271,0.132537688442211,78.75454545454545,0.2246686693762148,0.7046393641391596,0.0358208955223879,-0.0289855072463768,0.006006006006006,-0.0117994100294985,-0.0088757396449703,0.0090361445783133,0.0090361445783133,0.1672473867595818,0.1964285714285716,0.1317567567567568,0.1092715231788079,0.1056105610561057,0.1129568106312293,0.1672473867595818,0.0912052117263844,0.0213414634146342,0.0634920634920634,0.1964285714285716,0.2361623616236163,0.2181818181818182,0.3188976377952757,0.3617886178861789,0.2593984962406015,0.4888888888888889,0.4888888888888889,0.4135021097046414,0.536697247706422,0.4377682403433476,0.3673469387755101,0.2934362934362935,0.3617886178861789,0.2786259541984732,0.2884615384615385,0.3400000000000001,0.2984496124031008,0.3673469387755101,0.4135021097046414,0.2786259541984732,0.0501567398119122,0.1591695501730103,0.0403726708074534,0.0307692307692308,0.0876623376623377,0.1631944444444444,0.213768115942029,0.2271062271062272,0.3453815261044175,0.4135021097046414,0.4377682403433476
BDAJ_H9-L,0.0519866603144354,0.0519866603144354,31.0,0.6745667686034659,-356.3475034310794,1.3321178529754958,0.5194745963696069,4.85109620839147e-06,0.5347604485219163,4.779648213702518,-0.1342685639469731,-0.0100021274263944,0.0690048989844912,-0.1524568705631971,0.6892369883779685,1.092619603267211,-0.0217274497951507,7.202052944354403,0.2196706312900273,0.8752792245698345,0.0117302052785923,0.1035598705501619,0.092948717948718,0.0088757396449705,-0.1822541966426858,-0.2895833333333333,-0.231981981981982,-0.1723300970873786,-0.1919431279620852,-0.1880952380952381,-0.2354260089686098,-0.2570806100217864,-0.2790697674418605,-0.2388392857142858,-0.3179999999999999,-0.3234126984126984,-0.3454894433781189,-0.3649906890130353,-0.3234126984126984,-0.3404255319148935,-0.2925311203319501,-0.2821052631578947,-0.2302483069977425,-0.1345177664974618,-0.0683060109289617,-0.1453634085213032,-0.088235294117647,-0.0257142857142856,-0.1119791666666666,-0.1323155216284987,-0.1119791666666666,-0.1278772378516623,-0.075880758807588,0.0118694362017803,0.0428134556574923,0.1559322033898305,0.2490842490842491,0.2629629629629628,-0.1049868766404199,-0.075880758807588,-0.1323155216284987,-0.170316301703163,-0.1188630490956071,-0.1073298429319371,-0.0367231638418078,-0.0580110497237569,0.0460122699386504,0.2178571428571429,0.2536764705882353
BDBL_73-L^I97,0.1303158925801975,0.1303158925801975,2.0,0.1853371387798786,161.5235867157791,0.9387415908191532,0.1694370986021912,3.768330298540699e-05,0.0324206207634676,4.98732994876094,0.0181064376896859,0.0965041561835316,0.145796685049993,0.8588551171970609,1.3668664383561646,0.6586466165413534,0.1172923726948637,28.362595419847327,0.1291253874673312,0.6654098136184642,0.018970189701897,0.1081081081081081,0.125,0.0664739884393064,-0.0843672456575682,-0.1478060046189376,-0.1151079136690647,0.0165289256198346,0.0027173913043476,-0.0238095238095237,-0.1536697247706422,-0.1458333333333333,-0.131764705882353,-0.104368932038835,-0.1689189189189189,-0.237603305785124,-0.1943231441048035,-0.1235154394299287,-0.044041450777202,-0.0340314136125654,-0.0415584415584415,-0.0681818181818182,-0.0933660933660934,0.063400576368876,0.0394366197183098,-0.0107238605898123,0.042372881355932,0.0664739884393064,0.0027173913043476,0.0027173913043476,0.042372881355932,0.0512820512820513,0.1459627329192545,0.1424148606811146,0.1714285714285714,0.2466216216216217,0.2424242424242424,0.4030418250950571,-0.0820895522388058,0.0027173913043476,-0.0634517766497462,-0.1255924170616112,-0.0843672456575682,-0.0289473684210526,0.042372881355932,0.0758017492711369,0.1941747572815535,0.4137931034482758,0.4137931034482758
BDFF_05-L^C99,0.0015729089563286,0.0015729089563286,3.0,-0.0662879635013641,-584.7248184074507,1.7927734375,-0.0361741719389653,1.27687138000269e-05,-0.0497383369861788,3.18472154183061,0.115017625762195,0.0861253004807693,0.0981593001577514,0.0846103368403669,0.0297202797202795,1.107421875,0.06651001225991,7.26747311827957,0.0338926334910847,0.4387021412115504,0.0,0.0119047619047618,0.0240963855421685,-0.0555555555555555,-0.1052631578947368,-0.1145833333333332,-0.15,-0.0449438202247191,-0.0710382513661203,-0.1666666666666666,-0.15,-0.2201834862385321,-0.2018779342723005,-0.247787610619469,-0.2735042735042734,-0.3609022556390977,-0.3486590038314177,-0.2672413793103447,-0.2672413793103447,-0.311740890688259,-0.311740890688259,-0.2857142857142857,-0.3199999999999999,-0.2410714285714285,-0.2796610169491526,-0.3511450381679389,-0.3253968253968253,-0.3359375,-0.3560606060606061,-0.2975206611570248,-0.3145161290322581,-0.3656716417910448,-0.3145161290322581,-0.3461538461538461,-0.3436293436293436,-0.3410852713178295,-0.3253968253968253,-0.3560606060606061,-0.5156695156695157,-0.4801223241590214,-0.5029239766081872,-0.4620253164556962,-0.4620253164556962,-0.4055944055944056,-0.3253968253968253,-0.3840579710144928,-0.3145161290322581,-0.3089430894308943,-0.2975206611570248
BDLO_40-L^L93,0.0081703580628934,-0.0081703580628934,2.0,0.0692994353846638,150.22951761869376,0.8966457023060797,0.1762829403606103,1.1451415018912688e-05,0.0458316247673721,4.840880842962063,-0.0709324823088107,0.1399179165288519,0.4426811896555586,0.7664567469857955,-0.1387881926462976,0.6662473794549265,0.0564371164693485,34.30820770519262,0.1099550208638161,0.5255118775776497,-0.0183861082737486,0.050429184549356,0.0938547486033518,0.0348837209302324,-0.0430107526881721,-0.0020387359836901,0.0145077720207251,0.2161490683229812,0.1682577565632457,0.1627078384798099,0.1049661399548531,0.1383720930232557,0.1654761904761903,0.2361111111111109,0.2027027027027024,0.1214203894616263,0.2191780821917808,0.289855072463768,0.2714285714285713,0.1997549019607842,0.3018617021276595,0.289855072463768,0.3088235294117645,0.4833333333333334,0.5515055467511885,0.4788519637462234,0.5108024691358022,0.6371237458193977,0.4460856720827177,0.4699699699699697,0.5344827586206895,0.4354838709677417,0.4743975903614457,0.5393081761006286,0.5249221183800621,0.5515055467511885,0.6371237458193977,0.5515055467511885,0.3578363384188625,0.312332439678284,0.2392405063291138,0.2329974811083122,0.2932628797886392,0.2864651773981601,0.4743975903614457,0.3906249999999998,0.5614035087719298,0.653716216216216,0.7735507246376812
BDRV_05-L^D00,0.0133689839572192,0.0133689839572192,7.0,0.2366510038445109,-121.97464138139672,0.9227053140096618,0.0727339181286549,5.432239103030197e-05,0.2494660401537804,9.253340640897328,0.0664288831700453,0.1096823928461302,0.200384246697753,-0.1461770104561901,0.1818181818181818,0.6560386473429952,0.0983666061705989,10.54609929078014,0.1053022794846382,0.5884463293134062,0.0433985330073349,0.011124845488257,0.0798679867986797,-0.030231179608773,-0.095632946379215,-0.0850111856823265,-0.0906058921623123,0.0713817943680419,0.0741956664478002,0.0446998722860791,-0.0012210012210012,-0.044392523364486,-0.039906103286385,0.0473751600512164,-0.0359457866823806,-0.0839865621500559,-0.0586881472957422,0.0,0.0784442979564929,0.0561652679147837,0.0994623655913977,0.0407124681933841,0.1009421265141319,0.2623456790123455,0.2831372549019608,0.248854961832061,0.2881889763779528,0.3633333333333333,0.2662538699690402,0.2662538699690402,0.2517214996174444,0.1898181818181818,0.1924198250728861,0.2328560663149963,0.2672347017815646,0.229151014274981,0.2984126984126984,0.2091648189209165,0.0018371096142071,0.0877659574468086,0.0446998722860791,0.0250626566416038,0.0080098582871226,0.0637191157347203,0.1424581005586591,0.1069012178619757,0.2469512195121952,0.3633333333333333,0.3899745114698385
