firms,age,cashdebt,chcsho,chinv,depr,grltnoa,herf,mve_ia,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,1.0,0.2712681638044914,0.000777287804878,0.2434838528164626,0.0483557112278653,1.1086995840114002,6.60170676455793e-05,5.530030547679814,1.0,1.0,0.7627220162912333,-0.0211267605633802,-0.029059829059829,-0.0453781512605042,0.047970479704797,0.0557620817843866,-0.105511811023622,-0.1180124223602485,-0.1301684532924962,-0.0485762144053601,-0.0596026490066226,-0.105511811023622,-0.0926517571884983,-0.1138845553822153,-0.0611570247933884,0.1359999999999999,0.09021113243762,0.0441176470588233,0.0676691729323306,0.0881226053639847,0.0422018348623851,0.0364963503649633,0.0327272727272727,0.0422018348623851,0.0308529945553539,0.094412331406551,0.0965250965250965,0.2033898305084744,0.251101321585903,0.1451612903225805,-0.1839080459770115,-0.1393939393939394,-0.1547619047619047,-0.1885714285714286,-0.1341463414634146,-0.0405405405405405,-0.0356536502546689,-0.0501672240802676,0.0577281191806331,0.1497975708502021,0.1687242798353907,0.1784232365145226,0.1932773109243697,0.1687242798353907,0.2294372294372293,0.1591836734693876,0.1428571428571428,0.0656660412757972,0.1314741035856574,0.2374727668845315
BCQE_67-L^A14,2.0,0.2094705924493158,2.813958525396348e-06,0.0260982013401779,0.0862516212710765,0.0086210274697283,5.932109438393296e-06,1.9924540323844293,1.0,1.0,1.2255686671581731,0.0816666666666667,-0.0610328638497652,-0.0977443609022556,-0.0697674418604651,-0.099099099099099,-0.1935483870967742,-0.2462311557788944,-0.2238033635187581,-0.1792065663474692,-0.180327868852459,-0.127906976744186,-0.1031390134529148,-0.1513437057991513,-0.1071428571428571,0.0638297872340425,0.1385199240986718,0.0657193605683836,0.1472275334608028,0.149425287356322,0.0638297872340425,0.149425287356322,0.1952191235059761,0.2345679012345678,0.2605042016806722,0.2269938650306748,0.2711864406779662,0.3856812933025404,0.6304347826086956,0.4634146341463416,-0.0551181102362203,-0.093655589123867,-0.1701244813278009,-0.1780821917808218,-0.2601726263871763,-0.20844327176781,-0.180327868852459,-0.0291262135922329,0.0563380281690142,0.1516314779270633,0.1214953271028038,0.2048192771084336,0.1928429423459243,-0.0415335463258785,-0.0521327014218009,-0.0521327014218009,-0.0909090909090908,-0.0147783251231526,0.0563380281690142,0.171875
BCUB_73-L^L00,1.0,0.4654706316048169,0.0023963064440342,0.4238329238329238,0.1095817893065113,0.2106879606879558,2.705910949632073e-06,1.6024106870004369,1.0,1.0,0.9012442951632528,0.0324074074074074,0.0188679245283018,0.0140845070422537,0.0384615384615385,0.0236966824644551,-0.0526315789473682,-0.0886075949367088,-0.0847457627118642,-0.0357142857142857,-0.0091743119266055,-0.0313901345291479,-0.0357142857142857,-0.0181818181818181,0.0188679245283018,0.1675675675675676,0.2134831460674158,0.1368421052631581,0.2342857142857144,0.2781065088757397,0.2134831460674158,0.2705882352941178,0.3757961783439492,0.3500000000000001,0.3333333333333332,0.3500000000000001,0.2781065088757397,0.5000000000000002,0.7142857142857144,0.6119402985074627,-0.0689655172413792,-0.0046082949308754,0.1250000000000002,0.1933701657458564,0.2413793103448276,0.2857142857142858,0.3170731707317074,0.3416149068322982,0.4693877551020409,0.75609756097561,0.9115044247787614,1.0,1.1386138613861387,0.8305084745762714,0.7142857142857144,0.5319148936170215,0.5766423357664234,0.5211267605633805,0.7142857142857144,1.0
BCYN_75-L^D01,1.0,0.2489321636889725,-0.0015124191946245,0.0114727922478393,0.0794491525423728,0.1380790254039678,7.353626825678463e-05,11.937728688541354,1.0,1.0,1.298913826203976,0.0502392344497608,-0.0047619047619048,-0.1291666666666666,-0.0772626931567329,-0.0187793427230047,-0.0648769574944071,-0.1144067796610169,-0.0434782608695653,0.0423940149625934,0.0320987654320987,-0.0256410256410256,-0.0141509433962265,-0.0047619047619048,0.0170316301703161,0.2330383480825957,0.1807909604519773,0.1741573033707864,0.1708683473389356,0.244047619047619,0.1741573033707864,0.2186588921282797,0.2330383480825957,0.375,0.4666666666666665,0.4463667820069201,0.4666666666666665,0.4666666666666665,0.553903345724907,0.6076923076923075,-0.062780269058296,0.0170316301703161,-0.1125265392781317,0.2552552552552551,0.3062499999999999,0.3269841269841269,0.6076923076923075,0.7489539748953973,0.6991869918699185,0.8253275109170304,0.9351851851851848,0.8577777777777778,1.0096153846153846,1.0591133004926108,1.375,1.1435897435897435,0.9532710280373828,0.8999999999999997,0.8095238095238093,1.09
BCZB_W7-L^G07,2.0,0.2396231292907821,0.0006605019815059,0.007166961272698,0.0377592754893368,0.095645187208731,0.000151274016655,8.578349410239777,1.0,1.0,0.8183577309105496,-0.054054054054054,-0.0198675496688741,-0.023102310231023,-0.016611295681063,0.0313588850174215,-0.0358306188925081,-0.097560975609756,-0.0603174603174603,0.0571428571428571,0.0922509225092251,0.0763636363636364,0.1653543307086613,0.2032520325203253,0.1127819548872179,0.3155555555555556,0.3155555555555556,0.2489451476793247,0.3577981651376145,0.2703862660944205,0.2081632653061222,0.142857142857143,0.2032520325203253,0.1297709923664121,0.1384615384615384,0.1839999999999999,0.1472868217054264,0.2081632653061222,0.2489451476793247,0.1297709923664121,-0.0721003134796238,0.0242214532871971,-0.0807453416149068,-0.0892307692307692,-0.0389610389610389,0.0277777777777779,0.0724637681159421,0.0842490842490841,0.1887550200803212,0.2489451476793247,0.2703862660944205,0.3214285714285714,0.303964757709251,0.2649572649572651,0.4095238095238094,0.3515981735159816,0.4653465346534653,0.3515981735159816,0.3155555555555556,0.3515981735159816
BCZR_85-L^G00,1.0,0.3829791735723706,5.995733406499375e-05,0.3743574960820456,0.141657351442788,0.5971378632735146,1.2268899730644004e-05,5.690888508048548,1.0,1.0,0.9252587428299116,-0.1232876712328766,0.0045871559633026,-0.1024590163934426,-0.1024590163934426,-0.0223214285714286,-0.0352422907488987,-0.0720338983050848,0.0167130919220055,0.0092165898617511,-0.1511627906976744,-0.0045454545454546,0.1082995951417002,0.2600690448791714,0.2732558139534884,0.5642857142857143,0.6666666666666665,0.5166204986149585,0.4837398373983739,0.491825613079019,0.3353658536585366,0.2852112676056337,0.3602484472049687,0.3825757575757575,1.0817490494296575,0.9414893617021276,1.0582706766917291,0.9729729729729728,0.9729729729729728,1.046728971962617,0.276223776223776,0.4183937823834196,0.6055718475073313,0.6392215568862276,0.7892156862745097,0.9210526315789472,0.9210526315789472,0.7519999999999998,1.0738636363636362,1.305263157894737,1.534722222222222,1.5,1.8076923076923077,1.3804347826086958,1.354838709677419,1.329787234042553,1.23469387755102,1.0277777777777777,1.4333333333333331,1.2577319587628866
BDAJ_H9-L,30.0,0.5341056862513299,4.246770196354464e-05,0.1454638124362895,0.0523542215603161,0.8337410805300255,3.7626000734231225e-06,4.753129385875495,1.0,1.0,1.0900214933215262,0.0047619047619047,-0.0582959641255604,-0.0849673202614378,-0.1120507399577167,-0.0625,-0.1599999999999999,-0.1666666666666666,-0.1938579654510556,-0.2178770949720669,-0.1666666666666666,-0.1876208897485493,-0.1286307053941908,-0.1157894736842104,-0.0519187358916477,0.0659898477157361,0.1475409836065573,0.0526315789473683,0.1229946524064171,0.1999999999999999,0.09375,0.0687022900763358,0.09375,0.0741687979539642,0.1382113821138211,0.2462908011869435,0.2844036697247707,0.423728813559322,0.5384615384615385,0.5555555555555556,0.1023622047244094,0.1382113821138211,0.0687022900763358,0.0218978102189779,0.0852713178294573,0.099476439790576,0.1864406779661016,0.160220994475138,0.2883435582822087,0.5000000000000002,0.5441176470588236,0.5671641791044777,0.6470588235294119,0.5498154981549817,0.5909090909090908,0.510791366906475,0.4482758620689655,0.510791366906475,0.4383561643835618,0.5441176470588236
BDBL_73-L^I97,2.0,0.3674029701734681,0.0002300811102411,-0.0024487796914537,0.3153689070407529,-0.0413027507958507,4.3479272320365085e-05,4.371751531743652,1.0,1.0,0.772797111418368,-0.0264550264550263,-0.1330275229357799,-0.1250000000000001,-0.1105882352941176,-0.0825242718446602,-0.1486486486486488,-0.2190082644628099,-0.1746724890829695,-0.1021377672209026,-0.0207253886010363,-0.0104712041884816,-0.0181818181818183,-0.0454545454545455,-0.0712530712530713,0.089337175792507,0.0647887323943661,0.0134048257372654,0.0677966101694915,0.0924855491329479,0.0271739130434782,0.0271739130434782,0.0677966101694915,0.0769230769230768,0.1739130434782607,0.1702786377708978,0.1999999999999999,0.277027027027027,0.2727272727272725,0.4372623574144487,-0.0597014925373133,0.0271739130434782,-0.0406091370558375,-0.1042654028436018,-0.0620347394540944,-0.0052631578947368,0.0677966101694915,0.1020408163265305,0.2233009708737863,0.4482758620689655,0.4482758620689655,0.4651162790697674,0.4765625,0.3695652173913044,0.4765625,0.4482758620689655,0.512,0.3597122302158273,0.3079584775086503,0.5491803278688525
BDFF_05-L^C99,2.0,0.2104186952288218,0.0013306719893546,0.0141783758543108,0.041497633536173,0.0047544254361755,1.3782549965294355e-05,3.1469979970689392,1.0,1.0,0.6980484892666309,-0.102941176470588,0.02,-0.0642201834862385,-0.0422535211267606,-0.0973451327433629,-0.1282051282051282,-0.2330827067669173,-0.2183908045977012,-0.1206896551724138,-0.1206896551724138,-0.174089068825911,-0.174089068825911,-0.1428571428571429,-0.184,-0.0892857142857143,-0.1355932203389831,-0.2213740458015267,-0.1904761904761904,-0.2031250000000001,-0.2272727272727273,-0.1570247933884297,-0.1774193548387097,-0.2388059701492537,-0.1774193548387097,-0.2153846153846154,-0.2123552123552123,-0.2093023255813954,-0.1904761904761904,-0.2272727272727273,-0.4188034188034188,-0.3761467889908257,-0.4035087719298247,-0.3544303797468355,-0.3544303797468355,-0.2867132867132868,-0.1904761904761904,-0.2608695652173913,-0.1774193548387097,-0.1707317073170733,-0.1570247933884297,-0.2714285714285714,-0.1130434782608695,-0.184,-0.1052631578947369,-0.2153846153846154,-0.2213740458015267,-0.1904761904761904,-0.2816901408450705,-0.1707317073170733
BDLO_40-L^L93,2.0,0.2930303544175004,0.0022727272727272,-0.0167065530539761,0.0244488829708536,0.0103044068106613,1.3212726927192042e-05,3.84013449197484,1.0,1.0,0.6103217185806495,-0.0047505938242279,-0.0496613995485326,-0.0209302325581395,0.0023809523809523,0.0631313131313131,0.0343980343980343,-0.0355097365406644,0.0485678704856786,0.1093544137022397,0.0935064935064935,0.0318627450980391,0.1196808510638298,0.1093544137022397,0.1256684491978608,0.2757575757575758,0.3343898573692552,0.2719033232628398,0.2993827160493827,0.4080267558528427,0.2437223042836043,0.2642642642642643,0.3197492163009405,0.2346041055718475,0.2680722891566265,0.3238993710691822,0.3115264797507788,0.3343898573692552,0.4080267558528427,0.3343898573692552,0.1678224687933425,0.128686327077748,0.0658227848101264,0.0604534005037782,0.1122853368560106,0.1064388961892246,0.2680722891566265,0.1960227272727273,0.3429027113237639,0.4222972972972973,0.5253623188405798,0.4080267558528427,0.544954128440367,0.3780687397708673,0.4442538593481988,0.2346041055718475,0.4175084175084174,0.3197492163009405,0.2757575757575758,0.4442538593481988
BDRV_05-L^D00,6.0,0.5289431757833245,0.0056657223796034,0.1302862024775737,0.0387431360585723,1.3853054250318708,5.130386107183866e-05,7.599987113989104,1.0,1.0,0.7239770662619254,-0.0274584929757343,-0.0439560439560439,-0.0852803738317757,-0.0809859154929576,0.0025608194622279,-0.0771950500883912,-0.1231802911534154,-0.098964326812428,-0.0427872860635696,0.032300593276203,0.0109748224661072,0.0524193548387097,-0.0038167938931298,0.053835800807537,0.2083333333333332,0.2282352941176471,0.1954198473282442,0.2330708661417324,0.3049999999999999,0.2120743034055727,0.2120743034055727,0.1981637337413924,0.1389090909090908,0.1413994169096208,0.1801055011303693,0.2130131680867544,0.1765589782118708,0.2428571428571428,0.1574279379157428,-0.0410287813839558,0.0412234042553192,0.0,-0.018796992481203,-0.0351201478743068,0.0182054616384914,0.0935754189944133,0.0595399188092016,0.1935975609756097,0.3049999999999999,0.3305012744265081,0.2942148760330578,0.3919999999999999,0.2846595570139458,0.2588424437299035,0.1890660592255124,0.2428571428571428,0.21583850931677,0.1608598962194218,0.3994638069705094
BJFG_09-L^J99,1.0,0.0482742057229122,-0.0012807111983952,0.1715252607328823,0.0921052631578947,-0.128302591148722,6.031456654533446e-09,0.3497363463278259,1.0,1.0,0.669183149266506,-0.01875,0.0062893081761006,0.0256410256410257,0.0596026490066226,0.0062893081761006,-0.1951710261569416,-0.2255566311713456,-0.1902834008097166,-0.1379310344827585,-0.1471215351812367,-0.0566037735849057,-0.0566037735849057,-0.045346062052506,-0.0588235294117647,0.0126582278481011,-0.0184049079754601,0.0025062656641603,0.0349288486416559,0.032258064516129,0.0062893081761006,0.032258064516129,0.0126582278481011,0.2307692307692308,0.2403100775193798,0.415929203539823,0.3840830449826988,0.3605442176870748,0.6563146997929605,0.6161616161616161,0.1851851851851851,0.1940298507462685,0.1428571428571428,0.1851851851851851,0.2598425196850393,0.3913043478260869,0.4953271028037385,0.5238095238095237,0.5533980582524272,0.6326530612244896,0.7582417582417582,0.7204301075268815,0.7391304347826089,0.7021276595744681,0.6842105263157894,0.6666666666666667,0.797752808988764,0.8823529411764706,0.7777777777777777,0.7204301075268815
BLNV_40-L^F19,26.0,0.3289985444653893,-0.0516057807648817,0.1269821819457827,0.1889763779527558,-0.1056383920863105,7.278622441391093e-10,0.276683339012397,1.0,1.0,0.6042390156413137,0.0082644628099173,0.0521739130434784,0.0803571428571428,0.0431034482758621,0.0431034482758621,-0.1357142857142856,-0.1357142857142856,-0.0620155038759689,0.0083333333333333,0.0254237288135592,-0.0162601626016259,-0.0241935483870967,-0.0241935483870967,0.141509433962264,0.3152173913043476,0.2736842105263157,0.2604166666666667,0.3444444444444443,0.4404761904761904,0.2872340425531916,0.4404761904761904,0.3444444444444443,0.375,0.5512820512820511,0.6805555555555556,0.6351351351351351,0.8333333333333333,0.8615384615384614,0.9836065573770492,0.5125,0.6133333333333333,0.6351351351351351,0.6351351351351351,0.7285714285714286,0.7536231884057971,0.7794117647058822,1.0862068965517242,1.1607142857142856,1.1999999999999995,1.42,1.3725490196078431,1.5208333333333337,1.3725490196078431,1.3725490196078431,1.2407407407407405,1.469387755102041,1.3269230769230766,1.5208333333333337,1.5208333333333337
BWQW_65-L^I10,12.0,0.1525610072277716,0.0252969276816845,0.0189672761036755,0.1535075994806385,-0.0055542659572518,1.6347925910914155e-06,0.7915173213812392,1.0,1.0,0.7973521563859073,0.007462686567164,-0.0147058823529412,-0.0496453900709218,0.0387596899224806,0.072,-0.056338028169014,-0.0694444444444443,-0.0074074074074074,0.1074380165289257,0.0894308943089432,0.072,0.1166666666666667,0.0806451612903227,0.185840707964602,0.3009708737864078,0.2884615384615385,0.1355932203389831,0.2181818181818182,0.2641509433962263,0.1355932203389831,0.1166666666666667,0.2181818181818182,0.098360655737705,0.1551724137931036,0.0894308943089432,0.1166666666666667,0.2181818181818182,0.4725274725274726,0.3673469387755104,-0.1464968152866241,-0.1241830065359477,-0.1184210526315788,-0.021897810218978,-0.0428571428571427,0.0387596899224806,0.1452991452991454,0.046875,0.185840707964602,0.2407407407407407,0.3535353535353536,0.3009708737864078,0.2072072072072071,0.1166666666666667,0.1754385964912281,0.185840707964602,0.1551724137931036,0.098360655737705,0.4408602150537635,0.654320987654321
