firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0384740531853005,0.0384740531853005,3.0,0.1020353175261151,0.9806617583407424,1.1061069142494666,0.3280302092361025,6.320374695452739e-05,0.0511523793732382,4.979323629526638,16.743554647996792,0.1090621617302858,0.1895607400608344,-0.0950660425279201,-0.1295934764174914,1.270182291666667,0.7678334582780694,-0.0276387896116273,-0.1913875598086124,-0.1771653543307086,-0.1722772277227723,0.0072289156626503,0.1358695652173911,-0.0412844036697248,-0.0233644859813085,-0.007125890736342,-0.168986083499006,-0.1961538461538462,-0.2400000000000001,-0.2522361359570662,-0.2022900763358779,-0.2053231939163498,-0.2549019607843138,-0.2666666666666667,-0.2614840989399294,-0.1162790697674419,-0.1722772277227723,-0.1572580645161291,-0.0731707317073171,-0.062780269058296,-0.1803921568627451,-0.3125,-0.3181076672104405,-0.2962962962962964,-0.2172284644194757,-0.2482014388489208,-0.2640845070422535,-0.2854700854700854,-0.2974789915966387,-0.2287822878228782,-0.2230483271375465,-0.3417322834645669,-0.3509316770186336,-0.3598774885145482,-0.2998324958123953,-0.3079470198675497,-0.3417322834645669,-0.3322683706070287,-0.3478939157566303,-0.3090909090909091,-0.164,-0.1976967370441459,-0.2316176470588236,-0.2142857142857144,-0.1992337164750958,-0.2330275229357798,-0.2372262773722628
BCQE_67-L^A14,0.1107310816588285,-0.1107310816588285,4.0,0.017466307277628,0.6523738118200387,1.6304272915230875,0.1040201005025126,6.9848316821576895e-06,0.0197304582210242,3.2051522706533726,2.5110391243417083,-0.2295648313946583,-0.2065840488955786,0.135454093059721,0.099554234769688,-2.247288503253796,0.9794968986905582,0.099554234769688,-0.1159844054580896,-0.0162991371045062,0.0290872617853559,0.11886586695747,0.2316926770708283,0.2666666666666666,0.3959183673469388,0.5405405405405406,0.3771812080536911,0.3053435114503815,0.3846153846153846,0.4699140401146131,0.588235294117647,0.822380106571936,0.7043189368770766,0.6930693069306932,0.750853242320819,1.4255319148936167,1.1419624217118995,1.3916083916083917,1.6511627906976742,1.3160270880361176,0.9542857142857142,0.4891146589259798,0.4471086036671368,0.4491525423728812,0.5906976744186045,0.5808936825885977,0.71,0.6056338028169015,0.5428571428571427,0.5906976744186045,0.5405405405405406,0.379032258064516,0.2889447236180904,0.3272962483829236,0.4035567715458277,0.401639344262295,0.4912790697674418,0.5336322869955157,0.4512022630834511,0.5267857142857144,0.8191489361702129,0.9468690702087288,0.822380106571936,0.9617590822179732,0.9655172413793104,0.8191489361702129,0.9655172413793104
BCUB_73-L^L00,0.0809629686421836,0.0809629686421836,3.0,0.1612261806130902,3.39216893327612,1.668730650154799,-0.1151624548736462,2.1323057565400737e-06,0.1000828500414251,3.7243691304000137,24.63296960232501,-0.0640509500468344,-0.0340835640946541,-0.1442850672500834,0.0066025067144135,0.7384615384615392,1.1998624011007912,0.0066025067144135,-0.0682492581602374,-0.0146198830409356,-0.0088235294117646,0.0766773162939298,0.1013071895424837,0.1620689655172413,0.2961538461538462,0.2574626865671641,0.0941558441558441,0.0630914826498423,0.0836012861736335,0.2035714285714287,0.3215686274509806,0.3811475409836067,0.3373015873015874,0.2574626865671641,0.3426294820717133,0.7925531914893618,0.6683168316831682,0.6683168316831682,0.6683168316831682,0.7371134020618557,0.5044642857142856,0.3267716535433072,0.3373015873015874,0.3755102040816325,0.5180180180180178,0.5112107623318387,0.5601851851851851,0.5896226415094339,0.5821596244131457,0.6201923076923077,0.5971563981042656,0.4780701754385967,0.4219409282700421,0.4279661016949154,0.5044642857142856,0.5458715596330275,0.5112107623318387,0.5044642857142856,0.5318181818181817,0.5896226415094339,0.8216216216216217,0.8932584269662922,0.773684210526316,0.9257142857142856,0.9940828402366866,0.8932584269662922,0.9823529411764708
BCYN_75-L^D01,0.0306078583096896,0.0306078583096896,3.0,-0.0283098830310222,8.171731511828108,2.4414414414414414,0.0132,3.325010784233743e-05,0.0310222071537548,15.452050639515743,5.6735083473105785,-0.0140930739656855,0.0144729386311342,-0.0951337086325449,-0.0814584949573312,0.577922077922078,1.679054054054054,-0.0814584949573312,-0.022132796780684,-0.0273972602739727,-0.0349514563106797,0.0397489539748951,0.0947136563876651,0.155813953488372,0.2743589743589743,0.1889952153110048,0.0923076923076922,0.0397489539748951,-0.0020080321285141,0.0311203319502073,0.0851528384279476,0.132118451025057,0.106904231625835,0.0734341252699783,0.1269841269841269,0.2809278350515463,0.3324396782841823,0.3616438356164384,0.4835820895522387,0.4880239520958083,0.2710997442455241,0.0804347826086957,0.0619658119658119,0.0441176470588235,0.155813953488372,0.132118451025057,0.1889952153110048,0.1833333333333331,0.0354166666666666,0.0971302428256069,0.1666666666666667,0.1118568232662191,0.0529661016949152,0.137299771167048,0.2394014962593516,0.2271604938271605,0.1585081585081584,0.1721698113207546,0.1833333333333331,0.2092457420924571,0.4660766961651916,0.4039548022598869,0.396067415730337,0.392156862745098,0.4791666666666667,0.396067415730337,0.4489795918367345
BCYO_38-L^K98,0.0024355692521808,0.0024355692521808,3.0,0.0348437341964194,5.297433911787229,1.2133018496654862,-0.0294117647058824,9.02826279883105e-07,0.01527258015576,2.3772078866396,2.8197668668348563,-0.0231116043971629,-0.0231116043971629,0.4910669335589843,0.5566489361702126,0.0764430577223088,1.2133018496654862,0.5566489361702126,0.013953488372093,-0.182509505703422,-0.1977611940298508,-0.0772532188841202,-0.1224489795918368,-0.1295546558704454,-0.1330645161290322,-0.1260162601626017,-0.2760942760942761,-0.2950819672131147,-0.3042071197411004,-0.3130990415335463,-0.3108974358974359,-0.2560553633217993,-0.3174603174603174,-0.3086816720257235,-0.2560553633217993,-0.1730769230769231,-0.2293906810035842,-0.1730769230769231,-0.0358744394618834,0.0436893203883494,-0.0358744394618834,-0.1115702479338842,-0.1434262948207171,-0.2611683848797251,-0.2153284671532848,-0.16015625,-0.1762452107279694,-0.2181818181818182,-0.2456140350877194,-0.1977611940298508,-0.14,-0.1188524590163934,-0.0444444444444445,-0.0486725663716813,-0.100418410041841,-0.0652173913043477,-0.0315315315315316,-0.0611353711790393,-0.1041666666666666,-0.1793893129770992,-0.0401785714285715,-0.0315315315315316,-0.1260162601626017,-0.0811965811965811,-0.0652173913043477,-0.1730769230769231,-0.1730769230769231
BCZB_W7-L^G07,0.0819695127653605,-0.0819695127653605,4.0,0.2222106767112611,-0.9079447768820752,0.5747173409617218,0.5792022962387132,0.0001992674039477,0.1894012209377842,21.22936514166032,-2.61774340926894,0.3327400505689248,0.8336832093144844,0.5077720741681493,-0.023861262436323,-0.8000912825193974,0.3280207056259365,0.1129100380121075,-0.0150093808630393,-0.0092936802973977,0.0922131147540983,0.1977528089887639,0.2058823529411764,0.2252873563218391,0.2366589327146173,0.3596938775510205,0.3425692695214104,0.2905569007263924,0.2781774580335732,0.2424242424242424,0.345959595959596,0.260047281323877,0.2309468822170901,0.3666666666666667,0.4366576819407008,0.4723756906077347,0.5360230547550431,0.5910447761194029,0.544927536231884,0.6006006006006006,0.5722713864306783,0.5769230769230771,0.6054216867469882,0.6054216867469882,0.8571428571428572,0.9035714285714288,0.8006756756756757,0.7649006622516556,0.7590759075907592,0.7707641196013291,0.8571428571428572,0.736156351791531,0.6250000000000002,0.692063492063492,0.9035714285714288,0.966789667896679,0.9381818181818182,1.0984251968503935,1.1666666666666663,1.0037593984962403,1.3688888888888888,1.3688888888888888,1.2489451476793247,1.4449541284403669,1.2875536480686691,1.1755102040816323,1.057915057915058
BCZR_85-L^G00,0.1119794234669888,-0.1119794234669888,3.0,-0.2504797984250888,1.0057075189272484,1.4140054213045734,-0.2352554545792558,8.63503847721348e-06,-0.277165026352574,2.3672186826128057,-0.485279461475456,0.1478475289966682,0.19012558361315,0.0607923105708726,0.0214053045099637,-2.432332962533431,1.045566641674837,-0.1315421307317858,0.0384615384615385,-0.0095238095238094,0.0331125827814569,0.1223021582733814,0.1142857142857143,0.327659574468085,0.1773584905660379,0.1555555555555554,0.0947368421052632,0.0684931506849315,-0.728695652173913,-0.712442396313364,-0.7028571428571428,-0.7282229965156795,-0.7214285714285714,-0.708411214953271,-0.708411214953271,-0.6637931034482758,-0.6372093023255814,-0.6645161290322581,-0.6,-0.5542857142857143,-0.6350877192982456,-0.68643216080402,-0.691089108910891,-0.7056603773584905,-0.6627027027027027,-0.675,-0.7150684931506849,-0.7137614678899082,-0.7442622950819672,-0.7442622950819672,-0.7214285714285714,-0.7251101321585902,-0.735593220338983,-0.7103064066852367,-0.712442396313364,-0.758139534883721,-0.7163636363636363,-0.6842105263157895,-0.6409666283084005,-0.6372093023255814,-0.5542857142857143,-0.5251141552511416,-0.5678670360110802,-0.5772357723577235,-0.5749318801089918,-0.6195121951219511,-0.6338028169014085
BDAJ_H9-L,0.0015882160596671,0.0015882160596671,32.0,-0.0452594734439202,15.0570904852358,1.2171029042667625,-0.1304478328730939,1.1779836997695308e-05,0.0259016892406027,4.683126378829754,5.040059690433687,-0.0863399198890919,-0.1462979430940409,0.8782019835643036,0.0615867665279555,0.0361958836053944,0.932771602724991,0.5859275373190308,-0.1086350974930361,-0.1390887290167866,-0.1091811414392061,0.0027932960893854,-0.02710027100271,-0.0244565217391304,0.1046153846153845,0.0466472303206997,-0.0055401662049862,-0.0651041666666666,-0.1091811414392061,-0.0452127659574468,0.0141242937853107,-0.0699481865284974,-0.0865139949109415,-0.1113861386138613,-0.1135802469135802,0.0558823529411764,0.0405797101449274,0.0527859237536656,0.1618122977346279,0.1506410256410255,0.0621301775147928,-0.1390887290167866,-0.2520833333333333,-0.1914414414414416,-0.1286407766990291,-0.1492890995260662,-0.1452380952380952,-0.195067264573991,-0.2178649237472767,-0.2410147991543341,-0.1986607142857144,-0.282,-0.2876984126984128,-0.3109404990403071,-0.3314711359404098,-0.2876984126984128,-0.3056092843326886,-0.2551867219917013,-0.2442105263157895,-0.1896162528216703,-0.0888324873096446,-0.0191256830601094,-0.1002506265664161,-0.0401069518716578,0.0257142857142855,-0.0651041666666666,-0.0865139949109415
BDBL_73-L^I97,0.1002620791613467,0.1002620791613467,4.0,0.055315769483098,0.919821513327397,1.1136060471320586,0.1159111651962276,4.121054318788466e-05,-0.0035565070266911,8.007930724711706,8.140544345992813,0.1734026602500411,0.2543466847233588,0.1292658821399738,-0.000785103045787,1.8661663539712323,0.8774270045946346,0.080348605305576,-0.0435779816513762,-0.0743099787685773,-0.0782241014799154,0.0712530712530712,-0.0267857142857143,-0.0501089324618735,0.0582524271844659,0.0116009280742461,-0.0289532293986636,-0.0246085011185681,-0.0375275938189845,0.0283018867924529,0.0531400966183577,0.1094147582697202,0.0982367758186397,0.0954773869346734,0.1065989847715735,0.2077562326869808,0.1595744680851065,0.1815718157181574,0.3093093093093093,0.3292682926829269,0.2601156069364163,0.0818858560794044,0.0069284064665127,0.0455635491606716,0.2011019283746558,0.1847826086956521,0.1534391534391535,0.0,0.0092592592592593,0.0258823529411764,0.0582524271844659,-0.018018018018018,-0.0991735537190081,-0.0480349344978164,0.0356294536817103,0.1295336787564767,0.1413612565445028,0.1324675324675326,0.101010101010101,0.0712530712530712,0.2564841498559078,0.2281690140845071,0.1689008042895443,0.231638418079096,0.2601156069364163,0.1847826086956521,0.1847826086956521
BDFF_05-L^C99,0.0318663169144078,-0.0318663169144078,4.0,-0.0276886227544909,3.7835744638134665,2.191904761904762,-0.0417792879759055,1.0322446047187674e-05,-0.0577724550898203,3.000239346696608,8.93702590720032,0.2226334438340104,0.3486923658352229,-0.1319792045755105,-0.0687448688079678,-1.025,1.4935714285714283,-0.0849361938228223,-0.0617283950617284,-0.1336898395721925,-0.2285714285714286,-0.1382978723404255,-0.1980198019801979,-0.1734693877551021,-0.1473684210526316,-0.1649484536082474,-0.2097560975609756,-0.1382978723404255,-0.0898876404494383,-0.0181818181818181,0.125,-0.0357142857142858,-0.1,-0.0795454545454547,-0.1098901098901099,-0.029940119760479,-0.0470588235294118,-0.0470588235294118,-0.0357142857142858,-0.0240963855421687,-0.1,-0.1473684210526316,-0.15625,-0.19,-0.0898876404494383,-0.1147540983606558,-0.2058823529411764,-0.19,-0.2568807339449541,-0.2394366197183098,-0.2831858407079647,-0.3076923076923077,-0.3909774436090226,-0.3793103448275863,-0.3017241379310345,-0.3017241379310345,-0.3441295546558705,-0.3441295546558705,-0.319327731092437,-0.352,-0.2767857142857143,-0.3135593220338983,-0.381679389312977,-0.3571428571428572,-0.3671875000000001,-0.3863636363636363,-0.3305785123966942
BDLO_40-L^L93,0.0415287712181061,-0.0415287712181061,4.0,0.0058889662187483,5.460129023120956,0.8500180050414117,-0.024813223396431,1.2653514948881192e-05,0.0444884629798168,4.987748489087801,3.641764122997045,-0.041115963856057,-0.1668455701667376,0.2449772702129665,0.0343808365175372,-0.9516819571865444,0.5734605689593086,0.0637926012234195,-0.0281543274244003,-0.0698351115421921,-0.0698351115421921,0.1061130334486735,-0.045771144278607,-0.0598039215686273,0.0212992545260914,0.0356371490280778,-0.045771144278607,-0.0892687559354226,-0.1281818181818181,-0.1344765342960289,-0.0390781563126253,-0.1368136813681367,-0.1313405797101449,-0.0986842105263158,-0.1012183692596063,-0.0263959390862944,-0.0020811654526534,-0.020429009193054,0.0289699570815449,0.0715083798882683,0.0137420718816065,-0.0625610948191593,-0.0224260958205912,-0.0062176165803109,0.1913043478260867,0.1443914081145583,0.1389548693586697,0.082392776523702,0.1151162790697675,0.1416666666666666,0.2108585858585858,0.1781326781326779,0.0985108820160365,0.1942714819427149,0.2635046113306982,0.2454545454545453,0.1752450980392157,0.2752659574468086,0.2635046113306982,0.2820855614973261,0.4530303030303031,0.5198098256735342,0.4486404833836857,0.479938271604938,0.6036789297658862,0.4165435745937962,0.4399399399399399
