firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTLO_27-L^C20,0.1628625622765442,-0.1628625622765442,14.0,0.1177443547227189,0.5079360473551345,0.3989430341068496,1.5300108549901028,0.0325146649286011,-0.0715155454867387,7.705797024705732e-09,0.0329881444040354,0.3106268856855514,0.1092493665750678,-1.0517123676501554,0.0775691405716624,0.109935844259009,-1.5311502326005657,1.4218759977012962,0.1574478375945506,0.1564267107185971,-0.1048951048951047,-0.1090342679127726,-0.2164383561643835,-0.3529411764705882,-0.3587443946188341,-0.3616071428571429,-0.428,-0.40041928721174,-0.3455377574370709,-0.3940677966101694,-0.4186991869918699,-0.4314115308151094,-0.3455377574370709,-0.4210526315789474,-0.4314115308151094,-0.4403131115459883,-0.4392156862745098,-0.4435797665369649,-0.4478764478764478,-0.4381139489194499,-0.4392156862745098,-0.437007874015748,-0.416326530612245,-0.4552380952380952,-0.4468085106382978,-0.4347826086956521,-0.4268537074148297,-0.416326530612245,-0.3686534216335542,-0.3238770685579197,-0.2938271604938272,-0.3091787439613526,-0.3254716981132076,-0.337962962962963,-0.3529411764705882,-0.4325396825396825,-0.3901918976545843,-0.4291417165668663,-0.4583333333333333,-0.4911032028469752,-0.4874551971326165,-0.5988779803646564,-0.5884892086330935,-0.607681755829904,-0.5756676557863503,-0.6038781163434903,-0.6055172413793104,-0.6482164821648218,-0.6261437908496732
FTLX_46-L^H10,0.1182795698924731,-0.1182795698924731,14.0,0.1287324670854489,0.2311636056849892,-0.1579279714926243,0.7494949494949495,-0.0208640674394098,0.0117228555259108,4.042492159368454e-06,0.0654848980294294,0.2409831297265851,0.774219030022482,-0.2068574372666017,-0.1037408303567999,-0.0568908326163848,-1.8804627249357329,0.6337373737373737,0.0957667731629392,0.0430344275420336,-0.0108303249097472,-0.0947712418300653,-0.1121794871794872,-0.1631419939577039,-0.0947712418300653,-0.2085714285714285,-0.187683284457478,-0.2533692722371967,-0.2219101123595506,-0.1731343283582089,-0.1064516129032258,-0.175595238095238,-0.1150159744408945,-0.0918032786885245,-0.1681681681681681,-0.2326869806094182,-0.1529051987767584,-0.1681681681681681,-0.1554878048780487,-0.1150159744408945,-0.1289308176100629,0.0183823529411764,-0.0448275862068965,0.0036231884057971,0.0572519083969464,0.1939655172413794,0.073643410852713,0.1888412017167382,0.351219512195122,0.63905325443787,0.2149122807017545,0.3919597989949748,0.5561797752808988,0.385,0.5303867403314917,0.1260162601626016,-0.1150159744408945,-0.1397515527950311,-0.1852941176470588,-0.1706586826347305,-0.1503067484662575,-0.2513513513513513,-0.2553763440860215,-0.3005050505050505,-0.2897435897435897,-0.2652519893899204,-0.2823834196891192,-0.2671957671957672,-0.3404761904761905
FTMA_04-L^K03,0.0867218423893486,-0.0867218423893486,14.0,-0.0192444761225943,0.0903771131339401,-0.3655648818150214,2.311182669789227,0.054188554050318,-0.0305865419215538,4.7552970512241533e-07,-0.0131860299358516,-0.07469225954517,0.4200338346992825,-0.3853719770513709,0.1275612374990702,0.2213216048232214,-2.0895953757225434,0.0904566744730678,0.0794228204195465,0.0071851225697379,0.0428571428571429,-0.1250000000000001,-0.0909090909090909,-0.1666666666666667,-0.0476190476190476,-0.1463414634146341,-0.2391304347826087,-0.2473118279569893,-0.1954022988505748,-0.1666666666666667,-0.0909090909090909,-0.0789473684210526,-0.0476190476190476,-0.0277777777777777,-0.1358024691358026,-0.1139240506329114,-0.1358024691358026,-0.1304347826086958,-0.2929292929292929,-0.2553191489361702,-0.2045454545454545,-0.3,-0.2134831460674158,-0.1764705882352941,-0.1954022988505748,-0.1566265060240964,-0.0967741935483872,-0.1250000000000001,-0.0277777777777777,-0.0277777777777777,0.0769230769230768,0.0,-0.0140845070422535,0.09375,0.0606060606060605,-0.1025641025641026,0.0294117647058822,0.0606060606060605,-0.0666666666666667,-0.2134831460674158,-0.1954022988505748,-0.1954022988505748,-0.0344827586206897,-0.2222222222222223,-0.054054054054054,0.129032258064516,0.296296296296296,0.296296296296296,0.1864406779661016
FTMO_13-L^G06,0.1715782580222659,-0.1715782580222659,14.0,-0.0091264667535853,0.2354048964218455,0.2290376505509506,1.1020812685827552,0.0197368421052632,-0.0619951975551181,1.340724250381507e-07,0.0721425467188178,-0.040590405904059,0.1593489075838828,0.436270162699665,-0.0334885611090146,-0.1014593003147626,-7.277777777777778,0.5847373637264618,0.1698876404494382,0.0147019513499064,-0.2999999999999999,-0.183673469387755,-0.2156862745098039,-0.2156862745098039,-0.2079207920792078,-0.2523364485981308,-0.2727272727272727,-0.183673469387755,-0.1666666666666666,-0.1208791208791209,-0.2156862745098039,-0.2727272727272727,-0.2233009708737864,-0.0243902439024389,-0.0476190476190475,-0.0909090909090908,-0.1304347826086956,-0.1304347826086956,-0.1999999999999999,-0.0243902439024389,0.0810810810810811,0.038961038961039,-0.0476190476190475,-0.2592592592592593,-0.2380952380952381,-0.1011235955056178,-0.1999999999999999,-0.3333333333333332,-0.365079365079365,-0.3442622950819671,-0.36,-0.3700787401574803,-0.2452830188679244,-0.0909090909090908,-0.2660550458715596,-0.3162393162393161,-0.4029850746268657,-0.3162393162393161,-0.3103448275862068,-0.3220338983050846,-0.2857142857142857,-0.3103448275862068,-0.3043478260869564,-0.183673469387755,-0.2307692307692307,-0.183673469387755,-0.0909090909090908,-0.0909090909090908,0.1594202898550727
FTMS_64-L,0.1023439512320769,-0.1023439512320769,14.0,-0.0471160295103957,0.0143161153027664,-3.815401184851572,0.1945945945945945,-0.6615541922290389,-0.1560916974328108,7.211498526792751e-08,0.0072099262240107,0.0734055354993983,0.421516910733575,-1.113965871164119,-0.0127219401431771,-0.0110004874159775,-3.292817679558011,0.1414806110458284,0.0816470174203765,-0.0085470085470086,-0.1224382553862323,0.2569352708058123,0.2222222222222223,0.215197956577267,0.1167840375586855,-0.1019348749410099,-0.3273241428066453,-0.3059810357403355,-0.1881399317406143,-0.1697207678883071,-0.1019348749410099,-0.2739412438000763,-0.2618308766485647,-0.1019348749410099,0.0325556158437332,-0.3731884057971014,-0.290454884414616,-0.3972125435540069,-0.4835820895522388,-0.459528543027549,-0.4607537546047038,-0.5491589670694148,-0.5319724545007378,-0.600042034468264,-0.5268523122824464,-0.5744633273703041,-0.6092402464065708,-0.6666666666666667,-0.6910212696866375,-0.7006920415224913,-0.566317228805834,-0.6262031035160086,-0.658102766798419,-0.6471351752271463,-0.6316298877274487,-0.5772050655409908,-0.5254364089775561,-0.5026136957658128,-0.5006559958016268,-0.5097887686759401,-0.5225790265930758,-0.4911764705882352,-0.4984185556141275,-0.5026136957658128,-0.4911764705882352,-0.4774848984074684,-0.4302395209580838,-0.3764744429882044,-0.3478409869773817
FTMU_Z4-L,0.06578360182116,-0.06578360182116,4.0,0.0871716459294594,0.1067015199106183,-0.0126606429208681,1.0057892281943646,0.0690239972865257,-0.0410251118878409,5.812034324740425e-07,0.0518636566758373,0.1143063442115867,0.0731602961991444,0.6745821692334968,0.0031419126031636,-0.0066850395301411,-1.445363863069599,0.3384915082174117,0.0804225374587116,0.1009313352667663,0.0,0.0333333333333334,-0.03125,-0.1842105263157895,-0.1142857142857142,-0.1842105263157895,-0.1621621621621621,-0.2051282051282051,-0.03125,0.0689655172413794,0.2916666666666667,0.3478260869565217,0.3478260869565217,0.4090909090909091,0.4090909090909091,0.24,0.4090909090909091,0.4761904761904763,0.4090909090909091,0.4761904761904763,0.7222222222222223,0.7222222222222223,0.631578947368421,1.0666666666666669,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0666666666666669,1.3846153846153846,1.214285714285714,1.0666666666666669,0.9375,1.3846153846153846,1.0666666666666669,1.0666666666666669,0.7222222222222223,0.5499999999999998,0.631578947368421,0.7222222222222223,0.8235294117647058,1.214285714285714,0.9375,0.8235294117647058,0.8235294117647058,0.9375,0.9375
FTND_42-L^H05,0.0868488633647346,-0.0868488633647346,6.0,-0.0339687665686605,0.247796723824121,-0.1605683551313453,0.6884576972463974,0.1662712372849001,-0.0689274747635707,1.522999462329326e-08,0.009676097749072,-0.1929285497901068,0.1765980597839685,0.507288138805434,0.2599209172487753,0.1196063092999358,-0.9051999488948512,0.2573833642459694,0.1525722118129346,0.1444058821424737,-0.0569105691056911,0.0423728813559323,0.0250000000000001,0.0695652173913043,0.0512820512820513,-0.127659574468085,-0.1907894736842105,-0.1338028169014083,-0.0610687022900764,0.0789473684210526,0.0423728813559323,-0.0390625,0.1388888888888888,0.3666666666666667,0.618421052631579,0.2551020408163265,0.3369565217391304,0.3977272727272727,0.4470588235294117,0.618421052631579,0.921875,0.8636363636363635,0.8088235294117645,0.7571428571428573,1.0500000000000005,1.1578947368421053,1.0500000000000005,0.9838709677419356,0.8923076923076922,0.8088235294117645,0.9523809523809524,0.9523809523809524,0.8636363636363635,0.8636363636363635,0.6621621621621621,0.7826086956521741,0.7571428571428573,0.8636363636363635,0.8636363636363635,0.8088235294117645,1.1206896551724137,1.2777777777777777,1.5625,1.7333333333333334,2.1538461538461537,2.236842105263158,2.416666666666667,2.236842105263158,2.324324324324324
FTNS_87-L,0.0317713824274915,-0.0317713824274915,14.0,-0.0621337784500894,0.103553017176838,-0.0383827861037972,1.0966262760395054,-0.1752844794765859,-0.1097507906955868,2.082834426561797e-08,-0.0227600716359779,0.1197995782982292,0.0544853993350397,0.0283445114041901,-0.2006216110845979,-0.2461959118365196,-0.9264782836211408,0.8293219354303262,0.0108894478106779,-0.2451160443995963,-0.0285714285714284,-0.1666666666666667,-0.3636363636363637,-0.4852941176470589,-0.5138888888888888,-0.5,-0.5454545454545454,-0.5333333333333334,-0.6022727272727273,-0.5512820512820513,-0.5394736842105263,-0.5394736842105263,-0.5394736842105263,-0.5394736842105263,-0.5625,-0.5977011494252874,-0.5138888888888888,-0.5394736842105263,-0.5833333333333334,-0.5882352941176471,-0.5512820512820513,-0.453125,-0.4696969696969697,-0.4166666666666666,-0.396551724137931,-0.396551724137931,-0.396551724137931,-0.435483870967742,-0.435483870967742,-0.4444444444444445,-0.435483870967742,-0.4166666666666666,-0.4927536231884057,-0.3518518518518519,-0.453125,-0.5454545454545454,-0.5569620253164558,-0.5569620253164558,-0.5512820512820513,-0.5625,-0.5394736842105263,-0.5930232558139534,-0.5679012345679013,-0.5512820512820513,-0.4852941176470589,-0.5070422535211268,-0.5333333333333334,-0.453125,-0.5
FTNU_50-L^A12,0.046574876763556,-0.046574876763556,15.0,-0.1338620142743853,0.0463495382470813,-0.8086527288430969,1.335858585858586,-0.3373493975903615,-0.0515043345232013,7.544917434409262e-07,-0.0510705789056304,-0.132747681795998,0.0978939035390849,-0.0672160425089598,0.0167505687083999,0.0116790690276289,-5.708333333333334,0.9303751803751804,0.0488494146144529,-0.0637346641713453,-0.1805555555555555,-0.027027027027027,-0.2871287128712871,-0.4098360655737705,-0.3684210526315788,-0.4626865671641791,-0.5384615384615385,-0.5324675324675325,-0.4965034965034964,-0.4193548387096775,-0.4049586776859504,-0.28,-0.2577319587628865,-0.1910112359550562,-0.3207547169811321,-0.5294117647058824,-0.5555555555555556,-0.5932203389830508,-0.55,-0.4857142857142856,-0.5,-0.4782608695652174,-0.5102040816326531,-0.4705882352941177,-0.4666666666666667,-0.4965034965034964,-0.7647058823529411,-0.7721518987341772,-0.7647058823529411,-0.760797342192691,-0.7707006369426752,-0.7948717948717949,-0.5813953488372093,-0.535483870967742,-0.5789473684210527,-0.6587677725118484,-0.7049180327868853,-0.7108433734939759,-0.7372262773722629,-0.7669902912621359,-0.7419354838709677,-0.7542662116040956,-0.7662337662337663,-0.8,-0.7446808510638299,-0.7391304347826086,-0.7437722419928825,-0.7209302325581395,-0.6587677725118484
FTOE_84-L^L06,0.0490266762797404,0.0490266762797404,14.0,0.135817677856483,0.4110942249240122,-0.6493005313452723,2.825649622799665,0.238399071925754,-0.0732516222061984,3.2815440099739864e-08,0.1201108715737604,0.0230591852421214,0.4511689768371218,-1.1561159311541125,0.0159749600946932,-0.1131767935050241,0.3225806451612903,0.6035205364626991,0.260661890139884,0.1211940298507463,-0.0219435736677116,-0.0333333333333333,-0.003125,-0.0154320987654321,0.1,0.0357142857142855,-0.0780346820809249,-0.0449101796407185,0.1,0.119298245614035,0.0962199312714775,0.1352313167259786,0.1992481203007519,0.2914979757085019,0.3574468085106381,0.0224358974358973,0.1076388888888888,0.1771217712177122,0.0357142857142855,-0.003125,0.1076388888888888,0.1727941176470586,0.1312056737588653,0.1076388888888888,0.2129277566539924,0.1684981684981685,0.3632478632478633,0.24609375,0.2967479674796747,0.3073770491803278,0.1771217712177122,0.1352313167259786,0.2269230769230767,0.3181818181818181,0.24609375,0.2914979757085019,0.4499999999999999,0.6275510204081634,0.6701570680628273,0.3127572016460904,0.3991228070175439,0.3291666666666666,0.5047169811320753,0.4837209302325582,0.6275510204081634,0.8654970760233918,1.2152777777777777,1.2785714285714285,1.3805970149253728
FTOG_39-L^B08,0.0077612190923974,0.0077612190923974,9.0,-0.0861470825011126,0.0981531331691909,0.5501842747275053,1.612058674499094,-0.021754482829463,0.1319121783300383,5.492358770541332e-07,0.0026609633780094,-0.1529046496594865,0.3502303855127832,-0.1678709340133168,-0.1589466571410794,-0.1639892613941644,0.3200387757928264,1.5141189807538713,0.0196593081083039,-0.1062848967057509,-0.0081967213114754,-0.0431372549019607,-0.1094890510948906,-0.3222222222222223,-0.2492307692307692,-0.3578947368421052,-0.3440860215053763,-0.4565701559020044,-0.4492099322799097,-0.451685393258427,-0.4441913439635535,-0.4299065420560748,-0.4190476190476191,-0.3578947368421052,-0.351063829787234,-0.4231678486997636,-0.2781065088757396,-0.2628398791540786,-0.3333333333333333,-0.3240997229916897,-0.2026143790849673,-0.1347517730496453,-0.0757575757575758,0.0472103004291843,0.0892857142857141,0.2978723404255319,0.4878048780487805,0.3406593406593405,0.326086956521739,0.2842105263157894,0.2842105263157894,0.2512820512820513,0.2642487046632125,0.2577319587628865,0.0892857142857141,0.094170403587444,0.0472103004291843,0.1844660194174756,0.0427350427350428,-0.046875,0.0796460176991151,0.1141552511415524,0.0990990990990989,0.0748898678414096,0.4352941176470588,0.5249999999999999,0.6052631578947367,0.6712328767123288,0.8208955223880596
FTOH_K0-L,0.112634356696917,-0.112634356696917,14.0,-0.0306320770660807,0.2341676525191299,-1.6813237274616557,0.1740148102117963,-0.1381608174144824,-0.1281671708395001,4.356576805277088e-08,-0.0107317897583234,0.021396840181994,0.1432496845506013,-0.1372142999891475,-0.3580968728450175,-0.3424101698875084,-1.414440766684628,0.1505463207498316,0.1254512861655718,-0.0505596531949154,0.0238095238095237,0.0,-0.125,-0.1923076923076924,-0.16,-0.2222222222222223,-0.263157894736842,-0.2222222222222223,-0.1764705882352941,-0.0869565217391304,-0.0454545454545455,-0.125,0.0,0.1351351351351351,0.2352941176470586,-0.125,0.0,-0.0232558139534884,0.1052631578947367,0.1666666666666667,0.3125,0.1666666666666667,0.1351351351351351,0.0769230769230768,0.0,0.024390243902439,0.1999999999999999,-0.1063829787234041,0.024390243902439,-0.0232558139534884,0.024390243902439,0.0769230769230768,-0.0666666666666667,-0.125,-0.2758620689655172,-0.3,-0.2222222222222223,-0.3333333333333333,-0.3225806451612903,-0.4324324324324324,-0.4166666666666666,-0.288135593220339,-0.3225806451612903,-0.373134328358209,-0.2363636363636364,-0.125,-0.1923076923076924,-0.2758620689655172,-0.263157894736842
FTON_R1-L,0.0116866852910009,0.0116866852910009,14.0,0.1324907151622615,0.2990674328161375,0.0235082291123143,3.029459871721832,0.121805196778605,-0.0179356395734989,1.875787373843125e-07,0.0516301850480324,0.1469225257708132,0.552968179121857,-0.3634184569022506,-0.0358289937009117,-0.0204262907566414,0.1091020968429024,2.671457188539504,0.1543857602251762,0.121126015001548,-0.159090909090909,0.0931677018633538,-0.1456310679611651,-0.2072072072072073,-0.1065989847715735,-0.2177777777777777,-0.3015873015873016,-0.3125,-0.375886524822695,-0.3646209386281588,-0.3931034482758621,-0.3972602739726028,-0.3951890034364261,-0.3098039215686273,-0.3125,-0.4093959731543624,-0.4394904458598726,-0.4248366013071896,-0.4376996805111821,-0.3553113553113552,-0.3307984790874524,-0.3780918727915194,-0.3931034482758621,-0.4517133956386292,-0.4617737003058104,-0.3646209386281588,-0.5014164305949008,-0.4430379746835443,-0.3646209386281588,-0.380281690140845,-0.3505535055350554,-0.4838709677419355,-0.5498721227621484,-0.5839243498817968,-0.5,-0.4792899408284023,-0.4430379746835443,-0.14975845410628,-0.0112359550561798,-0.1287128712871287,-0.0974358974358974,-0.0588235294117647,0.0414201183431952,0.1069182389937106,-0.0638297872340425,0.0232558139534884,0.0931677018633538,0.1069182389937106,0.1578947368421053
FTOQ_09-L^A05,0.0572232949843412,-0.0572232949843412,14.0,0.0374245805438466,0.2396659251879852,0.2647890978549591,0.7644422310756972,0.0038488372093023,0.0146688951271357,2.138995816396128e-09,0.0582031572857261,0.1215112912565142,0.0750654897396511,0.9883244291935116,-0.1423968136565356,-0.1543525808504727,-1.2523082386363638,0.6079432270916335,0.0763207813698187,0.0267903032379648,-0.0078740157480314,0.1339285714285714,0.1140350877192983,0.0241935483870967,0.0241935483870967,-0.0415094339622641,-0.0230769230769231,0.144144144144144,0.1869158878504673,0.144144144144144,0.144144144144144,0.1759259259259258,0.1705069124423963,0.27,0.336842105263158,0.2330097087378639,0.2574257425742574,0.1759259259259258,0.3229166666666667,0.4431818181818181,0.4431818181818181,0.3804347826086955,0.4431818181818181,0.4597701149425288,0.4941176470588235,0.5119047619047621,0.530120481927711,0.3655913978494622,0.3956043956043955,0.3655913978494622,0.5679012345679011,0.4767441860465116,0.5209580838323353,0.5393939393939395,0.3729729729729729,0.4682080924855492,0.4111111111111112,0.530120481927711,0.4767441860465116,0.4431818181818181,0.4111111111111112,0.4269662921348314,0.4269662921348314,0.4189944134078212,0.6493506493506493,0.6493506493506493,0.6387096774193548,0.6282051282051282,0.5874999999999999
FTOR_44-L^G07,0.1105316563230054,-0.1105316563230054,14.0,0.171509095567512,0.1563994151815703,-0.2283127792948622,2.6263084438241453,0.2342931937172775,-0.0054746678622832,6.290239186524074e-06,0.1280553420445812,0.1311157894736842,1.3835396615186433,0.7087300727381536,0.0419067189796043,0.6294874777079917,-1.222338204592902,0.2072575017445915,0.1483268552026091,0.3714330924626825,0.1083333333333333,-0.1044776119402985,-0.1752577319587629,-0.1489361702127659,-0.0361445783132531,-0.0977443609022556,-0.1695501730103806,-0.2026578073089701,-0.1272727272727273,-0.101123595505618,0.0300429184549355,0.095890410958904,0.3114754098360655,0.3043478260869563,0.4457831325301205,0.1059907834101383,0.2307692307692308,0.263157894736842,0.1707317073170733,0.2244897959183673,0.263157894736842,0.2371134020618557,0.4285714285714286,0.5999999999999999,0.5584415584415583,0.5999999999999999,0.7910447761194028,1.0,1.1818181818181817,1.0869565217391304,1.1238938053097347,1.0869565217391304,1.376237623762376,1.222222222222222,1.5531914893617025,1.1428571428571428,0.951219512195122,1.0,0.9047619047619048,0.5384615384615383,0.5286624203821655,0.5584415584415583,0.5584415584415583,0.4201183431952662,0.5189873417721518,0.7910447761194028,1.3076923076923077,1.222222222222222,1.1428571428571428
FTPI_91-L,0.1927136120214211,-0.1927136120214211,14.0,-0.1160061921369497,-0.1014040881631983,3.254808752738331,1.90790217335457,-0.2696980827150518,-0.1499352569738625,1.973280191385452e-08,-0.0915870061499726,-0.0092085919634106,0.0202401884944326,-0.2028273563428267,0.1764634845714489,0.2395314296498254,-1.6493186668855688,1.5470893490212194,0.0292278475149381,-0.1490592497370573,-0.176470588235294,0.0,0.0,0.1333333333333335,0.0625,-0.15,-0.2608695652173912,-0.1707317073170731,-0.2093023255813952,-0.1282051282051282,-0.1904761904761903,-0.3703703703703703,-0.3818181818181818,-0.4035087719298245,-0.5,-0.6599999999999999,-0.6761904761904762,-0.7068965517241379,-0.6421052631578947,-0.6530612244897959,-0.6666666666666666,-0.6964285714285714,-0.7258064516129032,-0.7235772357723578,-0.7384615384615385,-0.7166666666666666,-0.7424242424242424,-0.7536231884057971,-0.7702702702702703,-0.7702702702702703,-0.7424242424242424,-0.7424242424242424,-0.7384615384615385,-0.679245283018868,-0.7424242424242424,-0.75,-0.7571428571428571,-0.7702702702702703,-0.7848101265822784,-0.7671232876712328,-0.7638888888888888,-0.7763157894736842,-0.75,-0.7671232876712328,-0.7068965517241379,-0.7166666666666666,-0.721311475409836,-0.6909090909090909,-0.6222222222222222
FTPT_07-L^D03,0.0392430299461815,-0.0392430299461815,4.0,-0.0813009741450218,0.2210851025222282,0.0048508444483579,1.6060135589711744,-0.0166399358460303,-0.0990011052919725,2.9879461207208284e-08,-0.0168171322676867,-0.2266057407645772,0.0512823257375763,0.6547987055959439,0.4115686386569893,0.373544647947417,-2.0977360574268364,1.0663975573151168,0.0022903414888305,-0.1085187248776216,-0.0232558139534884,0.0749999999999999,0.303030303030303,0.2285714285714286,0.2285714285714286,0.0617283950617282,0.0749999999999999,0.048780487804878,0.0238095238095237,0.0238095238095237,-0.0114942528735632,-0.0444444444444445,0.3870967741935482,0.3870967741935482,0.5925925925925926,0.1780821917808219,0.162162162162162,0.4333333333333333,0.4333333333333333,0.7916666666666667,0.7551020408163265,0.911111111111111,0.8695652173913042,0.6226415094339621,0.5357142857142856,0.3870967741935482,0.2112676056338027,0.162162162162162,0.0886075949367088,0.7916666666666667,0.5636363636363635,0.5357142857142856,0.3650793650793651,0.34375,0.162162162162162,0.0,-0.1313131313131312,-0.1568627450980392,-0.14,-0.3064516129032258,-0.2181818181818182,-0.3333333333333333,-0.4228187919463088,-0.4228187919463088,-0.4379084967320261,-0.3857142857142857,-0.312,-0.362962962962963,-0.3676470588235294
FTPZ_05-L^F15,0.1805579238926551,-0.1805579238926551,14.0,-0.0719306196074249,0.341969562261388,-0.8291301170821553,1.6798804427670406,0.0998937670886957,-0.0085628828064871,2.4143934502648148e-08,-0.0395507335234896,-0.2453612788371538,0.2005558732260423,-0.3642613746565053,-0.0605513464374344,-0.0229660099917235,-1.766366095581605,1.1499024797993869,0.1719093285019627,0.0414075328738961,0.03125,0.0078740157480314,0.1636363636363635,-0.0588235294117647,-0.0153846153846154,-0.0985915492957746,-0.1172413793103447,-0.1232876712328766,-0.1232876712328766,-0.044776119402985,-0.044776119402985,0.1034482758620691,-0.0724637681159419,0.292929292929293,0.2673267326732673,0.1130434782608695,0.1851851851851851,0.024,-0.152317880794702,-0.0985915492957746,-0.111111111111111,-0.2727272727272727,-0.4046511627906977,-0.4385964912280701,-0.4385964912280701,-0.4666666666666667,-0.4506437768240343,-0.4181818181818182,-0.36,-0.4311111111111111,-0.3081081081081082,-0.1688311688311689,-0.2195121951219512,-0.2289156626506023,-0.2558139534883721,-0.0724637681159419,-0.1048951048951047,-0.1048951048951047,-0.1232876712328766,-0.0985915492957746,-0.0656934306569343,0.0158730158730158,0.1851851851851851,0.1531531531531531,0.1962616822429905,0.1962616822429905,0.2190476190476189,0.5802469135802468,0.5802469135802468
FTQA_00-L,0.0764201062525541,-0.0764201062525541,14.0,0.0501161506531093,0.1735931223486128,-1.722364849722774,1.7662842514459087,0.0214806005648877,0.0535349407437678,8.619672113106486e-10,0.0746410754408012,0.0802030456852792,0.0103998808799878,5.271140081790782,-0.0962266853772708,-0.1068780095204525,-1.215002953337271,1.5060206693846592,0.0695686480799578,0.0074473719052032,-0.1052631578947368,-0.2549019607843137,-0.2549019607843137,-0.3214285714285715,-0.2692307692307693,-0.3090909090909092,-0.3870967741935484,-0.3870967741935484,-0.3666666666666666,-0.3214285714285715,-0.24,-0.2083333333333332,-0.1363636363636363,-0.0256410256410256,0.1176470588235294,-0.0952380952380952,0.0,-0.0256410256410256,0.1176470588235294,0.1875,0.1176470588235294,0.1176470588235294,0.1176470588235294,-0.05,0.2666666666666668,0.357142857142857,0.52,0.4074074074074074,0.357142857142857,0.7272727272727273,0.8095238095238095,0.5833333333333335,0.5833333333333335,0.5833333333333335,0.5833333333333335,0.5833333333333335,0.4615384615384614,0.4615384615384614,0.4615384615384614,0.4615384615384614,0.5833333333333335,0.5833333333333335,0.5833333333333335,0.8999999999999999,1.1111111111111112,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.1111111111111112
FTQX_59-L^F08,0.0750448730733069,-0.0750448730733069,14.0,-0.0579317213522935,0.1195375269449343,0.3049797291240514,1.5983350676378771,-0.012655601659751,-0.0720818256930337,2.411786219295437e-06,-0.0066950699939135,-0.0744849445324879,0.711623305718282,-0.7364438304908396,0.1339715671146729,0.1428682868946117,-1.860169491525424,1.103225806451613,0.0848172151261561,-0.0756688483178321,-0.0927835051546391,0.3857142857142857,0.1829268292682926,-0.0849056603773585,-0.1181818181818182,-0.3860759493670886,-0.4488636363636363,-0.4294117647058824,-0.4947916666666666,-0.4049079754601227,-0.4156626506024096,-0.4756756756756757,-0.4840425531914893,-0.4156626506024096,-0.2651515151515152,-0.4457142857142857,-0.4974093264248704,-0.6498194945848376,-0.6380597014925373,-0.5745614035087718,-0.4947916666666666,-0.5446009389671361,-0.5610859728506787,-0.5590909090909091,-0.5529953917050692,-0.4640883977900553,-0.467032967032967,-0.5800865800865801,-0.5745614035087718,-0.5872340425531914,-0.5836909871244635,-0.6024590163934427,-0.5907172995780591,-0.6420664206642066,-0.6181102362204725,-0.5958333333333333,-0.5,-0.389937106918239,-0.4894736842105263,-0.5467289719626169,-0.5650224215246638,-0.5025641025641026,-0.4894736842105263,-0.436046511627907,-0.3618421052631579,-0.3975155279503106,-0.3120567375886525,-0.2761194029850746,-0.3533333333333334
FTRR_S4-L^A11,0.0728596355816907,-0.0728596355816907,14.0,0.1406052112196155,0.0763588793344072,-2.320650600406864,1.3390446757260377,0.3126881396748947,-0.032567596382846,5.156240695634281e-08,0.0321442117917826,0.1474615440167546,0.4565874586164166,0.2715954885885854,0.1013673900143408,0.0979530912299632,-2.13782164258019,1.2020179066490932,0.0877309956585317,0.2538629112582357,-0.064885496183206,0.1644444444444444,0.2906403940886701,0.1491228070175441,0.0693877551020407,-0.0541516245487364,-0.1938461538461537,-0.1695721077654516,-0.2084592145015105,-0.1324503311258278,-0.1266666666666666,-0.1735015772870661,-0.1042735042735042,0.0871369294605808,0.5100864553314122,-0.0626118067978532,0.0607287449392712,-0.0472727272727272,-0.1534733441033926,-0.2712100139082058,-0.2350364963503649,-0.303191489361702,-0.3546798029556649,-0.4138702460850111,-0.2956989247311827,-0.2712100139082058,-0.3921113689095127,-0.3096179183135704,-0.2383720930232558,-0.1561996779388083,-0.0981067125645438,0.0096339113680152,-0.303191489361702,-0.4484210526315789,-0.4425531914893617,-0.3150326797385621,0.0737704918032786,0.3505154639175258,0.3505154639175258,0.212962962962963,0.361038961038961,0.3232323232323233,0.2811735941320294,0.3681462140992166,0.3645833333333335,0.3936170212765959,0.6426332288401255,0.6222910216718267,0.6375
