firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0041667893482714,0.0041667893482714,5.0,0.0747056570683894,0.028887150418111,-0.1638793135360964,1.0329008509624753,0.1723051662911909,0.0015544542401789,1.1489451060672365e-07,0.0037332249656874,0.0695174047901559,3.655267139231688,0.0024444401024035,0.0024444401024035,0.1850025032913646,1.0329008509624753,0.0154705299425949,0.2171624698027693,0.1316666666666666,-0.0259740259740259,-0.0228013029315959,-0.0566037735849057,-0.1124260355029586,-0.099099099099099,-0.0049751243781095,0.0033444816053511,-0.0384615384615385,-0.0259740259740259,-0.0476190476190475,0.0084033613445377,0.2295081967213115,0.2605042016806722,0.2024048096192383,0.2345679012345678,0.2658227848101264,0.1764705882352941,0.2474012474012474,0.3043478260869565,0.4084507042253522,0.2396694214876034,0.3015184381778741,0.6216216216216215,0.5873015873015874,0.7341040462427746,0.9169329073482428,1.0547945205479454,1.1428571428571428,1.6200873362445414,1.5210084033613445,1.34375,1.255639097744361,1.4390243902439024,1.4390243902439024,1.380952380952381,1.3529411764705883,1.2388059701492535,1.531645569620253,1.4193548387096775,1.5531914893617018,1.7027027027027026,1.7906976744186047,2.5294117647058822,2.2967032967032965,2.1088082901554404,1.912621359223301,1.6785714285714284,2.225806451612903
BPVK_29-L,0.0442340869706782,-0.0442340869706782,30.0,0.0013846782067214,0.4563062129463291,0.2725372862870346,1.520524688772366,0.0549520709228183,-0.010392404858486,0.0001204889189445,0.0704298093048505,-0.057762416956303,0.4572553264133939,-0.0026572791221495,-0.0570171678414826,-0.2679474317561121,1.1498456714494676,0.3068809315779942,-0.0656346164200414,0.1294999999999999,0.0593220338983051,-0.1095280498664292,-0.2537313432835821,-0.3346640053226879,-0.3734335839598998,-0.4264410668196157,-0.4482758620689655,-0.3995797057940559,-0.354422207876049,-0.3487463366981439,-0.3712668972021377,-0.3579454253611557,-0.3950393224440411,-0.425287356321839,-0.3902439024390243,-0.408284023668639,-0.3836671802773498,-0.3992189846800841,-0.3748046264457643,-0.3362097577165616,-0.4074074074074074,-0.4219653179190752,-0.3710691823899371,-0.416058394160584,-0.3720565149136577,-0.3157714676702018,-0.3548387096774194,-0.309153713298791,-0.2562290814429155,-0.2509363295880149,-0.0714948932219127,-0.1193306913254073,-0.2211838006230529,-0.29701230228471,-0.2792792792792793,-0.2094861660079051,-0.1786447638603696,-0.1390443392165303,-0.1896272285251216,-0.1806636624334289,-0.1779695848746403,-0.341455383602239,-0.2097984986171472,-0.2805755395683453,-0.2357661444401987,-0.1697799916977999,-0.1204925241864555,0.0015022533800701
BUBP_92-L^K18,0.5371174728529121,-0.5371174728529121,6.0,-0.4320099063539974,-0.4445572666929918,-1.80926142676918,1.184448862381268,-1.2835187629643598,-0.0805857189864946,7.242152223211385e-06,0.0249464695714985,-0.1112689562098234,-2.014536993400039,-0.1993232361005933,-0.3084837111483682,-1.1806017647909737,0.7269715043074885,0.7024263270428558,0.2038594969644405,0.1015325670498084,-0.13,-0.0594594594594595,-0.1969230769230769,-0.2897959183673469,-0.3247089262613196,-0.3725961538461538,-0.2729805013927576,-0.1869158878504673,-0.3095238095238095,-0.3986175115207373,-0.3012048192771084,-0.1270903010033446,-0.3167539267015706,-0.3531598513011152,-0.2564102564102564,-0.2709497206703911,-0.4095022624434389,-0.364190012180268,-0.4417112299465241,-0.5503875968992248,-0.5343443354148083,-0.4897360703812317,-0.4980769230769231,-0.4932038834951456,-0.5620805369127517,-0.568595041322314,-0.6015267175572518,-0.6060377358490566,-0.6685714285714286,-0.6597131681877444,-0.7005163511187608,-0.6220130340333092,-0.4759036144578313,-0.3634146341463414,-0.1944444444444445,-0.0968858131487889,-0.116751269035533,-0.1212121212121213,-0.1197301854974705,-0.1212121212121213,-0.0491803278688525,-0.0169491525423728,-0.085814360770578,0.1130063965884859,0.1422319474835884,0.0545454545454544,0.0545454545454544,0.0588235294117647
BWQW_65-L^I10,0.1150606278094662,-0.1150606278094662,22.0,-0.0605150371808492,0.2140086698608259,0.2687162326017233,1.6938477111685974,0.1902117320374868,-0.0691648094284694,1.0696362299004898e-05,-0.0469247957800652,-0.1343265430221952,-1.3779934129109133,-0.1469929761650648,-0.1241204064231854,-1.6245333333333334,1.2293330334045665,0.147380709178462,-0.1782243332115454,-0.1238938053097344,-0.0699588477366256,0.0180180180180178,-0.096,-0.1374045801526718,-0.143939393939394,-0.1274131274131275,-0.0737704918032787,0.1243781094527363,0.0660377358490564,0.147208121827411,0.3372781065088757,0.5066666666666666,0.2282608695652173,0.1078431372549018,0.2282608695652173,0.1709844559585491,0.4394904458598725,0.5167785234899327,0.3216374269005846,0.2988505747126435,0.5374149659863945,0.5066666666666666,0.3865030674846625,0.3216374269005846,0.0414746543778801,-0.0087719298245614,0.0319634703196345,0.1894736842105262,0.147208121827411,0.147208121827411,0.3139534883720929,0.2282608695652173,0.1299999999999999,0.0180180180180178,0.0414746543778801,-0.110236220472441,-0.1598513011152417,-0.1751824817518249,-0.1928571428571428,-0.0300429184549357,-0.143939393939394,-0.017391304347826,0.0,-0.0382978723404257,-0.2042253521126761,-0.143939393939394,-0.1721611721611722,-0.1535580524344569
CWI_80-L,0.1297275663931848,-0.1297275663931848,13.0,-0.0293504591290631,0.1479713603818615,0.1877111122719219,1.237785016286645,-0.0818848976438779,-0.0870758411709213,0.0001215051695735,-0.0112106360205058,-0.0006581653640477,3.492246538605562,-0.0290245274855346,0.037337583311639,-2.2465346534653468,0.7666723812789302,0.1288864539104232,0.0417773705909299,0.0218749999999998,-0.1601049868766404,-0.0921985815602836,-0.1048951048951049,-0.2185592185592184,-0.1098748261474269,-0.0518518518518518,-0.0229007633587785,0.0207336523125998,0.0996563573883162,0.1169284467713787,0.0810810810810811,0.0457516339869281,0.090289608177172,0.1367673179396094,0.1940298507462685,0.1743119266055046,0.142857142857143,0.2403100775193798,0.1327433628318584,0.292929292929293,0.2549019607843139,0.3223140495867769,0.3278008298755186,0.4317673378076063,0.4479638009049775,0.5960099750623442,0.4349775784753364,0.6666666666666667,0.6494845360824744,0.96319018404908,1.388059701492537,1.3616236162361623,0.8181818181818183,0.6797900262467191,0.6243654822335027,0.2451361867704282,0.2121212121212121,0.1962616822429908,0.0526315789473683,0.0774410774410774,0.2260536398467434,0.25,0.1034482758620689,0.0372771474878443,0.2121212121212121,0.1851851851851851,0.2549019607843139,0.4128035320088301
CWV_20-L^I06,0.1122679580306698,-0.1122679580306698,14.0,-0.0250652533423657,0.1886185756435398,-0.0779851016699205,0.9987979806074204,-0.2697827689372589,-0.1188861985471925,1.257226716713346e-05,-0.0093247524357925,0.2032308291163876,0.0543287941950583,-0.046203623574594,-0.0509895772401839,-2.7422375554460325,0.7904479525603013,0.0619877386890505,-0.0305335418378436,0.0034285714285713,-0.0601503759398496,0.0245901639344263,-0.1521317829457364,-0.1791744840525329,-0.1554054054054053,-0.1784037558685446,-0.1666666666666666,-0.1463414634146341,-0.1745283018867924,-0.1784037558685446,-0.0520043336944745,-0.0352811466372657,-0.1438356164383561,-0.1404715127701374,-0.1745283018867924,-0.1852886405959032,-0.1537717601547388,-0.1206030150753768,-0.1293532338308458,-0.1293532338308458,-0.1396263520157326,-0.1143724696356276,-0.0885416666666666,0.0150812064965197,-0.125,-0.1161616161616162,-0.0681576144834931,-0.1053169734151329,-0.1721854304635761,-0.2821985233798195,-0.3325705568268496,-0.3440779610194903,-0.3421052631578948,-0.3289877300613496,-0.3450598802395209,-0.3038981702466189,-0.3366186504927976,-0.3232791956689869,-0.2966237942122186,-0.207427536231884,-0.112576064908722,0.0057471264367816,0.0631834750911299,0.0174418604651163,0.0174418604651163,0.0034403669724769,0.0391923990498812,0.2169680111265646
DLY_Y2-L^F16,0.0941778630838131,-0.0941778630838131,13.0,-0.1204906204906205,0.1272372274650179,0.2981076054751756,0.8853948287910552,0.5271453590192644,-0.1182341650671719,1.0780225117974168e-05,-0.0524290524290524,-0.2313669064748201,0.9751013556013908,-0.4514401604229331,-0.4405510631925727,-2.3,0.6526904262753319,-0.010392609699769,0.2406593406593406,-0.0431818181818183,-0.0557939914163089,0.0810810810810811,0.0091743119266054,-0.1129032258064515,-0.1355599214145382,-0.1269841269841268,-0.0350877192982455,-0.0134529147982062,0.1253196930946292,0.1458333333333334,0.170212765957447,0.1989100817438693,0.1398963730569948,0.3333333333333335,0.3836477987421385,0.345565749235474,0.4332247557003259,0.6479400749063673,0.6117216117216118,0.588447653429603,0.8723404255319149,0.8333333333333335,0.71875,0.8333333333333335,0.6858237547892723,0.6296296296296298,0.6541353383458648,0.7813765182186234,0.71875,0.8644067796610171,1.2797927461139895,1.0465116279069768,0.6858237547892723,0.7054263565891474,0.6666666666666667,0.6417910447761195,0.3707165109034269,0.3580246913580247,0.6541353383458648,0.7391304347826089,0.7391304347826089,1.0657276995305165,1.135922330097087,1.135922330097087,1.4858757062146897,1.3157894736842106,0.9383259911894276,0.8333333333333335
DOQX_41-L^J16,0.1365629984051037,-0.1365629984051037,14.0,0.2935528120713305,0.1380163245115013,-0.2292226429769075,2.373072360616845,0.5227686703096539,0.0753588516746393,6.110805699393316e-07,0.0182898948331047,0.2822466836014676,-0.2582094050194474,0.2761406177982181,0.5089133879169471,-1.7746113989637304,1.4661921708185055,0.1894860729697921,-0.0796621775850263,0.1971830985915492,-0.2604166666666666,-0.2526315789473684,-0.4274193548387097,-0.5534591194968554,-0.5534591194968554,-0.601123595505618,-0.5202702702702703,-0.4798534798534799,-0.5534591194968554,-0.4964539007092199,-0.3106796116504855,-0.1885714285714286,-0.4453125,-0.4453125,-0.4621212121212121,-0.5798816568047338,-0.6141304347826088,-0.5434083601286174,-0.6213333333333333,-0.6243386243386244,-0.6765375854214123,-0.6519607843137255,-0.6519607843137255,-0.6872246696035242,-0.7360594795539033,-0.7237354085603113,-0.709016393442623,-0.6939655172413792,-0.6586538461538463,-0.6697674418604651,-0.6712962962962963,-0.7072164948453608,-0.6919739696312365,-0.6066481994459834,-0.5069444444444444,-0.5136986301369864,-0.4836363636363636,-0.4496124031007752,-0.4033613445378151,-0.4580152671755726,-0.5202702702702703,-0.3173076923076924,-0.2680412371134021,-0.330188679245283,-0.1012658227848102,-0.2197802197802199,-0.1695906432748538,-0.0469798657718121
DOS_59-L,0.0692192052282967,-0.0692192052282967,32.0,0.0065610415490354,0.2459658779486434,-0.2339100227769198,0.9599617154039166,0.039683656409807,-0.0308633669630443,0.0134653840132545,0.0594193140749527,-0.0289874605937815,1.9966154436214951,-0.1111518793607758,-0.0894142424625425,-1.2158551894076826,0.7570851270169066,0.1192196217426498,0.2077011979165808,-0.0412844036697248,-0.12625250501002,-0.0782241014799154,-0.2214285714285713,-0.2547008547008546,-0.245674740484429,-0.3024,-0.2610169491525423,-0.2129963898916966,-0.1835205992509362,-0.1550387596899224,-0.2186379928315411,-0.1742424242424242,-0.2521440823327615,-0.2559726962457338,-0.2390924956369983,-0.310126582278481,-0.3024,-0.2430555555555554,-0.2482758620689654,-0.2469775474956821,-0.1925925925925925,-0.2058287795992713,-0.269681742043551,-0.2793388429752065,-0.3250773993808049,-0.2390924956369983,-0.3271604938271605,-0.2828947368421052,-0.2129963898916966,-0.2172351885098743,-0.1047227926078028,-0.2014652014652014,-0.2990353697749195,-0.3123028391167192,-0.2534246575342465,-0.232394366197183,-0.2585034013605441,-0.2781456953642384,-0.2585034013605441,-0.2144144144144143,-0.2610169491525423,-0.1366336633663365,0.0116009280742461,0.0331753554502372,-0.0289532293986636,-0.0417582417582416,-0.0246085011185681,0.0186915887850467
DPCZ_02-L^F20,0.0156378802347314,-0.0156378802347314,6.0,0.2671810813811479,0.0714392841073838,-3.309386516264626,1.0141222303384467,-0.1071730709292488,0.0153114109187661,4.888019838903774e-09,0.0469079604751859,0.5333882151790522,4.452353494422113,-0.3033532017641052,-0.3033532017641052,-16.51724137931034,1.0141222303384467,-0.0097873027404447,0.9019013211676908,0.032258064516129,-0.1621621621621621,-0.1014492753623187,-0.1506849315068492,-0.1733333333333333,-0.1621621621621621,-0.1842105263157895,-0.088235294117647,-0.1267605633802816,-0.1014492753623187,-0.0158730158730159,0.3777777777777777,0.4418604651162792,0.0333333333333334,0.1071428571428569,0.0,-0.088235294117647,-0.0461538461538462,0.0,-0.1842105263157895,-0.1733333333333333,-0.1842105263157895,0.0333333333333334,0.1923076923076923,0.1481481481481481,0.1481481481481481,0.3478260869565217,0.4761904761904763,0.5897435897435896,0.631578947368421,0.24,1.3846153846153846,1.8181818181818183,2.1,1.8181818181818183,3.769230769230769,2.875,2.647058823529412,1.5833333333333337,1.5833333333333337,1.6956521739130437,1.6956521739130437,1.5833333333333337,2.1,2.4444444444444446,2.1,1.8181818181818183,1.8181818181818183,1.6956521739130437
