firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0120107949664957,-0.0120107949664957,9.0,-0.6177644900768441,0.0454600878326013,-0.0048158536284049,1.083281420174513,1.8328409415801008,0.0633397897501642,1.265695712001995e-07,-0.007020509318207,-0.6761406644718242,0.8835882310586621,-1.1802006629686652,0.0740910267047254,0.0740910267047254,0.9818000046353283,-0.3703557234097245,1.083281420174513,3.381981713713362,0.0675785956606821,0.0374220374220375,0.0277777777777776,0.1160092807424593,0.1965174129353233,0.1818181818181816,0.2691292875989444,0.3549295774647887,0.4064327485380117,0.2493506493506492,0.2930107526881718,0.2493506493506492,0.2930107526881718,0.336111111111111,0.0255863539445626,0.1238317757009344,0.1344339622641508,0.0665188470066517,0.1534772182254196,0.0321888412017166,-0.0456349206349206,-0.0605468750000001,-0.1059479553903346,-0.1929530201342282,-0.0890151515151516,-0.1092592592592593,-0.1516754850088184,-0.1441281138790036,-0.1605584642233858,-0.1471631205673759,-0.1929530201342282,-0.2191558441558442,-0.156140350877193,-0.1441281138790036,-0.2088815789473684,-0.2009966777408638,-0.279940119760479,-0.2734138972809669,-0.2916053019145803,-0.1983333333333333,-0.2191558441558442,-0.2166123778501628,-0.2437106918238994,-0.2884615384615385,-0.2777777777777779,-0.2023217247097845,-0.1956521739130435,-0.2291666666666667,-0.2191558441558442,-0.2365079365079365
BPVK_29-L,0.0853286066418096,-0.0853286066418096,10.0,0.0844873144496398,0.5640792719789613,0.0140877272045925,2.013452286244554,0.0546838069963324,-0.0684855073353541,9.86482478304531e-05,-0.0248487269300211,0.1236072528518005,37.4686247329162,-0.4771345326927512,0.0850890285762865,0.1522337820640559,0.0895368718165221,-0.4328516772662373,1.6908905029288448,5.547834033248784,0.250111124988107,0.0501113585746102,0.063141278610892,0.0143072289156627,0.0523437499999999,0.0527549824150059,0.1657291215923844,0.1439490445859872,0.1810609381850068,0.2840800762631077,0.2989392478302799,0.3297137216189536,0.4261514028586555,0.2970630717380838,0.2010699955416852,0.1764192139737992,0.0544031311154598,0.0924574209245743,0.0982470444353853,0.0618841150965707,0.0216154721274175,0.0572998430141287,0.0369515011547343,0.0239452679589511,0.0052238805970148,0.0120210368144253,-0.0267341040462427,0.0454016298020956,0.0767386091127098,0.108641975308642,0.1367088607594937,0.0711729622266403,0.0951219512195122,0.2157039711191335,0.2908481073310973,0.289612254667305,0.2135135135135135,0.108641975308642,0.1925630810092962,0.347,0.4269067796610171,0.1994657168299198,0.0052238805970148,-0.1037924151696606,-0.1560150375939849,-0.2274161170060222,-0.2568275862068965,-0.1912338637045932,-0.130406714009038,-0.1227613155323998
BUBP_92-L^K18,0.192997438087105,-0.192997438087105,9.0,-0.0186125211505922,0.273552290406223,0.012859514667179,1.1604743083003952,-1.3777777777777778,-0.067463706233973,8.30516305038806e-06,0.016497461928934,0.0351802990325417,7.578428854497427,2.396548916760987,-0.1160449604743083,-0.1013879952201489,-0.1118801170309542,-1.0635294117647058,0.891699604743083,18.65437788018433,0.1072210065645514,-0.0139165009940358,-0.03639846743295,-0.0936936936936936,-0.1144366197183097,-0.0702402957486136,-0.0509433962264149,-0.0615671641791044,-0.0685185185185185,-0.1206293706293705,-0.1221640488656196,-0.1206293706293705,-0.1049822064056938,-0.1049822064056938,-0.0156555772994129,0.0392561983471075,0.0371134020618557,-0.1672185430463575,-0.1860841423948219,-0.1616666666666666,-0.2447447447447447,-0.2503725782414306,-0.3071625344352616,-0.3328912466843501,-0.2844950213371265,-0.2537091988130563,-0.2424698795180722,-0.1807817589576547,-0.2514880952380951,-0.2855113636363636,-0.23206106870229,-0.2492537313432835,-0.2152886115444617,-0.2053712480252764,-0.218944099378882,-0.1740558292282429,-0.2128325508607198,-0.2177293934681181,-0.1252173913043478,-0.03639846743295,-0.1616666666666666,-0.0936936936936936,-0.2261538461538461,-0.3156462585034013,-0.3492884864165588,-0.3954326923076923,-0.299442896935933,-0.2165109034267912,-0.3346560846560845,-0.4205069124423962
BWQW_65-L^I10,0.0322471577701703,-0.0322471577701703,4.0,0.1970379311945773,0.2137933423395337,0.0012889126110755,2.321775820950284,0.4819357716324711,0.0701153797388099,5.13306409287198e-06,0.1095686893541947,0.1768209923088523,1.9438304444366417,-0.5977028292394203,0.0172181310718359,-0.0283929435221539,-0.0497276206324903,-0.4022140221402215,1.505962208769033,5.780926430517711,0.0678119652383987,0.0416666666666667,0.0588235294117645,-0.0103092783505155,0.006993006993007,0.0510948905109487,0.0827067669172931,0.0627306273062731,0.1755102040816325,0.0867924528301886,0.0285714285714286,0.0434782608695651,0.1338582677165354,0.1566265060240963,0.1338582677165354,0.0746268656716417,0.1034482758620689,0.1428571428571428,0.0588235294117645,0.1034482758620689,0.0666666666666666,0.0867924528301886,0.0746268656716417,0.0992366412213738,0.0746268656716417,0.0510948905109487,0.032258064516129,0.1519999999999999,0.0786516853932584,0.1428571428571428,0.2743362831858407,0.1900826446280992,0.3714285714285712,0.6271186440677965,0.5,0.5,0.5157894736842106,0.3211009174311925,0.4545454545454546,0.2743362831858407,0.1851851851851851,0.2972972972972971,0.1519999999999999,0.0992366412213738,0.0909090909090908,0.1119691119691119,0.180327868852459,0.4328358208955225,0.3584905660377357,0.4619289340101522
CWI_80-L,0.0301173651390137,-0.0301173651390137,17.0,0.0775627970128988,0.1715923045435939,0.066832329612716,1.0116518163125428,0.2701149425287356,0.0841434523323257,4.407221077879431e-05,0.022968997510749,-0.0073409461663947,22.90043866162077,0.4652979694979963,-0.2049887494596913,-0.2466296795737543,-0.352804009006055,-0.3122529644268774,0.6220013708019191,5.624246079613993,-0.1336863619472315,0.0325655281969816,0.0227457351746547,0.0526755852842808,0.1102292768959436,0.1141592920353982,0.1508226691042047,0.1832706766917291,0.287321063394683,0.3537634408602148,0.2899590163934427,0.3684782608695653,0.4020044543429844,0.4339407744874717,0.5242130750605327,0.5543209876543211,0.4952494061757719,0.497027348394768,0.4811764705882353,0.5896464646464648,0.4725146198830408,0.542892156862745,0.497027348394768,0.6224226804123711,0.6350649350649351,0.7013513513513512,0.7832861189801701,0.9399075500770416,0.970266040688576,0.9549689440993788,0.8624260355029587,0.901812688821752,1.1018363939899831,1.1933797909407664,1.0339256865912765,1.170689655172414,1.030645161290323,1.1895652173913045,0.9250764525993884,0.9671875,0.652230971128609,0.7858156028368795,0.7608391608391607,0.5372405372405373,0.7510431154381083,0.8651851851851851,0.9221374045801528,1.0079744816586924,1.163230240549828,1.1972076788830712
CWV_20-L^I06,0.0646502712712387,-0.0646502712712387,17.0,0.0088539853811346,0.2522675416265957,0.0226523750050819,1.0722246220302376,0.1591953679937922,-0.0701081836197545,7.145253490638281e-06,0.0574312565262792,-0.0493986096296022,5.04713623339199,1.4305629824682369,-0.0307868409004135,-0.0561472232906298,-0.0298486627294735,-0.8133514986376021,0.8076025917926566,5.494146912496341,-0.0336387501930303,0.0686886708296163,0.00990990990991,-0.0336206896551722,0.0341328413284134,0.0466853408029879,0.085188770571152,0.1000981354268892,0.1556701030927836,0.1033464566929134,0.1121031746031746,0.1380710659898478,0.1277665995975856,0.1989304812834225,0.2738636363636364,0.2455555555555557,0.2455555555555557,0.2002141327623128,0.2278203723986855,0.2595505617977529,0.2373068432671081,0.2400442477876108,0.1887592788971368,0.2539149888143177,0.3126463700234194,0.3637469586374695,0.3670731707317076,0.321933962264151,0.2595505617977529,0.3250591016548463,0.4371794871794874,0.4353393085787453,0.4445876288659796,0.467277486910995,0.482804232804233,0.4371794871794874,0.2623873873873874,0.2427937915742795,0.2767653758542143,0.2811428571428571,0.2040816326530612,0.3126463700234194,0.0862403100775195,0.0515947467166979,0.0820463320463322,0.0525821596244131,0.0676190476190476,0.0936585365853659,0.0575471698113208,0.0525821596244131
DLY_Y2-L^F16,0.0455749867514573,-0.0455749867514573,17.0,0.2206531332744924,0.137319659308187,0.0227626561640139,1.143719806763285,0.4461979913916786,0.0975092739798448,5.3107096032468085e-06,0.0238305383936451,0.2016838882510524,2.356902067917958,-0.1234755882171937,-0.0421346618357487,-0.0689778669149774,0.0102528638864668,-0.7713004484304933,0.7028985507246377,7.390410958904109,0.050632911392405,-0.0052724077328647,0.0635514018691589,-0.0155709342560553,0.012455516014235,0.0364298724954463,0.0478821362799264,0.0498154981549816,0.111328125,0.0635514018691589,0.1200787401574803,0.0942307692307693,0.111328125,0.1312127236580518,0.17319587628866,0.1878914405010439,0.1612244897959183,0.1978947368421053,0.1471774193548387,0.1756198347107438,0.1178781925343812,0.1659836065573772,0.1312127236580518,0.1804979253112033,0.1953781512605044,0.1978947368421053,0.2616407982261641,0.3515439429928741,0.3080459770114945,0.3263403263403264,0.4332493702770781,0.4260651629072682,0.4189526184538654,0.5336927223719679,0.6118980169971673,0.4973684210526317,0.2844243792325058,0.4332493702770781,0.3515439429928741,0.2931818181818182,0.221030042918455,0.3980343980343981,0.3050458715596329,0.1471774193548387,0.1178781925343812,0.1289682539682539,0.2478070175438598,0.2757847533632287,0.4552429667519182,0.4817708333333335
DOQX_41-L^J16,0.0244935543278084,-0.0244935543278084,18.0,0.002212389380531,0.0832315832315832,-0.0164679062707827,1.5793072014585232,-1.2280701754385963,0.0204419889502761,3.358272748104104e-07,-0.0999262536873156,0.335551330798479,0.5265558911644851,-1.820303381612228,-0.4075126001039649,-0.4811278611500383,-0.0340406078299509,-0.4276527331189709,0.8354603463992708,6.364347146207975,0.0480236899703874,0.0613496932515338,0.1726618705035971,0.093959731543624,-0.0632183908045977,-0.0411764705882353,0.0061728395061726,0.0187499999999998,0.1013513513513513,-0.0467836257309941,-0.1141304347826087,-0.0790960451977401,-0.0467836257309941,-0.1683673469387755,-0.1683673469387755,-0.1809045226130653,-0.1683673469387755,-0.2311320754716982,-0.3319672131147541,-0.3093220338983051,-0.3531746031746032,-0.3531746031746032,-0.387218045112782,-0.3895131086142323,-0.3034188034188034,-0.3825757575757577,-0.3706563706563707,-0.2657657657657658,-0.3778625954198473,-0.2850877192982456,-0.1809045226130653,-0.185,-0.1930693069306931,-0.0180722891566265,0.0723684210526314,-0.0523255813953489,-0.1421052631578947,-0.2657657657657658,-0.0411764705882353,0.147887323943662,-0.1510416666666667,-0.1421052631578947,-0.342741935483871,-0.4874213836477988,-0.4874213836477988,-0.5421348314606742,-0.4493243243243243,-0.4029304029304029,-0.4874213836477988,-0.4219858156028369
DOS_59-L,0.0257389433216083,-0.0257389433216083,12.0,0.2015895148606813,0.2674552239626507,0.0272932498832922,1.0457380173829605,0.162219855343483,-0.0292752451148032,0.0098888939836834,0.0622667604701356,0.2343182121755274,107.2011821456246,0.1732649051012728,0.0563299654574591,0.0329385596335877,-0.2849326957697125,-0.2233769771415522,0.7712821371524202,5.813703142572388,-0.0592285395142376,-0.0476923076923075,0.0333863275039745,-0.0356083086053412,0.0188087774294671,0.04,0.0942760942760942,0.1565836298932383,0.2172284644194757,0.1775362318840581,0.1627906976744186,0.2104283054003723,0.279527559055118,0.2218045112781954,0.2218045112781954,0.2037037037037037,0.2896825396825397,0.26953125,0.3402061855670104,0.3485477178423235,0.3319672131147542,0.4254385964912281,0.477272727272727,0.5258215962441315,0.434878587196468,0.5776699029126213,0.5625,0.5402843601895735,0.5011547344110854,0.5550239234449761,0.5776699029126213,0.5151515151515151,0.6455696202531644,0.5625,0.5931372549019607,0.649746192893401,0.5222482435597191,0.5776699029126213,0.5550239234449761,0.4908256880733943,0.3026052104208416,0.3742071881606763,0.1607142857142858,0.1111111111111111,0.1245674740484428,0.04,0.1016949152542372,0.1732851985559567,0.2172284644194757,0.2596899224806202
DPCZ_02-L^F20,0.0097025943893693,0.0097025943893693,10.0,0.1835707471132019,0.2226596944529888,0.0222474863437173,1.1784151981002375,0.3268896014658728,0.0276413455067747,8.513024055148356e-09,-0.0185654286058931,0.0519240074898488,0.0826127463619399,-1.7262417149851996,0.3364798986613658,0.3364798986613658,-0.3616555101233267,0.0986519607843136,1.1784151981002375,10.110070988376629,0.0868190661478598,0.0833333333333334,0.0666666666666666,0.0,-0.0588235294117647,-0.0769230769230769,-0.04,0.0212765957446807,-0.04,-0.1864406779661016,-0.142857142857143,-0.142857142857143,0.0,0.0909090909090908,0.0434782608695651,-0.0204081632653061,-0.04,0.0666666666666666,0.0666666666666666,0.5,0.263157894736842,0.2307692307692306,0.3333333333333332,0.3714285714285714,1.0869565217391304,0.846153846153846,0.846153846153846,0.4545454545454543,0.4117647058823528,0.5483870967741935,0.1162790697674418,-0.0769230769230769,0.0212765957446807,0.263157894736842,0.1999999999999999,0.1707317073170731,-0.0588235294117647,-0.1864406779661016,-0.25,-0.2258064516129032,-0.3513513513513513,-0.3043478260869565,-0.3424657534246575,-0.36,-0.3513513513513513,-0.368421052631579,-0.2941176470588236,-0.323943661971831,-0.3043478260869565,-0.2380952380952381
