firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSBF_30-L^C05,0.0761649835746441,-0.0761649835746441,5.0,0.0356026129222005,-3.275942529603247,1.1674974493514063,0.0693643885033133,-0.2328935795954265,-0.0407440077868353,4.5668439295222145e-09,0.1029379895359276,0.0121342110345517,-0.2548213765777039,-0.0251878600855863,-0.2850957983004619,-0.1456693265372061,-1.0682593856655291,0.6377204489141526,4.655782686239539,-0.1104470569732238,-0.0340909090909091,-0.1619047619047618,-0.3714285714285713,-0.3481481481481482,-0.432258064516129,-0.432258064516129,-0.45,-0.4666666666666667,-0.2347826086956521,-0.432258064516129,-0.4823529411764705,-0.5487179487179488,-0.45,-0.4823529411764705,-0.5906976744186047,-0.625531914893617,-0.6333333333333333,-0.5707317073170731,-0.5243243243243243,-0.4666666666666667,-0.4666666666666667,-0.5111111111111111,-0.2666666666666666,-0.2347826086956521,-0.2347826086956521,-0.3931034482758621,-0.4666666666666667,-0.4971428571428571,-0.6088888888888888,-0.6857142857142857,-0.7373134328358208,-0.7016949152542373,-0.7161290322580645,-0.7373134328358208,-0.7114754098360656,-0.7206349206349206,-0.7161290322580645,-0.7333333333333334,-0.674074074074074,-0.6679245283018868,-0.6333333333333333,-0.6679245283018868,-0.6857142857142857,-0.6912280701754385,-0.7016949152542373,-0.7250000000000001,-0.7449275362318841,-0.7206349206349206,-0.6857142857142857
FSBO_P7-L^J07,0.0200823892893923,-0.0200823892893923,12.0,0.0166147455867082,0.563729846827048,0.9835526315789472,0.2142857142857142,0.3298429319371726,0.1380020597322324,1.440590877329482e-07,-0.0415368639667705,-0.2779680967489514,-0.1638183170604887,-0.0357142857142857,-0.1659005184516352,0.1293111819199506,-0.7647058823529413,0.9730263157894736,4.216814159292035,0.0217099973197533,-0.0217391304347825,0.0,-0.0416666666666666,-0.1238095238095238,0.0,0.0222222222222221,-0.0416666666666666,-0.1559633027522936,-0.2268907563025209,-0.1238095238095238,-0.1711711711711712,-0.2977099236641222,-0.4390243902439024,-0.4390243902439024,-0.4390243902439024,-0.5422885572139302,-0.4390243902439024,-0.4888888888888889,-0.4888888888888889,-0.5422885572139302,-0.5027027027027027,-0.3783783783783784,-0.4772727272727273,-0.361111111111111,-0.2977099236641222,-0.4888888888888889,-0.3947368421052631,-0.4390243902439024,-0.6377952755905512,-0.6654545454545455,-0.7088607594936709,-0.688135593220339,-0.5929203539823008,-0.6434108527131783,-0.6068376068376068,-0.4772727272727273,-0.5027027027027027,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732,-0.7559681697612732
FSBR_F1-L,0.1605963908450704,-0.1605963908450704,12.0,-0.1737251946747048,-1.212120205288413,0.8151898734177215,0.29731173224141,-2.1535433070866143,-0.2193001760563267,6.42161963986088e-06,-0.300477267018337,-0.0954280900581665,-0.2532809083431965,0.3781218639639551,-0.2461178550525095,0.0340717768714136,-1.0220588235294117,0.7704303797468354,5.409351753453772,-0.1410684755830042,0.1725888324873097,0.2312499999999999,0.3133333333333332,0.2547770700636942,0.3133333333333332,0.2468354430379746,0.3133333333333332,0.1193181818181818,0.1796407185628743,0.1193181818181818,-0.1283185840707964,-0.1283185840707964,-0.1687763713080169,-0.0199004975124377,-0.0837209302325581,-0.2213438735177865,-0.1757322175732217,-0.1859504132231404,-0.2566037735849056,-0.4617486338797815,-0.4869791666666666,-0.5612472160356348,-0.565121412803532,-0.565121412803532,-0.4829396325459317,-0.4948717948717949,-0.4387464387464387,-0.443502824858757,-0.4856396866840731,-0.5553047404063205,-0.5287081339712918,-0.4896373056994818,-0.4774535809018567,-0.3665594855305466,-0.3135888501742161,-0.2566037735849056,-0.2119999999999999,-0.2119999999999999,-0.2423076923076923,-0.1045454545454546,-0.0794392523364486,-0.1085972850678732,-0.1581196581196581,-0.0247524752475247,-0.0247524752475247,-0.1205357142857144,-0.1397379912663755,-0.1004566210045662,-0.087962962962963
FSBU_72-L^C20,0.0037807183364839,0.0037807183364839,17.0,0.208768267223382,3.28470672681004,1.7348178137651824,0.1863117870722433,0.1555977229601517,0.0103969754253307,6.655331651049856e-08,0.0438413361169102,-0.0604278471193372,-0.0893407875110747,-0.1833994013429333,-0.1012724117987275,-0.4563497151348383,0.0506329113924051,0.8299595141700405,14.005405405405408,0.0477153255155681,0.0,0.0,-0.0526315789473684,0.0,-0.0526315789473684,0.0,0.0588235294117645,0.0,0.1999999999999999,0.125,-0.1818181818181818,0.0588235294117645,0.1999999999999999,0.0588235294117645,0.1999999999999999,0.0588235294117645,0.0588235294117645,0.2857142857142856,0.3846153846153846,0.1999999999999999,0.0588235294117645,0.0588235294117645,-0.1,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0588235294117645,-0.1,-0.25,-0.3076923076923077,-0.4545454545454546,-0.3793103448275862,-0.4857142857142856,-0.4193548387096775,-0.4,-0.4857142857142856,-0.5263157894736843,-0.6086956521739131,-0.7,-0.6727272727272728,-0.6470588235294118,-0.7534246575342466,-0.7906976744186047,-0.825242718446602,-0.859375,-0.8823529411764706,-0.881578947368421,-0.8902439024390244,-0.9095477386934674
FSBV_B3-L,0.0684664903438295,-0.0684664903438295,12.0,0.3306582926261921,-0.0626979100988793,1.224758560140474,0.1617100371747211,0.2134520884520884,0.1343380408203926,6.213907185157107e-06,0.1081646894626657,-0.0383933835288607,-0.2308915227951693,-0.0123937176007512,-0.2290836043602693,-0.0196147330141539,-0.6357738646895272,0.8419666374012291,6.486010362694301,0.1761721319176923,-0.041742286751361,0.080392156862745,0.1314168377823408,0.0910891089108911,0.1108870967741935,0.2030567685589519,0.3213429256594724,0.4811827956989245,0.4538258575197889,0.4891891891891891,0.3949367088607594,0.2579908675799087,0.2934272300469482,0.4056122448979591,0.5054644808743167,0.3056872037914693,0.2784222737819026,0.334140435835351,0.4615384615384614,0.6158357771260996,0.8006535947712417,0.8934707903780068,0.8125,0.8184818481848186,0.6253687315634218,0.5434173669467788,1.087121212121212,0.880546075085324,0.565340909090909,0.5263157894736843,0.3309178743961354,0.4499999999999999,0.5391061452513966,0.7436708860759491,0.8999999999999999,0.8065573770491803,0.8869863013698629,0.7492063492063492,0.606413994169096,0.8366666666666667,1.2039999999999995,1.2039999999999995,1.135658914728682,1.0257352941176467,1.0109489051094886,1.0183150183150182,1.055970149253731,0.8305647840531563,0.9333333333333332
FSCG_57-L^F03,0.0914926684235421,-0.0914926684235421,14.0,-0.0670062695924765,-3.8337660537012126,2.0353753235547885,0.1325901328273244,-0.1084545585481779,-0.087032907628885,2.525544769431957e-06,-0.1181426332288401,-0.0414046555261939,-0.1442428641657953,0.052117044015824,-0.1166381361122287,-0.1001796975013514,-2.180354267310789,1.3792062122519415,5.117345302981725,-0.0496576362012504,-0.1162790697674418,-0.0227272727272727,-0.0227272727272727,-0.14,-0.1041666666666666,-0.2181818181818182,-0.2833333333333333,-0.1041666666666666,0.0238095238095237,0.0238095238095237,0.0,0.0238095238095237,-0.1041666666666666,-0.0851063829787234,-0.2321428571428572,-0.2037037037037037,0.0238095238095237,-0.1041666666666666,-0.0652173913043479,-0.0652173913043479,-0.0227272727272727,0.131578947368421,0.2647058823529411,0.5925925925925926,0.7916666666666667,0.3870967741935482,0.2647058823529411,-0.2037037037037037,-0.3857142857142857,-0.4625,-0.5222222222222223,-0.5376344086021505,-0.5425531914893618,-0.4880952380952381,-0.5222222222222223,-0.532608695652174,-0.5784313725490196,-0.6090909090909091,-0.635593220338983,-0.635593220338983,-0.635593220338983,-0.6614173228346456,-0.6504065040650406,-0.6692307692307693,-0.6791044776119404,-0.6692307692307693,-0.6791044776119404,-0.6766917293233083,-0.6838235294117647
FSCH_T9-L^K09,0.1291074981134664,-0.1291074981134664,12.0,0.2217649748513946,-4.421398265912617,2.2051395657953035,0.3360581289736603,-0.0926350245499182,-0.0314193592645946,1.1921512525178609e-06,-0.4793476604176192,-0.0102319544815564,0.6494565280323052,1.7536998450606407,0.9337831823367022,0.2505131755368859,-2.9778481012658227,1.8861320336730167,7.5006839945280435,-0.0324686783130405,0.06280193236715,0.1761363636363635,0.3799999999999999,0.2857142857142856,0.5220588235294115,0.3018867924528301,0.5220588235294115,0.6171874999999998,0.7692307692307692,0.6967213114754098,0.5923076923076922,0.3441558441558441,0.2777777777777777,0.3101265822784809,0.0837696335078532,0.0725388601036269,0.0894736842105263,0.2469879518072288,0.2699386503067484,0.0615384615384615,0.4892086330935252,0.4577464788732395,0.5,0.9903846153846152,1.4939759036144578,1.1789473684210527,1.1789473684210527,0.4785714285714286,0.3018867924528301,0.1896551724137929,-0.2527075812274368,-0.2685512367491166,-0.3076923076923078,-0.25,-0.1585365853658537,-0.2580645161290323,-0.2129277566539924,-0.2276119402985076,-0.3030303030303031,-0.1686746987951808,-0.0758928571428573,-0.0460829493087557,-0.1302521008403361,-0.1619433198380567,-0.0504587155963304,-0.0881057268722468,-0.1752988047808764,-0.1752988047808764,-0.2007722007722008
FSCL_62-L^F06,0.0986547085201793,-0.0986547085201793,12.0,-0.0702665282104534,-1.5984107389096962,1.207282913165266,0.1246684350132626,-0.1010781671159029,-0.091479820627794,6.014003825051812e-06,-0.0574593284873658,-0.0539341083244234,-0.1092011703466811,0.2960660029625547,-0.142219693750257,0.1073829504547983,-68.75,0.7212885154061625,6.464566929133858,-0.0024301336573511,0.0471698113207548,0.0927835051546392,0.2619047619047621,0.1521739130434782,0.0707070707070707,0.1276595744680853,0.2470588235294117,0.5142857142857145,0.4133333333333333,0.4722222222222223,0.2926829268292683,0.2619047619047621,0.1777777777777778,0.1777777777777778,0.0707070707070707,-0.0363636363636363,0.1276595744680853,0.1648351648351649,0.3766233766233766,0.2926829268292683,0.3947368421052633,0.65625,0.65625,0.7666666666666668,0.65625,0.606060606060606,0.962962962962963,0.4324324324324324,0.0816326530612245,-0.045045045045045,-0.2837837837837837,-0.1519999999999999,-0.1016949152542372,-0.0862068965517239,-0.0940170940170939,-0.171875,-0.1451612903225806,-0.2933333333333333,-0.3248407643312102,-0.2638888888888888,-0.2148148148148148,-0.2205882352941176,-0.1311475409836064,-0.045045045045045,-0.1016949152542372,-0.2535211267605632,-0.2689655172413793,-0.3205128205128205,-0.3026315789473683
FSCM_81-L^E05,0.0945147679324894,-0.0945147679324894,12.0,0.1545454545454545,-0.7142933737763748,0.6968232044198895,0.1155624036979969,0.1325209444021323,0.0759493670886067,3.1848908963577935e-07,0.1843636363636363,0.1211831357747891,-0.0670909415729858,0.1636695207817283,-0.0691550889839491,0.0563414925457855,-0.9929078014184398,0.5946132596685083,8.523308270676692,0.0841622035195103,0.0138613861386138,-0.0750915750915751,-0.0453686200378071,0.0836909871244635,0.0243407707910749,0.0264227642276422,0.0039761431411529,0.0039761431411529,-0.0471698113207547,0.0883620689655173,0.0954446854663773,0.2287104622871045,0.1529680365296803,0.1026200873362443,0.0181451612903225,0.069915254237288,-0.0307101727447217,0.0181451612903225,0.0264227642276422,0.0390946502057611,0.1425339366515836,0.335978835978836,0.1966824644549762,0.259351620947631,0.2656641604010024,0.069915254237288,0.211031175059952,0.2469135802469135,-0.0784671532846716,-0.141156462585034,-0.1278065630397237,-0.0059055118110237,0.0264227642276422,0.160919540229885,0.1744186046511628,0.25,0.3289473684210526,0.3685636856368564,0.3950276243093922,0.5781249999999998,0.5880503144654086,0.7294520547945205,0.7534722222222223,0.7907801418439717,0.94980694980695,0.9573643410852712,0.9128787878787876,0.9803921568627452,0.942307692307692
FSCO_P5-L^A08,0.008502826223489,-0.008502826223489,12.0,0.0498118439294909,-4.349270805441173,0.953331669578238,1.2110817941952507,-0.2269160126899315,-0.0283105464032078,2.930579736218453e-05,-0.0908100613982967,-0.0027163006196965,-0.2974531050954138,2.003238186615496,-0.3035448834105533,-0.2742450201587422,-0.1685823754789272,0.717244821562266,2.7280481685900653,-0.1749620637329287,-0.0217687074829932,-0.1647727272727273,-0.1878453038674032,-0.4077356970185334,-0.3162790697674419,-0.16,-0.136310223266745,-0.0829694323144104,0.0381355932203388,-0.1546866014951121,-0.1819699499165276,-0.3290734824281149,-0.1828793774319066,0.1052631578947369,0.2906057945566287,0.1648177496038034,0.1611374407582939,0.09375,0.2457627118644068,0.1161731207289293,0.3172043010752687,0.4244186046511629,0.3315217391304348,0.3548387096774192,0.6048034934497817,0.5408805031446542,0.7604790419161678,0.7668269230769231,0.5473684210526315,0.4013346043851287,0.4482758620689655,0.4878542510121457,0.5909090909090908,0.8014705882352942,0.8467336683417086,0.8631178707224334,0.8992248062015504,0.9016817593790428,0.8103448275862069,0.8678526048284625,1.1,1.0445062586926288,1.152269399707174,1.0109439124487003,0.9573901464713714,0.9470198675496688,0.8943298969072164,0.9240837696335078,1.0136986301369864
FSCW_23-L^K06,0.1213450292397661,-0.1213450292397661,12.0,0.0117647058823529,4.271795667633624,1.4796812749003982,0.2282507015902712,-0.0884955752212389,-0.0533625730994134,2.5322428379641454e-07,0.0463235294117646,-0.2131609281248981,-0.0615662761495274,0.1545496653255466,-0.0325135850867803,0.0598429354396325,-166.00000000000003,0.99601593625498,5.221074380165289,0.0173107890499194,-0.1379310344827585,0.1153846153846152,0.1153846153846152,0.2083333333333332,0.0175438596491228,0.0357142857142855,-0.0937500000000001,-0.3012048192771084,-0.2750000000000001,-0.2368421052631579,-0.3176470588235294,-0.1714285714285714,-0.3555555555555556,-0.3095238095238095,-0.3958333333333333,-0.546875,-0.5206611570247934,-0.5126050420168067,-0.6081081081081081,-0.6158940397350994,-0.5886524822695036,-0.5042735042735043,-0.5284552845528456,-0.4727272727272728,-0.5084745762711864,-0.536,-0.4867256637168141,-0.6258064516129033,-0.652694610778443,-0.6914893617021276,-0.7456140350877193,-0.7211538461538463,-0.6685714285714286,-0.6375000000000001,-0.5944055944055944,-0.6000000000000001,-0.6027397260273972,-0.6305732484076434,-0.6305732484076434,-0.6000000000000001,-0.5396825396825398,-0.5639097744360904,-0.5245901639344263,-0.536,-0.4727272727272728,-0.4867256637168141,-0.5042735042735043,-0.4423076923076924,-0.4528301886792453
FSCZ_68-L^D05,0.0135294952457543,-0.0135294952457543,12.0,0.2987168334058285,5.861228820854365,1.6630434782608696,0.2565872020075282,0.5803829006031996,0.1289559581815539,3.017010515549687e-06,-0.1436494127881687,0.1273838049668423,0.5485335009535173,0.2818425986654497,0.5813688999172872,0.1236541868585658,-0.107843137254902,1.2983870967741935,7.826379542395693,0.2551262680768399,0.0151515151515151,0.0531914893617022,0.1123595505617978,0.0999999999999998,0.1578947368421053,0.3026315789473683,0.2452830188679244,0.2452830188679244,0.4142857142857143,0.488721804511278,0.2857142857142856,0.2692307692307691,0.2222222222222221,0.2857142857142856,0.2857142857142856,0.1511627906976744,0.1511627906976744,0.2857142857142856,0.3561643835616439,0.2452830188679244,0.4776119402985073,0.3378378378378379,0.3943661971830987,0.9411764705882352,1.020408163265306,0.6097560975609757,0.6229508196721312,0.4666666666666665,0.1785714285714286,0.064516129032258,-0.0246305418719211,0.0102040816326529,0.0421052631578948,-0.0198019801980198,0.2452830188679244,0.0999999999999998,0.0588235294117647,0.03125,0.0259067357512954,-0.0341463414634145,-0.0050251256281407,-0.0388349514563106,-0.0616113744075829,-0.2773722627737227,-0.2903225806451612,-0.3465346534653465,-0.3486842105263158,-0.255639097744361,-0.2442748091603054
FSDF_86-L,0.0903705299439896,-0.0903705299439896,12.0,0.1344982181859983,0.0367295079011904,0.3848580441640378,0.0534398034398034,0.0883158375171154,0.0653813011632614,0.0003502400038598,0.1654213127945741,0.1066621766594813,0.032668835780468,-0.0648034398034398,0.1009278123995299,-0.6962009946769242,-1.2448071216617211,0.1714941210209349,87.42325581395349,0.0954656719897424,0.0,0.0360360360360361,0.1165048543689322,0.2545454545454546,0.2321428571428572,0.34765625,0.3424124513618678,0.2454873646209387,0.2637362637362639,0.4680851063829787,0.6586538461538463,0.4495798319327733,0.5610859728506787,0.4870689655172415,0.5000000000000002,0.4315352697095436,0.6507177033492826,0.6428571428571428,0.4680851063829787,0.4743589743589744,0.6428571428571428,0.6121495327102804,0.4197530864197532,0.5898617511520738,0.5753424657534247,0.6911764705882353,0.619718309859155,0.5753424657534247,0.4556962025316455,0.402439024390244,0.547085201793722,0.4315352697095436,0.3529411764705883,0.5753424657534247,0.5333333333333334,0.6507177033492826,0.6911764705882353,0.7164179104477615,0.7875647668393784,0.9602272727272728,0.9382022471910112,1.1835443037974684,1.2115384615384617,1.2847682119205297,1.363013698630137,1.3958333333333337,1.2847682119205297,1.3000000000000005,1.3958333333333337
FSDG_16-L^J21,0.1379244008320256,-0.1379244008320256,13.0,0.0757522919009271,0.0465085807286614,0.4084342802083295,0.0652483273072875,0.1349976240974466,0.0328072351525285,1.2146790516348963e-05,0.1546377983720775,0.138843081986267,-0.1028784156540435,0.0489018095249604,-0.2976112228964556,0.3330891724058769,-1.4853611249151346,0.1785673877418436,658.3345871732179,0.178533599182789,-0.0108695652173913,0.0109890109890109,0.0823529411764707,0.2026143790849672,0.1794871794871795,0.3049645390070923,0.2777777777777779,0.2432432432432432,0.4263565891472869,0.5333333333333334,0.4153846153846154,0.3834586466165413,0.4263565891472869,0.3333333333333335,0.2517006802721089,0.1794871794871795,0.1794871794871795,0.295774647887324,0.0574712643678161,0.1572327044025157,0.1870967741935483,0.2026143790849672,0.1794871794871795,0.3142857142857145,0.1719745222929936,0.3430656934306568,0.4153846153846154,0.472,0.3834586466165413,0.2266666666666668,0.295774647887324,0.3629629629629629,0.4375,0.5081967213114755,0.4375,0.6140350877192984,0.803921568627451,0.8400000000000001,0.7864077669902914,1.0444444444444445,1.021978021978022,1.358974358974359,1.4210526315789471,1.2999999999999998,1.4210526315789471,1.4533333333333336,1.4210526315789471,1.2439024390243905,1.358974358974359
FSDJ_J4-L,0.1153531890350385,-0.1153531890350385,1.0,0.005236611302085,0.1682154404212961,1.3226141078838174,0.1227651966626936,0.1837570012925463,-0.0788246791739358,3.160214954882985e-05,0.0769749734956789,-0.0419047382033595,0.059477924080902,0.5567283630303534,-0.0308890363913312,0.4577018789529957,-1.9565217391304348,0.8257261410788381,12.22077922077922,0.3712870084764286,0.0,0.0392857142857143,0.0620437956204378,-0.0202020202020202,-0.1491228070175437,-0.2557544757033247,-0.0332225913621261,0.1022727272727272,0.127906976744186,-0.0068259385665528,-0.1155015197568388,-0.3728448275862068,-0.4073319755600815,-0.3618421052631578,-0.3340961098398169,-0.368763557483731,-0.4049079754601226,-0.3701298701298701,-0.4036885245901639,-0.4168336673346693,-0.3987603305785123,-0.4457142857142857,-0.3808510638297872,-0.2461139896373056,-0.3294930875576036,-0.4061224489795918,-0.1825842696629213,-0.4327485380116959,-0.4885764499121265,-0.4822064056939501,-0.5109243697478991,-0.4876760563380281,-0.5306451612903226,-0.5141903171953255,-0.5438871473354232,-0.5034129692832765,-0.4728260869565216,-0.4591078066914498,-0.4327485380116959,-0.3912133891213389,-0.3808510638297872,-0.4457142857142857,-0.4467680608365019,-0.4601113172541743,-0.4203187250996015,-0.4282907662082514,-0.431640625,-0.4737793851717902,-0.4822064056939501
FSDU_19-L^I02,0.0124580644374229,-0.0124580644374229,12.0,0.0594486764617208,0.2541733907787541,0.7542377957472298,0.0689565603745856,0.1001848475640637,-0.0270290712569074,1.7552078025416277e-07,0.041082949771873,0.0775724921159864,0.0886068768305537,-0.1147391248058141,0.2492116222461256,-0.4716909466854144,-0.2247754886423665,0.3780053908355795,26.59915291737784,0.0232060482115804,0.0588235294117645,0.0461538461538462,-0.0555555555555554,-0.1282051282051282,-0.0285714285714284,0.0625,0.0625,0.0461538461538462,-0.0555555555555554,-0.1168831168831168,-0.1282051282051282,-0.0285714285714284,0.1525423728813559,0.0967741935483872,0.0303030303030302,-0.0555555555555554,-0.1052631578947368,0.0967741935483872,0.1333333333333335,0.0461538461538462,0.1333333333333335,0.0625,-0.0144927536231882,0.0625,0.0967741935483872,0.0625,0.0625,-0.1168831168831168,-0.1604938271604938,-0.081081081081081,-0.1052631578947368,-0.1052631578947368,-0.0285714285714284,-0.0285714285714284,0.0,0.2142857142857142,0.2592592592592593,0.2142857142857142,0.3333333333333335,0.4166666666666667,0.5111111111111111,0.7,0.7,0.7,0.7,0.5454545454545456,0.5813953488372094,0.5454545454545456,0.4782608695652175
FSDV_69-L^F19,0.079665830420566,-0.079665830420566,14.0,0.0309271658242192,6.5112605040668505,2.376033269916679,0.0619718526897457,0.5667533779426824,-0.1520484673743178,4.101599774391864e-07,-0.2350122137412383,0.1126754428089572,1.0398749341348308,0.1608649175138908,1.464644057782856,0.0271200478167371,-0.5109173350584654,2.289256314478181,8.491066301442197,0.1822746885640632,0.0062624537432394,0.134140435835351,0.134140435835351,0.0656757166691945,0.175506106742513,0.311554974799328,0.5547687541491482,0.4717218265605363,0.5061093247588426,0.4528535980148884,0.386072203590452,0.537417943107221,0.6780511105803679,0.5599467140319718,0.5217673814165043,0.7245949926362298,0.6066773382117541,0.6282734646581694,0.947339246119734,0.8646496815286626,1.1265133171912836,1.3857385398981328,1.8866064092029584,1.9299416180150128,1.993608862377504,1.9033057851239672,2.0992501102779,3.154937906564164,2.442430181283685,2.2954971857410884,2.2348066298342544,1.1956250000000002,1.2311845030168311,1.484441301272985,1.5039201710620105,1.5916635927701956,1.5916635927701956,1.4592229611480576,1.0166475315729049,0.9511246875867816,0.967516101932232,0.8606991525423731,0.7983107243409266,0.7591387080620933,0.71533203125,0.6562942008486563,0.8465177398160317,0.935537190082645,0.8258835758835761
FSDW_08-L^B17,0.2219424150878448,-0.2219424150878448,12.0,0.3167576075550892,0.1611641189185856,1.2933102486413697,0.4358413354402171,0.1029872135572468,-0.044508961125428,8.184360111653647e-08,0.2445960125918154,0.1406587233553081,-0.2245455350529513,0.0944789313749557,-0.1916559071424687,-0.0631179417978394,-2.937769784172662,1.004915115663925,4.127061189313416,0.1863660762211487,0.0353356890459364,0.1991525423728815,0.0520446096654274,0.0,-0.0274914089347079,-0.0139372822299651,-0.0035211267605632,0.2145922746781114,0.1141732283464567,0.0107142857142858,-0.1044303797468354,-0.0870967741935484,-0.1292307692307692,-0.1867816091954023,-0.1914285714285714,-0.3046683046683047,-0.2532981530343008,-0.2513227513227513,-0.226775956284153,-0.226775956284153,-0.1319018404907974,-0.0104895104895104,0.1551020408163264,0.1504065040650406,0.225108225108225,0.0179856115107914,0.10546875,-0.1820809248554913,-0.2453333333333333,-0.3807439824945295,-0.4515503875968992,-0.4328657314629258,-0.3738938053097345,-0.2817258883248731,-0.3012345679012345,-0.3131067961165048,-0.3197115384615384,-0.347926267281106,-0.3640449438202247,-0.2995049504950495,-0.2513227513227513,-0.3341176470588235,-0.412863070539419,-0.3927038626609442,-0.3611738148984198,-0.347926267281106,-0.378021978021978,-0.3697104677060133,-0.3820960698689956
FSDX_86-L,0.1276011640037336,-0.1276011640037336,13.0,-0.0769718086791257,0.0581489433370752,1.5787651471436814,0.1436022253129346,-0.17636393604747,-0.0633613353099389,2.501550730490776e-06,0.0502586844050258,-0.0353139261100079,-0.1722726447381061,0.1480222223078375,-0.2524576761863772,0.4240906879940133,-0.7373096446700509,1.1030005770340452,7.670207629164655,0.1144240213273466,0.0125786163522012,0.1324786324786326,0.0875512995896032,0.2441314553990612,0.2306501547987616,0.3338926174496643,0.2679425837320575,0.5805168986083498,0.65625,0.5288461538461537,0.7627494456762751,0.3383838383838382,0.4722222222222221,0.1865671641791044,0.2926829268292683,0.0950413223140496,0.1919040479760121,0.0297927461139897,0.0685483870967742,0.0365058670143416,0.0950413223140496,0.1041666666666667,0.2480376766091052,0.6093117408906881,0.6736842105263159,0.5436893203883495,0.920289855072464,0.7785234899328861,0.5773809523809523,0.5288461538461537,0.4587155963302751,0.5995975855130786,0.3778162911611786,0.0037878787878788,0.0786974219810041,0.1488439306358382,0.0743243243243243,0.1572052401746724,0.0935350756533701,0.0488126649076516,0.0419397116644824,0.1691176470588236,0.0860655737704918,0.2137404580152673,0.327212020033389,0.3294314381270902,0.4095744680851065,0.3996478873239437,0.3566552901023889
FSEA_02-L^C01,0.0558836892321671,-0.0558836892321671,13.0,0.039379198517489,1.1825987909226,1.5454062665958577,0.1609686609686609,0.1200934579439251,-0.0440708768741473,3.571304314816357e-07,-0.049571461663192,-0.0141339710211331,0.0742105661560433,0.0695473251028806,0.1594398744718373,-0.0045512090298584,-0.4538745387453873,1.155071694105151,4.7446640316205535,-0.0208809135399673,0.1062992125984252,-0.0627306273062729,0.221153846153846,0.221153846153846,0.2636815920398012,0.3229166666666667,0.27,0.4350282485875707,0.5874999999999999,0.6710526315789473,0.5029585798816569,0.336842105263158,0.3229166666666667,0.2893401015228427,0.2153110047846891,0.1140350877192983,0.3729729729729729,0.2893401015228427,0.4350282485875707,0.3804347826086955,0.530120481927711,0.6075949367088607,0.6282051282051282,0.5874999999999999,0.6282051282051282,0.4767441860465116,0.8142857142857145,0.7517241379310347,0.4431818181818181,0.1981132075471698,-0.0305343511450382,0.016,-0.0078125,0.0672268907563025,0.3510638297872341,0.1598173515981735,0.0583333333333333,0.0495867768595041,0.2095238095238094,0.221153846153846,0.1924882629107982,0.0808510638297872,0.0079365079365079,-0.0522388059701492,0.016,-0.0155038759689922,-0.0305343511450382,0.0,-0.0661764705882353
FSET_80-L,0.0492068303526321,0.0492068303526321,3.0,0.1725386894962133,0.2404433051401665,2.209531807684233,0.1818181818181818,0.1637684349548757,0.0017176922299686,1.549012428463131e-06,0.1796729228405225,0.3032379237261288,0.0456080998241273,-0.212121212121212,-0.2790098366961261,0.3420371320613891,0.4860279441117764,0.1499055217300023,68.30601092896174,0.239095955590801,-0.0579710144927535,0.1069518716577537,0.2321428571428569,0.4081632653061224,0.4375,0.2105263157894736,0.3441558441558441,0.2621951219512195,0.3441558441558441,0.6693548387096773,0.5681818181818179,0.1189189189189188,0.0837696335078532,0.2937499999999997,0.1761363636363635,-0.0327102803738319,-0.0999999999999999,-0.1338912133891214,-0.0142857142857144,-0.1302521008403361,0.078125,0.2034883720930231,0.4081632653061224,0.3529411764705881,0.4275862068965517,0.3986486486486484,0.6829268292682926,0.9903846153846152,0.3618421052631577,0.2105263157894736,-0.0189573459715639,-0.0095693779904306,-0.0142857142857144,0.1189189189189188,0.3018867924528301,0.3618421052631577,0.2937499999999997,0.2321428571428569,0.1761363636363635,0.2248520710059172,0.3184713375796177,0.2621951219512195,0.2937499999999997,0.2248520710059172,0.1965317919075144,0.1311475409836064,0.1069518716577537,0.2469879518072288,0.3708609271523178
