firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,-0.0552668938024386,1.1520324679507827,0.0575218972493981,-0.0178105994787141,6.364348036657363e-05,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.2955644261133707,-1.9808459696727847,0.9107131353475488,0.0790887370455478,0.1050847457627117,0.0,-0.0166666666666666,-0.0649762282091916,0.1411992263056094,0.2040816326530612,0.213991769547325,0.1281070745697896,0.1238095238095238,0.1111111111111111,0.1174242424242424,0.0905730129390018,0.2394957983193277,0.2190082644628099,0.2164948453608248,0.209016393442623,0.0649819494584837,0.0207612456747405,0.0120068610634649,-0.0559999999999999,0.0189982728842832,0.0207612456747405,0.0405643738977072,0.0189982728842832,-0.0327868852459015,-0.0280065897858319,-0.0752351097178682,-0.0375203915171288,-0.133627019089574,-0.1019786910197868,-0.078125,-0.0529695024077047,-0.1678420310296191,-0.1486291486291485,-0.1323529411764705,-0.1631205673758864,-0.0866873065015478,-0.059011164274322,0.0442477876106195,0.0611510791366907,-0.0895061728395061,-0.1127819548872181,-0.0453074433656957,-0.0084033613445377,0.0442477876106195,0.0296684118673646,0.0498220640569395,0.063063063063063,0.1706349206349207
BCQE_67-L^A14,0.0879607942056142,-0.0879607942056142,8.0,0.1314950650946657,-0.0418092110773897,1.8289489489489488,0.12724033120218,0.0994618091492443,8.550852747468636e-06,0.0733131072621836,0.0624997375524974,0.0801119700345508,0.0657096759074359,-1.2647668393782383,1.2412012012012013,0.21102413568167,-0.0452818239392019,0.1508746355685131,0.1270521056388294,0.0745151412044913,0.1818862275449102,0.2240310077519378,0.1657438169066074,0.2536720921000395,0.261182108626198,0.2155504234026173,0.330804888327012,0.3594489883770984,0.3623813632441759,0.4199640287769783,0.44266788487894,0.494557501183152,0.6211498973305953,0.595755432036382,0.7116531165311653,0.738986784140969,0.9291386682956626,0.97375,1.0493186242699544,1.1337837837837834,0.94099569760295,0.9386126457949662,1.0038071065989849,1.0413703943115706,0.8910179640718563,0.7943181818181815,0.931498470948012,0.9774577332498432,0.7447513812154694,0.8275462962962961,0.7791549295774647,0.837114601512507,0.8978365384615383,0.8653278204370938,0.979937304075235,1.0466623460790667,1.1137884872824633,1.0983388704318933,1.2397163120567374,1.3851963746223563,1.3444691907943578,1.4480620155038757,1.31016825164594,1.3851963746223563,1.4925019731649565
BCUB_73-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,1.900866277544173,1.833543771043771,0.1187627662678727,-0.1905712147667747,3.0508908247417426e-06,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0768287138646768,-0.4267080745341614,1.4400252525252524,0.0489864864864864,-0.0481099656357388,0.0581818181818183,0.0246478873239437,-0.0202020202020202,0.0581818181818183,0.1085714285714285,0.0718232044198896,0.1001890359168242,0.0718232044198896,0.1663326653306613,0.1950718685831622,0.2074688796680497,0.2679738562091505,0.3167420814479638,0.3472222222222221,0.3078651685393259,0.3566433566433566,0.4057971014492756,0.4623115577889447,0.5116883116883117,0.6033057851239672,0.5561497326203209,0.6967930029154519,0.7117647058823531,0.5235602094240839,0.5561497326203209,0.6302521008403363,0.6772334293948126,0.5729729729729729,0.5038759689922481,0.6581196581196582,0.6077348066298343,0.412621359223301,0.4771573604060914,0.412621359223301,0.3857142857142857,0.4513715710723194,0.5156250000000002,0.7017543859649125,0.6820809248554913,0.6166666666666667,0.6487252124645895,0.662857142857143,0.7907692307692309,0.8476190476190477,0.9081967213114756,0.953020134228188,0.9207920792079208,0.8417721518987342
BCYN_75-L^D01,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,-0.3232310715861149,1.371963361210673,0.0857988165680473,-0.0215603467437208,2.5975256998272623e-05,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.0298953592479295,-0.8273894436519258,1.0461967343687777,-0.1212415130940834,-0.0387596899224805,-0.0491400491400492,-0.0385093167701864,-0.0420792079207921,-0.028858218318695,0.0025906735751295,-0.028858218318695,-0.0663449939686368,-0.1052023121387283,-0.0177664974619289,0.026525198938992,0.0224570673712021,0.001293661060802,0.0025906735751295,0.0675862068965518,-0.0051413881748072,0.0870786516853932,0.0445344129554656,0.1282798833819241,0.1535022354694486,0.1762917933130698,0.1639097744360902,0.2403846153846154,0.2018633540372669,0.1332357247437774,0.116883116883117,0.0932203389830508,0.0749999999999999,0.0646492434662999,0.0602739726027397,0.1282798833819241,0.125,0.1041369472182596,0.1399116347569955,0.0810055865921788,0.0617283950617284,0.1535022354694486,0.2751235584843492,0.374777975133215,0.3846153846153846,0.2667757774140753,0.3626760563380282,0.3796791443850267,0.4047186932849365,0.4440298507462685,0.332185886402754,0.3821428571428573,0.3772241992882563,0.3699115044247787
BCYO_38-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,3.428407383187191,1.0664445250899013,0.1854655563966692,0.2595356550580432,5.948101452603218e-07,-0.0029500728182531,-0.0331709827098538,-0.0331709827098538,-0.4540154454015898,-0.2029520295202952,1.0664445250899013,0.0283528352835283,-0.0142857142857143,0.1111111111111109,0.129032258064516,0.1199999999999998,0.0687022900763356,0.0071942446043165,-0.0666666666666667,-0.1616766467065868,-0.0967741935483872,-0.1515151515151515,-0.0789473684210526,-0.0909090909090909,-0.0070921985815602,0.0526315789473683,0.1111111111111109,0.1570247933884296,0.0687022900763356,-0.0410958904109589,-0.054054054054054,-0.1566265060240964,-0.0967741935483872,-0.0070921985815602,0.0,0.0,0.0218978102189779,-0.0140845070422535,-0.0277777777777777,-0.0410958904109589,-0.0789473684210526,-0.020979020979021,-0.054054054054054,-0.119496855345912,-0.3913043478260869,-0.3805309734513274,-0.3548387096774194,-0.3636363636363637,-0.3805309734513274,-0.396551724137931,-0.3364928909952607,-0.3636363636363637,-0.388646288209607,-0.4017094017094017,-0.3832599118942732,-0.2857142857142857,-0.2307692307692308,-0.282051282051282,-0.2432432432432433,-0.3170731707317072,-0.2592592592592593
BCZB_W7-L^G07,0.0832657990497529,-0.0832657990497529,8.0,0.1580535646925688,-0.8198588303740295,0.4680428741564112,0.0509344082081348,0.0744907266646397,0.0002018198179353,0.2158533657967833,-0.0256492656040871,-0.1834704862716364,-0.1749794922764883,-1.0737704918032789,0.1659388646288209,0.1118253059786915,-0.1647855530474039,0.0374707259953162,0.0674698795180721,0.039906103286385,0.0,0.0137299771167047,0.0207373271889401,-0.0155555555555556,0.0572792362768495,0.0497630331753553,0.0326340326340326,-0.0089485458612975,-0.0133630289532294,0.0045351473922901,-0.0390455531453363,-0.1086519114688129,-0.1765799256505577,-0.1641509433962265,-0.1227722772277227,-0.1381322957198443,-0.1140000000000001,-0.101419878296146,-0.0673684210526316,-0.0903490759753594,-0.0574468085106384,-0.0348583877995642,-0.0285087719298245,-0.0348583877995642,-0.1381322957198443,-0.059447983014862,-0.0263736263736263,0.0472813238770684,0.039906103286385,0.0350467289719624,0.0752427184466018,0.0114155251141552,-0.1262327416173571,-0.0513918629550321,-0.022075055187638,-0.0673684210526316,-0.234887737478411,-0.2046678635547577,-0.190127970749543,-0.2075134168157424,-0.1704119850187266,-0.2018018018018018,-0.2677685950413223,-0.3318250377073907,-0.3131782945736434
BCZR_85-L^G00,0.0539219126013976,-0.0539219126013976,7.0,0.1513725442287521,0.3195929216343544,2.412933600503323,0.1529393997416445,-0.184249757347883,1.4195706438300618e-06,0.1941536195411065,-0.0876384857410218,-0.0650488520327659,0.0288752952553928,-1.4410527685036638,1.791731652770655,0.1145054877978192,0.0387596899224806,0.1466666666666667,-0.0618181818181817,-0.1513157894736841,-0.1224489795918366,-0.1134020618556701,-0.1540983606557376,-0.1937499999999999,-0.2411764705882352,-0.2181818181818181,-0.1540983606557376,-0.1485148514851484,-0.0947368421052631,0.0197628458498024,0.0197628458498024,-0.047970479704797,-0.0514705882352941,-0.0227272727272727,0.0038910505836575,-0.0514705882352941,0.0661157024793388,0.0978723404255319,0.1266375545851528,0.167420814479638,0.1569506726457399,0.1466666666666667,0.0278884462151396,0.1025641025641026,-0.011494252873563,0.0117647058823531,0.162162162162162,0.1365638766519823,0.0794979079497908,0.2344497607655504,0.1517857142857142,0.162162162162162,0.3367875647668394,0.3650793650793651,0.2344497607655504,0.1466666666666667,0.0117647058823531,0.048780487804878,0.1727272727272726,0.2772277227722772,0.2463768115942031,0.2285714285714286,0.3507853403141363,0.5176470588235296,0.6125
BDAJ_H9-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,-20.93527071531432,1.143730886850153,0.0800508259212198,-0.1048057259713701,5.497419497092714e-06,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-1.0453939932965406,-10.323529411764708,0.9541284403669724,-0.2027543993879112,-0.0066334991708125,0.0237691001697792,0.0560420315236427,0.0185810810810811,-0.0578125,-0.0959520239880059,-0.1323741007194244,-0.1373390557939914,-0.1927710843373493,-0.1248185776487662,-0.1106194690265486,-0.0765696784073507,-0.0651162790697674,0.0560420315236427,0.0378657487091222,0.0272572402044293,-0.021103896103896,0.0325342465753424,0.0845323741007195,-0.0114754098360654,0.0450606585788562,0.0653710247349823,0.1640926640926641,0.1618497109826588,0.0432525951557094,0.0560420315236427,0.0767857142857144,0.0923913043478261,0.0396551724137932,0.0653710247349823,0.177734375,0.2132796780684105,0.0134453781512604,0.1271028037383179,0.0168634064080945,0.0033277870216306,0.1064220183486239,0.2458677685950414,0.2857142857142856,0.3400000000000001,0.3894009216589862,0.4962779156327543,0.3894009216589862,0.5382653061224492,0.5227272727272727,0.6475409836065573,0.6341463414634148,0.5343511450381679,0.5826771653543308
BDBL_73-L^I97,0.2097583888676863,-0.2097583888676863,8.0,0.0963136192996492,2.002655757666876,0.738560599141474,0.3378204694581614,0.0242201834862386,3.23525755068408e-05,0.0460643731921963,-0.0281109676458467,-0.0067565263308537,-0.1970111751162949,-3.179795282599021,0.642752762809389,0.1216471058061367,-0.1251629726205997,0.0026143790849673,0.1329394387001476,0.0254010695187165,-0.0507425742574257,-0.2236842105263158,-0.229145728643216,-0.2420948616600789,-0.2390873015873016,-0.1892177589852008,-0.1496674057649667,-0.1743810548977394,-0.0901542111506523,-0.1303854875283446,-0.0483870967741936,-0.0703030303030303,-0.0770156438026474,-0.0026007802340702,0.056473829201102,0.1115942028985506,0.2116903633491311,0.2512234910277324,0.3178694158075601,0.3269896193771626,0.3339130434782609,0.3894927536231884,0.4099264705882353,0.4125230202578269,0.3527336860670194,0.3339130434782609,0.3770197486535007,0.340909090909091,0.21939586645469,0.3022071307300509,0.2762063227953411,0.2553191489361701,0.3945454545454545,0.449905482041588,0.4309701492537312,0.4554079696394688,0.3844765342960288,0.4363295880149813,0.5218253968253967,0.5717213114754098,0.6284501061571126,0.5685071574642129,0.607966457023061,0.6565874730021599,0.5685071574642129
BDFF_05-L^C99,0.0100142627378387,0.0100142627378387,9.0,-0.0975116910109115,6.901201919560407,2.038315088053308,0.0816470921182963,-0.0083216456287985,4.823558744578984e-06,-0.1311702557589053,0.1853142586488103,0.3223609354801462,-0.354452032435985,0.3313253012048193,1.4259876249405046,-0.1641260597756274,-0.1105263157894738,0.0270270270270269,0.0857142857142856,0.0270270270270269,-0.0104166666666666,-0.0452261306532663,-0.0404040404040404,0.0160427807486631,-0.054726368159204,-0.0404040404040404,-0.0052356020942408,0.0052910052910053,-0.0865384615384615,-0.0594059405940593,-0.0865384615384615,-0.1363636363636363,-0.1592920353982301,-0.107981220657277,-0.054726368159204,-0.128440366972477,-0.0995260663507109,-0.0909090909090908,-0.054726368159204,-0.0452261306532663,-0.1363636363636363,-0.0952380952380952,-0.1121495327102802,-0.0640394088669951,-0.2050209205020919,-0.1810344827586206,-0.1592920353982301,-0.1949152542372881,-0.2148760330578512,-0.1703056768558951,-0.2213114754098359,-0.2430278884462151,-0.2549019607843137,-0.2338709677419355,-0.1703056768558951,-0.1517857142857142,-0.1666666666666667,-0.0776699029126214,-0.0404040404040404,-0.05,-0.0865384615384615,-0.05,-0.05,-0.0776699029126214,-0.0594059405940593
BDRV_05-L^D00,0.0651547610253379,-0.0651547610253379,13.0,0.0594857751407272,0.3107615159330945,0.8731527093596059,0.0473336089293096,0.0578847714362997,3.303963603513146e-05,0.0955423703027536,-0.1447237376650308,-0.1816737211620415,0.0764100145576293,-0.9932432432432432,0.729064039408867,0.1250825809293107,0.0373216245883645,0.0340522133938705,0.0439266615737203,0.0483314154200229,0.0,0.0289909638554217,0.0044101433296581,0.0235955056179775,0.0483314154200229,0.0853852263701349,0.0759842519685038,0.1078232671260639,0.1420810697868784,0.2018469656992083,0.2383325781603986,0.2771028037383178,0.2652777777777777,0.2233661593554161,0.3651348651348651,0.3986693961105425,0.4950765864332602,0.4845192829983704,0.6038732394366197,0.5626072041166381,0.5954465849387041,0.5852668213457077,0.4926269797924631,0.6001170960187354,0.400820092260379,0.4788961038961037,0.6162034299231223,0.5815972222222221,0.4376643871646499,0.5431959345002821,0.5852668213457077,0.4662017167381973,0.5319506726457399,0.5285234899328859,0.6756591048436542,0.7921311475409836,0.6483715319662244,0.6922600619195047,0.6818461538461538,0.8123342175066313,0.5116150442477876,0.4788961038961037,0.4036979969183358,0.393676695563488,0.2928098391674549
BFSV_71-L^I00,0.0115129947268143,-0.0115129947268143,8.0,0.7201464136948008,0.9592252076917408,1.0015011166843628,0.3443354148082069,-0.6134453781512605,1.4027255094756704e-10,0.0023871798065346,-0.0014380897627502,-0.0014380897627502,-1.1203588725153166,-4.3856589147286815,1.0015011166843628,-0.1323662737987307,0.125,0.0,0.0,-0.2,-0.2,-0.238095238095238,-0.238095238095238,-0.3846153846153846,-0.3333333333333332,-0.36,-0.2727272727272727,-0.238095238095238,-0.2,-0.2,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,-0.111111111111111,-0.111111111111111,-0.238095238095238,-0.111111111111111,-0.2727272727272727,-0.5428571428571428,-0.5555555555555556,-0.4838709677419355,-0.5897435897435898,-0.6363636363636364,-0.5789473684210527,-0.7090909090909091,-0.7333333333333334,-0.7746478873239436,-0.7808219178082192,-0.8024691358024691,-0.8048780487804879,-0.7894736842105263,-0.7538461538461538,-0.7714285714285714,-0.7538461538461538,-0.7746478873239436,-0.7575757575757576,-0.7419354838709677,-0.728813559322034,-0.728813559322034,-0.7538461538461538,-0.728813559322034,-0.746031746031746,-0.6981132075471699
