firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BLNT_37-L^D19,0.0041667893482714,0.0041667893482714,5.0,0.0747056570683894,0.028887150418111,-0.1455505776365069,1.0329008509624753,0.4842156782771841,0.1723051662911909,0.0015544542401789,1.1141417760415305e-07,0.0037332249656874,0.0695174047901559,0.9898734391958524,0.0024444401024035,0.0024444401024035,0.1762056132007198,0.1850025032913646,1.0329008509624753,0.0154705299425949,0.2171624698027693,0.1044776119402985,0.0083612040133778,-0.0336538461538461,-0.021103896103896,-0.0428571428571428,0.0134453781512604,0.2356557377049182,0.2668067226890758,0.2084168336673346,0.2407407407407407,0.2721518987341771,0.1823529411764708,0.2536382536382537,0.3108695652173914,0.415492957746479,0.2458677685950414,0.3080260303687634,0.6297297297297297,0.5952380952380953,0.7427745664739884,0.926517571884984,1.0650684931506849,1.153571428571429,1.6331877729257642,1.5336134453781516,1.35546875,1.2669172932330826,1.451219512195122,1.451219512195122,1.3928571428571428,1.3647058823529417,1.25,1.5443037974683542,1.431451612903226,1.565957446808511,1.7162162162162162,1.804651162790698,2.547058823529412,2.3131868131868134,2.124352331606218,1.9271844660194175,1.6919642857142856,2.2419354838709675,2.505813953488372,2.4067796610169494,2.3876404494382024,2.1406250000000004,2.3876404494382024,2.505813953488372
BPVK_29-L,0.0442340869706782,-0.0442340869706782,30.0,0.0013846782067214,0.4563062129463291,0.2420559287846089,1.520524688772366,0.1612127913433487,0.0549520709228183,-0.010392404858486,0.0001168391226328,0.0704298093048505,-0.057762416956303,0.1238281322011903,-0.0026572791221495,-0.0570171678414826,-0.0424121511208484,-0.2679474317561121,1.1498456714494676,0.3068809315779942,-0.0656346164200414,-0.0845999426441065,-0.0380689655172414,0.0468327829480634,0.1255648805681084,0.135460761966786,0.0961961647280729,0.119422150882825,0.054748941318814,0.0020114942528735,0.063109756097561,0.0316568047337277,0.0745762711864406,0.0474617002102732,0.0900281337918098,0.1573182874211749,0.0331851851851852,0.0078034682080923,0.0965408805031444,0.0181021897810218,0.0948194662480375,0.1929524461170029,0.1248387096774192,0.2044905008635578,0.2967645965042766,0.3059925093632958,0.6188486536675952,0.5354469396741521,0.3578660436137071,0.2256590509666081,0.2565765765765764,0.3782608695652172,0.4320328542094453,0.5010761945759792,0.4128849270664505,0.4285129045473166,0.4332100287710645,0.1481725386894961,0.3777163176610034,0.2543165467625898,0.3324417271685134,0.4474885844748857,0.5334212840809147,0.7461191787681523,0.572846188543076,0.5253718285214348,0.3458124276341179,0.3701375245579568,0.3468520664349168,0.3248480243161094
BUBP_92-L^K18,0.1648751659457838,-0.1648751659457838,5.0,0.238830297219559,-0.1597493535662382,-0.5259881211961992,1.479309648768672,0.3658845909955612,0.640779702970297,0.2702525230896205,4.845707797151843e-06,0.0725471396612336,0.1341738499959719,2.913904850985503,-0.0212882605211206,-0.0230642411712662,-0.3545333974075309,-1.0722242851838095,1.0512716996366571,-0.09401264817806,0.2485110990795885,-0.0709134615384615,0.1587743732590529,0.29595015576324,0.1005291005291006,-0.0414746543778801,0.1137884872824632,0.3913043478260869,0.0890052356020942,0.0309789343246591,0.1851851851851853,0.1620111731843576,-0.0588235294117646,0.0133982947624846,-0.1101604278074865,-0.2833763996554693,-0.2578055307760928,-0.1867057673509287,-0.1999999999999999,-0.1922330097087379,-0.3020134228187919,-0.312396694214876,-0.3648854961832061,-0.3720754716981131,-0.4717460317460317,-0.4576271186440678,-0.5226620768789443,-0.3975380159304852,-0.1646586345381526,0.0146341463414634,0.2839506172839505,0.439446366782007,0.4077834179357023,0.4006734006734007,0.403035413153457,0.4006734006734007,0.5154826958105647,0.5668549905838043,0.457092819614711,0.7739872068230276,0.8205689277899344,0.6808080808080808,0.6808080808080808,0.6876267748478704,0.7854077253218885,0.9082568807339448,0.9170506912442398,0.9439252336448598,0.9439252336448598,0.8407079646017701
BWQW_65-L^I10,0.1150606278094662,-0.1150606278094662,22.0,-0.0605150371808492,0.2140086698608259,0.2386622327831019,1.6938477111685974,0.1629063982413514,0.1902117320374868,-0.0691648094284694,1.037235288793648e-05,-0.0469247957800652,-0.1343265430221952,-0.3731708318079503,-0.1469929761650648,-0.1241204064231854,-0.0610789113084934,-1.6245333333333334,1.2293330334045665,0.147380709178462,-0.1782243332115454,0.0193050193050194,0.0614754098360654,0.2885572139303483,0.221698113207547,0.3147208121827411,0.5325443786982249,0.7266666666666666,0.4076086956521738,0.2696078431372548,0.4076086956521738,0.3419689119170983,0.6496815286624202,0.7382550335570468,0.5146198830409356,0.4885057471264367,0.7619047619047619,0.7266666666666666,0.5889570552147239,0.5146198830409356,0.1935483870967742,0.1359649122807018,0.182648401826484,0.3631578947368421,0.3147208121827411,0.3147208121827411,0.5058139534883721,0.4076086956521738,0.2949999999999999,0.1666666666666665,0.1935483870967742,0.0196850393700787,-0.037174721189591,-0.0547445255474453,-0.0749999999999999,0.1115879828326178,-0.018939393939394,0.126086956521739,0.1460176991150443,0.102127659574468,-0.0880281690140845,-0.018939393939394,-0.0512820512820513,-0.0299625468164794,0.0277777777777776,-0.1672025723472668,-0.2079510703363914,-0.2704225352112676,-0.2642045454545455,-0.2961956521739131
CWI_80-L,0.1297275663931848,-0.1297275663931848,13.0,-0.0293504591290631,0.1479713603818615,0.1667169591478156,1.237785016286645,0.2942494398805078,-0.0818848976438779,-0.0870758411709213,0.0001178245894534,-0.0112106360205058,-0.0006581653640477,0.945726252012298,-0.0290245274855346,0.037337583311639,0.0804781307844337,-2.2465346534653468,0.7666723812789302,0.1288864539104232,0.0417773705909299,0.0651851851851852,0.0305343511450382,0.0765550239234451,0.1597938144329895,0.1780104712041883,0.1402027027027026,0.1029411764705883,0.149914821124361,0.1989342806394316,0.2593283582089551,0.238532110091743,0.205357142857143,0.3081395348837208,0.1946902654867255,0.3636363636363635,0.323529411764706,0.3946280991735538,0.400414937759336,0.5100671140939599,0.5271493212669685,0.6832917705735662,0.5134529147982063,0.7578125,0.7396907216494846,1.070552147239264,1.5186567164179103,1.4907749077490775,0.9176136363636364,0.7716535433070866,0.7131979695431472,0.3132295719844358,0.2784090909090908,0.2616822429906542,0.1101973684210526,0.1363636363636362,0.2931034482758621,0.318359375,0.1637931034482758,0.0940032414910858,0.2784090909090908,0.25,0.323529411764706,0.4900662251655627,-0.4269949066213921,-0.502212389380531,-0.446267432321575,-0.3907942238267148,-0.4078947368421053,-0.4407622203811102
CWV_20-L^I06,0.1040219893355607,-0.1040219893355607,13.0,-0.0489103657381088,0.2199663509707178,-0.1477003572224783,1.0471815633758952,0.1039891434703023,0.0143824771287826,-0.0868695305898388,1.297147028289159e-05,0.004832291074474,-0.0558271160277849,-0.3087866874888191,0.110326754509885,0.0970071897932198,0.1646716400993643,-2.1224732461355527,0.8329180940516971,0.1132256029926705,0.0539710031566891,-0.0272300469483568,0.0142857142857142,0.0390243902439024,0.0047169811320755,0.0,0.1538461538461537,0.1742006615214995,0.0420743639921721,0.0461689587426326,0.0047169811320755,-0.0083798882681563,0.0299806576402321,0.0703517587939699,0.0597014925373133,0.0597014925373133,0.0471976401179941,0.0779352226720646,0.109375,0.2354988399071926,0.0649999999999999,0.0757575757575756,0.1341853035143769,0.088957055214724,0.0075685903500473,-0.1263330598851516,-0.1876430205949656,-0.2016491754122937,-0.1992481203007519,-0.1832822085889569,-0.2028443113772454,-0.152744630071599,-0.1925701288855192,-0.1763341067285382,-0.1438906752411575,-0.0353260869565216,0.0801217038539554,0.2241379310344828,0.2940461725394896,0.238372093023256,0.238372093023256,0.2213302752293577,0.2648456057007127,0.4812239221140473,0.3549618320610688,0.351522842639594,0.2831325301204819,0.0923076923076924,0.0289855072463769,0.137820512820513
DLY_Y2-L^F16,0.0941778630838131,-0.0941778630838131,13.0,-0.1204906204906205,0.1272372274650179,0.2647663895979806,0.8853948287910552,0.2066189624329159,0.5271453590192644,-0.1182341650671719,1.0453675371993268e-05,-0.0524290524290524,-0.2313669064748201,0.2640646758957734,-0.4514401604229331,-0.4405510631925727,0.7092692061301927,-2.3,0.6526904262753319,-0.010392609699769,0.2406593406593406,0.0099206349206348,0.1052631578947369,0.1300448430493272,0.289002557544757,0.3125,0.3404255319148936,0.3732970027247957,0.3056994818652849,0.5272727272727273,0.5849056603773584,0.5412844036697249,0.6416938110749186,0.8876404494382024,0.8461538461538463,0.8194945848375452,1.1446808510638298,1.1,0.96875,1.1,0.9310344827586208,0.8666666666666665,0.894736842105263,1.040485829959514,0.96875,1.1355932203389831,1.61139896373057,1.344186046511628,0.9310344827586208,0.9534883720930232,0.909090909090909,0.880597014925373,0.5700934579439252,0.5555555555555554,0.894736842105263,0.9920948616600792,0.9920948616600792,1.3661971830985915,1.4466019417475726,1.4466019417475726,1.847457627118644,1.652631578947369,1.220264317180617,1.1,0.9018867924528302,0.6258064516129032,0.4318181818181819,0.2203389830508475,0.2989690721649485,0.3512064343163539
DOQX_41-L^J16,0.1365629984051037,-0.1365629984051037,14.0,0.2935528120713305,0.1380163245115013,-0.2035857203252623,2.373072360616845,0.1507449605609115,0.5227686703096539,0.0753588516746393,5.925699912915035e-07,0.0182898948331047,0.2822466836014676,-0.0699250210842426,0.2761406177982181,0.5089133879169471,0.0516811059970632,-1.7746113989637304,1.4661921708185055,0.1894860729697921,-0.0796621775850263,-0.1067415730337077,0.2027027027027026,0.304029304029304,0.1194968553459119,0.2624113475177305,0.7281553398058251,1.0342857142857145,0.390625,0.390625,0.3484848484848484,0.0532544378698225,-0.0326086956521739,0.144694533762058,-0.0506666666666666,-0.0582010582010581,-0.1890660592255124,-0.1274509803921568,-0.1274509803921568,-0.2158590308370044,-0.3382899628252788,-0.3073929961089493,-0.2704918032786885,-0.2327586206896551,-0.1442307692307692,-0.1720930232558138,-0.1759259259259259,-0.2659793814432989,-0.227765726681128,-0.0138504155124653,0.2361111111111111,0.2191780821917808,0.2945454545454546,0.3798449612403101,0.4957983193277311,0.3587786259541985,0.2027027027027026,0.7115384615384615,0.8350515463917527,0.6792452830188678,1.2531645569620251,0.956043956043956,1.08187134502924,1.389261744966443,0.6792452830188678,0.4015748031496062,0.1827242524916945,-0.0506666666666666,-0.011111111111111,-0.0729166666666666
DOS_59-L,0.0692192052282967,-0.0692192052282967,32.0,0.0065610415490354,0.2459658779486434,-0.2077488500258465,0.9599617154039166,0.1098953625496156,0.039683656409807,-0.0308633669630443,0.0130574966379035,0.0594193140749527,-0.0289874605937815,0.5406982638058533,-0.1111518793607758,-0.0894142424625425,0.2732869695073031,-1.2158551894076826,0.7570851270169066,0.1192196217426498,0.2077011979165808,-0.0751999999999999,0.0593220338983049,0.128158844765343,0.1704119850187266,0.2112403100775193,0.1200716845878135,0.1837121212121211,0.0720411663807889,0.0665529010238907,0.0907504363001745,-0.0110759493670886,0.0,0.0850694444444444,0.0775862068965518,0.0794473229706389,0.1574074074074074,0.1384335154826956,0.0469011725293133,0.0330578512396695,-0.0325077399380805,0.0907504363001745,-0.0354938271604938,0.0279605263157893,0.128158844765343,0.1220825852782765,0.2833675564681723,0.1446886446886446,0.0048231511254019,-0.0141955835962145,0.0702054794520548,0.1003521126760564,0.0629251700680273,0.0347682119205297,0.0629251700680273,0.1261261261261261,0.0593220338983049,0.2376237623762376,0.4501160092807426,0.481042654028436,0.3919821826280623,0.3736263736263736,0.3982102908277405,0.4602803738317755,0.689189189189189,0.5432098765432098,0.3919821826280623,0.4076576576576576,0.3130252100840336,0.4467592592592591
DPCZ_02-L^F20,0.0156378802347314,-0.0156378802347314,6.0,0.2671810813811479,0.0714392841073838,-2.9392551669353137,1.0141222303384467,1.0789980732177262,-0.1071730709292488,0.0153114109187661,4.739954133477801e-09,0.0469079604751859,0.5333882151790522,1.205730333287122,-0.3033532017641052,-0.3033532017641052,0.3567283733101792,-16.51724137931034,1.0141222303384467,-0.0097873027404447,0.9019013211676908,-0.0263157894736841,0.1176470588235294,0.0704225352112677,0.1014492753623188,0.2063492063492062,0.6888888888888889,0.7674418604651163,0.2666666666666668,0.357142857142857,0.2258064516129032,0.1176470588235294,0.1692307692307693,0.2258064516129032,0.0,0.0133333333333334,0.0,0.2666666666666668,0.4615384615384614,0.4074074074074074,0.4074074074074074,0.6521739130434783,0.8095238095238095,0.9487179487179488,1.0,0.52,1.923076923076923,2.4545454545454546,2.8,2.4545454545454546,4.846153846153846,3.75,3.4705882352941178,2.166666666666667,2.166666666666667,2.3043478260869565,2.3043478260869565,2.166666666666667,2.8,3.2222222222222223,2.8,2.4545454545454546,2.4545454545454546,2.3043478260869565,1.5333333333333337,0.8999999999999999,0.7272727272727273,0.5833333333333335,0.4339622641509433,0.7272727272727273
