firms,age,agr,cashdebt,che,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LUWV_R5-L^L16,14.0,-0.3498217776244682,-0.1235654541917914,-0.0884999999999998,-0.2454029902045025,-0.3889387144992526,-0.4198555401874904,0.0046022362219531,0.5298148310003961,-0.1839967595025397,0.25,-0.2857142857142857,-0.2592592592592593,-0.3181818181818182,-0.3406593406593406,-0.1666666666666666,-0.3617021276595744,-0.2592592592592593,-0.4642857142857143,-0.3406593406593406,-0.4957983193277311,-0.53125,-0.52,-0.4957983193277311,0.0,-0.0322580645161291,-0.0322580645161291,-0.2,-0.3406593406593406,-0.5419847328244275,-0.607843137254902,-0.6756756756756757,-0.6954314720812182,-0.7142857142857143,-0.6907216494845361,-0.8,-0.8119122257053292,-0.8522167487684729,-0.8607888631090488,-0.7709923664122138,-0.8119122257053292,-0.8785425101214575,-0.88,-0.8932384341637011,-0.8932384341637011,-0.906832298136646,-0.8870056497175142,-0.9059561128526644,-0.9111111111111112,-0.9225806451612903,-0.9303944315545244,-0.9342105263157896,-0.9454545454545454,-0.9529411764705882,-0.9589603283173734,-0.9807259877931256,-0.9780861943024104,-0.9813200498132004,-0.9813200498132004
LUZN_B7-L^H21,13.0,-0.076232814686754,0.5032705492946646,20.950000000000003,0.2975473321858864,-0.0055980900633901,-0.3079077210294705,1.7691688742932143,0.2064071306338602,0.0816606803296006,0.0045420136260407,0.1784121320249776,0.342479674796748,0.3092170465807731,0.5992736077481842,0.6409937888198758,0.7519893899204244,0.8764204545454546,1.2053422370617697,1.3758992805755397,1.0512422360248448,1.0512422360248448,1.4691588785046732,2.467191601049869,2.2298288508557462,1.7349896480331264,1.961883408071749,1.6420000000000003,1.2351945854483928,0.667929292929293,0.7111398963730571,0.6892583120204605,1.0137195121951224,1.0229709035222054,0.8501400560224093,1.0417310664605877,1.2201680672268909,1.285467128027682,1.5355086372360844,0.9541420118343198,1.0512422360248448,1.3094405594405596,1.2053422370617697,1.1203852327447832,1.0512422360248448,1.1169871794871795,1.384476534296029,1.828693790149893,1.7181069958847734,1.7987288135593222,2.0792540792540795,2.4046391752577323,2.649171270718232,3.316993464052288,3.3597359735973606,3.207006369426752,3.586805555555556,2.966966966966967,2.862573099415205
LVKF_19-L,11.0,0.1153999840166227,0.9860627177700346,-0.0684,0.1395252837977296,0.0645728442419883,0.0325779036827195,0.014721691408973,-0.4361170948428327,0.0186212361331221,-0.025,0.0,0.0256410256410257,0.0526315789473683,0.0526315789473683,0.0256410256410257,0.0,0.1111111111111111,0.2903225806451615,0.1764705882352941,0.1764705882352941,0.25,0.3333333333333335,0.3333333333333335,0.25,0.4285714285714286,0.3333333333333335,0.3793103448275863,0.1764705882352941,0.1764705882352941,0.1111111111111111,0.2903225806451615,0.1111111111111111,0.1111111111111111,0.0810810810810811,0.25,0.3333333333333335,0.2121212121212121,0.1764705882352941,0.1111111111111111,0.1111111111111111,-0.069767441860465,0.0,-0.111111111111111,-0.1666666666666666,-0.0909090909090908,-0.069767441860465,-0.0909090909090908,-0.069767441860465,0.0,0.142857142857143,0.1111111111111111,0.1111111111111111,0.3333333333333335,0.2121212121212121,0.3333333333333335,0.5384615384615385,0.3333333333333335,0.3333333333333335
LVKG_X8-L,15.0,-0.2719648153830417,-0.0418584556074378,1.3695,-0.3083428571428572,0.0062519177661859,-0.2673826044395818,0.0036828808992092,-3.1732522796352582,-3.1732522796352582,0.375,0.0,-0.2,-0.111111111111111,-0.2,-0.2727272727272727,-0.2727272727272727,-0.3333333333333332,-0.2727272727272727,-0.2727272727272727,-0.2,0.0,-0.2,-0.2727272727272727,-0.2,-0.3333333333333332,-0.5555555555555556,-0.6000000000000001,-0.875,-0.8974358974358975,-0.8947368421052632,-0.9,-0.8873239436619719,-0.8974358974358975,-0.8961038961038961,-0.9047619047619048,-0.9,-0.9,-0.9036144578313252,-0.902439024390244,-0.8947368421052632,-0.8823529411764706,-0.8888888888888888,-0.8823529411764706,-0.902439024390244,-0.9012345679012346,-0.9,-0.8947368421052632,-0.8918918918918919,-0.8888888888888888,-0.8769230769230769,-0.8545454545454545,-0.8571428571428572,-0.8620689655172413,-0.8518518518518519,-0.8431372549019608,-0.8918918918918919,-0.8823529411764706,-0.8545454545454545
LVKH_61-L^J10,11.0,-0.0163741395273943,0.9712766742966846,0.999,0.0312999003493774,-0.008584598043557,-0.3148136626640951,0.1130537711690781,0.3156543139422906,0.3156543139422906,0.1717171717171717,-0.0149253731343282,-0.0341463414634145,-0.0526315789473683,-0.0480769230769231,-0.0246305418719211,-0.0747663551401869,-0.2079999999999999,-0.2048192771084338,-0.2851985559566787,-0.1818181818181817,-0.2079999999999999,-0.0198019801980198,-0.131578947368421,-0.1818181818181817,-0.131578947368421,-0.0660377358490567,-0.0660377358490567,-0.3125,-0.3421926910299002,-0.2773722627737227,-0.321917808219178,-0.3172413793103448,-0.2978723404255319,-0.2048192771084338,-0.2773722627737227,-0.3486842105263158,-0.3734177215189873,-0.3734177215189873,-0.3195876288659794,-0.2413793103448275,-0.1645569620253165,-0.2611940298507463,-0.1951219512195121,-0.2611940298507463,-0.2079999999999999,-0.1680672268907562,-0.0571428571428571,-0.01,0.1379310344827586,0.1927710843373493,0.2692307692307691,0.4142857142857143,-0.0149253731343282,0.0879120879120878,0.064516129032258,0.1511627906976744,0.4452554744525545,0.375
LVKP_25-L,12.0,-0.1259202911292726,0.0724152680975266,-1.4175,-0.0460530749789384,-0.0376029235250494,-0.1922611300051783,0.0575387980815573,0.2000388882762289,-0.0935552729414501,0.0307692307692308,0.2037037037037037,0.3,0.5476190476190477,0.9696969696969696,1.096774193548387,1.2413793103448278,3.333333333333334,3.6428571428571423,4.416666666666667,3.0625,3.6428571428571423,15.25,8.285714285714285,6.222222222222222,4.416666666666667,2.611111111111111,2.25,1.096774193548387,0.8571428571428574,1.166666666666667,1.2413793103448278,0.3829787234042554,0.3541666666666667,0.3541666666666667,0.1206896551724139,0.1016949152542374,-0.1333333333333333,-0.0579710144927535,-0.35,-0.3981481481481481,-0.5,-0.5,-0.5547945205479452,-0.5833333333333333,-0.577922077922078,-0.5723684210526316,-0.5666666666666667,-0.5289855072463767,-0.4672131147540983,-0.4841269841269841,-0.5,-0.5075757575757576,-0.4196428571428572,-0.375,-0.375,-0.4196428571428572,-0.4583333333333332,-0.4196428571428572
LVKW_50-L^G17,6.0,0.131763309344893,-0.2999053059229618,6.780499999999999,0.2047064941818891,-0.0006465220294432,-0.004997105335324,0.0328959078977119,0.1984736241355386,0.1984736241355386,0.0117647058823529,-0.011627906976744,-0.0449438202247191,0.1184210526315789,0.0240963855421685,0.1805555555555555,0.1740331491712707,0.1805555555555555,0.25,0.2318840579710144,0.0119047619047618,0.25,0.3492063492063493,0.4406779661016948,0.7346938775510203,1.125,0.8888888888888888,0.4406779661016948,0.8888888888888888,-0.15,-0.011627906976744,-0.1666666666666666,-0.2272727272727273,-0.3253968253968253,-0.2857142857142857,-0.4333333333333333,-0.4256756756756756,-0.5355191256830601,-0.575,-0.6743295019157088,-0.6718146718146718,-0.6816479400749064,-0.734375,-0.7605633802816901,-0.7310126582278481,-0.7098976109215017,-0.7266881028938907,-0.7592067988668555,-0.7638888888888888,-0.7439759036144579,-0.734375,-0.7185430463576159,-0.7194719471947195,-0.7384615384615385,-0.7098976109215017,-0.7536231884057971,-0.802784222737819,-0.8148148148148148,-0.8111111111111111
LVWS_61-L,14.0,0.0610318450604893,-0.03324200913242,0.6895,-0.0514520007398729,-0.0040687896706992,0.8850496838301716,0.0242187180968053,-0.1144520868251308,-0.0787727124360787,0.0,-0.0108695652173913,-0.0108695652173913,-0.0108695652173913,-0.0319148936170211,0.0459770114942528,0.0340909090909091,0.2297297297297298,0.3999999999999999,0.467741935483871,0.3787878787878787,0.263888888888889,0.3787878787878787,0.3382352941176469,0.3382352941176469,0.3382352941176469,0.1666666666666667,0.011111111111111,-0.1875,-0.1165048543689319,-0.1333333333333333,-0.2777777777777778,-0.272,-0.35,-0.1727272727272727,-0.1333333333333333,-0.3,-0.4382716049382716,-0.4240506329113924,-0.5260416666666666,-0.5260416666666666,-0.4709302325581395,-0.4484848484848485,-0.48,-0.43125,-0.4129032258064515,-0.48,-0.43125,-0.4129032258064515,-0.43125,-0.4382716049382716,-0.4709302325581395,-0.4382716049382716,-0.3767123287671232,-0.3933333333333333,-0.3680555555555554,-0.3851351351351351,-0.3892617449664429,-0.3809523809523809
LWCO_33-L,20.0,0.2578421425692485,0.0135240341368242,0.475,-0.0042011576523309,-0.0032216369473669,0.2859492040658878,0.031799346385955,-0.0119971532178805,-0.0119971532178805,-0.0305882352941175,0.0897435897435898,0.0953608247422681,0.1184210526315789,0.1184210526315789,0.1184210526315789,0.0759493670886075,0.1333333333333333,0.3076923076923077,0.3709677419354837,0.3492063492063493,0.4756944444444444,0.7346938775510203,0.9767441860465118,1.0731707317073171,0.6472868217054264,0.4166666666666667,0.3198757763975155,0.1871508379888267,0.2957317073170733,0.2957317073170733,0.2686567164179103,0.2073863636363635,0.280120481927711,0.0953608247422681,0.009501187648456,0.0953608247422681,-0.0555555555555555,-0.1182572614107884,-0.2158671586715866,-0.2100371747211895,-0.1904761904761904,-0.2300724637681158,-0.2272727272727273,-0.212962962962963,-0.1904761904761904,-0.2342342342342341,-0.212962962962963,-0.2244525547445256,-0.2244525547445256,-0.2100371747211895,-0.2201834862385321,-0.2437722419928826,-0.2685025817555937,-0.2342342342342341,-0.2158671586715866,-0.1981132075471697,-0.2892976588628763,-0.2647058823529412
LWFG_88-L,11.0,0.0305692917569168,0.2254748384570197,-1.086,0.1428253450066776,0.0107074257223425,-0.1198343304187758,0.0104316093914546,-0.1065929062576795,-0.0854788002379131,0.0588235294117645,-0.0555555555555554,0.0625,-0.0555555555555554,0.0625,0.2142857142857142,0.1333333333333335,0.0625,0.1333333333333335,0.0625,0.0625,0.2142857142857142,0.4166666666666667,0.3076923076923077,0.4166666666666667,0.2142857142857142,0.1333333333333335,0.1333333333333335,0.0,0.0,-0.1904761904761903,-0.2272727272727271,-0.2608695652173912,-0.1052631578947368,-0.0555555555555554,0.0625,0.1333333333333335,0.0,-0.0555555555555554,-0.15,-0.0555555555555554,-0.1052631578947368,-0.1052631578947368,-0.15,-0.1904761904761903,-0.15,-0.15,-0.1052631578947368,-0.0555555555555554,0.0625,-0.0555555555555554,0.0625,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.0625,0.0,-0.0555555555555554,0.1333333333333335
LWFK_04-L^G12,13.0,0.1976754213658096,0.054948433101669,-2.703,0.495060405587394,0.0041681438824104,0.1018551071667251,0.0727507868257813,0.4074966470166244,0.4074966470166244,-0.0535714285714284,0.018181818181818,0.018181818181818,0.0,-0.0508474576271187,-0.0666666666666667,-0.0604026845637584,-0.0572390572390573,0.0370370370370369,0.0,0.0294117647058822,-0.0410958904109589,0.0646387832699619,0.0687022900763356,-0.0344827586206897,0.0687022900763356,0.018181818181818,0.0566037735849056,0.1199999999999998,0.278538812785388,0.1199999999999998,0.238938053097345,0.0852713178294573,-0.0106007067137809,-0.0311418685121108,0.0486891385767789,0.1199999999999998,-0.0508474576271187,-0.0175438596491228,-0.0967741935483872,-0.1666666666666667,-0.143730886850153,-0.054054054054054,0.0256410256410255,-0.0508474576271187,-0.0410958904109589,-0.0140845070422535,0.0218978102189779,0.0486891385767789,0.0894941634241244,0.1067193675889328,0.2173913043478261,0.1666666666666667,0.1864406779661016,0.4285714285714286,0.3270142180094786,0.278538812785388,0.2444444444444444,0.2444444444444444
LWFL_97-L,14.0,0.0331369661266567,0.1973355537052456,0.8095,3.698412698412698,-0.0176730486008836,-0.1451737451737451,0.0010931489992351,-0.2835849235735307,-0.2835849235735307,0.5,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.3333333333333332,-0.5,-0.5,-0.5,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6000000000000001,-0.5,-0.5,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.6000000000000001,-0.6000000000000001,-0.3333333333333332,0.0,-0.3333333333333332,-0.3333333333333332
LWFX_41-L,14.0,-0.0752931495577042,0.0202469782257712,-20.9,0.3445705024311183,-0.0361036823698827,-0.2710675216899283,0.4114406094565414,0.0507187688186507,-0.1015522661776263,0.1339285714285714,-0.0175438596491226,0.0181818181818183,0.0370370370370369,0.0370370370370369,-0.0344827586206895,-0.1249999999999998,-0.1384615384615384,-0.1039999999999998,0.1200000000000001,-0.0344827586206895,-0.2679738562091502,0.0873786407766992,-0.0344827586206895,0.0769230769230771,-0.3488372093023255,-0.2774193548387096,-0.5573122529644268,-0.7013333333333334,-0.7862595419847328,-0.7377049180327868,-0.7661795407098121,-0.8340740740740741,-0.8393113342898135,-0.873589164785553,-0.8558558558558558,-0.8653846153846154,-0.8444444444444444,-0.8635809987819731,-0.8876629889669007,-0.8889990089197225,-0.9106145251396648,-0.9096045197740112,-0.9125,-0.9178885630498532,-0.9092382495948136,-0.9096045197740112,-0.8976234003656307,-0.9005328596802842,-0.8870967741935484,-0.8823529411764706,-0.8807241746538871,-0.8827225130890053,-0.8763796909492274,-0.875139353400223,-0.8705202312138728,-0.8629130966952264,-0.8714121699196327,-0.8706697459584296
LWLC_61-L,15.0,0.082947592444799,0.2806813218809142,0.307,0.0582374858253684,0.0236233040702314,0.1302527523647076,0.0117412350823995,0.933148451615614,-0.0668515483843859,0.0833333333333334,0.0434782608695651,0.1428571428571428,0.1428571428571428,0.263157894736842,0.0909090909090908,0.1999999999999999,0.1999999999999999,0.1428571428571428,0.0,0.0,0.1999999999999999,0.3333333333333332,0.263157894736842,0.1999999999999999,0.1999999999999999,0.0909090909090908,0.1999999999999999,-0.1999999999999999,-0.2941176470588236,-0.1999999999999999,-0.25,-0.2941176470588236,-0.1999999999999999,-0.1999999999999999,-0.25,-0.1111111111111111,0.0,0.0434782608695651,0.0,-0.0769230769230769,-0.1111111111111111,-0.1724137931034483,-0.25,-0.25,-0.3142857142857143,-0.4146341463414634,-0.368421052631579,-0.4545454545454546,-0.4782608695652174,-0.3333333333333333,-0.2941176470588236,-0.2727272727272728,-0.2941176470588236,-0.3142857142857143,-0.3333333333333333,-0.2941176470588236,-0.2727272727272728,-0.2941176470588236
LWMG_80-L,14.0,0.1776434268073063,0.6311516996448504,0.071,0.1333987351019641,0.0156382079459002,0.5498059508408797,0.0459705855397627,-0.0058236035810938,0.1518679225314848,0.0641025641025641,0.1555555555555554,0.0064516129032257,0.0064516129032257,-0.1428571428571429,-0.25,-0.2390243902439023,-0.0545454545454544,0.1063829787234043,0.0758620689655173,-0.0714285714285714,0.0612244897959184,-0.0429447852760734,0.1555555555555554,0.1555555555555554,0.1908396946564885,0.1555555555555554,0.4054054054054052,0.56,0.7333333333333334,0.6774193548387097,0.5,0.5145631067961165,0.4444444444444444,0.5,0.3220338983050848,0.0985915492957747,0.1142857142857143,-0.0487804878048779,-0.1428571428571429,-0.1789473684210525,-0.1789473684210525,-0.2199999999999999,-0.2676056338028169,-0.2876712328767122,-0.3035714285714286,-0.3066666666666666,-0.3472803347280334,-0.390625,-0.4243542435424354,-0.390625,-0.4747474747474748,-0.4602076124567474,-0.3858267716535433,-0.4428571428571428,-0.4068441064638782,-0.4428571428571428,-0.4918566775244299,-0.3187772925764192
LWMJ_01-L^G14,15.0,-0.1887217049816881,-0.2175365433307091,-6.465,-0.3260322123708095,-0.0709967788907029,-0.1195134637698555,0.0093341617625911,-0.0002059910282744,-0.2661998215003776,-0.0229885057471264,0.1599999999999999,0.1599999999999999,-0.0333333333333333,-0.0333333333333333,0.0235294117647058,-0.13,0.2428571428571428,0.0235294117647058,-0.0333333333333333,-0.0333333333333333,-0.0842105263157894,0.1599999999999999,0.1599999999999999,0.0874999999999999,0.2428571428571428,-0.13,-0.2090909090909091,-0.2434782608695651,-0.3555555555555556,-0.4,-0.45625,-0.5166666666666666,-0.5421052631578946,-0.5166666666666666,-0.5372340425531914,-0.5421052631578946,-0.6375,-0.6979166666666666,-0.7175324675324675,-0.7211538461538461,-0.7264150943396226,-0.742603550295858,-0.7175324675324675,-0.742603550295858,-0.7722513089005235,-0.7757731958762887,-0.7814070351758794,-0.7814070351758794,-0.7769230769230769,-0.742603550295858,-0.7363636363636363,-0.728125,-0.7238095238095238,-0.7264150943396226,-0.7119205298013245,-0.71,-0.7264150943396226,-0.7569832402234637
LWNF_29-L,21.0,0.0762581904363585,0.3584410127114192,0.1945,0.0218475658419793,-0.03659556670849,0.2024525682554372,0.0219835516689171,0.5001298581667587,0.3557698347886173,0.0294840294840295,0.3257328990228014,0.2259036144578314,0.237082066869301,0.2961783439490446,0.5243445692883897,0.4908424908424909,0.4587813620071685,0.8755760368663597,0.9198113207547168,1.0659898477157363,1.0148514851485149,2.391666666666667,2.9901960784313726,2.633928571428571,2.633928571428571,2.336065573770492,1.5123456790123455,1.035,0.9661835748792272,0.8500000000000001,0.5836575875486383,0.4693140794223827,0.6150793650793651,0.6280000000000001,0.5653846153846154,0.6612244897959183,0.4432624113475178,0.4083044982698962,0.3476821192052981,0.2446483180428136,0.2446483180428136,0.2639751552795031,0.2639751552795031,0.2185628742514971,0.237082066869301,0.183139534883721,0.3566666666666667,0.4587813620071685,0.5836575875486383,0.5836575875486383,0.6477732793522266,0.7319148936170212,0.6958333333333335,0.6958333333333335,0.7319148936170212,0.8416289592760182,0.8333333333333333,0.8333333333333333
LWNH_68-L,21.0,-0.0371445937732153,0.073338155622149,-0.2234999999999999,-0.1162830225330224,-0.0275410278922131,0.0620681257800371,0.0151046985269624,0.1710307621930325,0.0070387862652492,0.1333333333333335,0.0,0.0526315789473683,0.0,0.1764705882352941,-0.1666666666666666,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,-0.2105263157894736,-0.1549295774647887,0.25,-0.0163934426229508,0.0169491525423728,-0.1428571428571428,0.0526315789473683,0.0344827586206897,-0.2682926829268293,-0.375,-0.4444444444444445,-0.4,-0.3617021276595744,-0.4059405940594059,-0.4230769230769231,-0.4392523364485982,-0.4545454545454546,-0.4545454545454546,-0.4392523364485982,-0.4736842105263158,-0.5081967213114754,-0.5,-0.52,-0.5454545454545454,-0.5652173913043478,-0.5488721804511278,-0.5555555555555556,-0.5454545454545454,-0.5652173913043478,-0.5652173913043478,-0.5161290322580645,-0.5081967213114754,-0.4915254237288136,-0.4915254237288136,-0.5275590551181102,-0.5121951219512195,-0.5774647887323944,-0.6000000000000001,-0.6428571428571428,-0.6385542168674698
LWSG_83-L,14.0,0.0497148025108123,0.2358471349555788,0.4005000000000001,0.1266801075268818,0.0538785963089982,-0.0074928583693667,0.0944475352621641,0.1356281792184246,0.1557330743233197,0.1192307692307692,0.0317460317460318,0.0970464135021096,0.1981566820276499,0.1555555555555556,0.1111111111111111,0.2264150943396226,0.2621359223300972,0.368421052631579,0.3333333333333335,0.3612565445026179,0.4606741573033708,0.5294117647058825,0.6352201257861636,0.8571428571428574,1.363636363636363,0.9117647058823528,0.6455696202531644,0.7218543046357617,0.3,0.368421052631579,0.2621359223300972,0.1818181818181816,0.1403508771929826,0.1711711711711712,0.092436974789916,0.1255411255411256,0.0038610038610038,-0.1719745222929936,-0.2352941176470587,-0.2261904761904761,-0.2896174863387978,-0.3048128342245989,-0.3333333333333332,-0.2757660167130918,-0.3139841688654353,-0.3264248704663212,-0.3246753246753247,-0.2934782608695652,-0.2592592592592592,-0.2419825072886298,-0.1746031746031745,-0.1333333333333333,-0.1719745222929936,-0.1447368421052631,-0.1095890410958904,-0.0579710144927535,-0.1772151898734177,-0.2307692307692307
LWUB_42-L,14.0,0.144509630582121,0.2127271811911594,-0.0804999999999998,0.1068293906210817,0.0844973077232178,0.1841633586611098,0.1406733362500446,-0.9489320156127694,0.1183940091727406,0.1091549295774647,0.0965250965250965,0.0364963503649633,0.0179211469534048,0.0402930402930401,0.0252707581227435,0.0,0.0327272727272727,0.1544715447154472,0.2566371681415929,0.2188841201716738,0.1225296442687746,0.3209302325581395,0.1451612903225805,0.0402930402930401,0.0757575757575756,0.2136752136752135,0.2085106382978723,0.0327272727272727,-0.0955414012738854,0.0142857142857142,0.047970479704797,-0.0718954248366013,-0.0897435897435898,0.0402930402930401,0.0441176470588233,0.0441176470588233,0.2188841201716738,0.1833333333333333,0.0,0.1007751937984495,0.0364963503649633,0.0289855072463769,-0.0749185667752443,-0.1125,-0.1314984709480122,-0.1547619047619047,-0.1908831908831908,-0.1647058823529411,-0.2154696132596686,-0.1839080459770115,-0.0657894736842106,0.0441176470588233,-0.0340136054421769,0.0557620817843866,0.0402930402930401,0.0965250965250965,-0.1012658227848102,-0.1234567901234569
LWWC_Q7-L^I19,19.0,-0.0942353087340041,0.0177152956951018,-0.4105,-0.149623995159478,0.0019257050565287,-0.0432898712036889,0.0059551877921105,-0.0057850222754711,-0.0964651230311387,-0.0714285714285715,0.2727272727272729,0.4000000000000001,0.5555555555555558,0.4000000000000001,0.2727272727272729,0.7500000000000002,0.5555555555555558,1.8000000000000005,1.8000000000000005,1.8000000000000005,1.8000000000000005,1.545454545454546,1.0,0.7500000000000002,0.4000000000000001,0.4736842105263159,0.2727272727272729,0.0370370370370369,-0.0666666666666665,-0.2222222222222221,-0.263157894736842,-0.2222222222222221,-0.2222222222222221,-0.176470588235294,-0.263157894736842,-0.2999999999999999,-0.4042553191489361,-0.4399999999999999,-0.4399999999999999,-0.4615384615384614,-0.4166666666666666,-0.3913043478260869,-0.4399999999999999,-0.4615384615384614,-0.4814814814814815,-0.4399999999999999,-0.4615384615384614,-0.4509803921568627,-0.4285714285714285,-0.4615384615384614,-0.3636363636363635,-0.3488372093023255,-0.3913043478260869,-0.3913043478260869,-0.3636363636363635,-0.3488372093023255,-0.3636363636363635,-0.3913043478260869
LWXZ_J4-L,10.0,-0.0472972972972973,0.0755667506297229,-9.2,-0.0551294343240651,-0.0005954391891891,-0.0346534653465347,0.2373562743869543,0.6506201224330435,-0.0216300397992732,-0.0201149425287355,0.10828025477707,0.0943396226415094,0.0874999999999999,0.1917808219178083,0.0807453416149066,0.0545454545454546,-0.0279329608938547,0.0175438596491228,0.2083333333333334,0.2985074626865671,0.2428571428571428,0.3975903614457829,0.2428571428571428,0.4683544303797466,0.5535714285714284,0.5130434782608697,0.5330396475770924,0.3919999999999999,0.2517985611510791,0.5963302752293578,0.6111111111111109,0.3864541832669323,0.3333333333333335,-0.0491803278688525,0.0,0.0740740740740739,0.2428571428571428,0.1262135922330096,-0.0413223140495867,-0.0543478260869565,-0.2868852459016393,-0.3242718446601942,-0.4101694915254238,-0.4711246200607902,-0.4782608695652174,-0.4759036144578312,-0.462962962962963,-0.4545454545454546,-0.4882352941176471,-0.462962962962963,-0.435064935064935,-0.3433962264150944,-0.3543599257884972,-0.3307692307692308,-0.4091680814940577,-0.3614678899082569,-0.4662576687116564,-0.4432
LXFW_X9-L,12.0,0.087434735872236,0.9709730363423212,-0.3304999999999998,0.098211928477139,0.0702165233415233,0.0443869235931359,0.0371367407712491,-0.1791402209047029,0.0304364619544225,-0.0163934426229508,0.0338983050847458,-0.0161290322580645,-0.0615384615384615,-0.046875,-0.0895522388059701,0.0701754385964912,0.1090909090909089,0.150943396226415,0.1296296296296295,0.196078431372549,0.2448979591836735,0.4186046511627908,0.4186046511627908,0.3555555555555554,0.2708333333333332,0.2708333333333332,0.2448979591836735,0.1730769230769229,0.2199999999999999,0.2708333333333332,0.0517241379310344,0.0338983050847458,0.0517241379310344,0.2199999999999999,0.1296296296296295,0.150943396226415,0.0701754385964912,0.0166666666666666,0.0701754385964912,0.0701754385964912,0.0701754385964912,0.0338983050847458,-0.0317460317460317,-0.0757575757575758,0.0,-0.046875,-0.046875,0.0166666666666666,0.0892857142857141,0.1090909090909089,0.1730769230769229,0.0166666666666666,0.2199999999999999,0.2448979591836735,0.3555555555555554,0.3863636363636362,0.2978723404255319,0.2978723404255319
LXGK_40-L,14.0,-0.0452245899126168,0.1514818880351262,-0.016,-0.0414467253176931,-0.0818641729265675,-0.0589488636363636,0.0030093437833155,0.0376958805421157,-0.1418015267175572,0.0588235294117647,0.0625,0.3076923076923077,0.2749999999999999,0.5,0.2439024390243902,0.2142857142857144,0.2142857142857144,0.4571428571428573,0.4166666666666667,0.8214285714285714,1.5499999999999998,1.6842105263157894,1.5499999999999998,1.5499999999999998,1.125,1.8333333333333333,0.9615384615384616,0.8214285714285714,0.59375,0.8214285714285714,0.5,0.2749999999999999,0.2749999999999999,0.1333333333333333,-0.0892857142857143,-0.1052631578947367,-0.1904761904761904,-0.3289473684210526,-0.4204545454545454,-0.3289473684210526,-0.3780487804878049,-0.5446428571428572,-0.5603448275862069,-0.5887096774193548,-0.5785123966942148,-0.5785123966942148,-0.5677966101694916,-0.5565217391304347,-0.5526315789473684,-0.5853658536585366,-0.5785123966942148,-0.5819672131147541,-0.5785123966942148,-0.5641025641025641,-0.575,-0.49,-0.5714285714285714,-0.5446428571428572
LXKX_98-L^A12,9.0,0.3416853135906149,0.3133932616537146,-0.842,0.5013400680342233,0.2557713380664291,0.3136541722036383,0.0443525566522562,0.3624473200369303,-0.0154720005575495,-0.0144927536231882,-0.0416666666666667,-0.0921052631578948,-0.08,-0.0921052631578948,-0.1038961038961039,-0.1375,-0.1976744186046511,-0.0416666666666667,-0.1785714285714286,-0.1976744186046511,-0.2247191011235956,-0.2417582417582418,-0.1375,-0.1481481481481482,-0.2500000000000001,-0.3300970873786408,-0.2159090909090909,-0.4435483870967742,-0.4850746268656717,-0.4651162790697675,-0.4888888888888889,-0.4772727272727273,-0.5,-0.5208333333333334,-0.6079545454545454,-0.5460526315789473,-0.4692307692307693,-0.5460526315789473,-0.5660377358490567,-0.4888888888888889,-0.4051724137931034,-0.3893805309734512,-0.4051724137931034,-0.5071428571428571,-0.3611111111111111,-0.1785714285714286,-0.1976744186046511,-0.1481481481481482,-0.1375,0.0952380952380951,0.2105263157894736,0.2105263157894736,0.3269230769230768,0.4081632653061224,0.3799999999999999,0.4999999999999998,0.3269230769230768,0.4375
