firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,pchcapx_ia,pchcurrat,pchquick,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDCK_44-L^L08,0.1297598835799175,-0.1297598835799175,13.0,0.0004852013585637,0.1702882483370288,-0.0130100351601198,0.8712674187126743,0.1184426229508196,-0.0016085790884719,-0.08197914140189,2.5701632724839826e-07,-0.1006792819019893,0.002664298401421,-1.8471620579405887,0.0365671661364228,0.0402842291528423,-5.631578947368421,0.8626410086264101,0.0394803871625063,0.1622807017543859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,0.0,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0555555555555554,-0.0555555555555554,-0.0285714285714284,-0.0555555555555554,-0.0555555555555554,-0.0555555555555554
BLNT_37-L^D19,0.0041667893482714,0.0041667893482714,5.0,0.0747056570683894,0.028887150418111,-0.138459616039763,1.0329008509624753,0.4842156782771841,0.1723051662911909,0.0015544542401789,1.118692732783028e-07,0.0037332249656874,0.0695174047901559,1.9310963860507857,0.0024444401024035,0.0024444401024035,0.1850025032913646,1.0329008509624753,0.0154705299425949,0.2171624698027693,-0.059171597633136,0.015015015015015,0.12106135986733,0.1304347826086955,0.0833333333333332,0.0974025974025973,0.0730158730158729,0.1361344537815125,0.3852459016393443,0.4201680672268908,0.3547094188376751,0.390946502057613,0.4261603375527425,0.3254901960784313,0.4054054054054055,0.4695652173913045,0.5868544600938967,0.396694214876033,0.4663774403470715,0.8270270270270268,0.7883597883597884,0.953757225433526,1.159744408945687,1.3150684931506849,1.414285714285714,1.9519650655021832,1.8403361344537816,1.640625,1.5413533834586466,1.7479674796747968,1.7479674796747968,1.6825396825396823,1.6509803921568629,1.5223880597014925,1.852320675105485,1.725806451612903,1.8765957446808508,2.0450450450450446,2.144186046511628,2.976470588235294,2.714285714285714,2.502590673575129,2.2815533980582523,2.0178571428571423,2.634408602150537,2.9302325581395348,2.8192090395480225,2.797752808988764,2.520833333333333
BPVK_29-L,0.0442340869706782,-0.0442340869706782,30.0,0.0013846782067214,0.4563062129463291,0.230263400557326,1.520524688772366,0.1612127913433487,0.0549520709228183,-0.010392404858486,0.0001173163776862,0.0704298093048505,-0.057762416956303,0.2415703352737656,-0.0026572791221495,-0.0570171678414826,-0.2679474317561121,1.1498456714494676,0.3068809315779942,-0.0656346164200414,-0.1084497671324018,-0.0582706766917293,-0.1379409234298824,-0.1707586206896552,-0.0975682978084659,-0.0296965784377017,-0.0211657440573104,-0.0550141464948129,-0.0349919743178169,-0.0907441016333939,-0.1362068965517241,-0.0835365853658536,-0.1106508875739644,-0.0736517719568567,-0.0970261339741664,-0.0603313535479836,-0.002323265847992,-0.1093333333333334,-0.1312138728323699,-0.0547169811320755,-0.1223357664233577,-0.0562009419152277,0.0283954840916864,-0.0303225806451613,0.0383419689119171,0.1178876905912977,0.1258426966292134,0.3955431754874652,0.3236459709379127,0.1705607476635513,0.0565905096660808,0.0832432432432432,0.1881422924901186,0.2344969199178643,0.2940163581575548,0.2179902755267422,0.2314625153625562,0.2355117139334155,-0.0102074415541654,0.1876728565784275,0.081294964028777,0.1486434849063811,0.2478206724782066,0.3218997361477573,0.5052578868302453,0.3558863328822732,0.3149606299212597,0.1601698186028559,0.181139489194499
BUBP_92-L^K18,0.5371174728529121,-0.5371174728529121,6.0,-0.4320099063539974,-0.4445572666929918,-1.5286227227870144,1.184448862381268,0.5845481049562682,-1.2835187629643598,-0.0805857189864946,7.051462266588838e-06,0.0249464695714985,-0.1112689562098234,-1.064290230874381,-0.1993232361005933,-0.3084837111483682,-1.1806017647909737,0.7269715043074885,0.7024263270428558,0.2038594969644405,-0.1156462585034012,-0.0491591203104787,-0.1165865384615385,0.0236768802228413,0.1448598130841121,-0.0277777777777777,-0.1532258064516128,-0.0160642570281124,0.2290969899665551,-0.0379581151832461,-0.0892193308550186,0.047008547008547,0.026536312849162,-0.1685520361990951,-0.1047503045066993,-0.213903743315508,-0.3669250645994831,-0.344335414808207,-0.2815249266862171,-0.2932692307692308,-0.2864077669902913,-0.3833892617449664,-0.3925619834710744,-0.4389312977099237,-0.4452830188679245,-0.5333333333333334,-0.5208604954367666,-0.5783132530120483,-0.4677769732078204,-0.2620481927710845,-0.1036585365853658,0.134259259259259,0.2716262975778545,0.2436548223350252,0.2373737373737372,0.239460370994941,0.2373737373737372,0.3387978142076502,0.384180790960452,0.2872154115586689,0.5671641791044775,0.6083150984682713,0.4848484848484846,0.4848484848484846,0.4908722109533467,0.57725321888412,0.6857798165137612,0.6935483870967742,0.717289719626168
BWQW_65-L^I10,0.1150606278094662,-0.1150606278094662,22.0,-0.0605150371808492,0.2140086698608259,0.2270350393034268,1.6938477111685974,0.1629063982413514,0.1902117320374868,-0.0691648094284694,1.0414721040998884e-05,-0.0469247957800652,-0.1343265430221952,-0.7280009909845835,-0.1469929761650648,-0.1241204064231854,-1.6245333333333334,1.2293330334045665,0.147380709178462,-0.1782243332115454,-0.0458015267175573,-0.0075757575757575,0.0115830115830117,0.0737704918032786,0.3034825870646769,0.2358490566037736,0.3299492385786802,0.5502958579881658,0.7466666666666668,0.423913043478261,0.2843137254901962,0.423913043478261,0.3575129533678758,0.6687898089171975,0.7583892617449666,0.5321637426900585,0.5057471264367817,0.7823129251700682,0.7466666666666668,0.6073619631901843,0.5321637426900585,0.207373271889401,0.1491228070175441,0.1963470319634703,0.3789473684210527,0.3299492385786802,0.3299492385786802,0.5232558139534884,0.423913043478261,0.31,0.1801801801801801,0.207373271889401,0.0314960629921259,-0.0260223048327137,-0.0437956204379562,-0.0642857142857141,0.1244635193133048,-0.0075757575757575,0.1391304347826087,0.1592920353982303,0.1148936170212766,-0.0774647887323942,-0.0075757575757575,-0.0402930402930402,-0.0187265917602995,0.0396825396825397,-0.157556270096463,-0.1987767584097859,-0.2619718309859155
CWI_80-L,0.1297275663931848,-0.1297275663931848,13.0,-0.0293504591290631,0.1479713603818615,0.1585948096239887,1.237785016286645,0.2942494398805078,-0.0818848976438779,-0.0870758411709213,0.0001183058698624,-0.0112106360205058,-0.0006581653640477,1.844971766226936,-0.0290245274855346,0.037337583311639,-2.2465346534653468,0.7666723812789302,0.1288864539104232,0.0417773705909299,-0.1269841269841268,0.1390820584144643,0.2133333333333331,0.250381679389313,0.3062200956937799,0.4072164948453607,0.4293193717277486,0.3834459459459458,0.3382352941176469,0.3952299829642247,0.4547069271758437,0.5279850746268655,0.5027522935779816,0.4624999999999999,0.5872093023255813,0.4495575221238936,0.6545454545454543,0.6058823529411765,0.6921487603305785,0.6991701244813275,0.832214765100671,0.8529411764705881,1.0423940149625937,0.8363228699551568,1.1328125,1.1108247422680413,1.512269938650307,2.055970149253731,2.0221402214022137,1.3267045454545454,1.1496062992125982,1.078680203045685,0.5933852140077822,0.5511363636363635,0.530841121495327,0.3470394736842104,0.3787878787878787,0.5689655172413792,0.5996093749999998,0.4120689655172413,0.3273905996758508,0.5511363636363635,0.5166666666666664,0.6058823529411765,0.8079470198675494,-0.3047538200339559,-0.3960176991150442,-0.328137817883511,-0.2608303249097473
CWV_20-L^I06,0.1040219893355607,-0.1040219893355607,13.0,-0.0489103657381088,0.2199663509707178,-0.1405046622421015,1.0471815633758952,0.1039891434703023,0.0143824771287826,-0.0868695305898388,1.3024455101700556e-05,0.004832291074474,-0.0558271160277849,-0.6023970667953956,0.110326754509885,0.0970071897932198,-2.1224732461355527,0.8329180940516971,0.1132256029926705,0.0539710031566891,-0.0318949343339587,0.028957528957529,0.0009389671361501,0.0152380952380952,0.04,0.0056603773584906,0.0009389671361501,0.1549295774647887,0.1753031973539141,0.0430528375733854,0.0471512770137525,0.0056603773584906,-0.0074487895716945,0.0309477756286267,0.0713567839195981,0.0606965174129352,0.0606965174129352,0.0481809242871189,0.0789473684210526,0.1104166666666668,0.2366589327146173,0.066,0.0767676767676768,0.1352502662406816,0.0899795501022495,0.0085146641438031,-0.1255127153404429,-0.186880244088482,-0.2008995502248876,-0.1984962406015038,-0.1825153374233128,-0.2020958083832335,-0.1519490851233095,-0.1918119787717968,-0.1755607115235885,-0.1430868167202571,-0.0344202898550723,0.0811359026369169,0.2252873563218391,0.2952612393681653,0.2395348837209303,0.2395348837209303,0.2224770642201834,0.2660332541567696,0.4826147426981919,0.3562340966921118,0.3527918781725889,0.2843373493975902,0.0933333333333332
DLY_Y2-L^F16,0.0941778630838131,-0.0941778630838131,13.0,-0.1204906204906205,0.1272372274650179,0.2518674486852452,0.8853948287910552,0.2066189624329159,0.5271453590192644,-0.1182341650671719,1.0496375704599612e-05,-0.0524290524290524,-0.2313669064748201,0.5151510497344565,-0.4514401604229331,-0.4405510631925727,-2.3,0.6526904262753319,-0.010392609699769,0.2406593406593406,-0.1209677419354837,-0.0255402750491159,-0.0158730158730159,0.087719298245614,0.1121076233183857,0.2685421994884909,0.2916666666666667,0.3191489361702129,0.3514986376021798,0.2849740932642488,0.5030303030303032,0.5597484276729559,0.5168195718654434,0.6156351791530945,0.8576779026217229,0.8168498168498168,0.7906137184115523,1.1106382978723404,1.0666666666666669,0.9375,1.0666666666666669,0.9003831417624522,0.8370370370370368,0.8646616541353382,1.008097165991903,0.9375,1.1016949152542377,1.5699481865284977,1.3069767441860467,0.9003831417624522,0.9224806201550386,0.8787878787878787,0.8507462686567162,0.5451713395638629,0.5308641975308641,0.8646616541353382,0.9604743083003956,0.9604743083003956,1.3286384976525825,1.407766990291262,1.407766990291262,1.8022598870056497,1.6105263157894738,1.1850220264317182,1.0666666666666669,0.8716981132075472,0.5999999999999999,0.4090909090909091,0.2009685230024214
DOQX_41-L^J16,0.1365629984051037,-0.1365629984051037,14.0,0.2935528120713305,0.1380163245115013,-0.1936673912611405,2.373072360616845,0.1507449605609115,0.5227686703096539,0.0753588516746393,5.949904735449007e-07,0.0182898948331047,0.2822466836014676,-0.1364133536303413,0.2761406177982181,0.5089133879169471,-1.7746113989637304,1.4661921708185055,0.1894860729697921,-0.0796621775850263,-0.220125786163522,0.0,-0.1067415730337077,0.0743243243243243,0.1648351648351649,0.0,0.1276595744680853,0.5436893203883495,0.8171428571428572,0.2421875,0.2421875,0.2045454545454545,-0.059171597633136,-0.1358695652173913,0.022508038585209,-0.1519999999999999,-0.1587301587301586,-0.2756264236902049,-0.2205882352941176,-0.2205882352941176,-0.2995594713656387,-0.4089219330855018,-0.3813229571984435,-0.3483606557377049,-0.314655172413793,-0.235576923076923,-0.2604651162790696,-0.2638888888888889,-0.3443298969072164,-0.3101952277657267,-0.1191135734072021,0.1041666666666667,0.089041095890411,0.1563636363636364,0.2325581395348837,0.3361344537815127,0.2137404580152671,0.0743243243243243,0.528846153846154,0.6391752577319589,0.5,1.0126582278481011,0.7472527472527473,0.8596491228070178,1.1342281879194631,0.5,0.2519685039370078,0.0564784053156146,-0.1519999999999999
DOS_59-L,0.0692192052282967,-0.0692192052282967,32.0,0.0065610415490354,0.2459658779486434,-0.1976277007922106,0.9599617154039166,0.1098953625496156,0.039683656409807,-0.0308633669630443,0.0131108328502502,0.0594193140749527,-0.0289874605937815,1.0548221841649277,-0.1111518793607758,-0.0894142424625425,-1.2158551894076826,0.7570851270169066,0.1192196217426498,0.2077011979165808,-0.0427350427350426,0.0121107266435984,-0.064,-0.0084745762711865,0.0559566787003609,0.0955056179775279,0.1337209302325579,0.0483870967741935,0.1079545454545454,0.0034305317324183,-0.0017064846416383,0.0209424083769631,-0.074367088607595,-0.064,0.015625,0.0086206896551723,0.0103626943005181,0.0833333333333332,0.0655737704918031,-0.0201005025125627,-0.0330578512396694,-0.0944272445820434,0.0209424083769631,-0.0972222222222223,-0.0378289473684211,0.0559566787003609,0.0502692998204665,0.2012320328542094,0.0714285714285714,-0.0594855305466238,-0.0772870662460568,0.0017123287671232,0.0299295774647887,-0.0051020408163265,-0.0314569536423842,-0.0051020408163265,0.0540540540540539,-0.0084745762711865,0.1584158415841583,0.3573085846867749,0.386255924170616,0.3028953229398663,0.2857142857142856,0.3087248322147651,0.3668224299065419,0.5810810810810809,0.4444444444444444,0.3028953229398663,0.3175675675675673
DPCZ_02-L^F20,0.0156378802347314,-0.0156378802347314,6.0,0.2671810813811479,0.0714392841073838,-2.796059957062496,1.0141222303384467,1.0789980732177262,-0.1071730709292488,0.0153114109187661,4.7593155169947e-09,0.0469079604751859,0.5333882151790522,2.3522011976137955,-0.3033532017641052,-0.3033532017641052,-16.51724137931034,1.0141222303384467,-0.0097873027404447,0.9019013211676908,-0.0266666666666667,0.0135135135135135,-0.0131578947368421,0.102941176470588,0.0563380281690142,0.0869565217391306,0.1904761904761904,0.6666666666666665,0.7441860465116279,0.25,0.3392857142857142,0.2096774193548387,0.102941176470588,0.1538461538461537,0.2096774193548387,-0.0131578947368421,0.0,-0.0131578947368421,0.25,0.4423076923076923,0.3888888888888888,0.3888888888888888,0.6304347826086956,0.7857142857142858,0.9230769230769228,0.9736842105263156,0.5,1.8846153846153848,2.409090909090909,2.75,2.409090909090909,4.769230769230769,3.6875,3.4117647058823524,2.125,2.125,2.260869565217391,2.260869565217391,2.125,2.75,3.166666666666667,2.75,2.409090909090909,2.409090909090909,2.260869565217391,1.5,0.875,0.7045454545454546,0.5625
