firms,age,agr,cashdebt,chcsho,chempia,chinv,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,saleinv,secured,securedind,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FRZQ_54-L^K00,3.0,0.2063312605992086,0.2171026942600546,3.3511255646284176e-05,0.6116365684135382,0.0204970535485523,-0.0366797865244037,0.0999999999999999,-0.0647249190938511,-0.0143479374839864,2.880028133071633e-07,0.1105347166799681,0.0904465799886941,0.3756957328385901,0.3740796013441367,0.0140845070422534,0.0756922675026123,0.0118991640543364,12.113970588235295,1.0,1.0,0.2481060606060606,0.5743854974273804,0.011049723756906,-0.0163043478260869,0.0111731843575419,0.1907894736842106,0.0969696969696971,0.1677419354838709,0.3021582733812951,0.4596774193548387,0.2066666666666667,-0.0216216216216216,-0.0109289617486338,0.0225988700564971,0.124223602484472,0.124223602484472,0.0284090909090908,-0.1127450980392157,-0.1127450980392157,-0.0268817204301075,-0.0473684210526315,-0.1213592233009708,-0.1421800947867297,-0.1039603960396039,-0.0572916666666666,0.0168539325842695,0.0773809523809525,0.0402298850574713,0.0225988700564971,-0.0268817204301075,0.1104294478527607,0.0903614457831325,0.0225988700564971,0.0838323353293413,0.1528662420382165,0.124223602484472,0.1830065359477124,0.2836879432624115,0.214765100671141,0.3609022556390977,0.1528662420382165,0.214765100671141,0.2928571428571429,0.3308823529411764,0.1172839506172838,-0.1380952380952381,0.0342857142857142,-0.0423280423280422,0.0111731843575419,0.0523255813953489,0.124223602484472
FRZT_W1-L^G94,10.0,-0.0612783940834654,0.1493191422757865,7.255831622089838e-06,-0.7867553794291967,-0.0445776566757493,0.0251015980235536,0.0817687747035573,-0.1412525527569775,-0.0895912806539435,1.0301082114994122e-05,-0.1421821183570066,-0.1242472266244056,-0.0244279529993815,1.4645350776145238,-0.1225284790066373,0.0807452964959365,0.0526524180567075,8.90063233965673,1.0,1.0,-0.0751830298479445,0.6916773929089892,0.0498338870431895,0.0415224913494809,0.0524475524475525,0.0769230769230768,-0.0131147540983607,-0.0147299509001638,0.018612521150592,0.2112676056338027,0.1712062256809339,0.0769230769230768,0.0866425992779782,0.0886075949367086,0.2808510638297872,0.308695652173913,0.2361396303901435,0.1780821917808217,0.0925589836660616,0.1532567049808428,0.216161616161616,0.1599229287090557,0.0506108202443278,0.1086556169429098,0.1488549618320609,0.2285714285714284,0.2727272727272725,0.2863247863247864,0.323076923076923,0.303030303030303,0.6448087431693987,0.5435897435897434,0.3807339449541282,0.5555555555555554,0.4718826405867971,0.3903002309468821,0.331858407079646,0.3259911894273126,0.3002159827213821,0.2863247863247864,0.2727272727272725,0.216161616161616,0.2088353413654615,0.2673684210526315,0.1127541589648797,-0.059375,-0.0851063829787235,-0.0227272727272728,0.0273037542662115,0.0598591549295774,0.0985401459854014
FRZW_02-L^H07,2.0,0.0982309534158603,0.1451491579402793,0.1775608172806287,-0.8826192175180424,-0.0033911334791808,0.0936587542700308,0.1199603259704053,0.1185203888397929,-0.0328983055109506,7.900205097792319e-07,-0.1595065929391748,-0.0273133154611305,0.1004985142615805,0.7028202572107989,-0.120256533134624,-0.1604304581581321,-0.0854602137061928,8.587920561483019,1.0,1.0,-0.1822278166138447,0.6287819566319732,-0.0660660660660661,-0.0485714285714286,0.0277777777777776,0.2153284671532846,0.3214285714285714,0.2287822878228782,0.2709923664122138,0.1602787456445993,0.0152439024390245,-0.1282722513089005,-0.121372031662269,-0.1024258760107816,-0.0176991150442478,-0.0089285714285713,0.0882352941176469,-0.0147928994082839,-0.0319767441860464,0.0,0.0776699029126213,-0.0485714285714286,-0.0951086956521739,-0.092643051771117,-0.0512820512820512,-0.0291545189504373,-0.0458452722063037,0.0,0.0811688311688312,0.1482758620689654,0.2906976744186047,0.2425373134328357,0.2566037735849058,0.3320000000000001,0.4170212765957446,0.3266932270916336,0.3817427385892116,0.4478260869565218,0.4478260869565218,0.3991596638655463,0.4353448275862071,0.3703703703703702,0.6086956521739133,0.8707865168539326,0.4932735426008969,0.0673076923076922,0.0309597523219815,-0.0059701492537312,0.0882352941176469,0.0776699029126213,0.0882352941176469
FRZX_33-L^J08,4.0,0.0164820020947026,0.3741607631352381,9.704081193796287e-05,-0.0622236817872298,-0.0083121474718205,0.1236880583430437,0.1645338208409506,0.0995969852593973,-0.0461988463956692,1.2014785471010716e-06,-0.0112450389534029,-0.0020046671444058,-0.0672928988079205,1.552605819771614,0.0413515914215221,-0.0083118057999375,0.0656527032922825,5.660218671152228,1.0,1.0,-0.0452546460490849,0.7750270068026983,-0.0625,-0.0291262135922329,0.0389610389610388,0.1494252873563217,0.1904761904761904,0.2422360248447204,0.2698412698412697,0.3289036544850499,0.2820512820512819,0.2461059190031151,0.1695906432748537,0.0,0.1396011396011396,0.1173184357541898,0.1363636363636364,0.0309278350515465,-0.0543735224586289,-0.0147783251231525,0.0256410256410257,-0.105145413870246,-0.1228070175438595,-0.1561181434599157,-0.1397849462365592,-0.1228070175438595,-0.1416309012875536,-0.1561181434599157,-0.1631799163179916,-0.1169977924944812,0.0,0.0471204188481675,-0.0147783251231525,0.0471204188481675,0.1764705882352941,0.0416666666666667,0.0178117048346055,0.1299435028248587,0.075268817204301,0.0666666666666666,0.1267605633802817,0.1396011396011396,0.1976047904191618,0.4492753623188408,0.3605442176870748,-0.1983967935871744,-0.1397849462365592,-0.1886409736308315,-0.1701244813278009,-0.1596638655462184,-0.1471215351812367
FRZZ_02-L^G01,2.0,-0.114625064806523,0.1950159631074849,0.0036166365280289,-0.2458654301541678,-0.0131993400329983,-0.09053172315177,0.0882949932341001,-0.025979270426706,-0.0785460726963593,3.914028243867168e-06,-0.0444327024690172,-0.0367629730876183,-0.1758472862573808,2.7884434141230034,0.2012109813995092,0.0503255453311895,-0.0583625502411253,5.332309043020193,1.0,1.0,-0.0535296867695185,0.5429567731273142,-0.0474452554744526,-0.0774410774410774,-0.0897009966777406,0.0916334661354583,0.1369294605809128,0.1229508196721311,0.2398190045248869,0.2626728110599079,0.2232142857142856,0.0418250950570342,-0.007246376811594,0.0073529411764705,0.2454545454545453,0.1913043478260871,0.1229508196721311,0.057915057915058,-0.0318021201413427,0.1464435146443514,0.1512605042016808,0.0300751879699248,0.0339622641509436,-0.0957095709570955,-0.0283687943262409,-0.0774410774410774,-0.071186440677966,-0.0927152317880793,-0.0318021201413427,0.0262172284644195,0.1759656652360515,0.1512605042016808,0.1048387096774194,0.1275720164609053,0.2070484581497798,0.1138211382113822,0.1561181434599157,0.1913043478260871,0.1861471861471861,0.1275720164609053,0.1561181434599157,0.1464435146443514,0.1561181434599157,0.7125000000000001,0.3838383838383838,0.0185873605947957,0.0300751879699248,-0.007246376811594,-0.0036363636363635,0.0661478599221792,0.1659574468085107
FSAJ_L2-L,2.0,-0.0072595281306715,0.2297585626052779,0.0006711218168498,-0.1337269499442494,0.0091074681238615,-0.0275560004916178,0.1415,0.037608225108225,-0.0256223436551296,2.8109571161651987e-06,-0.0241670810542019,0.037870538415003,-0.0402728873239435,1.6260117062244723,0.0043308270676693,-0.0750592194535231,-0.0621303780279542,3.868470499812101,1.0,1.0,-0.0460568992679082,0.8588137102408279,-0.0285714285714284,-0.00355871886121,0.0256410256410255,0.1914893617021276,0.1965811965811965,0.1666666666666667,0.3084112149532709,0.2499999999999997,0.129032258064516,-0.0106007067137809,-0.0604026845637584,0.0,0.0894941634241244,0.0894941634241244,0.1618257261410787,0.1023622047244092,0.1067193675889328,0.2444444444444444,0.1199999999999998,0.0894941634241244,0.0294117647058822,0.0370370370370369,0.0687022900763356,0.0687022900763356,0.0486891385767789,0.1067193675889328,0.0566037735849056,0.0687022900763356,0.3333333333333332,0.3084112149532709,0.1618257261410787,0.222707423580786,0.386138613861386,0.1814345991561179,0.1814345991561179,0.296296296296296,0.2844036697247705,0.3526570048309179,0.2121212121212119,0.2499999999999997,0.346153846153846,0.5999999999999999,0.4213197969543145,-0.0604026845637584,-0.054054054054054,-0.0572390572390573,0.0071942446043165,0.0486891385767789,0.129032258064516
FSAL_64-L,3.0,-0.1522245399474226,0.0228576924309941,3.715971916170647e-05,-0.4073693801982655,-0.0650818258788598,-0.4507757594585952,0.0791409162878594,-0.0810392317427232,-0.0430837511936563,5.260722723406421e-08,-0.0736196319018404,-0.0702008801005829,-0.2256289196376512,0.0490232605646019,0.0853799243772337,0.0608749016893483,-0.0694427636151745,3.113462006146227,1.0,1.0,-0.096018179133795,1.5500540136053966,0.0238095238095237,0.0769230769230768,0.024390243902439,0.4482758620689655,0.024390243902439,-0.0454545454545455,-0.0666666666666667,-0.2222222222222223,-0.4878048780487805,-0.5670103092783505,-0.6000000000000001,-0.6074766355140186,-0.5714285714285714,-0.5384615384615385,-0.5333333333333334,-0.5800000000000001,-0.6111111111111112,-0.5961538461538463,-0.6283185840707964,-0.6692913385826772,-0.6934306569343066,-0.6842105263157895,-0.6793893129770993,-0.6744186046511629,-0.664,-0.6612903225806452,-0.6585365853658537,-0.6585365853658537,-0.6111111111111112,-0.6347826086956522,-0.65,-0.625,-0.6037735849056605,-0.625,-0.6216216216216217,-0.6111111111111112,-0.5841584158415842,-0.6000000000000001,-0.5714285714285714,-0.5800000000000001,-0.5841584158415842,-0.4324324324324324,-0.5625,-0.6842105263157895,-0.6612903225806452,-0.7142857142857143,-0.6744186046511629,-0.7,-0.7407407407407407
FSAM_T0-L,2.0,-0.0092552332443009,0.2827054870651601,0.0007137581108965,-0.1724408127743696,-0.0193453773908702,-0.1842326468788921,0.0739183604245329,0.0128632177968159,0.0502855003276224,3.2061242831996895e-07,-0.031163434903047,0.0430130235832453,-0.0531828073993471,0.4681052846919465,0.0722726418659429,0.0451708340345824,-0.0366679874863877,6.663995859610114,1.0,1.0,-0.0366679874863877,0.7086943676059023,-0.005181347150259,-0.0721153846153846,-0.080952380952381,0.1156069364161849,0.1420118343195267,0.1352941176470588,0.1488095238095237,0.3496503496503496,0.269736842105263,0.0265957446808511,0.0157894736842105,0.0842696629213481,0.2781456953642383,0.237179487179487,0.2138364779874213,0.1840490797546012,0.3129251700680271,0.2451612903225806,0.2451612903225806,0.0842696629213481,0.0157894736842105,-0.0051546391752577,0.0,-0.0721153846153846,-0.0765550239234449,-0.168103448275862,-0.1608695652173912,-0.2122448979591837,-0.080952380952381,-0.1497797356828194,-0.2371541501976284,-0.089622641509434,-0.0301507537688442,-0.1266968325791855,-0.1345291479820628,-0.0981308411214954,-0.1023255813953488,-0.0398009950248755,-0.089622641509434,-0.089622641509434,-0.1187214611872146,0.0320855614973261,-0.0585365853658536,-0.24609375,-0.2371541501976284,-0.1991701244813278,-0.2548262548262547,-0.24609375,-0.1227272727272728
FSAS_27-L^B97,2.0,0.3149230261045952,0.2134356725556637,4.843484332092328e-05,0.7487270652636311,-3.6175341882102135e-05,0.3943096254644136,0.0119556643228773,0.2396026963896155,0.1703456654403842,5.996270314762233e-08,0.1353096565893747,0.215929339406261,0.4672443410079516,0.2448542357037803,-0.0107989565537071,0.0546085199810845,-0.2205113843796911,40.8,1.0,1.0,0.0497475964056052,-0.0838914691525242,-0.1428571428571429,-0.1428571428571429,0.024390243902439,0.3125,0.1052631578947367,-0.0869565217391304,-0.0232558139534884,-0.16,-0.2075471698113208,-0.4,-0.4166666666666666,-0.3114754098360656,-0.2758620689655172,-0.4,-0.44,-0.4683544303797469,-0.4615384615384615,-0.4750000000000001,-0.5116279069767442,-0.5483870967741936,-0.5757575757575757,-0.5333333333333334,-0.5172413793103449,-0.5227272727272727,-0.5333333333333334,-0.5333333333333334,-0.5227272727272727,-0.5280898876404494,-0.4615384615384615,-0.4545454545454546,-0.5116279069767442,-0.5116279069767442,-0.4545454545454546,-0.5058823529411764,-0.5116279069767442,-0.5116279069767442,-0.5172413793103449,-0.4939759036144578,-0.4814814814814815,-0.4814814814814815,-0.3913043478260869,-0.2758620689655172,-0.44,-0.5961538461538463,-0.631578947368421,-0.6074766355140186,-0.5841584158415842,-0.5714285714285714,-0.5483870967741936
FSAX_41-L^B05,2.0,0.1006281561768691,0.2205558468799161,0.0030569867903392,-0.1310771074466177,0.0041630020521841,-0.0826316735779223,0.1054659031754294,0.0626579080343606,0.0169451773673401,1.7784867538447307e-05,-0.0236882025749736,0.0967483680256189,0.0889473107678826,2.6301041386102875,-0.0231848491609034,-0.0378726217239736,-0.0383862382630032,15.740425531914894,1.0,1.0,0.0072353833586184,1.0878819453285582,-0.031298904538341,-0.0476900149031297,-0.0832137733142037,-0.0046728971962617,0.0191387559808613,-0.0244274809160305,0.1811460258780035,0.2554027504911591,0.1132404181184667,-0.0405405405405405,-0.0752532561505066,-0.0561299852289512,0.1036269430051812,0.0703517587939699,0.0614617940199335,-0.0347432024169185,-0.0476900149031297,0.0306451612903224,0.0721476510067113,-0.0602941176470588,-0.0725689404934688,-0.1137309292649099,-0.1388140161725067,-0.1062937062937063,-0.0390977443609024,-0.0184331797235023,0.0390243902439022,0.1431127012522361,0.2883064516129032,0.3481012658227846,0.3040816326530611,0.3624733475479742,0.4860465116279069,0.3683083511777301,0.3951965065502183,0.4013157894736843,0.4013157894736843,0.4013157894736843,0.4895104895104893,0.4860465116279069,0.5509708737864076,0.7223719676549865,0.6949602122015914,0.2857142857142858,0.3396226415094341,0.2729083665338645,0.3595744680851063,0.4013157894736843,0.5472154963680387
FSAZ_22-L^J03,3.0,-0.051773178831145,0.2830313549692194,0.0017020100994558,-0.5267254635540568,-0.0423178441201642,0.1686951102182997,0.1502437043054427,0.1347636363636363,-0.1596628381148276,6.10926664926725e-08,-0.0951896156782895,-0.1332791548151158,-0.1687361368365691,0.1572652547822896,0.3775638325299034,0.2021233853699156,0.0009431989482704,17.126509423315653,1.0,1.0,-0.0471352776818508,0.7898493729270359,0.0588235294117647,0.2540983606557376,0.3539823008849558,0.8214285714285716,0.7386363636363638,0.7191011235955056,0.6630434782608696,0.8658536585365855,0.9125,0.8,0.8433734939759037,0.9125,1.013157894736842,0.9125,0.8,0.8433734939759037,0.9615384615384616,0.6813186813186813,0.2644628099173554,0.06993006993007,0.125,0.0337837837837837,0.0132450331125828,-0.1257142857142856,-0.1729729729729729,-0.0999999999999999,-0.0783132530120481,-0.0783132530120481,0.0851063829787235,0.0551724137931035,0.0851063829787235,0.0,-0.0316455696202532,-0.0192307692307692,-0.0064935064935065,-0.0555555555555555,-0.0316455696202532,0.06993006993007,0.0408163265306122,0.2750000000000001,0.2439024390243902,0.3304347826086957,0.1679389312977099,-0.0999999999999999,-0.0496894409937889,0.0337837837837837,0.1007194244604317,0.3421052631578949,0.3909090909090909
FSBE_14-L^A03,2.0,0.0626953582269173,0.2514951838110509,0.2000000042982205,0.5424734301080412,0.0321551603974591,-0.057600153764388,0.1628969765208464,0.0485843790098152,0.0251219657898401,7.162053323722857e-07,0.0980355819125277,0.0951438206216139,0.0764145975940701,0.5274938938012786,-0.0960410790271272,0.0905305876810803,0.16891665410633,4.677908117792162,1.0,1.0,0.16891665410633,0.7876937873907929,-0.0550847457627118,-0.0992366412213741,0.0172413793103447,0.1568627450980391,0.1238095238095238,0.151219512195122,0.1741293532338308,0.2291666666666667,0.1028037383177569,0.0396475770925108,0.0488888888888887,0.1184834123222748,0.2102564102564101,0.185929648241206,0.1683168316831682,0.2164948453608246,0.185929648241206,0.2896174863387977,0.1291866028708135,-0.02880658436214,-0.0166666666666667,0.0396475770925108,0.0216450216450214,0.0,-0.0367346938775511,0.0,0.0,-0.0483870967741936,0.1568627450980391,0.0630630630630628,0.0216450216450214,0.0875576036866359,-0.0483870967741936,-0.0923076923076924,-0.0957854406130268,-0.0166666666666667,-0.024793388429752,0.0630630630630628,0.0875576036866359,0.107981220657277,0.2291666666666667,0.3258426966292134,0.1346153846153845,-0.1127819548872181,0.0085470085470085,-0.0125523012552302,0.1291866028708135,0.1132075471698113,0.1568627450980391
FSBO_P7-L^J07,2.0,-0.1438746438746437,0.0705527031108426,0.2857142849146095,0.4390528423563527,-0.0546108171426263,-0.2534508533914231,0.1127331711273317,-0.2163568773234201,-0.1587429817829175,5.858439652204611e-06,0.0793454545454545,-0.1394511920827711,-0.1161811561219844,0.8611266061961351,0.6329068269643626,0.3823057304019946,0.3060199207828517,6.883279295970356,1.0,1.0,0.1438577586206895,-0.6089497910592631,-0.016675351745701,-0.0580604445691045,-0.1706488855960979,0.0597191543073525,0.0146536747488483,-0.0414585414585413,0.0310868897758673,-0.0268057668622762,-0.1290280749529921,-0.3138376666496398,-0.3330519835162107,-0.2882424627775127,-0.2150411967510078,-0.3138376666496398,-0.2961488079643698,-0.3662782469217341,-0.3925292814181702,-0.2828849028400597,-0.3599066044029353,-0.3982709191901092,-0.3866490114606637,-0.4057772272847916,-0.4112722969715562,-0.4438832539846822,-0.4130729234936863,-0.4237237237237237,-0.4202166688247226,-0.4148880564509103,-0.3766300060327625,-0.3683938311077674,-0.4148880564509103,-0.4057772272847916,-0.3163171824104234,-0.3827030007812141,-0.3944461975386557,-0.3925292814181702,-0.3846823324630113,-0.4020476296461162,-0.3445078807397648,-0.3063616647733139,-0.2882424627775127,-0.1848413131864796,-0.1882893226176808,-0.4933619974353171,-0.4611712795828319,-0.5071182211785425,-0.3138376666496398,-0.3163171824104234,-0.2663571818678317
FSBR_F1-L,2.0,0.0816218882631906,0.6019378514195006,0.0001135314549423,0.5219941824164442,0.0010745876445883,0.1126492164196585,0.2648212557859777,0.1091717784944877,-0.0772670749161211,2.534729807776141e-07,0.0943345804382682,0.0574996703280601,0.0574760096145024,2.4219647566184057,0.0135859059539476,0.093666285160811,-0.0858523975542784,17.571452933151434,1.0,1.0,0.1068552502014145,0.892630321688264,0.0727272727272725,-0.0178571428571429,0.0185185185185186,0.1956521739130434,0.25,0.1956521739130434,0.3414634146341464,0.4473684210526316,0.4102564102564103,0.3414634146341464,0.2790697674418605,0.4102564102564103,0.5714285714285716,0.4473684210526316,0.4473684210526316,0.375,0.4473684210526316,0.5714285714285716,0.6666666666666667,0.4864864864864866,0.4864864864864866,0.4102564102564103,0.6666666666666667,0.6666666666666667,0.71875,0.8333333333333335,1.0370370370370372,1.2000000000000002,1.391304347826087,1.6190476190476195,1.5,1.6190476190476195,1.6190476190476195,1.6190476190476195,1.6190476190476195,1.8947368421052635,1.8947368421052635,2.055555555555556,1.75,2.055555555555556,2.235294117647059,2.235294117647059,2.4375,1.291666666666667,1.5,1.5,1.6190476190476195,1.75,2.055555555555556
FSBU_72-L^C20,7.0,-0.1567663266393841,0.0997111069076402,0.1763725003418836,-0.4548505104368413,-0.2019667646445014,0.0555667046605048,0.2779791089319975,0.2641460270440768,-0.1921656286380232,2.8457452422943784e-07,-0.0822004028197381,-0.251961606733189,-0.3716231825214036,0.4193718974444007,0.3707889351704607,0.4874727556571557,0.0317623879891175,5.0668760248754685,1.0,1.0,0.104262191174884,1.5500540136053966,0.0123456790123455,0.1739130434782609,0.1408450704225352,0.5283018867924529,0.2857142857142858,0.2461538461538461,0.1911764705882352,0.3965517241379312,0.3965517241379312,0.5576923076923077,0.6200000000000001,0.2272727272727273,0.6200000000000001,0.5,0.4727272727272726,0.5,0.0519480519480519,0.0657894736842106,0.1739130434782609,-0.0121951219512194,-0.1473684210526314,-0.1649484536082474,-0.1473684210526314,-0.1899999999999999,-0.173469387755102,-0.2285714285714285,-0.2285714285714285,-0.2429906542056075,-0.1818181818181817,-0.2211538461538461,-0.2702702702702703,-0.2135922330097087,-0.1649484536082474,-0.3193277310924369,-0.3414634146341463,-0.2956521739130433,-0.2831858407079645,-0.2702702702702703,-0.2956521739130433,-0.3193277310924369,-0.3360655737704917,-0.2285714285714285,-0.346774193548387,-0.554945054945055,-0.5178571428571428,-0.5736842105263158,-0.5691489361702127,-0.608695652173913,-0.5317919075144508
FSBV_B3-L,2.0,-0.2109887227904536,0.1040859262540139,1.2307317962616796e-05,-1.0364594252425907,-0.0455911456424539,-0.0108824464133916,0.1227091633466135,-0.0791613179289687,-0.0438320017591418,5.647496977620081e-06,-0.187308533916849,-0.0594020456333595,-0.2699233716475095,0.7599726517194673,-0.0226072454368571,0.0689715340318754,-0.1109012247882517,10.289844851904087,1.0,1.0,-0.1109012247882517,1.0693410600189128,-0.0661157024793389,-0.0396825396825397,0.1862745098039215,0.4756097560975609,0.3908045977011494,0.3296703296703296,0.6575342465753424,0.4235294117647059,0.2346938775510203,0.1634615384615383,0.0254237288135592,-0.047244094488189,0.1634615384615383,-0.0396825396825397,-0.0833333333333333,-0.1294964028776978,-0.1294964028776978,-0.0970149253731343,-0.1357142857142856,-0.2666666666666666,-0.3888888888888889,-0.3459459459459459,-0.3045977011494253,-0.3494623655913978,-0.3794871794871794,-0.4154589371980676,-0.429245283018868,-0.3980099502487562,-0.3314917127071823,-0.3314917127071823,-0.3277777777777778,-0.288235294117647,-0.2710843373493976,-0.3631578947368421,-0.3762886597938144,-0.3423913043478261,-0.3125,-0.400990099009901,-0.4524886877828055,-0.4265402843601895,-0.4039408866995073,-0.3387978142076503,-0.4068627450980392,-0.6121794871794872,-0.6377245508982036,-0.6398809523809523,-0.6409495548961425,-0.6206896551724138,-0.5993377483443709
FSBW_00-L^B98,2.0,0.044218211733251,0.2190905865058042,0.0029673590504451,-0.0528017010783097,-0.0032697821822023,-0.1680821226264834,0.0548282224760565,0.0621754577753484,0.0066401730469337,5.285032437915454e-06,-0.0095423023578361,0.0468918710473546,0.0358101135190918,3.951989708514773,0.0034510027298977,0.1107580248336786,0.0983589058036601,7.436775553213909,1.0,1.0,0.0776454420522217,0.6434186471569572,-0.0107526881720431,-0.0668896321070234,-0.1267605633802816,0.0017953321364452,0.0145454545454546,-0.0141342756183745,0.0628571428571429,0.1115537848605578,0.085603112840467,-0.0699999999999999,-0.0715474209650581,-0.0244755244755243,0.029520295202952,0.0588235294117647,0.0919765166340509,0.0072202166064982,0.0,0.0669216061185467,0.1160000000000001,0.0469043151969981,0.0508474576271187,-0.0244755244755243,-0.0158730158730158,0.0072202166064982,0.0751445086705202,0.0919765166340509,0.125,0.1974248927038626,0.3576642335766422,0.4198473282442747,0.3254156769596199,0.3811881188118811,0.4493506493506494,0.3510895883777241,0.3846153846153846,0.4055415617128464,0.3676470588235294,0.3880597014925375,0.395,0.3510895883777241,0.4234693877551021,0.631578947368421,0.4198473282442747,0.104950495049505,0.1115537848605578,0.0628571428571429,0.1071428571428572,0.0941176470588236,0.2317880794701985
FSBZ_K1-L^B92,2.0,-0.0004256941355868,0.2164773377771558,0.0021581834472823,-0.4075697629294468,-0.0010594686950604,0.1643253803213007,0.0192778217450929,0.0081900103706406,0.0132183926307451,6.56582829715311e-07,-0.0736558449890927,0.0779601172701115,-0.0026424442609413,0.8440822604894112,0.0687888583616424,0.0315312994983858,-0.0843093637417774,13.381118881118882,1.0,1.0,0.001098671131108,0.4216359826069132,-0.0239234449760764,0.0153846153846153,0.0591216216216214,0.1708683473389354,0.0923344947735189,0.0064205457463883,0.0178571428571427,0.1546961325966851,0.0782459157351675,-0.0195465207193119,-0.0279069767441861,0.0,0.1589648798521254,0.096153846153846,0.1176470588235292,0.021172638436482,0.0,-0.0752212389380532,0.021172638436482,0.0121065375302662,-0.0571428571428572,0.0591216216216214,0.1863765373699146,0.1863765373699146,0.1176470588235292,0.1741573033707864,0.0591216216216214,0.1741573033707864,0.3283898305084745,0.3227848101265822,0.2514970059880239,0.4463667820069203,0.5218446601941746,0.4770318021201412,0.5793450881612088,0.5853350189633375,0.5793450881612088,0.678714859437751,0.7637130801687761,0.9233128834355828,0.8121387283236994,0.9115853658536586,1.0357142857142856,0.4042553191489362,0.5292682926829269,0.4153498871331829,0.433142857142857,0.3704918032786883,0.3660130718954248
FSCA_54-L^C98,2.0,-0.0518945590088762,0.0869554711631784,0.0003369925049992,1.4998219685739036,-0.0235550636779596,-0.4257367964329434,0.0631477231549704,-0.0802471497436682,-0.0150921995187672,7.2421739978162e-08,0.271047227926078,-0.024408034110107,-0.0431928508384818,0.1137229987508341,0.6613356777782827,0.382805627519781,-0.1610553921960777,3.2615673114883537,1.0,1.0,0.304936029063339,0.9657215109908625,-0.0348837209302326,-0.0549450549450549,-0.0227272727272727,0.4827586206896552,0.34375,0.0617283950617282,0.2647058823529411,0.1466666666666667,-0.1962616822429906,-0.3768115942028985,-0.3857142857142857,-0.4189189189189189,-0.362962962962963,-0.362962962962963,-0.3768115942028985,-0.3812949640287769,-0.312,-0.362962962962963,-0.3676470588235294,-0.4658385093167702,-0.5168539325842697,-0.5248618784530388,-0.532608695652174,-0.558974358974359,-0.5678391959798995,-0.5678391959798995,-0.5425531914893618,-0.5222222222222223,-0.5085714285714286,-0.4787878787878787,-0.4556962025316455,-0.4522292993630573,-0.3943661971830986,-0.3676470588235294,-0.3857142857142857,-0.3768115942028985,-0.328125,-0.2586206896551724,-0.2833333333333333,-0.2586206896551724,-0.2321428571428572,-0.1485148514851485,-0.3008130081300812,-0.4487179487179488,-0.3676470588235294,-0.4068965517241379,-0.3857142857142857,-0.3008130081300812,-0.3174603174603174
FSCG_57-L^F03,2.0,-0.0983233399955585,0.1229773462783171,0.0969774948179758,-0.4563486549102754,-0.0367850991154059,-0.1210919778586961,0.1106812808940468,-0.0622795115332428,-0.0556447610428282,8.859325604944094e-06,-0.0824711468914116,-0.0712858094603597,-0.1464119084647856,1.7840603578161949,0.1716018514150323,0.088203908056922,-0.0371524810840557,4.266869017044128,1.0,1.0,-0.0400273152282397,1.1587487929496312,0.028169014084507,-0.0596026490066226,0.1544715447154472,0.3653846153846152,0.3396226415094339,0.2566371681415929,0.2909090909090908,0.3653846153846152,0.4489795918367347,0.1544715447154472,0.109375,0.1269841269841269,0.3148148148148146,0.1181102362204724,0.0839694656488547,0.0757575757575756,-0.0069930069930069,0.0,0.0215827338129497,-0.1547619047619047,-0.1647058823529411,-0.1234567901234569,-0.1012658227848102,-0.1288343558282209,-0.144578313253012,-0.1125,-0.1069182389937107,-0.0897435897435898,-0.0273972602739726,-0.0779220779220779,-0.2111111111111111,-0.1547619047619047,-0.3106796116504855,-0.4058577405857742,-0.432,-0.3957446808510638,-0.4083333333333333,-0.3931623931623932,-0.4297188755020081,-0.4387351778656126,-0.4580152671755726,-0.3515981735159817,-0.4701492537313433,-0.661904761904762,-0.6,-0.5942857142857143,-0.5884057971014494,-0.5748502994011976,-0.5234899328859061
