firms,age,agr,cashdebt,chcsho,chempia,chinv,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCUB_73-L^L00,9.0,0.1094408653463772,0.2050718954248366,0.0002089427496865,0.3133181045921701,0.010481864112812,-0.1843364811621853,0.1261061946902655,0.2098613251155624,-0.022622728301031,3.218172946846874e-06,0.1258278145695364,0.0450966356478168,0.0751953124999999,4.049588867134179,0.0618327498858471,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7689799293044117,0.1194029850746267,-0.0018621973929235,-0.0201096892138938,0.2265446224256293,0.1551724137931036,0.098360655737705,0.0094161958568739,-0.2011922503725781,-0.0915254237288135,0.0018691588785046,0.0367504835589942,-0.0496453900709218,0.0037453183520599,-0.0074074074074074,0.0094161958568739,-0.0324909747292417,-0.0790378006872851,-0.0254545454545453,-0.056338028169014,-0.0976430976430976,-0.0254545454545453,0.020952380952381,-0.0128913443830569,0.0132325141776938,-0.0128913443830569,0.0741482965931863,0.1006160164271048,0.1120331950207469,0.1677559912854032,0.2126696832579186,0.2407407407407407,0.2044943820224718,0.2494172494172495,0.2946859903381644,0.3467336683417086,0.3922077922077922,0.4765840220385675,0.4331550802139037,0.5626822157434404,0.5764705882352943,0.4031413612565446,0.4331550802139037,0.5014005602240899,0.5446685878962536,0.4486486486486487,0.3850129198966407,0.5270655270655273,0.4806629834254143,0.3009708737864078
BCYN_75-L^D01,9.0,-0.0008871365204534,0.2298042197300893,0.0009337068160597,-0.750037101162772,0.0017750604013608,-0.2687460499893712,0.0830505447401321,0.0106769650159018,-0.0276120506878359,3.503942353960401e-05,-0.3012131373902752,-0.0018728437654016,-0.0098354454321921,11.489879627912671,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.8636812546034933,-0.1167369901547117,0.0643712574850301,0.0157142857142857,0.0564635958395245,0.1486268174474958,0.1869782971619364,0.0972222222222221,-0.1464585834333733,-0.1123595505617977,-0.1222222222222221,-0.1902050113895215,-0.1713286713286712,-0.1297429620563035,-0.0977157360406091,-0.0825806451612902,-0.0443548387096773,-0.0813953488372093,-0.1265356265356265,-0.1167701863354038,-0.120049504950495,-0.1079046424090338,-0.0790155440414507,-0.1079046424090338,-0.1423401688781663,-0.1780346820809248,-0.0977157360406091,-0.0570291777188328,-0.0607661822985469,-0.0802069857697282,-0.0790155440414507,-0.0193103448275862,-0.0861182519280205,-0.0014044943820223,-0.0404858299595141,0.0364431486880465,0.059612518628912,0.080547112462006,0.069172932330827,0.1394230769230768,0.1040372670807452,0.0409956076134701,0.0259740259740259,0.0042372881355932,-0.0124999999999999,-0.0220082530949105,-0.0260273972602739,0.0364431486880465,0.0334302325581397,0.014265335235378
BCZB_W7-L^G07,10.0,0.2522646170738402,0.1938490214352283,0.0005257623554153,0.1136920224339033,-0.0001218769043266,0.0418911789794441,0.0562530572313712,0.1201307545627894,-0.0120658135283334,0.0002329176142836,0.045658449056015,0.0679385122152072,0.3778393351800554,13.28799721785018,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.815166095489533,0.0366300366300367,-0.0990099009900989,0.024390243902439,-0.0249999999999999,-0.0618556701030927,-0.0387323943661971,-0.0421052631578947,0.04,0.103030303030303,0.1211498973305955,0.2969121140142519,0.3753148614609571,0.4330708661417322,0.4181818181818182,0.5511363636363635,0.4756756756756757,0.2325056433408578,0.278688524590164,0.3156626506024096,0.2816901408450705,0.2325056433408578,0.2494279176201372,0.2580645161290322,0.2133333333333333,0.3031026252983293,0.2938388625592418,0.2727272727272727,0.2214765100671141,0.2160356347438752,0.2380952380952381,0.1843817787418653,0.0985915492957747,0.0148698884758364,0.030188679245283,0.0811881188118812,0.0622568093385214,0.092,0.1075050709939149,0.1494736842105262,0.1211498973305955,0.1617021276595744,0.1895424836601307,0.1973684210526316,0.1895424836601307,0.0622568093385214,0.1592356687898088,0.1999999999999999,0.2907801418439715,0.2816901408450705
BCZR_85-L^G00,9.0,-0.0965949233837245,-0.1637813287418345,0.0010366275051831,-0.2444843925078846,-0.0333149373963268,-2.607279325965828,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.4508838705633168e-06,-0.0981843575418994,-0.0563518880079619,-0.0069540795398764,1.5562154652257572,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.6821435953534007,0.1475903614457832,-0.0235294117647059,0.1369863013698629,0.2528301886792452,0.2528301886792452,0.5299539170506913,0.4954954954954953,0.3070866141732282,0.4310344827586208,0.5299539170506913,0.3719008264462808,0.4188034188034188,0.4067796610169492,0.1527777777777776,0.1487889273356399,0.2388059701492535,0.2868217054263564,0.4755555555555555,0.2072727272727272,0.0921052631578946,0.129251700680272,0.1408934707903779,0.0885245901639344,0.0374999999999998,-0.0235294117647059,0.0060606060606061,0.0885245901639344,0.0957095709570956,0.1649122807017542,0.3122529644268774,0.3122529644268774,0.2250922509225092,0.2205882352941175,0.2575757575757573,0.2918287937743191,0.2205882352941175,0.3719008264462808,0.4127659574468083,0.4497816593886461,0.502262443438914,0.4887892376681613,0.4755555555555555,0.3227091633466137,0.4188034188034188,0.2720306513409962,0.3019607843137255,0.4954954954954953,0.462555066079295,0.3891213389121337
BDAJ_H9-L,3.0,-0.0478816018572257,0.1886904761904762,0.0172185430463576,0.0125997509140155,-0.0083246618106139,1.3432452330542413,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.484585221197747e-06,0.0050600303601821,0.0960533952408589,0.0689655172413793,3.898162836798474,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5578092751430966,-0.0909090909090909,-0.0265486725663717,0.1777301927194861,0.2731481481481481,0.1727078891257993,0.1458333333333334,0.1879049676025919,0.0934393638170973,0.120162932790224,0.1,0.0597302504816954,-0.072512647554806,-0.0709459459459459,-0.0549828178694158,-0.0582191780821917,-0.0818030050083472,-0.087893864013267,-0.0662139219015279,-0.0367775831873905,-0.0709459459459459,-0.140625,-0.1754122938530734,-0.2086330935251799,-0.2131616595135909,-0.2637215528781793,-0.2017416545718432,-0.1887905604719764,-0.1577335375191424,-0.1472868217054264,-0.0367775831873905,-0.0533562822719448,-0.0630323679727428,-0.1071428571428572,-0.0582191780821917,-0.0107913669064747,-0.0983606557377049,-0.046793760831889,-0.028268551236749,0.0617760617760618,0.0597302504816954,-0.0484429065743945,-0.0367775831873905,-0.0178571428571427,-0.003623188405797,-0.0517241379310344,-0.028268551236749,0.07421875,0.1066398390342053,-0.0756302521008404
BDFF_05-L^C99,10.0,0.0289150460593654,-0.0869155354449472,6.547930853850184e-05,-0.1920437056380836,-0.0277462479505612,-1.0335132439253951,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.666696530804873e-06,-0.0771243009200794,-0.0350562947799386,0.1813695249845774,1.3609359489315465,0.0654592674293932,0.1029773052958822,-0.05621018564191,-0.0680293017775728,1.6821435953534007,0.0326797385620916,0.0643478260869565,0.1769230769230769,0.2239999999999999,0.1657142857142857,0.2618556701030929,0.0372881355932201,0.02,-0.0285714285714285,-0.0129032258064516,-0.0999999999999999,-0.2051948051948051,-0.2051948051948051,-0.1729729729729729,-0.2536585365853657,-0.2757396449704141,-0.3557894736842105,-0.3383783783783783,-0.3005714285714286,-0.3383783783783783,-0.3624999999999999,-0.3849246231155778,-0.3818181818181818,-0.3454545454545454,-0.391044776119403,-0.3818181818181818,-0.3591623036649215,-0.3523809523809523,-0.4115384615384615,-0.3940594059405941,-0.4115384615384615,-0.4436363636363636,-0.4584070796460177,-0.4253521126760563,-0.391044776119403,-0.4385321100917431,-0.4199052132701422,-0.4143540669856459,-0.391044776119403,-0.3849246231155778,-0.4436363636363636,-0.4171428571428571,-0.42803738317757,-0.3970443349753695,-0.4878661087866108,-0.4724137931034482,-0.4584070796460177,-0.4813559322033899,-0.4942148760330578
BDRV_05-L^D00,29.0,-0.0439402642159678,0.1727097565247854,0.0012610340479192,-0.0413972425860567,-0.0035237116429305,-0.4706017998336785,0.0548408937034529,-0.0363078496548197,-0.0913228600792588,3.058063262866063e-05,-0.0166250353473466,-0.0318782309017805,-0.0555177111716621,12.359796556659465,0.1586036844423813,0.1309453904873752,0.0283812879232726,0.0283812879232726,1.4264577688596838,-0.0272673384706579,-0.0171861345761723,0.1276737967914438,0.0738383195416931,0.0731552162849873,0.1731571627260084,0.2110552763819095,0.2132326501258541,0.2154178674351585,0.2145428365730741,0.360483870967742,0.3221003134796238,0.2655663915978996,0.2496296296296296,0.1994312122289372,0.1901234567901235,0.2345407976582512,0.2765796443435491,0.2887700534759359,0.2942079018028385,0.2345407976582512,0.2703313253012049,0.2399852995222344,0.2636704119850188,0.2942079018028385,0.339952343129468,0.3283464566929135,0.3676530198621808,0.4099456748850816,0.4837291116974496,0.5287720888083371,0.5766355140186918,0.5620370370370371,0.5102954341987467,0.6853146853146854,0.7267144319344936,0.8457330415754922,0.8326996197718632,0.9800469483568076,0.929102344196684,0.9696438995913604,0.9570765661252902,0.8427089022392138,0.975409836065574,0.7293695540748333,0.8257575757575759,0.9952690715552928,0.9525462962962964,0.7748553392951079
BFRL_28-L,9.0,-0.1146571411716671,0.0323078023005313,0.0017082766971524,-0.1715018830437557,0.0043157236362298,0.0180545627990171,0.1433570109177191,0.0616588469047295,0.0054006545248761,2.04764253071881e-08,-0.0688747532353587,0.005692799826112,-0.1508883783696142,0.0969789133788556,0.5494657036915894,-0.1157714135498706,-0.0545241868800632,-0.0545241868800632,0.2045516162873482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030302,0.0559006211180124,0.0119047619047618,0.0303030303030302,0.0119047619047618,0.0303030303030302,0.0625,0.0493827160493827,0.0303030303030302,0.0,-0.0555555555555555,-0.1052631578947368
BFTY_62-L^H05,9.0,0.1052904710484369,0.0118070857870355,0.0023643070525946,0.1468606034172994,0.0023582187498469,-0.5905356378244191,0.1245138963216668,0.0380712833137106,0.0083424069633228,1.0123778229452073e-07,0.0589788732394367,0.007675303688806,0.106689556425154,0.4752810727959281,-0.0940662710412909,-0.0803786460805786,0.1713376808056385,0.1713376808056385,1.0503687495639231,-0.0303030303030302,-0.0609756097560975,0.0266666666666666,0.1725888324873097,0.2287234042553192,0.2419354838709677,0.2692307692307691,0.1846153846153846,0.1213592233009708,0.2222222222222223,0.2554347826086955,0.2419354838709677,0.2287234042553192,0.2287234042553192,0.1159420289855073,0.2486486486486485,0.3352601156069363,0.3508771929824561,0.3508771929824561,0.3832335329341318,0.3352601156069363,0.5821917808219179,0.5098039215686274,0.6267605633802817,0.4903225806451612,0.711111111111111,0.5503355704697988,0.6267605633802817,0.5714285714285714,0.5503355704697988,0.6153846153846154,0.6041666666666667,0.6985294117647058,0.8934426229508197,0.878048780487805,0.7769230769230768,1.0442477876106198,1.0810810810810811,1.0810810810810811,1.0086956521739134,0.9913793103448278,1.0442477876106198,1.2000000000000002,1.1388888888888888,1.0086956521739134,0.9411764705882356,1.0810810810810811,1.0086956521739134,0.8934426229508197
BJFG_09-L^J99,9.0,-0.0308078038771756,0.0230905893299247,0.0009984307611178,0.1148326062947031,-0.2223856499019808,-0.1150269778728177,0.409090909090909,0.1609570505269191,0.0190087599731428,2.6135950642657556e-09,0.0461165048543689,-0.2186947254846469,-0.1153393925059972,0.2047883037176755,-0.137330754352031,1.025867463481187,0.1957361955638709,0.1957361955638709,0.6618590216699158,-0.0813253012048192,0.0796747967479674,0.1048252911813643,0.1140939597315435,0.1140939597315435,0.1178451178451176,0.0692431561996778,0.0744336569579287,0.0744336569579287,0.067524115755627,0.060702875399361,0.0573248407643312,0.0,0.0184049079754602,0.0215384615384615,0.053968253968254,0.1752212389380529,0.2250922509225092,0.3148514851485149,0.4248927038626608,0.4497816593886461,0.4854586129753915,0.4690265486725664,0.4657836644591611,0.462555066079295,0.5264367816091955,0.5090909090909088,0.4954954954954953,0.5229357798165135,0.5623529411764705,0.533487297921478,0.4248927038626608,0.4218415417558885,0.4341252699784017,0.4657836644591611,0.482142857142857,0.482142857142857,0.4887892376681613,0.4690265486725664,0.5056689342403626,0.533487297921478,0.4341252699784017,0.3578732106339468,0.2769230769230768,0.243445692883895,0.243445692883895,0.2183486238532108,0.1216216216216214,0.101160862354892
BKEO_50-L^A00,9.0,0.2067845543125223,0.4038709677419355,-0.0048780487804878,0.342706033168208,0.0434995911692559,2.195397104547206,0.175217812197483,1.21978021978022,0.1223221586263274,1.3992688803508513e-07,0.1376299376299378,0.1844099603031395,0.0077720207253886,0.8605735873737743,-0.217853019046175,-0.3707332800650433,0.087396165528459,0.0711271850512355,0.7789345672414824,-0.0056497175141243,0.066265060240964,0.1273885350318471,0.0792682926829269,0.0925925925925925,-0.1237623762376237,-0.1407766990291262,-0.1490384615384615,-0.1917808219178082,-0.1490384615384615,-0.3166023166023165,-0.3633093525179856,-0.41,-0.4177631578947368,-0.4363057324840764,-0.381118881118881,-0.30859375,-0.3192307692307692,-0.3295454545454546,-0.30859375,-0.294820717131474,-0.2775510204081632,-0.292,-0.25,-0.2891566265060241,-0.271604938271605,-0.271604938271605,-0.2202643171806168,-0.3345864661654135,-0.3563636363636363,-0.3516483516483516,-0.3269961977186312,-0.3269961977186312,-0.2976190476190476,-0.2624999999999999,-0.2804878048780488,-0.2745901639344262,-0.1490384615384615,-0.0274725274725274,0.0114285714285713,0.0925925925925925,0.0231213872832369,0.0231213872832369,0.1644736842105263,0.3615384615384616,0.4159999999999999,0.3308270676691729,0.2377622377622379,0.2553191489361703
