firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
MCUD_32-L^H22,14.0,-0.0578860030387463,0.0722685182784435,0.2632219610962052,1.343107462848136,0.0007286167805911,4.979500000000002,0.2896792112134824,0.2734592452227753,2.088694032311961e-07,-0.1594531914893616,0.4766557465977693,0.1061003266193129,0.3053938911401415,-0.173385656023204,0.0273491918577128,0.097015149152583,0.2634827110394336,0.641957201891977,-0.0580256217030896,-0.0022556390977443,0.0599041533546325,0.1151260504201681,0.1954954954954955,0.1998191681735985,0.1123218776194467,0.1987353206865401,0.1732979664014144,0.2436738519212746,0.1712268314210061,0.2063636363636363,0.2174311926605503,0.0506730007917655,-0.0349090909090908,0.0098934550989344,0.119831223628692,0.0814995925020374,0.0359094457455111,0.0207692307692306,0.1021594684385382,0.1539130434782607,-0.0349090909090908,0.1341880341880341,0.0850367947669663,0.2009049773755655,0.1284013605442175,0.1827094474153296,0.204174228675136,0.056528662420382,0.0841503267973855,0.0590582601755786,0.117944397641112,0.1459412780656304,0.2207911683532659,0.2230414746543778,0.1954954954954955,0.2698564593301435,0.3022571148184494,0.3112648221343874,0.345841784989858,0.2858527131782944,0.216315307057745,0.2436738519212746,0.2946341463414634,0.3203980099502486,0.3377016129032257,0.4423913043478262,0.4744444444444444
MDCQ_68-L^I11,12.0,-0.1082799005059246,0.0705683736634777,-0.3972952246624746,-0.38815797055194,1.9370700299397687e-05,93.399,0.3594337741618328,-1.1534545959363915,2.761784316900924e-08,0.4230802802574285,0.0494582245924034,-0.0894185104738063,1.0894185104738063,0.0894185104738063,0.0284383927346215,-0.4910287338991083,0.0894185104738063,1.7125841731077014,0.6176470588235294,-0.1052631578947368,0.1724137931034484,1.4285714285714284,1.6153846153846154,1.8333333333333333,1.8333333333333333,4.666666666666667,3.25,0.8888888888888891,1.4285714285714284,1.6153846153846154,1.125,-0.15,-0.7322834645669292,-0.7424242424242424,-0.5802469135802469,-0.6599999999999999,-0.6382978723404256,-0.6666666666666666,-0.734375,-0.7622377622377622,-0.7462686567164178,-0.7733333333333333,-0.807909604519774,-0.8540772532188841,-0.8815331010452961,-0.8763636363636363,-0.9008746355685132,-0.9152119700748128,-0.9160493827160494,-0.9093333333333332,-0.910761154855643,-0.9128205128205128,-0.9160493827160494,-0.9081081081081082,-0.905027932960894,-0.8888888888888888,-0.8843537414965986,-0.8716981132075472,-0.8661417322834646,-0.867704280155642,-0.8819444444444444,-0.8944099378881988,-0.896969696969697,-0.8881578947368421,-0.8759124087591241,-0.8682170542635659,-0.859504132231405
MDFJ_98-L^K19,16.0,-0.0684346701164295,0.003249505510031,-0.0678177657582691,2.236547747384493,0.0671914859249291,-0.12,-0.2189996522617593,-0.1350403367239564,9.784721012699975e-11,-0.029514244722279,0.0009304590167154,-0.0971146730886589,-0.0472827951230461,-0.2920154216211569,0.0020830440216636,0.0060827250608272,0.1584182834593883,1.7125841731077014,-0.1249999999999998,0.0,-0.111111111111111,-0.2,-0.4666666666666667,-0.4285714285714286,-0.4285714285714286,-0.2,-0.3333333333333332,-0.2,-0.2727272727272727,-0.2,-0.2727272727272727,-0.5,-0.5555555555555556,-0.5,-0.6000000000000001,-0.5294117647058824,-0.5789473684210527,-0.6000000000000001,-0.6666666666666666,-0.5294117647058824,-0.5789473684210527,-0.6363636363636364,-0.75,-0.75,-0.7777777777777778,-0.7837837837837838,-0.75,-0.8095238095238095,-0.7575757575757576,-0.7419354838709677,-0.7241379310344827,-0.7777777777777778,-0.6521739130434783,-0.5294117647058824,-0.4666666666666667,-0.4285714285714286,-0.4666666666666667,-0.4285714285714286,-0.5,-0.3846153846153846,0.0,0.3333333333333335,0.3333333333333335,0.1428571428571428,0.0,0.0,0.0
MDFN_N7-L^A23,13.0,0.3844951643152203,0.6299500159881519,0.659742334964546,0.906269670828071,0.0001523912195054,-2.2945,-0.0284279291272208,0.3535358311425492,1.3260797211138002e-08,0.441514560401282,0.3684211917328979,0.0018421990082284,1.2859808248602629,-0.0071429980283224,0.0414250015067851,0.0587334350021035,0.2859808248602628,0.6925658869613082,0.1121495327102803,-0.044642857142857,0.057909604519774,0.009433962264151,0.1832543443917851,0.1594427244582044,0.4293893129770991,0.4571984435797667,0.8585607940446649,0.519269776876268,0.5348360655737705,0.791866028708134,0.0808080808080808,-0.2411347517730495,-0.3993584603047313,-0.4299847792998478,-0.4242890084550346,-0.4107002360346184,-0.2798076923076923,-0.2317948717948718,-0.0876979293544458,-0.1400688863375431,-0.0932203389830508,-0.0741656365883807,-0.2591493570722056,-0.0458598726114648,-0.0421994884910486,-0.0578616352201257,-0.0832313341493268,-0.0707196029776675,0.023224043715847,0.0808080808080808,0.030261348005502,-0.036036036036036,0.0730659025787965,0.2061191626409018,0.4715127701375246,0.6831460674157304,1.297546012269939,1.5389830508474571,1.439739413680782,1.290519877675841,1.2358208955223882,1.4318181818181817,1.5304054054054057,1.3853503184713376,1.8157894736842104,1.805243445692884,2.147058823529412
MDFZ_M0-L,13.0,0.1543550396198171,0.2107078128826842,0.3407303395750202,3.494410553506852,0.0082510498527725,7.941499999999998,-0.0084636247109976,0.2374741875883057,2.2177987763282842e-07,0.0788124555455997,0.1357490346751075,0.0030267712031179,0.1392528985393243,0.0172943383955891,0.0736729394099764,0.1642204603440235,0.132741793867351,0.96289393579668,0.25,-0.3333333333333332,-0.2,-0.2,-0.2,-0.2,0.0,0.3333333333333335,0.3333333333333335,1.0,1.0,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.0,0.3333333333333335,0.3333333333333335,0.0,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.2,-0.3333333333333332,-0.2,-0.2,0.0,0.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,1.0,1.0,1.0,1.0
MDKX_71-L^A20,13.0,-0.0690344457627052,0.3276209062633409,0.0256209893206412,0.2587100073576981,2.4956812236424867e-05,0.3905,-0.0486740740387732,0.0137047188680642,4.5989113284320995e-09,-0.0904602139646768,0.0454013903632288,-0.2660654409057172,1.1949729101209767,-0.0267922243741352,0.00341526277959,0.0401299350324837,0.1949729101209767,0.8636031315592363,-0.0777202072538859,-0.0252525252525253,0.0432432432432432,0.1696969696969696,0.1840490797546012,0.221518987341772,0.2532467532467533,0.1488095238095237,0.0320855614973261,-0.0203045685279188,-0.1306306306306307,0.2953020134228188,0.2062499999999998,0.0,-0.080952380952381,0.0265957446808511,-0.0765550239234449,-0.1856540084388186,-0.1497797356828194,-0.2024793388429752,-0.2341269841269841,-0.2605363984674329,-0.3457627118644069,-0.3204225352112676,-0.3523489932885906,-0.389240506329114,-0.4238805970149254,-0.4272997032640949,-0.4289940828402366,-0.4238805970149254,-0.4340175953079179,-0.4638888888888889,-0.4133738601823709,-0.404320987654321,-0.4373177842565597,-0.4289940828402366,-0.4272997032640949,-0.4485714285714286,-0.4712328767123287,-0.4306784660766962,-0.4255952380952381,-0.4221556886227544,-0.456338028169014,-0.3853503184713376,-0.4115853658536585,-0.3435374149659864,-0.3032490974729241,-0.2771535580524344,-0.1924686192468619
MDLC_54-L^C17,14.0,-0.0985701769756439,0.1477045209798501,0.0247878315234843,0.3999071514999565,0.0002772968070631,-7.814,-0.6464956142821252,0.1803546051295931,2.536764869225759e-08,-0.1960253469841345,0.0203459400198264,-0.0587439688096887,-1.8834465447542408,0.0181181909733928,-0.0074432920163148,-0.0329282429402151,-0.0864999798687442,1.7125841731077014,-0.4296296296296297,-0.25,-0.1768292682926828,-0.028776978417266,0.062992125984252,-0.028776978417266,-0.1346153846153845,-0.1768292682926828,0.6463414634146343,0.3106796116504855,-0.2415730337078651,-0.0357142857142855,-0.0073529411764705,-0.4642857142857143,-0.509090909090909,-0.4924812030075187,-0.4374999999999999,-0.4767441860465116,-0.5344827586206896,-0.5858895705521472,-0.6599496221662469,-0.5727848101265822,-0.7151898734177216,-0.7428571428571429,-0.8043478260869565,-0.8111888111888113,-0.8085106382978723,-0.7857142857142857,-0.7704081632653061,-0.784688995215311,-0.755877034358047,-0.6739130434782608,-0.6465968586387434,-0.6437994722955145,-0.6291208791208791,-0.5896656534954408,-0.4962686567164179,-0.5108695652173912,-0.4924812030075187,-0.5279720279720279,-0.5344827586206896,-0.5263157894736842,-0.5858895705521472,-0.5178571428571428,-0.4642857142857143,-0.4206008583690986,-0.375,-0.3249999999999999,-0.2894736842105262
MDLE_54-L^F11,14.0,-0.5066723151874603,0.1286591064076983,0.0612070883072588,2.852179206834233,-0.0107150013233026,0.128,-0.0328751145391305,-0.0231596360628618,6.85735187557399e-09,-0.5460719579571486,0.0035028210487852,0.184176383404641,0.2132291806958473,-0.3561321380940853,0.0128054447056251,0.083496702905008,-0.0193041526374859,1.7125841731077014,-0.0285714285714284,0.0,0.1666666666666667,-0.054054054054054,-0.2045454545454545,-0.2391304347826087,-0.1666666666666667,-0.0277777777777777,-0.3,-0.435483870967742,-0.5731707317073171,-0.5731707317073171,-0.5882352941176471,-0.6195652173913044,-0.7033898305084746,-0.6929824561403508,-0.717741935483871,-0.717741935483871,-0.6875,-0.6875,-0.6568627450980393,-0.675925925925926,-0.6982758620689655,-0.6728971962616823,-0.6875,-0.6982758620689655,-0.6698113207547169,-0.6788990825688074,-0.7033898305084746,-0.717741935483871,-0.7265625,-0.7463768115942029,-0.7286821705426356,-0.7348484848484849,-0.6818181818181819,-0.65,-0.631578947368421,-0.5512820512820513,-0.5454545454545454,-0.5454545454545454,-0.527027027027027,-0.527027027027027,-0.5512820512820513,-0.5394736842105263,-0.4696969696969697,-0.4166666666666666,-0.396551724137931,-0.3750000000000001,-0.4067796610169492
MDLN_V8-L,12.0,-0.1946290445582307,0.127770622924151,0.0384007165148271,0.4430234157099296,0.0002744825612582,-0.0549999999999999,-0.0838273223436305,0.0841964086133671,1.2985611177119818e-10,-0.2844693059323458,0.0109793855425882,0.1321571772253407,-0.1321571772253407,-0.1321571772253407,0.0050878815911193,0.0162487117828924,-0.1321571772253407,0.5954070282426038,0.0,0.1020408163265307,0.1739130434782609,0.2272727272727273,0.2272727272727273,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0384615384615385,0.0,-0.0181818181818181,-0.1692307692307691,-0.1818181818181817,-0.2702702702702702,-0.2702702702702702,-0.3647058823529411,-0.3863636363636363,-0.4,-0.4,-0.4489795918367346,-0.5178571428571428,-0.5499999999999999,-0.5537190082644627,-0.5537190082644627,-0.5344827586206896,-0.5344827586206896,-0.6,-0.5748031496062992,-0.5748031496062992,-0.5813953488372092,-0.6,-0.5813953488372092,-0.6058394160583942,-0.5939849624060151,-0.5714285714285714,-0.509090909090909,-0.5221238938053097,-0.4545454545454545,-0.4807692307692307,-0.5135135135135136,-0.5499999999999999,-0.5813953488372092,-0.6142857142857142,-0.5537190082644627,-0.5221238938053097,-0.5178571428571428,-0.490566037735849,-0.3333333333333333
MDRJ_28-L,14.0,0.2814494647434287,0.1785700278464133,0.1425112564777843,0.5135901774240892,0.0010252456488574,2.9425,-13.6440975579792,0.1667339319947533,3.377696180166875e-11,0.3972302835904487,0.0068638452616936,3.355334281650071,-2.355334281650071,-3.355334281650071,0.012217324645458,0.023069615958746,-3.355334281650071,-0.4329968332723109,-0.136986301369863,-0.1204819277108433,0.3456221198156681,0.5783783783783782,0.4974358974358974,0.4974358974358974,0.3773584905660376,1.5391304347826087,1.162962962962963,0.4455445544554455,0.2425531914893617,0.0138888888888888,0.0138888888888888,0.0245614035087717,-0.1888888888888888,-0.1536231884057971,-0.3209302325581395,-0.3720430107526882,-0.4804270462633452,-0.3679653679653679,-0.4785714285714285,-0.5737226277372263,-0.646060606060606,-0.6280254777070063,-0.6564705882352941,-0.6523809523809524,-0.5955678670360111,-0.6096256684491979,-0.5944444444444444,-0.5768115942028986,-0.5916083916083916,-0.5327999999999999,-0.521311475409836,-0.5875706214689266,-0.6027210884353742,-0.5955678670360111,-0.5451713395638629,-0.5008547008547009,-0.4831858407079646,-0.4948096885813149,-0.4767025089605735,-0.4632352941176471,-0.4251968503937008,-0.2912621359223301,-0.1204819277108433,-0.2065217391304348,-0.1704545454545455,-0.1843575418994414,-0.1283582089552238
MDSP_22-L,13.0,0.0596827819262004,0.1028186400576072,0.0992177850967476,1.0789484861937635,0.0001327328761995,98.0,0.0886375210738728,-0.0309754969949144,0.0002377103769193,0.08781605902156,7.414179999626239,-0.0088617813282905,0.1017684503544405,0.6157950216370159,0.0112458596003846,0.0521943962310934,0.028952916373858,0.9287682192715748,0.0528455284552844,-0.0238095238095238,0.0,0.1336405529953916,0.088495575221239,0.0336134453781513,0.0837004405286343,0.0649350649350648,-0.0610687022900764,-0.0390625,-0.0751879699248121,0.1770334928229666,-0.088888888888889,-0.1214285714285713,-0.1575342465753424,-0.0681818181818182,-0.0820895522388059,-0.057471264367816,-0.0646387832699619,-0.092250922509225,-0.1214285714285713,-0.1772575250836121,-0.2288401253918495,-0.2453987730061348,-0.2407407407407408,-0.2890173410404624,-0.278592375366569,-0.2215189873417722,-0.282798833819242,-0.272189349112426,-0.2848837209302325,-0.2848837209302325,-0.2453987730061348,-0.2656716417910448,-0.2215189873417722,-0.1772575250836121,-0.1717171717171718,-0.1517241379310344,-0.0786516853932584,-0.0646387832699619,-0.0199203187250995,0.004081632653061,-0.0751879699248121,-0.0276679841897232,-0.0610687022900764,0.0250000000000001,0.0837004405286343,0.1770334928229666,0.1549295774647887
MDVF_63-L,12.0,-0.1361826602746405,0.1529903965009033,0.0326033098800911,2.0128599606999287,0.0054239113024015,-12.2,-0.0311925181229857,-0.4956092206366629,2.1979181628892543e-06,-0.0735013363879342,0.2000542722635335,0.1089872421315305,0.0838123010629502,-0.0930768947462109,0.0034803875458564,0.0402611534276387,-0.0945378151260504,0.840336333388251,-0.0343283582089553,-0.1486658195679796,-0.1160949868073878,0.0789049919484703,0.1166666666666667,-0.0401146131805157,-0.0103397341211225,0.1019736842105263,0.1631944444444444,0.0291858678955454,0.1056105610561057,0.2181818181818182,0.3842975206611572,0.2617702448210923,-0.1253263707571801,-0.0190336749633968,0.1317567567567568,-0.0373563218390804,-0.144316730523627,-0.2976939203354297,-0.270152505446623,-0.2061611374407582,-0.3156281920326863,-0.373246024321796,-0.5340751043115438,-0.4499178981937602,-0.4838212634822804,-0.5,-0.5238095238095237,-0.5762175838077166,-0.5876923076923077,-0.5869297163995068,-0.5548172757475083,-0.5186781609195402,-0.5401509951956074,-0.5268361581920904,-0.5193687230989956,-0.4552845528455285,-0.3836246550137994,-0.3974820143884892,-0.3903548680618744,-0.3507751937984495,-0.4199134199134199,-0.3996415770609318,-0.3326693227091633,-0.3071354705274043,-0.1614518147684606,-0.1707920792079208,-0.1264667535853976
MDWD_B0-L^J10,11.0,0.2650739476678043,0.0372079607730026,0.0400943396226415,0.6756896918041526,-0.9900003453356104,-0.243,-0.0444435034649956,0.4442877291960508,2.2085464287421028e-12,0.1991701244813277,0.0003154383728842,0.093049222173856,-0.3963370892542779,0.9644646924829158,-0.0672619047619047,-0.2478070175438596,-0.0355353075170842,3.425168346215403,-0.0178571428571429,0.1200000000000001,0.5555555555555556,0.696969696969697,0.75,0.75,0.75,1.074074074074074,0.5135135135135136,0.5555555555555556,0.382716049382716,0.1428571428571428,-0.0175438596491228,-0.1111111111111111,-0.1999999999999999,-0.282051282051282,-0.4105263157894737,-0.4105263157894737,-0.4105263157894737,-0.4105263157894737,-0.3636363636363636,-0.4105263157894737,-0.4666666666666667,-0.4455445544554455,-0.5,-0.5757575757575757,-0.5625,-0.5725190839694656,-0.6956521739130435,-0.7005347593582888,-0.6923076923076923,-0.6818181818181819,-0.6923076923076923,-0.6923076923076923,-0.6799999999999999,-0.6939890710382514,-0.72,-0.7511111111111111,-0.7454545454545455,-0.7714285714285715,-0.7617021276595745,-0.7963636363636364,-0.8163934426229509,-0.8035087719298246,-0.8,-0.6455696202531646,-0.6190476190476191,-0.6606060606060606,-0.6266666666666667
MDWF_18-L^L14,6.0,-0.1343562610229277,0.049001130795326,-8.575609756097561,-0.217376882024282,-0.002609738458275,11.4385,0.1553232548312483,-0.1562361138266295,2.238641809958808e-11,2.669703872437357,0.025267736061724,-0.5870025900635744,0.5870025900635744,0.5870025900635744,0.1246181058047917,0.1260481422582044,0.5870025900635744,1.7125841731077014,-0.0519999999999999,-0.0039840637450198,0.0638297872340425,0.1261261261261259,0.1961722488038277,0.2254901960784314,0.3440860215053762,0.3966480446927374,0.4204545454545454,0.4204545454545454,0.4204545454545454,0.3966480446927374,0.2953367875647668,0.1415525114155251,0.0822510822510822,0.1013215859030836,0.0245901639344261,-0.0458015267175573,-0.0347490347490346,-0.0079365079365079,-0.1007194244604315,-0.0808823529411765,-0.1379310344827585,-0.140893470790378,-0.1721854304635761,-0.1721854304635761,-0.1776315789473684,-0.1776315789473684,-0.1749174917491748,-0.1610738255033557,-0.1525423728813559,-0.1749174917491748,-0.1438356164383561,-0.1349480968858132,-0.1319444444444444,-0.1289198606271777,-0.1289198606271777,-0.1166077738515901,-0.1258741258741258,-0.1289198606271777,-0.1554054054054053,-0.1258741258741258,-0.2088607594936709,-0.2012779552715654,-0.2063492063492062,-0.1961414790996783,-0.0875912408759125,-0.0310077519379845,-0.0234375
MEAY_17-L^D12,12.0,-0.446220980973992,0.4062440734975757,-0.8958611481975968,-0.2294171635472179,-0.0003550829196735,3.654,0.4149797180332532,-0.3943118168470281,1.441246227048206e-11,-0.5393915756630265,0.0062828373184534,0.5353153462794294,-0.5353153462794294,-0.5353153462794294,0.0505213521112554,0.0719492925375278,-0.5353153462794294,1.7125841731077014,-0.1208791208791209,-0.0421052631578946,0.263888888888889,0.3787878787878787,0.4444444444444444,0.2297297297297298,0.5166666666666668,1.116279069767442,3.1363636363636367,1.527777777777778,0.625,0.2816901408450705,0.5964912280701757,-0.0319148936170211,-0.1727272727272727,-0.1651376146788991,-0.1415094339622641,-0.2155172413793102,-0.3106060606060606,-0.3157894736842105,-0.35,-0.3546099290780141,-0.4770114942528736,-0.3405797101449275,-0.35,-0.4166666666666666,-0.4166666666666666,-0.4858757062146892,-0.5404040404040404,-0.5054347826086957,-0.5260416666666666,-0.6160337552742616,-0.6094420600858369,-0.6840277777777777,-0.64453125,-0.6224066390041494,-0.6077586206896551,-0.5159574468085106,-0.4944444444444444,-0.4451219512195121,-0.4013157894736842,-0.3933333333333333,-0.5357142857142857,-0.5,-0.6127659574468085,-0.4550898203592813,-0.2479338842975206,-0.2540983606557376,-0.125
MFST_29-L,13.0,-0.0702620912775586,0.1400143197157561,0.022780761248636,0.4205586066198589,0.0999818588445593,-17.8725,0.5474202054844225,0.0953504629292811,3.9051439168670446e-08,-0.4924483723480603,0.3072421770093088,-4.803323270444284,0.1893274933410354,0.5194062359325416,0.0066378713442579,0.0080821543847253,-0.0029079858036455,0.6413603192698468,0.0025906735751295,-0.1085450346420323,-0.2154471544715447,-0.1306306306306307,0.1028571428571427,0.0376344086021505,-0.0874704491725769,-0.0252525252525253,0.0903954802259887,0.0812324929971988,0.0320855614973261,0.3591549295774647,0.1626506024096385,0.0692520775623268,-0.0853080568720379,0.2062499999999998,0.2996632996632995,0.0,-0.1085450346420323,-0.3523489932885906,-0.2730696798493408,-0.3333333333333333,-0.3298611111111111,-0.3424190800681431,-0.3598673300165838,-0.363036303630363,-0.469050894085282,-0.4616457461645746,-0.5382775119617225,-0.6097067745197169,-0.6348155156102175,-0.6412639405204461,-0.5983350676378771,-0.6073245167853509,-0.6193293885601578,-0.5974973931178311,-0.5598631698973774,-0.5682326621923937,-0.5076530612244898,-0.4967405475880052,-0.4987012987012987,-0.492772667542707,-0.5388291517323776,-0.5388291517323776,-0.4934383202099738,-0.4578651685393259,-0.4825737265415549,-0.4204204204204205,-0.3321799307958478
MHAP_18-L^E10,10.0,-0.1205764215415658,0.0040262354698357,-5.800514138817481,0.0447543423725933,-0.0100099537575259,6.806,0.2624073116973915,-0.1385736815786436,1.1160823165197738e-11,1.6219739292364987,0.023589281847212,0.6829024520255863,-0.6829024520255863,-0.6829024520255863,0.2131498083441569,0.2147210875670156,-0.6829024520255863,1.7125841731077014,-0.0066225165562914,0.0342465753424658,0.0942028985507248,0.1615384615384614,0.217741935483871,0.2479338842975207,0.3981481481481481,0.6236559139784945,0.5567010309278351,0.4660194174757281,0.3981481481481481,0.2905982905982907,0.2079999999999999,-0.0382165605095541,-0.1011904761904761,-0.0958083832335329,-0.1703296703296704,-0.2216494845360824,-0.2135416666666666,-0.1968085106382978,-0.2295918367346938,-0.201058201058201,-0.2373737373737373,-0.2487562189054725,-0.3136363636363637,-0.3198198198198199,-0.3167420814479638,-0.3348017621145375,-0.3547008547008546,-0.3491379310344827,-0.3463203463203463,-0.3348017621145375,-0.3198198198198199,-0.3258928571428572,-0.3073394495412844,-0.2740384615384615,-0.2705314009661835,-0.245,-0.2256410256410256,-0.2135416666666666,-0.2052631578947368,-0.2052631578947368,-0.2740384615384615,-0.2524752475247525,-0.2256410256410256,-0.2052631578947368,-0.1793478260869565,-0.1564245810055866,-0.1011904761904761
MHAQ_71-L^H10,13.0,-0.0716091480980657,0.2190442767737029,-0.2229850097762328,1.0017449643626788,0.0434513745907179,0.19,-0.5963596865716447,-0.4532089788175782,1.0244124782011096e-10,0.1543573902461856,0.0130987613277119,-0.0519180867019947,0.0232789212207238,-0.0638003177506328,0.0346105439798629,0.1143187066974595,0.0232789212207238,1.7125841731077014,0.1875,0.0,0.1428571428571428,0.0666666666666666,0.1428571428571428,1.2857142857142856,1.0,1.666666666666667,1.666666666666667,2.2,1.666666666666667,1.666666666666667,3.0,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.4545454545454546,0.4545454545454546,0.5999999999999999,0.5999999999999999,0.4545454545454546,0.4545454545454546,0.1428571428571428,0.1428571428571428,0.0,-0.111111111111111,-0.1578947368421053,-0.1578947368421053,-0.2727272727272727,-0.2,-0.2,-0.111111111111111,-0.0588235294117647,0.0,0.0666666666666666,0.0666666666666666,0.0,-0.111111111111111,0.0666666666666666,-0.2,-0.2,-0.111111111111111,0.1428571428571428,0.0666666666666666,-0.1578947368421053,-0.3333333333333332,-0.3846153846153846,-0.238095238095238,-0.0588235294117647
MHBB_96-L^J15,13.0,0.0837430673012627,0.2328062983928687,1.0680402491614758,1.4900205579372667,0.0004578067096043,-0.0589999999999999,-0.0437305233546453,0.191030710068786,6.731761836203156e-10,-0.2008620689655172,0.041000069359791,0.0145973232710301,-0.0316026686903796,-0.0814351510406982,0.0524379353455974,0.0644085644085644,0.0496421674429171,0.7647594714521683,0.0153846153846153,0.0077519379844961,0.0317460317460318,0.097972972972973,0.1818181818181818,0.25,0.2621359223300969,0.3541666666666667,0.5116279069767442,0.3402061855670104,0.625,0.2621359223300969,0.0655737704918033,-0.2102065613608749,-0.1895261845386533,-0.1905354919053549,-0.21875,-0.2554410080183277,-0.2289442467378409,-0.2168674698795181,-0.2793791574279378,-0.2121212121212121,-0.2655367231638418,-0.3121693121693121,-0.3797709923664122,-0.3913857677902621,-0.4382022471910112,-0.3970315398886826,-0.4025735294117647,-0.4841269841269841,-0.375,-0.4222222222222223,-0.3992606284658041,-0.4444444444444444,-0.4406196213425128,-0.4791666666666666,-0.336734693877551,-0.2793791574279378,-0.2289442467378409,-0.1823899371069183,-0.1945477075588599,-0.1719745222929936,-0.0552325581395348,0.0655737704918033,0.0620915032679738,0.1168384879725086,0.1054421768707483,0.0906040268456376,0.26953125
MHCF_93-L,13.0,0.175273427442376,0.2967408274785324,0.270289760719544,1.583068435722336,-0.000438552082526,-0.1535000000000002,-0.0164679220845842,0.2823854947935629,7.966298183514698e-09,0.0886364587255763,0.0515269438612936,0.0010875419904395,1.2593003446773108,-0.0254219960204628,0.0267693066200528,0.043819585832462,0.2593003446773108,0.7027825133297242,0.0045766590389015,0.1350649350649351,0.2593659942363111,0.2630057803468208,0.4188311688311688,0.2309859154929578,0.8438818565400843,1.1009615384615383,0.8132780082987552,0.630597014925373,0.7909836065573772,0.8208333333333335,0.4470198675496688,0.3242424242424244,-0.1081632653061225,-0.149805447470817,-0.1563706563706562,-0.1081632653061225,-0.0395604395604395,0.0092378752886836,-0.0353200883002208,-0.002283105022831,-0.0622317596566524,0.0162790697674419,-0.0622317596566524,0.0710784313725489,0.1439790575916231,0.0925,0.0404761904761905,0.0069124423963133,0.0606796116504855,0.089775561097257,0.1380208333333334,0.0870646766169156,0.0952380952380951,0.174731182795699,0.0790123456790123,0.0404761904761905,0.1007556675062972,0.0790123456790123,0.0790123456790123,0.0658536585365854,-0.0437636761487965,0.0022935779816513,0.1035353535353535,0.0632603406326033,0.1409921671018277,0.2852941176470589,0.2485714285714286
MHCH_61-L^J22,12.0,0.1731443600233781,0.1424797170792594,0.6133205716360276,1.888297543099922,1.7444479819307866e-05,-0.5485000000000007,-0.0602184884936333,0.1162715575256177,1.1484736179495918e-08,0.2939884918231376,0.1043712376131936,0.0167255170222488,-0.1995664222965017,-0.0745435657521192,0.0542187719544752,0.079225623214194,0.0733314115769417,0.706901654237579,0.095808383233533,-0.023391812865497,0.0090634441087613,0.0809061488673139,0.0437499999999999,0.1208053691275168,0.0950819672131146,0.2014388489208634,0.2699619771863117,0.1477663230240549,0.2324723247232472,0.3916666666666666,0.2324723247232472,0.188612099644128,0.143835616438356,0.1096345514950165,0.0090634441087613,0.0090634441087613,-0.0402298850574712,-0.023391812865497,-0.1093333333333334,-0.1873479318734794,-0.2511210762331839,-0.2443438914027149,-0.2339449541284404,-0.1912832929782082,-0.2923728813559322,-0.2953586497890296,-0.2141176470588235,-0.3252525252525253,-0.3346613545816732,-0.3169734151329243,-0.3320000000000001,-0.3552123552123551,-0.3012552301255231,-0.3084886128364389,-0.215962441314554,-0.1691542288557213,-0.1522842639593908,-0.1853658536585365,-0.1773399014778325,-0.1691542288557213,-0.1479591836734693,-0.1753086419753086,-0.2339449541284404,-0.232183908045977,-0.2047619047619048,-0.0824175824175824,0.0090634441087613
