firms,age,agr,cashdebt,che,chpmia,egr,herf,invest,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BUNQ_03-L^K12,23.0,-0.4407480966567361,-3.2505147563486614,0.035,-4.531196306897601,-0.4801526717557252,7.381178862421442e-14,-0.0238331678252234,-0.1832917705735661,0.0023652861957459,0.1767176870292976,0.3665594855305465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.5,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7777777777777778,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8888888888888888,-0.9,-0.9047619047619048,-0.9090909090909092,-0.9130434782608696,-0.9047619047619048,-0.9230769230769232,-0.9230769230769232,-0.9310344827586208,-0.9230769230769232,-0.9375,-0.945945945945946,-0.9230769230769232,-0.9
CWI_80-L,22.0,0.0468174644923724,0.1827956989247312,210.0,-0.007325845625841,0.2092473400761854,9.051672510423104e-05,0.0296836251596903,-0.0208533846647417,24.764748526268374,-0.0441111806280879,0.0475084459459459,0.0076838638858398,0.0467253925698964,0.0768321513002363,0.1064777327935222,0.1770025839793281,0.1091720779220777,0.16396933560477,0.1420810697868784,0.158050847457627,0.1929288520296812,0.2490859232175502,0.3070301291248205,0.2921985815602836,0.330574488802337,0.1997366110623353,0.1944930069930068,0.3228460793804453,0.3556547619047618,0.4384210526315788,0.4116735537190081,0.400820092260379,0.4475635593220339,0.4991771804717497,0.613341204250295,0.6085932901706887,0.7006845052893589,0.7006845052893589,0.5752161383285301,0.4452670544685351,0.5183333333333333,0.7081249999999999,0.5779445727482677,0.446031746031746,0.4369085173501577,0.508278145695364,0.6114386792452828,0.4630620985010705,0.4190031152647973,0.4219562955254943,0.4422163588390502,0.5066152149944871,0.3908396946564885,0.4537234042553191,0.495894909688013,0.5861868833430062,0.6684981684981686,0.7330374128091313,0.6414414414414416,0.5926573426573425
DLY_Y2-L^F16,22.0,-0.0023022529189278,0.1239834688708172,76.5,-0.1676257960163818,0.0008620689655172,8.718540589594926e-06,-0.0207202762703502,-0.0045224793828145,1.5709650411840512,0.0054300980564852,-0.0507603781339909,0.0,0.0122950819672131,0.0833333333333334,0.0809628008752736,0.1304347826086958,0.1875,0.2965879265091864,0.2227722772277227,0.2965879265091864,0.2666666666666668,0.269922879177378,0.346049046321526,0.2474747474747476,0.2227722772277227,0.3315363881401618,0.403409090909091,0.3173333333333334,0.3608815426997247,0.3722222222222222,0.4154727793696275,0.5015197568389058,0.5153374233128836,0.6577181208053693,0.5294117647058825,0.3760445682451254,0.4195402298850577,0.6632996632996633,0.7333333333333334,0.4702380952380953,0.2634271099744245,0.3608815426997247,0.1623529411764706,0.1026785714285714,0.0762527233115468,0.1761904761904762,0.2078239608801957,0.0102249488752557,-0.0499999999999999,0.0227743271221532,0.0122950819672131,0.0313152400835072,0.0600858369098713,-0.0696798493408661,-0.1739130434782608,-0.2146263910969792,-0.1569965870307167,-0.1131059245960502,-0.1083032490974729,-0.1861614497528829
DOQX_41-L^J16,23.0,0.1571994715984148,0.1795978524055164,0.8000000000000007,-0.0577703209733494,-2.4814814814814814,4.011620713816916e-07,0.1028181417877587,0.0529500756429652,0.4155355134787443,0.033673106480466,0.2458191877279014,-0.1448275862068965,0.0139860139860139,0.0583941605839415,-0.0429042904290428,0.0,0.0104529616724737,-0.0068493150684931,0.0507246376811594,0.0780669144981411,0.2393162393162393,0.183673469387755,0.3615023474178405,0.3425925925925925,0.213389121338912,0.2719298245614037,0.5591397849462365,0.6111111111111109,0.6860465116279069,0.8354430379746833,1.0,0.9863013698630136,0.7682926829268293,0.9863013698630136,1.265625,1.0863309352517985,0.8589743589743588,1.3015873015873014,1.5438596491228074,1.213740458015267,1.0863309352517985,1.338709677419355,1.213740458015267,0.7901234567901232,0.4795918367346938,0.6666666666666665,0.6860465116279069,0.7575757575757576,0.6666666666666665,0.576086956521739,0.9863013698630136,0.9333333333333332,0.9727891156462584,1.0714285714285716,0.8124999999999998,0.8012422360248446,0.576086956521739,0.5425531914893618,0.4356435643564356,0.3551401869158876
DOS_59-L,17.0,0.1899138762705133,0.0486339838008856,15018.2967,0.2403415876181616,-0.0359706734910466,0.0147111149610482,0.0624838814887984,0.3588583559067149,39.353525954277934,0.3740746381744325,0.2805679105044169,-0.0128755364806868,0.0064794816414688,-0.0085106382978723,-0.0489795918367347,-0.0509164969450102,0.0,0.0837209302325581,0.0990566037735849,0.059090909090909,0.1979434447300772,0.1283292978208232,0.4207317073170733,0.0837209302325581,-0.1909722222222222,-0.2614896988906496,-0.2181208053691274,-0.2168067226890756,-0.2233333333333332,-0.2061328790459965,-0.2034188034188033,-0.1386321626617375,-0.1038461538461538,-0.08984375,-0.0489795918367347,-0.1123809523809523,-0.0411522633744856,0.0108459869848156,0.1016548463356972,-0.0391752577319586,-0.1140684410646387,-0.0604838709677418,-0.0826771653543306,0.0043103448275862,-0.1055662188099807,-0.1055662188099807,-0.1824561403508772,-0.2284768211920529,-0.2297520661157024,-0.08984375,-0.137037037037037,-0.1402214022140221,-0.2422764227642276,-0.2074829931972789,-0.2459546925566342,-0.176678445229682,-0.1527272727272727,-0.1881533101045296,-0.2284768211920529,-0.1795774647887323
DPCZ_02-L^F20,15.0,-0.0123429950510769,0.0614690064634968,4.574,-0.0858800545644475,0.1601391308939226,2.988441494604013e-08,-0.0012042542173324,-0.1136851902121224,0.0900755865411298,0.0835855814632984,-0.0218117892178141,0.1891891891891892,0.0,0.0277777777777779,0.1212121212121211,0.2333333333333334,0.1935483870967742,0.48,0.48,0.6086956521739129,0.48,0.5416666666666667,0.6086956521739129,0.3703703703703702,0.5416666666666667,0.7619047619047619,0.8499999999999999,0.9473684210526316,1.0555555555555558,1.0555555555555558,0.4230769230769229,0.2758620689655173,0.3214285714285714,0.5416666666666667,0.9473684210526316,0.15625,0.15625,0.2333333333333334,0.3214285714285714,0.3703703703703702,0.6818181818181819,0.4230769230769229,0.3214285714285714,0.0882352941176469,0.0882352941176469,0.48,0.2758620689655173,0.1212121212121211,0.0,0.0,-0.0263157894736841,0.2758620689655173,0.0882352941176469,0.15625,-0.075,-0.075,-0.26,-0.2291666666666666,-0.2448979591836735,-0.3272727272727274
DPDP_V5-L,8.0,-0.3535006013995054,-0.5973785619392215,1.2036000000000002,6.37221731432526,-0.2248827952481304,1.6329194695809315e-10,0.0522596524937483,-0.6251950208778355,0.0208514626420644,3.160422706854461,3.2236730899256245,-0.037037037037037,-0.15625,-0.15625,-0.3249999999999999,-0.3249999999999999,-0.3863636363636363,-0.4807692307692307,-0.3249999999999999,-0.4374999999999999,-0.3720930232558139,-0.6399999999999999,-0.578125,-0.578125,-0.6896551724137931,-0.6896551724137931,-0.6197183098591549,-0.6142857142857142,-0.509090909090909,-0.4374999999999999,-0.4807692307692307,-0.5,-0.5344827586206896,-0.5344827586206896,-0.5178571428571428,-0.5846153846153845,-0.5423728813559321,-0.3863636363636363,-0.0999999999999998,-0.129032258064516,-0.129032258064516,-0.3249999999999999,-0.4130434782608695,-0.509090909090909,-0.608695652173913,-0.6197183098591549,-0.6896551724137931,-0.73,-0.7032967032967032,-0.6707317073170731,-0.6399999999999999,-0.6399999999999999,-0.7096774193548387,-0.7692307692307692,-0.7352941176470589,-0.7244897959183674,-0.73,-0.7272727272727273,-0.7428571428571429,-0.7428571428571429
DPXL_94-L,22.0,-0.0541976620616365,0.0810033836212379,284.5,-0.148648150685419,0.1454350161117078,0.0001818818131778,0.0043688747195654,-0.099274661508704,4.942286349981669,0.0391861928242084,0.0354864042406989,-0.0333333333333333,0.0060975609756097,0.0,0.0185185185185183,-0.0119760479041916,0.0,0.0091743119266054,-0.0651558073654391,-0.0379008746355685,0.0927152317880795,0.0344827586206897,0.0749185667752443,0.0185185185185183,-0.0406976744186047,-0.1176470588235295,-0.129287598944591,-0.0625,-0.0833333333333333,-0.0149253731343284,0.0344827586206897,-0.0119760479041916,0.0543130990415334,0.0543130990415334,-0.0207715133531157,-0.0149253731343284,-0.0833333333333333,-0.0265486725663717,-0.0756302521008402,-0.175,-0.1246684350132626,-0.0294117647058823,-0.0909090909090909,-0.2180094786729858,-0.322381930184805,-0.2826086956521739,-0.2361111111111111,-0.2699115044247787,-0.3023255813953489,-0.3306288032454361,-0.3237704918032786,-0.3153526970954358,-0.3373493975903615,-0.2948717948717948,-0.3319838056680163,-0.3237704918032786,-0.2887931034482758,-0.2216981132075473,-0.1791044776119402,-0.2731277533039647
FRZJ_44-L,23.0,-0.0017073170731707,0.1346724492125085,-35.15,0.066408593749742,0.0233545647558386,2.573660087742413e-07,0.0782926829268293,-0.0230144404332129,0.1620040288347019,0.1334663139299992,0.035490605427975,-0.0619469026548672,0.0241691842900302,0.0593749999999999,-0.1031746031746031,-0.1889952153110047,-0.2981366459627329,-0.2582056892778993,-0.1947743467933491,-0.173170731707317,-0.1966824644549762,-0.1889952153110047,-0.1889952153110047,-0.1909307875894988,-0.2533039647577092,-0.2709677419354839,-0.3365949119373776,-0.3430232558139534,-0.3698884758364311,-0.3313609467455621,-0.2399103139013452,-0.2582056892778993,-0.2312925170068027,-0.1889952153110047,-0.1102362204724409,-0.0314285714285713,0.1300000000000001,0.0865384615384614,0.1530612244897959,0.1188118811881189,0.2889733840304183,0.4612068965517242,0.4184100418410041,0.2463235294117647,0.0495356037151704,0.1414141414141414,0.3452380952380953,0.1042345276872964,0.090032154340836,0.0660377358490567,0.0527950310559006,0.0796178343949045,0.2555555555555555,0.2021276595744681,0.0694006309148265,0.1452702702702704,0.0796178343949045,0.0796178343949045,0.1300000000000001,0.036697247706422
FSAJ_L2-L,22.0,0.1670381822103976,0.2545311655778771,23.35,-0.1123168433934334,0.3149074537268635,1.49234502933885e-06,0.0458761774645861,0.0591686052392029,1.5517478422755515,0.0719883871610845,0.06640625,0.0269587194608256,-0.0488782051282051,-0.0050293378038558,0.1706114398422089,0.1764122893954409,0.0990740740740738,0.1752475247524751,0.3087100330760748,0.3534777651083238,0.4318455971049457,0.4114149821640902,0.5496083550913837,0.60840108401084,0.4564417177914108,0.5257069408740358,0.8149847094801221,0.8841269841269841,1.0016863406408092,1.071553228621291,1.4323770491803276,1.3883299798792756,1.3366141732283463,1.916461916461916,2.353107344632768,1.902200488997555,1.974937343358396,2.6299694189602443,2.9566666666666666,2.8918032786885246,2.8167202572347265,3.1358885017421603,2.553892215568862,1.754060324825986,1.06794425087108,1.3598409542743537,1.4126016260162602,1.0571923743500866,1.2739463601532566,1.1900369003690034,1.6554809843400449,1.6436525612472157,1.6377777777777776,1.3598409542743537,0.8517940717628703,0.9783333333333332,0.8205521472392638,0.7637444279346208,0.7202898550724635,0.6741889985895626
FSAL_64-L,23.0,-0.000713266761769,0.2051224494376978,-0.4359999999999999,-0.7661926225061292,0.0826883706995555,1.0447941075358116e-09,0.0139202061571027,-0.0461821849918862,0.0086788026554934,0.5578365166481802,0.1143335684062059,0.0344827586206897,-0.1470588235294119,-0.0333333333333333,0.0357142857142855,-0.0333333333333333,0.2608695652173911,0.5263157894736841,0.8124999999999998,0.6111111111111112,0.5263157894736841,0.6111111111111112,0.4499999999999997,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.7058823529411762,0.7058823529411762,0.7058823529411762,0.6111111111111112,0.4499999999999997,0.3809523809523809,0.8124999999999998,0.8124999999999998,0.8124999999999998,0.5263157894736841,0.8124999999999998,0.8124999999999998,1.6363636363636362,1.4166666666666663,1.4166666666666663,1.4166666666666663,0.7058823529411762,0.3181818181818181,0.1153846153846152,0.0740740740740739,0.0,-0.2162162162162162,-0.2564102564102565,-0.2162162162162162,-0.3695652173913044,-0.3095238095238095,-0.3829787234042553,-0.4313725490196078,-0.4821428571428572,-0.3958333333333333,-0.3958333333333333,-0.4081632653061224,-0.4423076923076924,-0.4727272727272728
FSAM_T0-L,22.0,0.2976326842306222,0.1044948540222642,18.1,0.0261086747417773,0.3364831552999177,4.062007425658252e-06,0.1050973654066437,0.2639087018544935,1.095767042940139,-0.0015984460458637,0.0757105326009076,-0.0635451505016724,-0.006644518272425,0.0354978354978354,0.0688114387846292,0.0482033304119193,0.0092827004219411,0.3028322440087148,0.2709883103081829,0.2750533049040511,0.3438202247191011,0.2216547497446375,0.5062972292191437,0.3363128491620113,0.2563025210084035,0.2791443850267381,0.6053691275167785,0.4170616113744076,0.2523560209424083,0.34533183352081,0.3606370875995452,0.3042529989094875,0.3874709976798145,0.2860215053763442,0.954248366013072,0.970345963756178,0.9136000000000002,1.917073170731708,3.1818181818181825,3.4626865671641798,2.986666666666667,4.2687224669603525,3.0134228187919465,1.594360086767896,0.980132450331126,1.3044315992292872,1.7120181405895694,0.6750700280112047,0.4392298435619735,0.2032193158953723,0.2656084656084658,0.1533269045323049,0.1251175917215428,0.0222222222222223,-0.0347054075867635,-0.1295487627365356,-0.2454258675078864,-0.2698412698412697,-0.2863961813842482,-0.3496465470364328
FSBR_F1-L,22.0,-0.0997001499250374,0.1198685565746235,8.7,0.0827989376346112,-0.1486825595984944,2.5468948196253408e-06,-0.0081959020489754,-0.1043187206545487,0.7815072818904435,-13.891689227427758,-0.0135530267109215,-0.0206185567010309,0.0319148936170212,0.0777777777777777,0.0659340659340659,-0.0396039603960396,0.0,0.1022727272727272,-0.010204081632653,-0.0396039603960396,0.0,-0.0849056603773585,-0.0582524271844661,-0.1983471074380165,-0.2362204724409449,-0.2706766917293234,-0.2480620155038759,-0.1637931034482758,-0.1637931034482758,-0.0582524271844661,-0.0761904761904762,-0.1491228070175437,-0.1018518518518519,-0.03,0.0777777777777777,0.1975308641975308,0.2597402597402596,1.2045454545454546,1.108695652173913,1.3658536585365852,1.2045454545454546,1.852941176470588,1.108695652173913,0.4057971014492754,0.3108108108108107,0.3857142857142857,-0.010204081632653,-0.010204081632653,0.0319148936170212,-0.0202020202020202,0.1686746987951808,-0.1339285714285715,-0.1983471074380165,-0.3445945945945946,-0.4294117647058824,-0.4260355029585798,-0.4294117647058824,-0.3741935483870968,-0.3860759493670886,-0.4393063583815029
FSBU_72-L^C20,27.0,0.0681818181818181,0.304,2.25,-0.135473701628023,0.1751968503937009,3.319231851073671e-08,-0.1068181818181817,0.0012315270935959,0.0659770845862053,0.0942907361690993,0.0618479880774963,-0.0476190476190475,0.0,0.0499999999999998,-0.125,-0.125,0.1052631578947367,0.2352941176470586,0.2352941176470586,0.1666666666666667,0.6153846153846152,0.6153846153846152,0.75,0.6153846153846152,0.3999999999999999,0.4999999999999998,0.75,0.6153846153846152,0.4999999999999998,0.4999999999999998,0.3125,0.3125,0.2352941176470586,0.3999999999999999,0.3125,0.3125,0.4999999999999998,0.75,1.0999999999999996,1.0999999999999996,1.0999999999999996,0.75,0.3999999999999999,0.1666666666666667,0.0499999999999998,0.0,-0.0454545454545455,-0.125,-0.1923076923076924,-0.1923076923076924,-0.0454545454545455,-0.0869565217391304,-0.125,-0.16,-0.16,-0.1923076923076924,-0.16,-0.125,-0.16,-0.3
