firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBXK_89-L^E06,0.0383024921016358,0.0383024921016358,4.0,0.1003023160483705,-0.0288628694987005,1.2947467488021902,0.1000824402308327,8.511783517647944e-05,0.0518548882967822,0.4792863598100366,-0.100418867464029,-0.0404932174810095,0.039677740667093,-0.0390485061898237,0.3899652260308002,1.0053045859000684,0.0032208907667797,0.0523560209424083,-0.0179948586118252,0.0852272727272727,0.0268817204301075,-0.0103626943005181,-0.0353535353535353,-0.0426065162907268,0.1301775147928994,0.0105820105820106,0.0883190883190883,0.1575757575757574,0.1681957186544342,0.1235294117647058,0.1646341463414633,0.1040462427745665,0.1369047619047618,0.3310104529616724,0.2861952861952861,0.2649006622516556,0.3642857142857143,0.3263888888888888,0.4307116104868913,0.4524714828897338,0.4360902255639096,0.4200743494423791,0.4692307692307691,0.3890909090909089,0.3263888888888888,0.3691756272401432,0.441509433962264,0.7363636363636361,0.646551724137931,0.5720164609053495,0.5983263598326358,0.611814345991561,0.6050420168067228,0.7130044843049326,0.6394849785407724,0.4636015325670497,0.5341365461847387,0.668122270742358,0.8104265402843602,0.891089108910891,1.0105263157894735,0.9792746113989635,0.8365384615384615,1.0989010989010983,1.2470588235294118,0.8725490196078429
BCPS_48-L^C06,0.0637531863453604,-0.0637531863453604,4.0,0.1470162306520471,-0.1392006192901792,1.1810388584964189,-0.0082505943224725,7.750905753832826e-05,0.1216076432641853,6.828160317612014,0.0677438530413636,0.1279188146009712,0.176793148761447,0.0809735614700595,-1.8963001563314223,0.8660538040719643,0.1288899779465817,0.086283185840708,0.1589743589743588,0.4124999999999998,0.3372781065088757,0.0813397129186601,-0.110236220472441,-0.104950495049505,0.0891566265060239,0.2282608695652173,0.0366972477064218,0.0560747663551399,0.0736342042755342,-0.1013916500994037,-0.1307692307692308,-0.1781818181818182,-0.1914132379248658,-0.1374045801526718,-0.1406844106463879,-0.1942959001782532,-0.2070175438596492,-0.2014134275618375,-0.0443974630021143,-0.104950495049505,-0.0887096774193548,0.0022172949002217,0.013452914798206,-0.1137254901960784,-0.2565789473684211,-0.2626427406199022,-0.2390572390572392,-0.1535580524344569,-0.1870503597122302,-0.2042253521126761,-0.2273504273504274,-0.2403361344537816,-0.1660516605166052,-0.1598513011152417,-0.2881889763779528,-0.298136645962733,-0.3078101071975498,-0.2428810720268007,-0.2516556291390729,-0.2881889763779528,-0.2779552715654952,-0.294851794071763,-0.2528925619834711,-0.096,-0.1324376199616124,-0.1691176470588237
BCQE_67-L^A14,0.1107310816588285,-0.1107310816588285,4.0,0.017466307277628,0.1474188057783077,1.6304272915230875,0.1040201005025126,6.721440224257172e-06,0.0197304582210242,-1.9393349428704687,-0.2295648313946583,-0.2065840488955786,0.1248380324993062,0.135454093059721,-2.247288503253796,0.9794968986905582,0.099554234769688,0.0878787878787878,-0.0416263310745401,0.1970979443772673,0.091510474090408,-0.0350877192982456,-0.0508149568552253,-0.0070210631895687,0.0796074154852781,0.1884753901560625,0.2222222222222223,0.3469387755102042,0.4864864864864864,0.3288590604026846,0.2595419847328244,0.3360323886639675,0.4183381088825215,0.5325077399380806,0.7584369449378332,0.6445182724252494,0.6336633663366338,0.689419795221843,1.3404255319148937,1.0668058455114822,1.307692307692308,1.558139534883721,1.234762979683973,0.8857142857142857,0.4368650217706822,0.3963328631875882,0.3983050847457627,0.5348837209302326,0.5254237288135593,0.6500000000000001,0.5492957746478875,0.4887218045112782,0.5348837209302326,0.4864864864864864,0.3306451612903225,0.2437185929648242,0.2807244501940491,0.3543091655266759,0.3524590163934427,0.4389534883720931,0.4798206278026906,0.4002828854314002,0.4732142857142858,0.7553191489361704,0.8785578747628087,0.7584369449378332
BCUB_73-L^L00,0.08176879824645,-0.08176879824645,4.0,0.9945776255707764,1.2541758441855193,1.6091222030981067,0.0962872297021623,3.3498113750025525e-06,0.7370148401826484,39.05008695151066,-0.0357208319096689,-0.0185334720270333,-0.5616151795425597,-0.2045523719975823,-1.513227513227513,1.1776247848537007,0.2777098387993329,-0.0165562913907284,0.0709219858156029,0.1705426356589148,-0.0382165605095541,-0.1038575667655786,-0.1169590643274853,-0.1117647058823528,-0.0351437699680511,-0.0130718954248366,0.0413793103448276,0.1615384615384614,0.126865671641791,-0.0194805194805195,-0.0473186119873816,-0.0289389067524115,0.0785714285714287,0.1843137254901961,0.2377049180327868,0.1984126984126983,0.126865671641791,0.2031872509960159,0.6063829787234043,0.495049504950495,0.495049504950495,0.495049504950495,0.5567010309278351,0.3482142857142856,0.1889763779527558,0.1984126984126983,0.2326530612244897,0.3603603603603602,0.3542600896860985,0.3981481481481481,0.4245283018867924,0.4178403755868545,0.4519230769230768,0.4312796208530807,0.324561403508772,0.2742616033755274,0.2796610169491527,0.3482142857142856,0.3853211009174311,0.3542600896860985,0.3482142857142856,0.3727272727272726,0.4245283018867924,0.6324324324324324,0.696629213483146,0.5894736842105264
BCYN_75-L^D01,0.0625317742755465,-0.0625317742755465,4.0,0.058967201674808,0.4179646593180529,2.052582159624413,0.1401500197394394,2.675380644146732e-05,0.0085484996510816,51.84045847651202,-0.1592744659840965,-0.1242553915039532,-0.0013906077421586,-0.2474742871032921,-1.4819277108433735,1.4704225352112676,-0.0855855855855855,0.0209125475285172,0.0134874759152214,0.2736077481840193,0.082304526748971,0.0583501006036217,0.029354207436399,0.0213592233009707,0.1004184100418408,0.1585903083700439,0.2232558139534883,0.3487179487179486,0.2583732057416268,0.1560439560439559,0.1004184100418408,0.0562248995983933,0.0912863070539418,0.1484716157205239,0.1981776765375855,0.1714922048997771,0.1360691144708423,0.1927437641723355,0.3556701030927836,0.4101876675603217,0.441095890410959,0.5701492537313433,0.5748502994011977,0.3452685421994883,0.1434782608695652,0.1239316239316239,0.1050420168067227,0.2232558139534883,0.1981776765375855,0.2583732057416268,0.2523809523809524,0.0958333333333334,0.1611479028697571,0.2347417840375587,0.1767337807606264,0.1144067796610168,0.2036613272311211,0.3117206982543641,0.2987654320987654,0.2261072261072261,0.2405660377358489,0.2523809523809524,0.2798053527980533,0.5516224188790559,0.4858757062146892,0.4775280898876404
BCYO_38-L^K98,0.0901148001504125,-0.0901148001504125,4.0,0.209304598543713,2.7957339287161376,1.1863396624472575,-0.2047898338220919,9.95395539386536e-07,0.0237501832575868,5.084352658273289,-0.022222159494492,-0.022222159494492,0.0703912523492227,-0.106423073758223,-7.686792452830188,1.1863396624472575,0.0703912523492227,-0.1751152073732718,0.1015228426395939,0.3999999999999999,-0.0045871559633028,0.0093023255813953,-0.1749049429657794,-0.1902985074626866,-0.0686695278969957,-0.1142857142857143,-0.1214574898785426,-0.125,-0.1178861788617886,-0.2693602693602694,-0.2885245901639344,-0.2977346278317152,-0.3067092651757188,-0.3044871794871795,-0.2491349480968858,-0.3111111111111111,-0.3022508038585209,-0.2491349480968858,-0.1653846153846154,-0.2222222222222222,-0.1653846153846154,-0.0269058295964126,0.0533980582524271,-0.0269058295964126,-0.1033057851239669,-0.1354581673306772,-0.2542955326460482,-0.2080291970802921,-0.15234375,-0.1685823754789271,-0.2109090909090909,-0.2385964912280702,-0.1902985074626866,-0.132,-0.1106557377049179,-0.0355555555555555,-0.0398230088495574,-0.092050209205021,-0.0565217391304347,-0.0225225225225226,-0.0524017467248908,-0.0958333333333333,-0.1717557251908397,-0.0312500000000001,-0.0225225225225226,-0.1178861788617886
BCZB_W7-L^G07,0.0819695127653605,-0.0819695127653605,4.0,0.2222106767112611,-0.2051709193340986,0.5747173409617218,0.5792022962387132,0.0001917532168597,0.1894012209377842,2.0217451874211734,0.3327400505689248,0.8336832093144844,0.1087514574742644,0.5077720741681493,-0.8000912825193974,0.3280207056259365,0.1129100380121075,0.032590051457976,0.0561594202898552,0.1364522417153997,0.1104761904761904,0.0938086303939962,0.0836431226765799,0.194672131147541,0.3101123595505617,0.3190045248868778,0.3402298850574714,0.3526682134570766,0.4872448979591837,0.4685138539042821,0.4116222760290557,0.3980815347721822,0.358974358974359,0.4722222222222223,0.3782505910165483,0.3464203233256351,0.4948717948717949,0.5714285714285714,0.6104972375690607,0.6801152737752161,0.7402985074626864,0.689855072463768,0.7507507507507507,0.71976401179941,0.7248520710059172,0.7560240963855422,0.7560240963855422,1.0313588850174216,1.0821428571428573,0.9695945945945948,0.9304635761589404,0.9240924092409242,0.9368770764119604,1.0313588850174216,0.8990228013029318,0.777439024390244,0.8507936507936509,1.0821428571428573,1.151291512915129,1.12,1.295275590551181,1.369918699186992,1.1917293233082704,1.5911111111111111,1.5911111111111111,1.459915611814346
BCZR_85-L^G00,0.1119794234669888,-0.1119794234669888,3.0,-0.2504797984250888,0.2272626502110698,1.4140054213045734,-0.2352554545792558,8.309419267326132e-06,-0.277165026352574,0.3747928128931239,0.1478475289966682,0.19012558361315,0.0030633024694246,0.0607923105708726,-2.432332962533431,1.045566641674837,-0.1315421307317858,-0.0128205128205128,-0.5272727272727272,-0.5214723926380367,-0.5185185185185186,-0.5,-0.5047619047619047,-0.4834437086092715,-0.4388489208633093,-0.4428571428571428,-0.3361702127659575,-0.411320754716981,-0.4222222222222223,-0.4526315789473684,-0.4657534246575342,-0.8643478260869565,-0.8562211981566821,-0.8514285714285714,-0.8641114982578397,-0.8607142857142858,-0.8542056074766355,-0.8542056074766355,-0.8318965517241379,-0.8186046511627907,-0.832258064516129,-0.8,-0.7771428571428571,-0.8175438596491228,-0.84321608040201,-0.8455445544554455,-0.8528301886792453,-0.8313513513513513,-0.8375,-0.8575342465753424,-0.8568807339449541,-0.8721311475409836,-0.8721311475409836,-0.8607142857142858,-0.8625550660792951,-0.8677966101694915,-0.8551532033426184,-0.8562211981566821,-0.8790697674418605,-0.8581818181818182,-0.8421052631578947,-0.8204833141542003,-0.8186046511627907,-0.7771428571428571,-0.7625570776255708,-0.7839335180055401
BDAJ_H9-L,0.0526273333010664,-0.0526273333010664,33.0,-0.0240053557765876,0.0811018674406287,1.320109439124487,-0.0769071453227477,1.1141305839550116e-05,-0.0480744707982658,8.13583588767995,0.0846325602351433,0.0894633141663623,0.0109375706431369,-0.0483031135881615,-1.202802359882006,1.0162204416650382,-0.008608457099612,0.1141975308641973,0.0220820189274448,0.1955719557195572,0.0124999999999999,-0.097493036211699,-0.2230215827338129,-0.1960297766749379,-0.0949720670391061,-0.121951219512195,-0.1195652173913043,-0.0030769230769229,-0.0553935860058308,-0.1024930747922436,-0.1562499999999999,-0.1960297766749379,-0.1382978723404254,-0.0847457627118644,-0.160621761658031,-0.1755725190839694,-0.1980198019801979,-0.1999999999999999,-0.0470588235294117,-0.0608695652173912,-0.0498533724340175,0.0485436893203885,0.0384615384615385,-0.0414201183431951,-0.2230215827338129,-0.3249999999999999,-0.2702702702702703,-0.2135922330097087,-0.2322274881516587,-0.2285714285714285,-0.2735426008968609,-0.2941176470588235,-0.3150105708245243,-0.2767857142857143,-0.352,-0.3571428571428571,-0.3781190019193857,-0.3966480446927374,-0.3571428571428571,-0.3733075435203095,-0.3278008298755186,-0.3178947368421052,-0.2686230248306996,-0.1776649746192893,-0.1147540983606557,-0.1879699248120301
BDBL_73-L^I97,0.1002620791613467,0.1002620791613467,4.0,0.055315769483098,0.2078547399774018,1.1136060471320586,0.1159111651962276,3.965653221882205e-05,-0.0035565070266911,-6.287135055416257,0.1734026602500411,0.2543466847233588,0.1584510062312341,0.1292658821399738,1.8661663539712323,0.8774270045946346,0.080348605305576,0.0109649122807018,0.0410958904109588,0.2391304347826084,0.0935251798561149,0.0458715596330272,-0.0318471337579618,-0.035940803382664,0.1203931203931201,0.0178571428571425,-0.0065359477124183,0.1067961165048543,0.0580046403712297,0.0155902004454342,0.0201342281879193,0.0066225165562912,0.0754716981132073,0.1014492753623188,0.1603053435114503,0.1486146095717881,0.1457286432160802,0.1573604060913704,0.263157894736842,0.2127659574468083,0.235772357723577,0.3693693693693691,0.3902439024390243,0.3179190751445087,0.1315136476426797,0.0531177829099305,0.0935251798561149,0.256198347107438,0.2391304347826084,0.2063492063492062,0.0458715596330272,0.0555555555555553,0.072941176470588,0.1067961165048543,0.0270270270270267,-0.0578512396694215,-0.0043668122270743,0.0831353919239903,0.1813471502590673,0.1937172774869109,0.1844155844155843,0.1515151515151513,0.1203931203931201,0.3141210374639767,0.2845070422535212,0.2225201072386058
BDFF_05-L^C99,0.0318663169144078,-0.0318663169144078,4.0,-0.0276886227544909,0.8549853150490144,2.191904761904762,-0.0417792879759055,9.933196278948687e-06,-0.0577724550898203,-6.902276614951568,0.2226334438340104,0.3486923658352229,0.0792131364707084,-0.1319792045755105,-1.025,1.4935714285714283,-0.0849361938228223,0.0222222222222221,0.1538461538461539,0.3636363636363637,0.1842105263157896,0.1111111111111111,-0.0374331550802138,-0.1428571428571429,-0.0425531914893617,-0.1089108910891089,-0.0816326530612245,-0.0526315789473684,-0.0721649484536082,-0.1219512195121951,-0.0425531914893617,0.0112359550561798,0.0909090909090908,0.25,0.0714285714285714,0.0,0.0227272727272727,-0.0109890109890109,0.0778443113772455,0.0588235294117647,0.0588235294117647,0.0714285714285714,0.0843373493975903,0.0,-0.0526315789473684,-0.0625,-0.0999999999999999,0.0112359550561798,-0.0163934426229508,-0.1176470588235293,-0.0999999999999999,-0.1743119266055046,-0.1549295774647887,-0.2035398230088496,-0.2307692307692307,-0.3233082706766917,-0.3103448275862069,-0.2241379310344827,-0.2241379310344827,-0.2712550607287449,-0.2712550607287449,-0.2436974789915966,-0.28,-0.1964285714285714,-0.2372881355932203,-0.3129770992366412
