firms,age,agr,cash,cashdebt,chatoia,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BFUG_04-L^H04,16.0,-0.0815724108139241,0.0003233645592443,0.0565206279381355,0.0694501444167817,0.0061884798794837,0.0249386810072906,0.0262467191601049,0.0346870595604739,0.002279891916235,6.472499929762865e-11,0.0001799920803484,-0.1663116337196091,0.0606469199140359,-0.2711487987078537,0.092791637905532,-0.092791637905532,-0.092791637905532,-0.092791637905532,0.7328129325285887,0.0526315789473683,0.168032786885246,0.1468812877263583,0.1468812877263583,0.2337662337662338,0.2527472527472527,0.2337662337662338,0.3317757009345794,0.2808988764044944,0.532258064516129,0.8387096774193548,0.8269230769230769,0.8387096774193548,0.5921787709497206,0.52,0.2666666666666666,0.2445414847161573,0.1924686192468618,0.1585365853658538,0.0654205607476636,0.0401459854014598,0.0458715596330274,0.017857142857143,0.1632653061224489,0.0961538461538462,0.021505376344086,-0.0086956521739129,0.0,0.0035211267605634,0.0,-0.0138408304498269,-0.0923566878980891,0.0035211267605634,-0.0206185567010309,0.0251798561151079,0.1154598825831703,0.2076271186440679,0.1752577319587629,0.1632653061224489,0.1585365853658538,0.1585365853658538,0.1776859504132231,0.1585365853658538,0.1752577319587629,0.1752577319587629,0.1585365853658538,0.1468812877263583,0.1220472440944882,0.1003861003861004
BJJT_37-L,14.0,0.3111189955255947,0.0072763353729121,0.0016558916271777,0.5739736475556335,0.0001576738602074,0.6809356202588922,0.4827586206896551,-0.0477200424178154,-0.0032921108741994,3.322131787735511e-06,-0.0002759545069284,0.3258967897896052,0.7671942456773745,-0.0068965517241379,-6.713915618060695,6.713915618060695,6.713915618060695,6.713915618060695,0.798510678366132,0.0843373493975905,0.0506329113924048,0.0374999999999998,0.0849673202614378,0.3495934959349593,0.296875,0.4310344827586208,0.456140350877193,0.4310344827586208,0.7291666666666667,0.8444444444444443,0.7659574468085106,0.3174603174603174,0.2868217054263564,0.0921052631578946,0.3279999999999998,0.1690140845070422,0.1140939597315435,0.1527777777777776,-0.092896174863388,-0.3412698412698413,-0.2875536480686695,-0.4195804195804196,-0.3412698412698413,-0.4557377049180328,-0.5257142857142858,-0.4939024390243902,-0.4372881355932204,-0.4175438596491229,-0.5699481865284974,-0.5921375921375922,-0.579746835443038,-0.6028708133971292,-0.6066350710900474,-0.5376044568245125,-0.6175115207373272,-0.6210045662100456,-0.6084905660377359,-0.532394366197183,-0.5257142857142858,-0.42560553633218,-0.4779874213836478,-0.319672131147541,-0.3279352226720649,-0.3412698412698413,-0.2314814814814816,-0.3490196078431372,-0.1170212765957446,-0.2095238095238095
BLNU_19-L^H05,8.0,0.0173383380054165,0.0539325758736255,0.0243918950938644,0.0600992626537109,0.004410407467843,0.1748996681264667,0.2156862745098039,0.141678498616572,0.0025116041576186,9.342012909777104e-10,-7.60203354397302e-06,-0.0718269365697334,0.1339369302515989,-0.1206636500754147,-0.0886099604447628,0.0886099604447628,0.0886099604447628,0.0886099604447628,0.314399288729904,0.0681003584229391,0.0772200772200772,0.08984375,0.2077922077922078,0.2345132743362832,0.24,0.2345132743362832,0.2976744186046511,0.395,0.453125,0.4455958549222798,0.3743842364532022,0.3880597014925375,0.4162436548223351,0.4090909090909091,0.354368932038835,0.4234693877551021,0.4020100502512562,0.4020100502512562,0.4381443298969072,0.3098591549295775,0.4381443298969072,0.5,0.5329670329670328,0.5674157303370786,0.5674157303370786,0.5852272727272727,0.6411764705882355,0.8116883116883116,0.5674157303370786,0.6127167630057804,0.5674157303370786,0.5852272727272727,0.6411764705882355,0.622093023255814,0.5,0.5852272727272727,0.7437499999999999,0.8116883116883116,0.8600000000000001,0.9647887323943662,0.8116883116883116,0.8355263157894737,0.8355263157894737,0.9375,0.9109589041095892,1.0977443609022557,0.9928571428571432,0.7770700636942676
BLNV_40-L^F19,6.0,0.0080429732868757,0.1441429059625871,0.0884163169240702,0.065977235702531,0.0254202269336289,-0.057674484310017,0.5232558139534884,0.0304803389964395,0.0078444698295181,3.5956316693463967e-10,7.259001161440198e-05,-0.0326380921160464,0.1651146635925764,-0.3197674418604651,0.0123434297426553,-0.0389913960820662,-0.0123434297426553,-0.0123434297426553,0.3357432465059161,0.0421455938697319,0.069672131147541,-0.0150943396226415,-0.0474452554744526,-0.0474452554744526,-0.0611510791366906,-0.0113636363636364,0.044,0.0609756097560976,0.1298701298701297,0.0235294117647058,0.0275590551181101,0.0524193548387097,0.0874999999999999,0.0966386554621849,0.1651785714285711,0.2548076923076923,0.125,0.069672131147541,0.10126582278481,0.0966386554621849,0.0785123966942149,0.1106382978723403,0.0920502092050208,0.1201716738197424,0.1201716738197424,0.2669902912621358,0.2669902912621358,0.4184782608695652,0.3181818181818181,0.3316326530612243,0.3049999999999999,0.3384615384615383,0.359375,0.3453608247422679,0.4499999999999999,0.4914285714285713,0.4662921348314606,0.4829545454545454,0.4914285714285713,0.4662921348314606,0.4581005586592177,0.4581005586592177,0.4829545454545454,0.4829545454545454,0.5352941176470587,0.7876712328767124,0.74,0.4340659340659338
BPVK_29-L,8.0,-0.0175290242870172,0.1696229520346404,0.3964131549512891,0.6298137671550011,-0.0003559826235317,0.0085777237495451,0.1711783471457766,0.0607044363945084,-0.0585209781501425,8.47564755622869e-05,0.037430448052047,-0.1037136337942827,43.19451090646931,0.1763161803391177,0.0366557485711594,-0.097968987768829,-0.0779496321165097,-0.04995336089642,0.5668929470606293,-0.0125427594070695,-0.0182835820895522,-0.0116453794139745,-0.0494942196531792,0.0209545983701979,0.0515587529976018,0.0827160493827159,0.1101265822784809,0.0461232604373758,0.069512195121951,0.1872743682310469,0.2606612362242453,0.2594542843465772,0.1851351351351351,0.0827160493827159,0.1646746347941565,0.3154999999999999,0.3935381355932204,0.1714158504007121,-0.0182835820895522,-0.1247504990019959,-0.1757518796992482,-0.2454832234012044,-0.2742068965517241,-0.2101471029720805,-0.1507424144609426,-0.1432758059264084,-0.1729016032694121,-0.1553772070626002,-0.2041742286751362,-0.2439655172413792,-0.1978658536585366,-0.2215976331360946,-0.1892141756548537,-0.2096725743466506,-0.1775554860894029,-0.1267839362761367,-0.2204444444444444,-0.2395953757225434,-0.1726415094339622,-0.2318248175182482,-0.1739403453689169,-0.0998973657201506,-0.1512903225806452,-0.0911917098445596,-0.0215693566381555,-0.0146067415730337,0.2214484679665738,0.1585204755614266
BTDH_50-L^A09,8.0,0.1501999549397319,0.0243797332602047,0.008706068754917,0.0507382325704094,0.0013481643314383,0.0528867088794385,0.1542394546229228,0.1210305572198921,-0.0069051058752339,0.0003923131019868,0.0009251436296045,0.1511386553135282,27.854118053802225,0.0451304370032755,-0.1259693776098628,1.1259693776098627,0.1259693776098628,0.1259693776098628,0.6699785586859904,0.0127659574468084,0.0014204545454545,-0.0208333333333333,0.0398230088495574,0.0114777618364418,0.0291970802919707,-0.0699208443271768,-0.0612516644474034,-0.0208333333333333,0.0158501440922189,0.0930232558139534,0.0846153846153845,0.2303664921465966,0.1050156739811911,0.0232220609579101,0.0382916053019144,0.1672185430463575,0.0173160173160173,0.0428994082840237,0.0217391304347824,-0.1242236024844721,-0.1053299492385787,-0.0447154471544715,-0.0381991814461118,-0.1274752475247524,-0.0903225806451613,-0.0926640926640925,-0.0625,0.0276967930029152,-0.1536614645858344,-0.0996168582375479,-0.1381418092909535,-0.0891472868217054,-0.0772251308900523,-0.0098314606741573,0.0100286532951288,0.1032863849765257,0.0913312693498451,0.1500815660685155,0.2935779816513761,0.2589285714285714,0.3479923518164434,0.401590457256461,0.2176165803108807,0.0730593607305936,0.2092624356775299,0.0829493087557604,0.2155172413793102,0.3557692307692306
BTDS_14-L^J08,17.0,0.1739646921350058,0.0210616961696995,0.0109141752111186,0.0468971279589346,-0.0034449161482883,0.0423109556989869,0.1413971934106162,-0.0148854517967204,0.0002364145283418,5.236856265327205e-06,-0.0004339541220792,0.1821576480053025,3.963492244718674,-0.0202571012134769,-0.0328781180928324,0.0328781180928324,0.0328781180928324,0.0328781180928324,0.5795992474943286,0.0081206496519721,-0.0292792792792794,-0.0379464285714287,-0.0336322869955157,0.0070093457943922,-0.0248868778280543,-0.0325476992143659,0.0486618004866177,0.0286396181384245,0.0563725490196076,0.0966921119592874,0.0994897959183673,0.1743869209809263,0.1554959785522787,0.0655129789864028,0.0177095631641084,0.0842767295597484,-0.0023148148148149,0.0668316831683166,0.0448484848484846,-0.0148571428571429,-0.0589519650655022,-0.0368715083798882,0.0323353293413173,0.0058343057176195,0.0748129675810473,0.1065468549422334,0.2055944055944054,0.1840659340659338,0.0994897959183673,0.0435835351089588,0.0385542168674697,0.1165803108808289,0.0694789081885853,0.1648648648648647,0.2676470588235293,0.2244318181818181,0.2676470588235293,0.2676470588235293,0.4810996563573881,0.5069930069930069,0.4610169491525422,0.8458244111349036,0.4610169491525422,0.3948220064724919,0.3553459119496853,0.2676470588235293,0.5615942028985508,0.7484787018255576
BUBP_92-L^K18,7.0,-0.0803470045873642,0.1285887585928022,0.1768654622374754,1.8266736163378896,0.0012893500289668,2.267628090246708,0.633737723859041,-0.6484868639840373,-0.1651011475215649,7.76225565891437e-06,0.0212108824998864,-0.1486173273657289,13.892357573178494,0.0841498218635964,0.0130318004292327,0.2533991989394332,1.1476531825222436,0.1476531825222434,-0.4945359279724187,-0.0371352785145888,0.0725462304409672,0.118694362017804,0.1355421686746989,0.228013029315961,0.1220238095238095,0.0710227272727272,0.1511450381679389,0.1253731343283581,0.1762870514820593,0.1911532385466035,0.170807453416149,0.2380952380952381,0.1799687010954618,0.172628304821151,0.311304347826087,0.4444444444444444,0.2566666666666666,0.3585585585585586,0.1599999999999999,0.0258503401360545,-0.0245795601552393,-0.09375,0.0501392757660168,0.1744548286604361,-0.0026455026455025,-0.1313364055299538,0.0093708165997323,0.2608695652173911,-0.013089005235602,-0.0656753407682776,0.0740740740740741,0.053072625698324,-0.1470588235294118,-0.0816077953714983,-0.1935828877005347,-0.3505598621877691,-0.3273862622658341,-0.262952101661779,-0.275,-0.2679611650485437,-0.3674496644295302,-0.3768595041322313,-0.4244274809160305,-0.4309433962264151,-0.5212698412698413,-0.5084745762711864,-0.5674125071715432,-0.4540188269370022
CWV_20-L^I06,15.0,-0.0024524330179231,0.0208451413816991,0.1823402254088216,0.6810752861238126,3.423295821340356e-05,0.0140373598807593,0.1144367405780188,0.03010510064723,-0.0803953264716992,1.0572684021082656e-05,-0.0245243301792319,-0.0395005014396169,4.632594450706571,0.0469803216255489,-0.0078258852938505,-0.0765091345759523,-0.0094220946317697,0.0165677885009706,0.6625082271678527,0.0548098434004473,0.0468384074941452,0.0875912408759123,0.0902439024390244,0.0542452830188677,0.0044943820224718,0.0567375886524821,0.146153846153846,0.1446862996158771,0.152061855670103,0.1701570680628272,0.1825396825396825,0.146153846153846,0.0067567567567565,-0.0088691796008869,0.0182232346241457,0.0217142857142855,-0.0397422126745435,0.0468384074941452,-0.1337209302325582,-0.1613508442776736,-0.137065637065637,-0.1605633802816902,-0.1485714285714285,-0.1278048780487805,-0.1566037735849056,-0.1605633802816902,-0.0314192849404117,-0.0143329658213893,-0.1252446183953034,-0.1218074656188605,-0.1566037735849056,-0.1675977653631285,-0.1353965183752418,-0.1015075376884422,-0.1104477611940299,-0.1104477611940299,-0.1209439528023599,-0.0951417004048584,-0.0687499999999999,0.037122969837587,-0.1060000000000001,-0.096969696969697,-0.0479233226837061,-0.0858895705521471,-0.1542100283822138,-0.2666119770303528,-0.3180778032036613,-0.3298350824587707
DOQX_41-L^J16,16.0,0.0016574585635358,0.0582827725684868,0.142316079421554,1.255716540004394,0.006883851143807,-0.0154567936469242,0.2145522388059701,0.0919540229885057,-0.0570429662342436,4.470591489884743e-07,-0.0114180478821363,-0.0175199089874857,0.9526818939372752,0.2816374476822239,-0.0100979840583293,-0.0142727504497227,-0.0212428596078054,0.0073781291172595,0.6023051973961681,-0.0037453183520598,0.1410256410256409,0.0113636363636362,0.0308880308880308,0.2027027027027026,0.0190839694656488,0.1710526315789473,0.3417085427135677,0.3349999999999999,0.3217821782178218,0.608433734939759,0.756578947368421,0.5523255813953489,0.4052631578947367,0.2027027027027026,0.5705882352941176,0.880281690140845,0.390625,0.4052631578947367,0.0766129032258065,-0.1603773584905661,-0.1603773584905661,-0.25,-0.097972972972973,-0.021978021978022,-0.1603773584905661,-0.0531914893617021,0.2961165048543688,0.5257142857142856,0.04296875,0.04296875,0.0113636363636362,-0.2100591715976331,-0.2744565217391305,-0.1414790996784566,-0.288,-0.2936507936507936,-0.3917995444191343,-0.3455882352941176,-0.3455882352941176,-0.4118942731277533,-0.5037174721189591,-0.480544747081712,-0.4528688524590164,-0.4245689655172413,-0.358173076923077,-0.3790697674418605,-0.3819444444444445,-0.4494845360824742
DOS_59-L,10.0,0.0034872908603297,0.0135375768750157,0.2051329197906359,1.2952184367189217,-0.0002809762089446,0.0237661304969077,0.1109986832921039,-0.0161464080560734,-0.1239107790702612,0.0129034957170118,-0.0680474349091973,0.0146360798766117,95.77989703710934,-0.0630933216875989,-0.0726001884326149,0.14411278501892,0.1684379896959148,0.1701883803777364,0.8758563108669708,0.0328638497652582,-0.0596026490066226,0.0339805825242718,0.0240384615384614,0.009478672985782,-0.0161662817551964,0.0191387559808613,0.0339805825242718,-0.006993006993007,0.0784810126582278,0.0240384615384614,0.0441176470588233,0.0812182741116751,-0.0023419203747072,0.0339805825242718,0.0191387559808613,-0.0229357798165138,-0.1462925851703407,-0.0993657505285413,-0.2392857142857143,-0.2717948717948718,-0.2629757785467128,-0.3184,-0.2779661016949153,-0.2310469314079423,-0.202247191011236,-0.1744186046511628,-0.2365591397849462,-0.1931818181818182,-0.2692967409948542,-0.2730375426621161,-0.2565445026178011,-0.3259493670886076,-0.3184,-0.2604166666666666,-0.2655172413793103,-0.2642487046632125,-0.2111111111111112,-0.2240437158469945,-0.2864321608040201,-0.2958677685950414,-0.3405572755417957,-0.2565445026178011,-0.3425925925925926,-0.2993421052631579,-0.2310469314079423,-0.2351885098743268,-0.1252566735112936,-0.2197802197802197
