firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCPS_48-L^C06,0.0005917823873317,-0.0005917823873317,2.0,-0.0304053375133136,9.293148488552756,0.9973353635325466,-0.0898642177024057,6.72582124949161e-05,-0.0186893350214022,5.23000249311904,-0.0811395744889081,-0.067577874868228,0.1845753158819957,0.218191463115607,-0.123310591362467,-0.0156926406926405,0.6454764623778708,6.4560953723881545,0.1000589738549242,0.6139392896918854,-0.0157894736842104,0.0070671378091873,0.20507399577167,0.1287128712871288,0.1491935483870967,0.2638580931263858,0.2780269058295965,0.1176470588235294,-0.0625,-0.0701468189233278,-0.0404040404040404,0.0674157303370788,0.0251798561151079,0.0035211267605634,-0.0256410256410255,-0.042016806722689,0.051660516605166,0.0594795539033456,-0.1023622047244093,-0.1149068322981367,-0.1271056661562021,-0.0452261306532663,-0.0562913907284767,-0.1023622047244093,-0.0894568690095846,-0.110764430577223,-0.0578512396694214,0.1400000000000001,0.0940499040307101,0.0477941176470588,0.0714285714285714,0.0919540229885058,0.0458715596330274,0.0401459854014598,0.0363636363636363,0.0458715596330274,0.0344827586206897,0.0982658959537572,0.1003861003861004,0.2076271186440679,0.2555066079295154,0.1491935483870967,-0.1810344827586206,-0.1363636363636362,-0.1517857142857142,-0.1857142857142857,-0.1310975609756096,-0.0371621621621621,-0.032258064516129
BCQE_67-L^A14,0.1029886787719132,0.1029886787719132,3.0,0.3908675114343555,7.85279048507566,2.1162420382165603,0.0198155107618722,5.812733078709658e-06,0.1567818849816301,1.7099910227595794,0.0404788307322985,0.1075842961869277,-0.0295386218957551,-0.2843280734742489,0.0788399883415912,1.8428731762065085,1.234531392174704,3.4969296173830893,0.0788399883415912,1.1463679187810838,-0.0066006600660065,0.0341296928327643,0.4326241134751771,0.2651356993736951,0.4125874125874125,0.565891472868217,0.3679458239277653,0.1542857142857141,-0.1204644412191582,-0.1452750352609308,-0.1440677966101695,-0.0604651162790698,-0.066255778120185,0.01,-0.0516431924882628,-0.0887218045112783,-0.0604651162790698,-0.0900900900900901,-0.185483870967742,-0.2386934673366835,-0.2160413971539457,-0.1709986320109439,-0.1721311475409837,-0.1191860465116279,-0.0941704035874441,-0.1428571428571429,-0.0982142857142857,0.074468085106383,0.1499051233396584,0.0763765541740675,0.158699808795411,0.160919540229885,0.074468085106383,0.160919540229885,0.2071713147410359,0.2469135802469133,0.2731092436974789,0.2392638036809815,0.2838983050847457,0.3995381062355656,0.6467391304347825,0.4780487804878048,-0.0456692913385826,-0.0845921450151058,-0.1618257261410789,-0.1698630136986302,-0.2527743526510481,-0.2005277044854881,-0.1721311475409837
BCUB_73-L^L00,0.0266199091416274,0.0266199091416274,2.0,-0.0732493857493858,-8.21880022978342,1.7829289428076256,0.13944878650761,2.117342966984185e-06,-0.0175061425061425,1.6957691658030596,0.0707091071131202,0.0763616199055356,0.059725968281368,0.0875177777708142,-0.0359262056316754,0.1908571428571425,1.2422010398613517,5.287573964497041,-0.0359262056316754,0.7174031568727474,-0.0597014925373134,0.0677290836653388,0.4255319148936172,0.3267326732673268,0.3267326732673268,0.3267326732673268,0.3814432989690723,0.1964285714285714,0.0551181102362206,0.0634920634920634,0.0938775510204081,0.2072072072072071,0.2017937219730943,0.2407407407407407,0.2641509433962263,0.2582159624413147,0.2884615384615385,0.2701421800947869,0.1754385964912281,0.130801687763713,0.1355932203389831,0.1964285714285714,0.2293577981651375,0.2017937219730943,0.1964285714285714,0.2181818181818182,0.2641509433962263,0.4486486486486487,0.50561797752809,0.4105263157894738,0.5314285714285716,0.5857988165680474,0.50561797752809,0.5764705882352943,0.7070063694267517,0.675,0.654320987654321,0.675,0.5857988165680474,0.8611111111111114,1.126984126984127,1.0,0.1551724137931036,0.2350230414746545,0.3958333333333335,0.4806629834254143,0.5402298850574714,0.5952380952380953,0.6341463414634148
BCYN_75-L^D01,0.0197418375094912,0.0197418375094912,2.0,-0.1886948150185669,-4.281837139820763,2.4763406940063093,-0.0161353797717434,3.965091690845381e-05,-0.0601017741713656,11.368403104278237,-0.0960227436165417,-0.1836653085372146,-0.113160557298323,0.0607195707504123,-0.1997102649006622,0.2564102564102564,1.6550998948475288,6.61025641025641,-0.1997102649006622,0.9232414552006404,-0.0302375809935204,0.0498866213151927,0.1932989690721649,0.2412868632707774,0.2684931506849315,0.3820895522388059,0.3862275449101797,0.1841432225063937,0.0065217391304348,-0.0106837606837606,-0.0273109243697479,0.0767441860465116,0.0546697038724373,0.1076555023923444,0.1023809523809522,-0.0354166666666666,0.0220750551876378,0.0868544600938967,0.0357941834451902,-0.0190677966101694,0.0594965675057208,0.1546134663341647,0.1432098765432099,0.0792540792540792,0.0919811320754715,0.1023809523809522,0.1265206812652066,0.3657817109144541,0.307909604519774,0.300561797752809,0.2969187675070028,0.3779761904761904,0.300561797752809,0.3498542274052476,0.3657817109144541,0.5230263157894737,0.6245614035087719,0.602076124567474,0.6245614035087719,0.6245614035087719,0.721189591078067,0.7807692307692307,0.0381165919282511,0.1265206812652066,-0.0169851380042462,0.3903903903903902,0.4468749999999999,0.4698412698412699,0.7807692307692307
BCZB_W7-L^G07,0.02279194370029,0.02279194370029,3.0,0.147460355311792,-0.0893589064245096,0.4312298866657338,0.1898256848096762,0.0001618728041489,0.188565637295815,12.369683308241708,-0.026944475658148,-0.1684157083700667,-0.0421897104626575,-0.0669229376764293,-0.0060227990602806,0.2311373873873871,0.1788862459773331,74.34157944814463,0.1273952441417523,0.7130096509973937,0.1102564102564103,0.0512129380053907,0.0773480662983425,0.1239193083573486,0.1641791044776119,0.1304347826086955,0.1711711711711712,0.1504424778761062,0.1538461538461539,0.1746987951807228,0.1746987951807228,0.3588850174216027,0.392857142857143,0.3175675675675675,0.2913907284768211,0.2871287128712871,0.2956810631229236,0.3588850174216027,0.2703583061889252,0.1890243902439023,0.2380952380952381,0.392857142857143,0.4391143911439115,0.4181818181818182,0.5354330708661417,0.5853658536585367,0.4661654135338344,0.7333333333333334,0.7333333333333334,0.6455696202531644,0.7889908256880733,0.6738197424892702,0.5918367346938773,0.5057915057915059,0.5853658536585367,0.4885496183206106,0.5,0.56,0.5116279069767442,0.5918367346938773,0.6455696202531644,0.4885496183206106,0.2225705329153604,0.3494809688581313,0.2111801242236024,0.1999999999999999,0.2662337662337661,0.3541666666666667,0.4130434782608696
BCZR_85-L^G00,0.0610962783380313,0.0610962783380313,2.0,0.0648903581781715,3.2355134032536816,1.231875650366694,0.0814313953367715,1.1519258230018077e-05,0.0749171748503869,6.17132964179095,-0.0072519677304323,0.0050488002012467,0.0552793330106033,-3.291672532103896,0.0067169034212263,1.1435366639065223,0.8785347160595938,3.402757733473516,0.0560412222790811,1.12226634277319,0.0467289719626167,0.0,0.1530172413793102,0.2441860465116279,0.150537634408602,0.3717948717948718,0.5285714285714285,0.2514619883040934,0.0753768844221105,0.0594059405940594,0.0094339622641508,0.1567567567567567,0.1145833333333332,-0.0228310502283105,-0.0183486238532111,-0.1229508196721311,-0.1229508196721311,-0.044642857142857,-0.0572687224669603,-0.0932203389830509,-0.0064995357474466,-0.0138248847926267,-0.1705426356589148,-0.0272727272727273,0.082995951417004,0.2313003452243958,0.2441860465116279,0.5285714285714285,0.628614916286149,0.4819944598337951,0.4498644986449864,0.4577656675749317,0.3048780487804878,0.255868544600939,0.3291925465838508,0.351010101010101,1.0342205323193916,0.8971631205673758,1.0112781954887216,0.9279279279279278,0.9279279279279278,1.0,0.2470862470862469,0.3860103626943005,0.5689149560117301,0.6017964071856288,0.7483660130718952,0.8771929824561402,0.8771929824561402
BDAJ_H9-L,0.0519866603144354,0.0519866603144354,31.0,0.6745667686034659,7.461503041391496,1.3321178529754958,0.5194745963696069,4.712271963493593e-06,0.5347604485219163,4.620686287319215,-0.1342685639469731,-0.0100021274263944,0.0690048989844912,-0.1524568705631971,0.068473900408533,0.6892369883779685,1.092619603267211,7.202052944354403,0.2196706312900273,0.8622989117240693,-0.0272277227722772,-0.0024691358024691,0.188235294117647,0.1710144927536232,0.1847507331378299,0.3074433656957929,0.2948717948717949,0.1952662721893492,-0.0311750599520383,-0.1583333333333333,-0.0900900900900901,-0.0194174757281553,-0.0426540284360188,-0.0380952380952381,-0.0941704035874438,-0.1198257080610021,-0.145877378435518,-0.0982142857142858,-0.1919999999999999,-0.1984126984126983,-0.2245681381957773,-0.2476722532588454,-0.1984126984126983,-0.218568665377176,-0.1618257261410789,-0.1494736842105263,-0.0880361173814897,0.0253807106598984,0.1038251366120217,0.0125313283208019,0.0802139037433153,0.1542857142857143,0.0520833333333334,0.0279898218829515,0.0520833333333334,0.0332480818414322,0.094850948509485,0.1988130563798218,0.2354740061162079,0.3694915254237287,0.4798534798534799,0.4962962962962962,0.0603674540682415,0.094850948509485,0.0279898218829515,-0.0170316301703163,0.0439276485788113,0.0575916230366493,0.1412429378531072
BDBL_73-L^I97,0.1364757566482418,0.1364757566482418,3.0,0.0895786305492851,7.926000712549235,0.9490399884509888,0.0618639961234048,3.552534090557838e-05,0.0342738901429647,4.680344716214471,0.0109704286382467,0.0620401736834158,0.0083137056454846,-3.91485668146952,-0.0715553554521441,2.2790138304269387,0.6995091670275732,5.702290076335879,-0.0148566814695195,0.7260416275857055,-0.0025125628140703,0.0101522842639594,0.1024930747922439,0.0585106382978724,0.0785907859078591,0.1951951951951951,0.2134146341463414,0.1502890173410405,-0.0124069478908189,-0.0808314087759815,-0.0455635491606714,0.0964187327823691,0.0815217391304348,0.052910052910053,-0.0871559633027523,-0.0787037037037037,-0.0635294117647058,-0.0339805825242718,-0.1036036036036036,-0.1776859504132231,-0.131004366812227,-0.0546318289786222,0.0310880829015545,0.0418848167539267,0.0337662337662336,0.0050505050505049,-0.0221130221130222,0.1469740634005762,0.1211267605633803,0.0670241286863271,0.1242937853107344,0.1502890173410405,0.0815217391304348,0.0815217391304348,0.1242937853107344,0.133903133903134,0.2360248447204969,0.2321981424148607,0.2634920634920634,0.3445945945945945,0.3400673400673399,0.5133079847908746,-0.0099502487562188,0.0815217391304348,0.0101522842639594,-0.0568720379146918,-0.0124069478908189,0.0473684210526317,0.1242937853107344
BDFF_05-L^C99,0.0015729089563286,0.0015729089563286,3.0,-0.0662879635013641,12.243458895926038,1.7927734375,-0.0361741719389653,1.2403310399339949e-05,-0.0497383369861788,2.8617529852534243,0.115017625762195,0.0861253004807693,0.0981593001577514,0.0846103368403669,-0.1244005530195828,0.0297202797202795,1.107421875,7.26747311827957,0.0338926334910847,0.4321962275794388,0.0227272727272727,-0.0329670329670328,0.0538922155688623,0.0352941176470589,0.0352941176470589,0.0476190476190476,0.0602409638554217,-0.0222222222222221,-0.0736842105263156,-0.0833333333333332,-0.1199999999999998,-0.0112359550561796,-0.0382513661202185,-0.1372549019607841,-0.1199999999999998,-0.1926605504587155,-0.1737089201877933,-0.2212389380530973,-0.2478632478632477,-0.3383458646616541,-0.3256704980842911,-0.2413793103448275,-0.2413793103448275,-0.2874493927125505,-0.2874493927125505,-0.2605042016806722,-0.2959999999999999,-0.2142857142857142,-0.2542372881355932,-0.3282442748091602,-0.3015873015873015,-0.3125,-0.3333333333333332,-0.2727272727272726,-0.2903225806451612,-0.3432835820895522,-0.2903225806451612,-0.323076923076923,-0.3204633204633204,-0.3178294573643411,-0.3015873015873015,-0.3333333333333332,-0.4985754985754985,-0.4617737003058104,-0.4853801169590643,-0.4430379746835443,-0.4430379746835443,-0.3846153846153846,-0.3015873015873015
BDLO_40-L^L93,0.0190013752841786,0.0190013752841786,3.0,0.1020058997050148,-4.54701158890516,0.8864659051574941,0.0153283810871359,1.1250064129541464e-05,0.0814749262536874,4.730227422265395,-0.0113531990644734,0.0331004236681707,-0.0361927235161273,0.0441894725719868,0.0633251851158038,0.3151769087523282,0.6883004499826931,35.88501742160279,0.005663509422908,0.5130404843661148,0.0375939849624058,-0.0028116213683223,0.0802030456852793,0.1071800208116546,0.0868232890704803,0.1416309012875536,0.1888268156424581,0.124735729386892,0.0400782013685239,0.0846075433231396,0.1025906735751296,0.3217391304347825,0.269689737470167,0.2636579572446555,0.2009029345372461,0.2372093023255814,0.2666666666666666,0.3434343434343434,0.307125307125307,0.2187857961053838,0.3250311332503115,0.4018445322793149,0.3818181818181818,0.303921568627451,0.4148936170212767,0.4018445322793149,0.4224598930481282,0.6121212121212123,0.6862123613312205,0.6072507552870092,0.6419753086419753,0.7792642140468227,0.5716395864106354,0.5975975975975976,0.6677115987460815,0.5601173020527859,0.602409638554217,0.6729559748427674,0.6573208722741435,0.6862123613312205,0.7792642140468227,0.6862123613312205,0.4757281553398058,0.4262734584450403,0.3468354430379747,0.3400503778337531,0.40554821664465,0.3981603153745072,0.602409638554217
