firms,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCZB_W7-L^G07,11.0,0.1014905743095133,0.0792878029960562,0.7913827214772478,0.0605398658136994,0.1293774319066148,-0.0085532491916056,0.000340106094769,0.0779263480929416,0.3652969961721858,0.1149022072642494,0.0762057885084607,0.1563543812078368,-0.0012791571912563,-0.0510868182929811,0.6060672675313256,98.40119760479044,0.1333103448275862,-0.1382113821138211,0.152224824355972,0.0468085106382978,0.1310344827586207,0.090909090909091,0.1181818181818181,0.1912832929782082,0.0061349693251533,-0.1070780399274047,-0.1338028169014083,-0.1986970684039087,-0.2419106317411402,-0.1921182266009852,-0.1921182266009852,-0.2102728731942216,-0.1307420494699647,-0.0989010989010988,-0.188118811881188,-0.0769230769230769,-0.1214285714285713,-0.1546391752577319,-0.1338028169014083,-0.136842105263158,-0.0628571428571428,-0.0060606060606061,0.0102669404517452,0.1686460807600949,0.2392947103274558,0.2913385826771653,0.2779220779220779,0.3977272727272727,0.3297297297297297,0.1106094808126412,0.152224824355972,0.1855421686746987,0.1549295774647887,0.1106094808126412,0.1258581235697939,0.1336405529953916,0.0933333333333332,0.1742243436754176,0.1658767772511848,0.1468531468531468,0.1006711409395972,0.0957683741648105,0.1156462585034012,0.0672451193058567,-0.0100603621730381,-0.0855018587360594
BCZR_85-L^G00,10.0,-0.0678061981638556,7.182648790894866,1.9407717618905167,0.1717734447539461,0.1335012594458438,-0.0072675766666504,1.3962235389883158e-06,-0.0201080677541709,-0.1535301719208747,-0.0146905009327838,0.0180849076271542,0.0101535942903777,0.1071352489644004,-0.0111152174030838,1.5605743344301524,3.207127627170271,-0.0799658165663823,0.1432432432432433,-0.026315789473684,-0.0463917525773195,-0.0414507772020724,-0.1375291375291375,-0.0864197530864196,-0.0703517587939698,-0.0703517587939698,0.0662824207492795,0.2171052631578947,0.3028169014084507,0.1246200607902736,0.1783439490445859,-0.0749999999999999,0.0914454277286136,-0.0288713910761154,0.1144578313253013,0.0882352941176471,0.267123287671233,0.3962264150943397,0.3962264150943397,0.7050691244239633,0.6666666666666665,0.4566929133858268,0.5948275862068968,0.7050691244239633,0.5289256198347108,0.5811965811965814,0.5677966101694918,0.2847222222222223,0.2802768166089966,0.380597014925373,0.434108527131783,0.6444444444444446,0.3454545454545454,0.2171052631578947,0.2585034013605443,0.2714776632302405,0.2131147540983609,0.15625,0.0882352941176471,0.1212121212121213,0.2131147540983609,0.2211221122112212,0.2982456140350877,0.4624505928853757,0.4624505928853757,0.3653136531365315,0.3602941176470589
BDAJ_H9-L,4.0,-0.0566900335263639,-4.21082468905762,1.3006230529595015,0.0726495726495726,-0.1371350984385607,-0.034504391467997,5.329043772596401e-06,0.0704053642182261,0.1322209442878764,-0.3229175015896934,0.0915012406947891,-0.323140303374385,0.303615805168986,0.3703606305247428,1.1931464174454829,4.081349206349207,0.022365805168986,-0.1772853185595567,-0.0997506234413965,0.0403458213256482,0.0873493975903614,0.011204481792717,0.1570512820512819,0.0939393939393939,0.2711267605633802,0.12111801242236,0.1460317460317459,-0.0082417582417583,0.1875,-0.0499999999999999,-0.2083333333333332,-0.1995565410199556,-0.278,-0.3436363636363636,-0.3610619469026549,-0.2269807280513919,-0.1643518518518519,-0.2302771855010662,-0.2479166666666666,-0.2203023758099351,-0.2823061630218688,-0.264765784114053,-0.278,-0.3044315992292872,-0.3912310286677909,-0.3902027027027027,-0.379725085910653,-0.3818493150684932,-0.3973288814691152,-0.4013266998341626,-0.3870967741935484,-0.3677758318739055,-0.3902027027027027,-0.4359375000000001,-0.4587706146926537,-0.4805755395683453,-0.4835479256080115,-0.5167336010709505,-0.4760522496371553,-0.467551622418879,-0.447166921898928,-0.4403100775193799,-0.3677758318739055,-0.378657487091222,-0.3850085178875639,-0.413961038961039
BDRV_05-L^D00,31.0,0.1101549053356282,-1.6525551108946213,0.7792567942318358,0.0409043838453572,0.3028865164096481,0.1030451332245564,2.7655739302688227e-05,0.1434308663224326,0.260262490911481,0.1102734697185684,-0.1935046585955874,0.125372700979352,0.090235855678787,0.1255841658571297,0.6744315030504714,8.808270676691729,0.0167064439140811,-0.1212604706820901,-0.0776306107431935,-0.0933092224231464,-0.0994971264367815,-0.1367079889807162,-0.0129921259842519,-0.0102645084879589,-0.0305491105955142,-0.0361399461745483,0.0411129568106312,0.187588820464235,0.2623363544813697,0.0622881355932203,-0.145535105657805,-0.2667446621819245,-0.2361365021328458,-0.2569650266745703,-0.2697349257209437,-0.1620989304812834,-0.2021005728835136,-0.2026081424936386,-0.1283031988873435,-0.1001435750179468,-0.0985257101761956,-0.0969020172910662,-0.097552195824334,0.0108870967741936,-0.0176332288401254,-0.0596399099774943,-0.0714814814814814,-0.1087806612157837,-0.1156966490299824,-0.0826930113428465,-0.0514566780174043,-0.0423987776928953,-0.0383582662063675,-0.0826930113428465,-0.0560993975903614,-0.0786475560455715,-0.0610486891385767,-0.0383582662063675,-0.0043685464654487,-0.0129921259842519,0.0162140251317388,0.0476389469285416,0.102462620932278,0.1359311282283644,0.1714953271028039,0.1606481481481481
BKEO_50-L^A00,10.0,0.0648923444976077,-2.626073430341261,1.3726872246696036,0.1589403973509933,0.0930693069306931,0.0483707458363497,1.3009854784247205e-07,0.0236244019138756,-0.6334899778781579,0.0776404293277752,-0.0928981742343859,0.1463652353520196,0.0471902886084089,-0.1744339775364051,1.0449339207048458,3.4010582010582007,-0.0956668542487338,0.090909090909091,0.0083333333333333,0.1634615384615383,0.1203703703703702,0.0431034482758621,-0.0081967213114754,0.1203703703703702,0.1203703703703702,0.141509433962264,0.141509433962264,0.0431034482758621,0.3296703296703296,0.2604166666666667,-0.047244094488189,-0.2965116279069767,-0.3125,-0.3163841807909605,-0.2710843373493976,-0.2292993630573249,-0.2621951219512195,-0.2530864197530865,-0.400990099009901,-0.412621359223301,-0.4182692307692308,-0.4474885844748858,-0.4182692307692308,-0.5328185328185329,-0.564748201438849,-0.5966666666666667,-0.6019736842105263,-0.6146496815286624,-0.5769230769230769,-0.52734375,-0.5346153846153847,-0.5416666666666667,-0.52734375,-0.5179282868525896,-0.5061224489795919,-0.516,-0.4872881355932204,-0.5140562248995985,-0.5020576131687243,-0.5020576131687243,-0.4669603524229074,-0.5451127819548873,-0.56,-0.5567765567765568,-0.5399239543726235,-0.5399239543726235
BKLI_06-L^K01,4.0,0.1036351598946867,-0.3463715229793301,0.9309490633224956,0.2246753246753246,0.4393700787401575,0.0230844110693921,9.634346212332645e-08,0.1063295816717732,1.305180695070703,-0.0917057392293934,0.0107649667405765,-0.0948557277416691,0.0483369876226306,0.0659173961645801,0.7503173865923517,5.971328641133037,0.1081062673028921,-0.0230414746543777,0.1923076923076923,-0.0355555555555555,-0.0726495726495726,0.1421052631578947,-0.064655172413793,-0.0398230088495574,-0.0843881856540085,-0.0805084745762712,0.0742574257425743,0.1302083333333332,0.0849999999999999,0.1071428571428572,-0.0686695278969957,-0.1354581673306772,-0.1354581673306772,-0.1106557377049179,-0.0045871559633028,0.0742574257425743,0.1793478260869565,0.1071428571428572,0.2191011235955056,0.095959595959596,0.1421052631578947,0.3231707317073171,0.3562499999999999,0.4370860927152318,0.3734177215189873,0.2055555555555555,0.2329545454545454,0.1071428571428572,0.1421052631578947,0.4090909090909089,0.3231707317073171,0.6564885496183206,0.6692307692307691,0.4863013698630136,0.55,0.3999999999999999,0.4965517241379311,0.6692307692307691,0.6692307692307691,0.24,0.3999999999999999,0.3151515151515152,0.3562499999999999,0.3999999999999999,0.1729729729729729,0.276470588235294
BPVK_29-L,7.0,0.0798403193612774,-0.3100331763083444,1.3424862705941087,0.1122774988589685,0.1638888888888889,0.0631477927063305,3.823700799466163e-05,0.0992015968063872,-0.0605783384018102,-0.1242815398750613,0.0141361123789239,-0.1734829616477538,-0.0353144160421788,-0.0453334093945055,0.944083874188717,4.099702380952381,0.0608394301116673,0.0390143737166324,0.0482135170038744,-0.0133711507293354,-0.0024580090126996,0.0008220304151254,-0.198221929535726,-0.0379296720663768,-0.1241007194244604,-0.0695452808559419,0.0107928601079285,0.0708003518029904,0.2193289934902356,0.0983310780333783,0.0651793525809274,-0.0602084137398687,-0.043222003929273,-0.0594824256469679,-0.0748480243161093,-0.0958039361307091,-0.0931098696461825,0.1394478240524099,0.2487179487179487,0.2849604221635884,0.185491723466407,0.251284686536485,0.2060425953442297,0.2030632411067194,0.3276990185387132,0.3119612068965518,0.3930205949656751,0.3262527233115468,0.3618568232662194,0.4775485436893205,0.4920343137254903,0.4739709443099276,0.5180798004987532,0.5770725388601037,0.7172073342736249,0.6909722222222223,0.7878120411160061,0.7683369644153959,0.7543227665706052,0.9218626677190214,0.908307210031348,0.9542536115569824,0.8545316070068545,1.072340425531915,1.072340425531915,1.1702317290552586
BUBP_92-L^K18,3.0,0.3074380165289257,-10.131543721465157,1.3211088154269972,0.1484018264840182,1.0795341098169715,-0.3935734752353632,3.006337067679525e-06,0.1604486422668241,-0.1325434343958956,0.0956306033369253,0.5586634949279523,0.0736816817158322,-0.1871176061775778,0.1451848437302517,0.8238636363636364,14.0582347588717,0.0773307300746113,-0.0219966159052453,-0.005050505050505,-0.0033726812816188,-0.005050505050505,0.0765027322404372,0.1129943502824859,0.0350262697022767,0.2601279317697227,0.2932166301969365,0.1939393939393938,0.1939393939393938,0.1987829614604463,0.2682403433476394,0.3555045871559632,0.3617511520737329,0.3808411214953271,0.3808411214953271,0.3075221238938055,0.4275362318840581,0.7280701754385965,0.2960526315789475,0.3221476510067116,0.3938679245283019,0.2682403433476394,0.3133333333333334,0.2819956616052059,0.3776223776223777,0.0478723404255319,0.0368421052631577,-0.037459283387622,-0.034313725490196,-0.0295566502463053,0.132183908045977,0.1633858267716534,0.0386643233743408,-0.0033726812816188,0.0189655172413794,0.1915322580645162,0.3401360544217686,0.3251121076233183,0.2312500000000001,0.3104212860310422,0.4962025316455696,0.407142857142857,0.452088452088452,0.3808411214953271,0.5760000000000001,0.4924242424242424,0.7180232558139537
BUNQ_03-L^K12,10.0,-0.1176945920284438,3.022259173114367,2.334881868861163,0.1756740845402095,0.0553485896753591,-0.043509058126556,5.729867934039515e-09,-0.096482899335367,1.4867318940283951,-0.1308272354512284,0.1972946306409139,-0.0966737899574222,0.0817122908057593,0.0587777495889339,0.4851340589328379,10.46060794044665,-0.0579345791781892,-0.0416666666666666,-0.0769230769230769,-0.0769230769230769,-0.1111111111111111,-0.0769230769230769,-0.04,0.0,-0.0769230769230769,-0.1111111111111111,0.0434782608695651,0.0,0.0909090909090908,0.1999999999999999,0.1999999999999999,0.0,0.5,0.3333333333333332,0.3333333333333332,0.4117647058823528,0.3333333333333332,0.263157894736842,0.1999999999999999,0.3333333333333332,0.714285714285714,0.5,0.4117647058823528,0.5,-0.0769230769230769,-0.2258064516129032,-0.25,-0.3846153846153847,-0.4146341463414634,-0.3846153846153847,-0.4,-0.4782608695652174,-0.4285714285714286,-0.4,-0.4,-0.4146341463414634,-0.368421052631579,-0.4,-0.3846153846153847,-0.3846153846153847,-0.4545454545454546,-0.4666666666666667,-0.368421052631579,-0.4146341463414634,-0.4418604651162791,-0.5
BWQW_65-L^I10,19.0,0.0438162319944158,-0.21044771949627,0.9632563035741138,0.131317655841732,-1.377821393523062,-0.0204914851669572,3.597720082217712e-05,0.0799543118218162,0.6598592314938655,-0.1639201740291621,0.0088401231477518,-0.159795592198418,0.0556388663607687,0.0760003563600966,0.6685046869517268,6.2901023890784975,0.0588806339772164,-0.0557620817843865,-0.0182481751824818,-0.0392857142857142,0.1545064377682403,0.0189393939393938,0.1695652173913044,0.1902654867256639,0.1446808510638297,-0.0528169014084506,0.0189393939393938,-0.0146520146520147,0.0074906367041198,0.0674603174603174,-0.135048231511254,-0.1773700305810397,-0.2422535211267605,-0.2357954545454545,-0.2690217391304348,-0.2379603399433427,-0.1848484848484848,-0.0756013745704468,-0.1180327868852458,-0.1033333333333333,-0.2247838616714698,-0.0850340136054421,-0.1266233766233766,0.0189393939393938,0.0112781954887217,0.0,0.0150943396226415,-0.0528169014084506,-0.0594405594405593,0.0037313432835819,0.1024590163934426,0.0466926070038911,-0.0392857142857142,0.0189393939393938,0.0674603174603174,0.0803212851405621,0.05078125,-0.0182481751824818,0.0549019607843137,0.0074906367041198,-0.0218181818181818,-0.0460992907801418,0.0150943396226415,0.0803212851405621,0.0674603174603174,0.0846774193548387
CWI_80-L,10.0,-0.8546405024772754,-2.572493181535857,1.1489615660062067,0.14501953125,-0.9890504704875962,1.084914336319357,6.384702876751308e-05,-0.0011508602192486,0.0156157494546888,0.3739388668643585,0.3822363689853555,0.1019360495701749,0.0024190970980711,0.5614085962783125,0.6321317736930054,8.911138923654569,-0.0012624491513536,-0.0265151515151516,-0.0130841121495326,-0.131578947368421,-0.1111111111111111,0.0114942528735633,0.03125,-0.089655172413793,-0.1442463533225283,0.0,-0.0222222222222222,0.0352941176470589,0.1655629139072847,-0.5517826825127334,-0.6106194690265487,-0.5668580803937653,-0.5234657039711191,-0.5368421052631579,-0.5625517812758907,-0.5852317360565593,-0.5352112676056338,-0.5234657039711191,-0.5178082191780822,-0.5032925682031986,-0.5238954012623985,-0.4908389585342333,-0.4756703078450843,-0.5164835164835164,-0.5147058823529411,-0.489855072463768,-0.4808259587020649,-0.5160403299725023,-0.4505723204994796,-0.4551083591331268,-0.4412698412698412,-0.3714285714285714,-0.388180764774044,-0.4013605442176871,-0.481335952848723,-0.4751491053677932,-0.4883720930232558,-0.4792899408284023,-0.4465408805031445,-0.5376532399299474,-0.5456110154905336,-0.5348017621145373,-0.5264573991031389,-0.4903474903474902,-0.5009451795841209,-0.4808259587020649
