firms,age,agr,chpmia,currat,egr,herf,invest,mve_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSDG_16-L^J21,3.0,0.1909316055659699,-49.17066157159911,0.3701374551776595,0.260408156015772,2.242908818150642e-06,0.2292699209331852,0.8895182808301371,0.1307096557109472,-0.0057329401470987,0.1652426215872082,-0.4940209527713929,0.0882728458111485,0.1495819654945616,246.838263229308,0.1726457138952739,0.7972014110374012,-0.03125,0.032258064516129,0.1034482758620691,0.1034482758620691,0.0666666666666666,0.0,0.1034482758620691,0.1428571428571428,0.28,0.1851851851851851,0.28,0.1428571428571428,0.1851851851851851,0.2307692307692308,0.28,0.1428571428571428,0.0666666666666666,0.1428571428571428,0.2307692307692308,0.28,0.3913043478260869,0.3913043478260869,0.3913043478260869,0.4545454545454546,0.7777777777777779,0.5999999999999999,0.523809523809524,0.523809523809524,0.523809523809524,0.523809523809524,0.4545454545454546,0.523809523809524,0.5999999999999999,0.5999999999999999,0.523809523809524,0.5999999999999999,0.523809523809524,0.523809523809524,0.523809523809524,0.2307692307692308,0.28,0.1034482758620691,0.2307692307692308,0.523809523809524,0.5999999999999999,0.5999999999999999,0.6842105263157894,0.7777777777777779,0.8823529411764706
FSDJ_J4-L,13.0,-0.0700353248348947,-55.78920995706613,1.2596621815058688,0.2134207870837538,3.0961113503539653e-05,-0.0750012798853221,2.346775170216625,0.2458228436373066,0.3130262207562609,0.1350609900396791,0.0771152067439913,0.909533352419124,0.1705352566449439,12.470479704797048,0.0058335069496115,0.7607879533383789,0.0687499999999998,0.0094637223974765,0.0666666666666666,0.1228070175438595,0.0596026490066226,-0.0532544378698224,-0.0830945558739255,-0.1256830601092896,0.0094637223974765,-0.0092879256965943,-0.1011235955056178,-0.1208791208791209,-0.044776119402985,0.0094637223974765,0.0491803278688525,0.0457516339869281,-0.021406727828746,-0.0332326283987914,0.0355987055016182,0.0355987055016182,0.167883211678832,0.1808118081180811,0.1851851851851851,0.1940298507462685,0.3445378151260505,0.3061224489795917,0.28,0.3617021276595744,0.3502109704641349,0.25,0.3114754098360657,0.4285714285714286,0.4159292035398232,0.4035087719298247,0.3445378151260505,0.3559322033898306,0.3617021276595744,0.6842105263157896,0.807909604519774,0.2030075187969924,0.3168724279835391,0.2549019607843139,0.3114754098360657,0.3389121338912133,0.4096916299559472,0.4678899082568808,0.3973799126637556,0.6666666666666667,0.951219512195122
FSDM_96-L^A97,2.0,0.2180020384405447,-13.884026435074055,1.023190593528241,0.1635475915834692,4.507385721667373e-06,0.2041387105655948,0.4675511274224141,-0.1043737977507038,-0.1102239604882017,-0.0057202337664613,0.1745629710182697,0.2439526124566194,0.0800541848598032,232.58585858585857,0.144471998310082,0.5669992447658071,-0.0941176470588235,0.0365853658536585,0.1333333333333333,0.1888111888111887,0.1486486486486486,0.0303030303030302,0.0429447852760735,0.0759493670886075,0.2592592592592591,0.1409395973154361,0.1038961038961039,-0.0058479532163743,-0.0502793296089385,-0.1005291005291004,0.0,-0.0229885057471264,-0.1326530612244898,-0.065934065934066,0.0240963855421687,0.0828025477707006,0.1805555555555555,0.1805555555555555,0.1643835616438356,0.1038961038961039,0.1888111888111887,0.1888111888111887,0.1971830985915492,0.2781954887218043,0.2499999999999997,0.317829457364341,0.5887850467289719,0.7346938775510203,0.6190476190476188,0.5454545454545452,0.5044247787610621,0.5454545454545452,0.5596330275229355,0.7894736842105263,0.6037735849056602,0.2318840579710146,0.1184210526315789,0.1111111111111111,0.2499999999999997,0.2686567164179103,0.1724137931034481,0.1888111888111887,0.2142857142857144,0.3076923076923077,0.3709677419354837
FSDN_02-L^D99,2.0,0.0541019585508,27.395159311237062,0.8542563471843979,0.0464841312415838,1.4407959208726793e-08,0.0608579522857942,0.4101568869328511,-0.2720704829710835,-0.3417119415630612,0.1281940366987258,0.1354073826492721,0.5819643327769481,0.0627795246835413,8.449582753824757,0.1887586218142092,0.7895427659780936,-0.0259067357512953,0.0376344086021505,0.0903954802259887,0.1768292682926828,0.1091954022988506,-0.0252525252525253,-0.0102564102564102,0.0842696629213481,0.2062499999999998,0.1156069364161849,0.0,-0.089622641509434,-0.1187214611872146,-0.1422222222222222,-0.1146788990825689,-0.1608695652173912,-0.1924686192468619,-0.1422222222222222,-0.089622641509434,-0.0445544554455445,-0.035,-0.0301507537688442,0.0265957446808511,0.1286549707602338,0.1626506024096385,0.1626506024096385,0.1696969696969696,0.269736842105263,0.3402777777777777,0.1556886227544911,0.4621212121212119,0.5950413223140496,0.6495726495726497,0.6218487394957983,0.663793103448276,0.663793103448276,0.7387387387387385,0.6355932203389831,0.4296296296296296,0.3591549295774647,0.4402985074626864,0.321917808219178,0.2781456953642383,0.3785714285714285,0.4961240310077519,0.5078125,0.5564516129032258,0.6495726495726497,0.7232142857142856
FSDP_14-L^D98,3.0,-0.0198741241217121,391.7895764377054,0.8223546740657007,0.0152716924247334,1.1561518362255936e-07,0.0637475542875869,0.1556141550909494,-0.0553835646880423,0.0006162775662315,0.1658211302684527,0.1103421952389009,0.2490323022642415,0.0923964488197606,233.35028248587568,0.1394119626807614,1.1360520675708203,0.0549450549450549,-0.021505376344086,0.0340909090909091,0.467741935483871,0.0459770114942528,-0.1078431372549019,-0.2086956521739129,-0.409090909090909,-0.2777777777777778,-0.4583333333333332,-0.4887640449438202,-0.4887640449438202,-0.4484848484848485,-0.4678362573099415,-0.4484848484848485,-0.5235602094240837,-0.5863636363636364,-0.5787037037037037,-0.5260416666666666,-0.4916201117318436,-0.4615384615384614,-0.43125,-0.5,-0.4518072289156626,-0.4013157894736842,-0.4550898203592813,-0.5806451612903225,-0.5357142857142857,-0.5472636815920398,-0.6345381526104418,-0.6566037735849056,-0.675,-0.6862068965517241,-0.64453125,-0.6566037735849056,-0.6714801444043321,-0.6726618705035972,-0.6472868217054264,-0.6795774647887324,-0.7259036144578312,-0.6818181818181818,-0.7064516129032258,-0.6925675675675675,-0.6872852233676976,-0.6604477611940298,-0.5991189427312775,-0.5973451327433628,-0.5666666666666667,-0.5472636815920398
FSDR_03-L^B98,2.0,0.0411968017329257,55.07298938244411,0.961864888848438,-0.0013367395437262,2.979539344031869e-08,0.0255956931702344,0.1132586190656368,-0.1107395742554206,-0.0768197634594428,0.1383807155001362,0.0214620068330892,0.6210607749891921,0.0837145083035721,4.432521562658549,0.1286617072356733,0.5788228752404619,-0.1392405063291139,0.0063694267515923,-0.0919540229885057,-0.1413043478260869,-0.1595744680851063,-0.1938775510204081,-0.1505376344086021,-0.1505376344086021,-0.1366120218579235,-0.1270718232044199,-0.1813471502590673,-0.2060301507537688,-0.2367149758454105,-0.2254901960784313,-0.2139303482587063,-0.2752293577981651,-0.278538812785388,-0.2651162790697674,-0.2476190476190476,-0.2616822429906542,-0.2752293577981651,-0.3008849557522123,-0.2651162790697674,-0.1938775510204081,-0.2511848341232227,-0.2818181818181818,-0.2476190476190476,-0.197969543147208,-0.202020202020202,-0.2099999999999999,-0.202020202020202,-0.1727748691099475,-0.1550802139037433,-0.1684210526315789,-0.1505376344086021,0.0533333333333334,0.0533333333333334,0.0128205128205127,-0.0246913580246913,-0.1770833333333332,-0.1938775510204081,-0.2099999999999999,-0.1855670103092782,-0.0760233918128654,-0.0481927710843372,-0.0705882352941176,-0.0705882352941176,-0.0538922155688621,-0.0246913580246913
FSDU_19-L^I02,4.0,0.1007135431013799,-7.029043596436653,0.3924330966294703,0.1334854691924884,2.309591774731013e-07,0.1135981943716289,0.0933499727457982,0.1028458158483291,0.3205541151701698,-0.167921641246221,-0.6971055612966379,0.1650402206060952,0.0300842941575428,27.266230733302194,-0.2348736257687045,0.4032974201590467,-0.14,-0.0196078431372549,0.1111111111111111,0.0638297872340425,0.0,-0.0384615384615385,-0.3421052631578947,-0.2857142857142857,-0.2647058823529412,-0.3670886075949368,-0.4047619047619047,-0.504950495049505,-0.5454545454545454,-0.4845360824742267,-0.5,-0.5098039215686274,-0.5726495726495726,-0.5901639344262295,-0.5798319327731092,-0.5412844036697249,-0.6621621621621622,-0.5726495726495726,-0.5833333333333333,-0.5454545454545454,-0.5535714285714286,-0.576271186440678,-0.5901639344262295,-0.6575342465753424,-0.6376811594202898,-0.6212121212121212,-0.6527777777777778,-0.6551724137931034,-0.6621621621621622,-0.6575342465753424,-0.6710526315789473,-0.6268656716417911,-0.6644295302013423,-0.6951219512195121,-0.7175141242937852,-0.7844827586206896,-0.771689497716895,-0.7899159663865546,-0.7933884297520661,-0.7584541062801933,-0.7175141242937852,-0.7076023391812866,-0.7093023255813953,-0.6855345911949686,-0.6598639455782314
FSDV_69-L^F19,4.0,0.058689782577803,-15.39116740701891,1.270923209663503,7.225955632625843e-05,2.683052103479101e-05,0.0736961773483018,3.137851989097185,-0.0295337889101187,-0.0548318853485113,-0.1257805919044451,0.6128256958974275,0.7765314926660914,0.065102445472571,23.654135338345863,-0.1282179178097375,0.8503209897708378,-0.104614904895541,0.0185802763220581,0.1764490095377842,0.0628003314001657,-0.0947071277346506,-0.182200688512049,-0.1635367762128325,-0.1304229934924078,-0.0350534075522791,-0.0943236373905676,-0.1010511562718989,-0.1269906084115966,-0.2490340709518791,-0.1515873015873015,-0.0327250791735787,-0.0735230391448794,-0.2098065787852655,-0.1633185494390816,-0.1206471072114065,-0.1010511562718989,-0.130187144019528,-0.1262770739681241,-0.1675535366645035,-0.1959383226776982,-0.1771648492623476,-0.2612301313061506,-0.2707220011370097,-0.1576044129235618,0.1288278775079196,0.1858014420410425,0.1519396551724137,0.2060925159834523,0.3503157894736841,0.414956982131039,0.2779438135086671,0.2928844990929249,0.3455003146633102,0.5624847746650428,0.4028871391076116,-0.0114056720098643,0.0971604515908313,0.0318532818532819,0.181650700073692,0.1368309110244594,0.2394202898550725,0.2897647295395134,0.2851132037667803,0.4613807245386192,0.4613807245386192
FSDW_08-L^B17,2.0,-0.0198382613090725,89.55712957380172,2.0953787599057008,0.042513863216266,4.064839812818789e-08,0.0250534151216486,0.179768246725566,-0.0678627166819554,-0.0878381143645236,0.0386078384103328,0.1147003013136267,1.1356548413667735,0.148345693097547,5.150018925852715,0.0108972030512167,0.8460425373904914,-0.0241935483870967,0.0247933884297519,0.0508474576271187,0.1376146788990824,0.0081300813008129,-0.0676691729323308,-0.0814814814814816,-0.03125,0.0420168067226891,-0.0606060606060606,-0.1142857142857142,-0.1621621621621621,-0.0814814814814816,-0.0676691729323308,-0.0814814814814816,-0.2484848484848484,-0.3333333333333333,-0.2994350282485876,-0.3149171270718232,-0.3224043715846995,-0.3575129533678756,-0.3921568627450981,-0.3608247422680412,-0.2790697674418604,-0.220125786163522,-0.2662721893491124,-0.2994350282485876,-0.2705882352941177,-0.2790697674418604,-0.2994350282485876,-0.2790697674418604,-0.2790697674418604,-0.2790697674418604,-0.2101910828025478,-0.2101910828025478,-0.2392638036809815,-0.2484848484848484,-0.1733333333333333,-0.220125786163522,-0.4833333333333333,-0.4789915966386554,-0.4854771784232365,-0.4439461883408071,-0.4585152838427947,-0.4678111587982833,-0.4585152838427947,-0.4488888888888889,-0.4205607476635514,-0.3541666666666666
FSDX_86-L,3.0,0.2776309466602595,262.27911031388254,1.2172137126185263,-0.5859822824387702,2.089304636347404e-06,-0.0723209995194617,0.1829963065364312,-0.3567645138074884,-0.1780006098251618,0.1956240232511116,-1.6659098059817086,1.0274252370532455,0.0279900744416873,1.4309698451507742,-0.0751158870627897,1.5730938310760498,0.25,-0.36,-0.4482758620689654,-0.4285714285714286,-0.5428571428571428,-0.6862745098039216,-0.6666666666666666,-0.7611940298507462,-0.746031746031746,-0.8222222222222222,-0.8476190476190476,-0.8279569892473119,-0.813953488372093,-0.8095238095238095,-0.84,-0.8699186991869918,-0.8840579710144927,-0.8888888888888888,-0.8840579710144927,-0.8865248226950354,-0.8881118881118881,-0.8926174496644296,-0.8918918918918919,-0.8896551724137931,-0.8865248226950354,-0.8823529411764706,-0.9106145251396648,-0.9036144578313252,-0.9203980099502488,-0.9330543933054394,-0.9365079365079364,-0.9405204460966544,-0.9391634980988594,-0.9386973180076628,-0.9430604982206404,-0.9400749063670412,-0.9448275862068966,-0.933609958506224,-0.9384615384615383,-0.9568733153638814,-0.950920245398773,-0.9522388059701492,-0.9520958083832336,-0.9513677811550152,-0.9548022598870056,-0.9504643962848296,-0.944636678200692,-0.9372549019607844,-0.9292035398230089
FSEA_02-L^C01,2.0,0.4954481373181358,244.310165184032,1.6277708071936428,-0.6419740366783433,1.2764773040571102e-06,0.2429147217258072,1.3126362923505428,0.1588921142464328,0.300173876922525,-0.1098208575069725,-0.1447631800242154,1.193224592220828,0.207477847417333,4.441423948220065,0.1360870724152032,0.7970692823010754,-0.0353356890459364,-0.0139372822299651,0.0520446096654274,0.1320000000000001,0.0639097744360901,-0.0503355704697986,-0.0721311475409834,-0.0070175438596491,0.1320000000000001,0.0520446096654274,0.071969696969697,0.0216606498194946,0.040441176470588,0.0968992248062015,0.1365461847389557,0.0179856115107914,-0.0274914089347079,-0.0781758957654722,0.040441176470588,0.0,-0.0104895104895104,0.0366300366300367,0.029090909090909,0.0926640926640927,0.2577777777777779,0.2863636363636364,0.1742738589211618,0.263392857142857,0.2805429864253395,0.123015873015873,0.1551020408163264,0.2304347826086958,0.1551020408163264,0.2198275862068965,0.263392857142857,0.2042553191489362,0.2577777777777779,0.3872549019607842,0.2690582959641256,-0.0104895104895104,0.145748987854251,0.040441176470588,0.1411290322580645,0.1411290322580645,0.1940928270042194,0.3101851851851851,0.3286384976525822,0.3605769230769231,0.5133689839572193
FSEC_87-L^I00,2.0,-0.0352621681973103,-62.03150898525064,1.4278240750220113,0.0339199827067534,6.028869471983265e-08,0.0265903863266231,0.1515855505444855,-0.0646097954143515,-0.0711776825516059,-0.0895330813890764,-0.069066880142949,1.134124367820799,0.0513625639681327,3.136388491629511,-0.1851764834444324,0.941042550156789,-0.0307692307692307,0.015625,0.0655737704918033,-0.0714285714285712,-0.1216216216216216,-0.4090909090909091,-0.4090909090909091,-0.4090909090909091,-0.4036697247706422,-0.4491525423728812,-0.4347826086956521,-0.4583333333333332,-0.4583333333333332,-0.4841269841269841,-0.48,-0.5149253731343284,-0.4247787610619468,-0.439655172413793,-0.3925233644859813,-0.4036697247706422,-0.3925233644859813,-0.4144144144144144,-0.4347826086956521,-0.4247787610619468,-0.4347826086956521,-0.4444444444444444,-0.4628099173553719,-0.4347826086956521,-0.3564356435643564,-0.375,-0.3010752688172043,-0.1772151898734177,-0.2073170731707316,-0.2352941176470587,-0.2777777777777778,-0.3085106382978723,-0.2352941176470587,-0.1975308641975308,-0.3298969072164948,-0.4247787610619468,-0.439655172413793,-0.4491525423728812,-0.4298245614035086,-0.3981481481481481,-0.2777777777777778,-0.2613636363636363,-0.2261904761904761,-0.2441860465116279,-0.2261904761904761
FSET_80-L,28.0,0.0277541290652138,532.8823221140245,2.8115079365079363,0.0051948051948051,9.113141045960808e-07,0.0476758045292014,0.2808655512093677,0.4533586697233044,0.2347563399316315,-0.0681671209673802,0.268369046199241,0.2619047619047617,0.0850385776585038,20.856115107913663,-0.0114236999147485,0.8757429575062547,-0.3709677419354839,-0.0461538461538462,0.0689655172413794,0.0689655172413794,-0.3473684210526315,-0.4363636363636364,-0.4789915966386554,-0.4205607476635514,-0.4311926605504588,-0.4311926605504588,-0.4464285714285715,-0.4464285714285715,-0.487603305785124,-0.4311926605504588,-0.4205607476635514,-0.4561403508771929,-0.4150943396226415,-0.4414414414414415,-0.4363636363636364,-0.4561403508771929,-0.5079365079365079,-0.4959349593495935,-0.4789915966386554,-0.4745762711864406,-0.4311926605504588,-0.3921568627450981,-0.4561403508771929,-0.4038461538461538,-0.3980582524271845,-0.4363636363636364,-0.4745762711864406,-0.4464285714285715,-0.4700854700854701,-0.4745762711864406,-0.4745762711864406,-0.4655172413793103,-0.4259259259259259,-0.3737373737373737,-0.3921568627450981,-0.5571428571428572,-0.5303030303030303,-0.5474452554744527,-0.5571428571428572,-0.4700854700854701,-0.4513274336283185,-0.4311926605504588,-0.4414414414414415,-0.4464285714285715,-0.3673469387755101
FSEW_07-L,2.0,0.3181859205776172,23.820578942929824,1.7796896225250074,0.2308412009866463,1.652858880523415e-08,0.1227662454873646,0.3470390045419301,0.0560606345952988,0.1356419828560938,0.1189253930675496,1.2547654809962607,1.247396369324497,0.2697246953596192,203.34375,0.2779287093712154,0.7485133675595284,-0.0652173913043479,-0.0416666666666666,-0.1320754716981131,-0.0799999999999999,-0.0612244897959183,-0.2068965517241378,-0.1481481481481481,-0.1153846153846154,0.0454545454545454,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0980392156862745,-0.1481481481481481,-0.1153846153846154,-0.2203389830508474,-0.2698412698412697,-0.2203389830508474,-0.1320754716981131,0.0,0.0222222222222221,0.0222222222222221,0.0,0.0697674418604652,0.1794871794871795,0.1794871794871795,0.1219512195121952,0.1219512195121952,0.2432432432432432,0.1794871794871795,0.2777777777777779,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.3142857142857145,0.393939393939394,0.4375,0.7692307692307692,0.5862068965517244,0.1499999999999999,0.1794871794871795,0.2105263157894736,0.1219512195121952,0.0697674418604652,0.2105263157894736,0.3142857142857145,0.2432432432432432,0.2777777777777779,0.2777777777777779
FSEY_39-L^I97,2.0,0.1579562531307395,44.74159876146561,1.3337188591519973,0.0620067643742952,3.9105791188626286e-08,0.1463592343538912,0.0644693658189537,-0.0388861564156466,-0.0763254088693941,-0.1128456343280233,0.2075586112113237,0.3247206865443779,0.2612458038045506,14.027797243634666,0.119671107216437,1.060583207919624,-0.0526315789473684,-0.0617283950617284,-0.0379746835443037,-0.0129870129870129,-0.0843373493975903,-0.2164948453608247,-0.1363636363636363,-0.073170731707317,-0.0129870129870129,-0.0379746835443037,-0.05,0.0410958904109588,0.0270270270270269,0.0133333333333334,0.0410958904109588,0.0,-0.0256410256410256,0.0410958904109588,0.1014492753623188,0.0555555555555555,0.0555555555555555,0.0857142857142858,0.1515151515151513,0.2459016393442623,0.2459016393442623,0.1343283582089551,0.0704225352112677,0.1014492753623188,0.1875,0.1176470588235294,0.1343283582089551,0.2459016393442623,0.3818181818181816,0.357142857142857,0.2666666666666668,0.357142857142857,0.4339622641509433,0.52,-0.05,-0.2692307692307693,-0.2244897959183673,-0.2761904761904762,-0.2323232323232322,-0.2621359223300971,0.0704225352112677,0.0133333333333334,-0.0256410256410256,-0.05,0.2258064516129032
FSFF_18-L^I02,5.0,0.6898215198500598,-171.91123742650765,0.5083622872622342,1.0617572119906291,2.8366352870076853e-08,0.6906202078718692,0.7369893007261196,0.8492959507583948,0.9202179217920792,-0.1155864601248521,-0.3465965319225612,0.4653141746658029,0.089050871648486,14.298714006150409,0.1160900352416178,0.4569221422477776,-0.0154639175257732,0.0718232044198894,0.0898876404494382,0.1829268292682926,0.0837988826815641,-0.1415929203539823,-0.1100917431192661,-0.0761904761904762,0.0264550264550265,-0.0849056603773585,-0.1300448430493274,-0.1491228070175437,-0.1018518518518519,-0.0892018779342722,-0.0490196078431373,-0.0976744186046512,-0.1377777777777777,-0.0536585365853657,-0.0348258706467661,-0.0152284263959391,0.0486486486486485,0.0960451977401128,0.0777777777777777,0.2124999999999999,0.3197278911564625,0.276315789473684,0.3197278911564625,0.3379310344827586,0.564516129032258,0.39568345323741,0.4160583941605837,0.3857142857142857,0.3661971830985915,0.4370370370370369,0.4809160305343509,0.4923076923076921,0.6440677966101696,0.732142857142857,0.4057971014492754,0.2679738562091502,0.276315789473684,0.2597402597402596,0.3566433566433566,0.4477611940298507,0.5038759689922481,0.4586466165413532,0.6440677966101696,0.7636363636363634,0.8834951456310678
FSFM_82-L,2.0,-0.3262540900336175,-467.2958919716875,1.4468827712577987,-0.2615364300297617,3.310656112218143e-07,-0.1605536487426251,1.1442111535694617,0.2280717566666869,0.3542171176266251,0.2512372410390558,0.1570078712266735,1.181852885999738,0.1206566452408881,3.428830738135186,-0.3388294812998532,1.3541758008485942,0.0569948186528497,0.0924528301886793,0.139763779527559,0.221518987341772,0.1488095238095237,0.0302491103202846,0.047016274864376,0.2398286937901499,0.5,0.3099547511312217,0.2345415778251598,0.047016274864376,0.0302491103202846,-0.0492610837438423,-0.060064935064935,-0.0794912559618441,-0.1681034482758621,-0.053921568627451,0.0339285714285715,0.0104712041884815,-0.0853080568720379,-0.0853080568720379,-0.1064814814814815,-0.2998790810157195,-0.2614795918367346,-0.2614795918367346,-0.3580931263858092,-0.3537946428571429,-0.350896860986547,-0.32438739789965,-0.2689393939393939,-0.1856540084388186,-0.187938288920056,-0.1833568406205923,-0.2320954907161804,-0.2490272373540856,-0.2451108213820078,-0.1704871060171919,-0.2548262548262547,-0.3943514644351464,-0.2964763061968408,-0.339041095890411,-0.3487064116985376,-0.247074122236671,-0.2689393939393939,-0.1833568406205923,-0.2998790810157195,-0.2567394094993581,-0.1213960546282245
FSFV_71-L^B05,6.0,0.0331667227523779,-27.30338428315933,0.5120111850188536,0.2256790500942771,1.4232014361039575e-06,0.165135886931206,0.5770392506843215,-0.1545488838167459,-0.4848303715374027,-0.0096896361015981,0.3050165212362565,0.1438255427578818,0.1621284736984501,135.38210014947683,0.0780917776279943,0.6194994360324364,-0.021505376344086,0.0,0.0219780219780219,-0.0510204081632652,-0.088235294117647,-0.1308411214953271,-0.1142857142857143,-0.0970873786407766,0.0568181818181818,0.0108695652173913,0.1204819277108435,0.0568181818181818,-0.0210526315789473,-0.0312499999999998,-0.1308411214953271,-0.2439024390243902,-0.2790697674418604,-0.218487394957983,-0.1769911504424777,-0.1842105263157893,-0.1982758620689654,-0.1913043478260868,-0.1545454545454545,-0.1545454545454545,-0.0699999999999999,-0.1308411214953271,-0.146788990825688,-0.1842105263157893,-0.1842105263157893,-0.2249999999999999,-0.25,-0.2439024390243902,-0.1982758620689654,-0.1696428571428572,-0.1057692307692307,-0.0970873786407766,-0.0210526315789473,-0.1057692307692307,-0.1621621621621621,-0.2846153846153846,-0.2846153846153846,-0.3309352517985611,-0.2439024390243902,-0.25,-0.1696428571428572,-0.1842105263157893,-0.1142857142857143,-0.0106382978723402,0.0568181818181818
FSFY_01-L^H12,2.0,0.0881380026791327,171.37135089914008,2.10541048323914,0.0701351823215443,5.276300490214185e-07,0.103991361163509,0.5274909704034183,-0.1079411672289206,-0.1269458345713739,0.1781315588540704,0.2554623198364018,1.0170689222390408,0.1333708868420895,6.209943273791929,0.2536778600921276,0.5510160206688399,-0.0363636363636363,0.0784313725490197,0.0869565217391306,0.1178861788617886,-0.0178571428571427,-0.156441717791411,-0.1538461538461538,-0.2361111111111111,-0.0983606557377049,-0.2052023121387283,-0.2209631728045324,-0.3055555555555556,-0.3467933491686461,-0.3514150943396227,-0.2763157894736842,-0.3467933491686461,-0.3875278396436525,-0.3929359823399558,-0.3309002433090025,-0.3209876543209876,-0.3073047858942066,-0.3176178660049628,-0.3243243243243243,-0.3574766355140187,-0.3055555555555556,-0.2627345844504021,-0.3634259259259259,-0.3209876543209876,-0.2838541666666666,-0.3806306306306307,-0.3956043956043955,-0.2838541666666666,-0.3142144638403989,-0.2465753424657534,-0.3176178660049628,-0.3309002433090025,-0.3276283618581906,-0.2120343839541547,-0.3373493975903615,-0.5814307458143075,-0.5499181669394435,-0.5634920634920635,-0.564873417721519,-0.5258620689655172,-0.4990892531876139,-0.4791666666666667,-0.4830827067669173,-0.4554455445544554,-0.4173728813559322
FSGG_17-L^F99,2.0,0.1337565430448824,-46.90162413308923,1.338452698114193,0.1302792681249139,1.3672904347800098e-08,0.1659241934885101,0.1021103270125987,0.0196610560387221,0.0242269063026241,-0.1158008786935949,-0.2326408263048746,1.0141043723554302,0.1093892115021339,4.618220834959033,-0.0286007386130487,0.5557771703331453,0.0,-0.024,0.1090909090909089,0.1730769230769229,0.0796460176991151,-0.0393700787401575,-0.0317460317460317,-0.0317460317460317,-0.0687022900763358,-0.0687022900763358,-0.0317460317460317,-0.0542635658914729,-0.1159420289855072,-0.1527777777777778,-0.2026143790849673,-0.2781065088757396,-0.2422360248447205,-0.2515337423312883,-0.2422360248447205,-0.2278481012658229,-0.1586206896551724,-0.1159420289855072,-0.1029411764705883,-0.024,-0.0542635658914729,-0.1159420289855072,-0.1029411764705883,-0.0615384615384615,-0.0615384615384615,-0.1285714285714285,-0.1223021582733812,-0.0393700787401575,-0.0827067669172932,0.0166666666666666,0.1296296296296295,0.2079207920792078,0.2577319587628865,0.4878048780487805,0.326086956521739,0.0796460176991151,0.1192660550458715,0.1192660550458715,0.3707865168539326,0.2842105263157894,0.5061728395061726,0.5844155844155843,0.4878048780487805,0.5641025641025641,0.4022988505747127
FSGQ_10-L^F97,2.0,0.0456020675468977,-59.33109202160421,1.6348830515241837,-0.0536060019361084,8.150447010142927e-07,0.0760139946201586,0.3032233697797291,-0.0680895854547229,-0.0697027767345887,0.0344171591855647,0.0663206061076778,1.000770680706055,0.3304009963513893,6.345132845769302,0.0639654918153665,0.6965907348142788,-0.0689655172413792,-0.0252100840336134,0.0450450450450448,0.0545454545454544,0.0943396226415094,-0.0793650793650794,-0.1145038167938932,-0.0491803278688525,-0.1145038167938932,-0.1278195488721806,-0.1343283582089554,-0.1944444444444444,-0.1532846715328468,-0.0937500000000001,-0.1145038167938932,-0.1773049645390071,-0.2266666666666666,-0.2266666666666666,-0.2516129032258065,-0.2658227848101266,-0.3371428571428572,-0.2658227848101266,-0.2883435582822086,-0.3053892215568862,-0.2611464968152867,-0.2883435582822086,-0.2564102564102565,-0.2611464968152867,-0.2516129032258065,-0.3012048192771084,-0.3012048192771084,-0.2883435582822086,-0.2658227848101266,-0.3136094674556213,-0.3926701570680628,-0.4604651162790698,-0.4081632653061224,-0.3591160220994476,-0.4528301886792453,-0.5572519083969466,-0.5245901639344263,-0.5572519083969466,-0.5538461538461539,-0.5063829787234043,-0.5486381322957199,-0.5857142857142857,-0.6000000000000001,-0.5655430711610487,-0.536
