firms,age,agr,cashdebt,chcsho,chempia,chpmia,depr,egr,grltnoa,herf,hire,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCYN_75-L^D01,12.0,-0.0416337805840568,0.1653490808648442,-0.0009407337723424,-0.0822271627822344,-1.173969251934594,0.0808796801163213,-0.0959766239604405,-0.039294710327418,3.481647716658648e-05,-0.0173888496824276,0.008385951065509,0.0055396370582617,11.5495566640818,-0.0261390774811114,0.0595499806026121,-0.0110241820768136,-0.0110241820768136,1.3740648088235454,-0.0490196078431371,0.047945205479452,0.3076923076923077,0.0606585788561526,0.0774647887323944,-0.0254777070063694,-0.139240506329114,-0.0838323353293413,-0.1257142857142856,-0.0906389301634472,-0.011308562197092,0.0217028380634389,-0.0555555555555555,-0.2653061224489795,-0.2359550561797753,-0.2444444444444443,-0.3029612756264236,-0.2867132867132866,-0.2509179926560587,-0.2233502538071066,-0.2103225806451613,-0.1774193548387097,-0.2093023255813954,-0.2481572481572481,-0.2397515527950311,-0.2425742574257425,-0.2321204516938518,-0.2072538860103626,-0.2321204516938518,-0.2617611580217128,-0.292485549132948,-0.2233502538071066,-0.1883289124668434,-0.1915455746367239,-0.2082794307891332,-0.2072538860103626,-0.1558620689655172,-0.2133676092544987,-0.1404494382022472,-0.1740890688259109,-0.107871720116618,-0.0879284649776452,-0.0699088145896656,-0.0796992481203008,-0.0192307692307692,-0.0496894409937889,-0.1039531478770131,-0.1168831168831168,-0.135593220338983
BCZB_W7-L^G07,10.0,0.2522646170738402,0.1938490214352283,0.0005230125523012,0.2159064453071491,0.073069425215278,0.0562530572313712,0.1201307545627894,-0.0120658135283334,0.0002366240379371,0.045658449056015,0.0679385122152072,0.3778393351800554,14.676563485321616,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.7491051473155058,-0.0749185667752443,-0.0539291217257319,0.0082101806239736,0.0082101806239736,-0.0144462279293741,0.0848056537102472,0.1245421245421245,0.0132013201320131,0.1519699812382737,0.0964285714285715,0.0549828178694156,0.0809859154929577,0.0771929824561403,0.1695238095238094,0.2404040404040404,0.2607802874743326,0.4584323040380047,0.5465994962216623,0.6115485564304461,0.5948051948051947,0.7443181818181817,0.6594594594594594,0.3860045146726862,0.4379391100702576,0.4795180722891563,0.4413145539906102,0.3860045146726862,0.4050343249427917,0.4147465437788018,0.3644444444444443,0.4653937947494031,0.4549763033175356,0.4312354312354312,0.3736017897091723,0.3674832962138084,0.3922902494331064,0.3318872017353578,0.2354124748490946,0.1412639405204461,0.1584905660377358,0.2158415841584158,0.1945525291828793,0.2279999999999999,0.2454361054766733,0.2926315789473683,0.2607802874743326,0.306382978723404,0.3376906318082788,0.3464912280701755
BCZR_85-L^G00,9.0,-0.0965949233837245,-0.1637813287418345,0.0003449465332873,-0.4642872471561757,-4.547792789920863,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.4739718208365065e-06,-0.0981843575418994,-0.0563518880079619,-0.0069540795398764,1.3608949429624837,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.5458229099264886,0.0704225352112677,-0.1367781155015198,-0.0955414012738854,-0.29,-0.1622418879056048,-0.2545931758530184,-0.144578313253012,-0.1647058823529411,-0.0273972602739726,0.0716981132075471,0.0716981132075471,0.3087557603686635,0.2792792792792791,0.1181102362204724,0.2241379310344828,0.3087557603686635,0.1735537190082643,0.2136752136752135,0.2033898305084744,-0.0138888888888889,-0.0173010380622837,0.0597014925373133,0.1007751937984495,0.2622222222222221,0.0327272727272727,-0.0657894736842106,-0.0340136054421769,-0.0240549828178695,-0.0688524590163934,-0.1125,-0.1647058823529411,-0.1393939393939394,-0.0688524590163934,-0.0627062706270626,-0.0035087719298246,0.1225296442687746,0.1225296442687746,0.047970479704797,0.0441176470588233,0.0757575757575756,0.1050583657587549,0.0441176470588233,0.1735537190082643,0.2085106382978723,0.2401746724890829,0.2850678733031673,0.2735426008968609,0.2622222222222221,0.1314741035856574
BDAJ_H9-L,4.0,-0.0566900335263639,0.0154153582643448,0.0059817945383615,0.204199555286824,-3.108565115822868,0.0726495726495726,-0.1371350984385607,-0.034504391467997,4.762022468003198e-06,0.0431827543594672,0.0704053642182261,0.0178571428571428,2.7083982845080112,0.0915012406947891,0.303615805168986,0.0325352966944098,0.022365805168986,1.5458229099264886,-0.1346153846153847,0.1973684210526316,-0.0421052631578946,-0.2017543859649121,-0.1929046563192904,-0.272,-0.3381818181818181,-0.3557522123893806,-0.2205567451820128,-0.1574074074074074,-0.2238805970149254,-0.2416666666666665,-0.2138228941684664,-0.2763419483101391,-0.2586558044806517,-0.272,-0.2986512524084779,-0.3861720067453625,-0.3851351351351351,-0.3745704467353952,-0.3767123287671232,-0.3923205342237061,-0.396351575456053,-0.3820033955857385,-0.3625218914185639,-0.3851351351351351,-0.43125,-0.4542728635682158,-0.4762589928057553,-0.4792560801144492,-0.5127175368139223,-0.4716981132075472,-0.4631268436578171,-0.442572741194487,-0.4356589147286821,-0.3625218914185639,-0.3734939759036144,-0.3798977853492333,-0.409090909090909,-0.3767123287671232,-0.3453237410071942,-0.4032786885245901,-0.3691507798960137,-0.3568904593639576,-0.2972972972972972,-0.2986512524084779,-0.370242214532872,-0.3625218914185639,-0.35
BDFF_05-L^C99,10.0,0.0289150460593654,-0.0869155354449472,-0.9,-0.3646999405964177,-1.8027236407708305,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.7250447617609663e-06,-0.0771243009200794,-0.0350562947799386,0.1813695249845774,0.4998522667953156,0.0654592674293932,0.1029773052958822,-0.05621018564191,-0.0680293017775728,1.5458229099264886,0.0707070707070707,0.2857142857142856,0.0939226519337015,-0.1715481171548117,-0.6495575221238938,-0.6867088607594937,-0.6764705882352942,-0.6556521739130434,-0.6192307692307693,-0.604,-0.6228571428571429,-0.5917525773195875,-0.6644067796610169,-0.6699999999999999,-0.6857142857142857,-0.6806451612903226,-0.7088235294117646,-0.7428571428571429,-0.7428571428571429,-0.7324324324324325,-0.7585365853658537,-0.7656804733727811,-0.791578947368421,-0.7859459459459459,-0.7737142857142857,-0.7859459459459459,-0.79375,-0.8010050251256281,-0.8,-0.788235294117647,-0.8029850746268656,-0.8,-0.7926701570680629,-0.7904761904761904,-0.8096153846153846,-0.803960396039604,-0.8096153846153846,-0.8200000000000001,-0.8247787610619469,-0.8140845070422535,-0.8029850746268656,-0.818348623853211,-0.8123222748815166,-0.8105263157894737,-0.8029850746268656,-0.8010050251256281,-0.8200000000000001,-0.8114285714285714,-0.8149532710280374
BDRV_05-L^D00,30.0,0.0471613097026133,0.2546125461254612,0.0012578616352201,-0.0478759689983273,1.9506651143169007,0.0507186858316221,-0.3289997346776333,0.0042553191489343,2.390761607438329e-05,-0.0101244892824193,0.0369480324421748,0.5409304002884963,9.953562692491722,-0.0751666793419018,-0.094192180107673,-0.1227636086791016,-0.1227636086791016,0.425695847502833,0.1406916153481761,0.0629405840886203,-0.1055084745762712,-0.2805044308111792,-0.3825680023398654,-0.3567946374162096,-0.3743331357439241,-0.3850859306728809,-0.2944518716577541,-0.3281349458943349,-0.3285623409669211,-0.2659944367176634,-0.2422828427853554,-0.240920532182668,-0.2395533141210375,-0.2401007919366451,-0.1487903225806451,-0.1728056426332288,-0.2081770442610653,-0.2181481481481482,-0.2495556345538571,-0.2553791887125221,-0.2275887303329674,-0.2012864169504351,-0.193659281894576,-0.1902570003835827,-0.2275887303329674,-0.20519578313253,-0.2241822859242925,-0.2093632958801498,-0.1902570003835827,-0.1616362192216044,-0.1688976377952755,-0.1443048236724767,-0.1178437108232344,-0.0716798592788038,-0.0434979610330765,-0.0135514018691588,-0.0226851851851852,-0.0550581915846016,0.0544455544455544,0.0803480040941657,0.1548140043763675,0.146659424225964,0.238849765258216,0.2069754145225844,0.2323409223584356,0.2244779582366589,0.1529219006007647
BFQZ_11-L^I03,12.0,0.0689198355648021,-0.0073103854710025,0.00063773532775,0.0465120913598146,-4.028950213115226,0.3096076458752515,-0.9027996606471944,-0.004594453649488,1.7157488287243443e-09,0.0098360655737705,0.0036829478150422,0.1078101812561339,0.0442734313934727,-0.1583455669640158,-0.0201269857203804,-0.0201269857203804,-0.0201269857203804,1.5458229099264886,-0.0639730639730641,0.2665245202558635,0.0919117647058822,0.08,0.1590243902439025,-0.220983606557377,-0.2275682704811443,-0.2335483870967741,-0.1945762711864406,-0.2079999999999999,-0.2275682704811443,-0.3578378378378378,-0.3907692307692307,-0.4170755642787045,-0.4170755642787045,-0.4310344827586206,-0.4238603297769155,-0.3869969040247677,-0.3747368421052631,-0.3707627118644067,-0.321142857142857,-0.3984810126582278,-0.2457142857142856,-0.1806896551724137,-0.2574999999999999,-0.2851985559566786,-0.3307042253521126,-0.3307042253521126,-0.3307042253521126,-0.3399999999999999,-0.3490410958904109,-0.2799999999999999,-0.3307042253521126,-0.3307042253521126,-0.3307042253521126,-0.2799999999999999,-0.2689230769230768,0.0330434782608697,-0.1359999999999999,-0.1663157894736842,-0.1945762711864406,-0.4204878048780487,-0.4204878048780487,-0.4274698795180722,-0.472,-0.5101030927835051,-0.4944680851063829,-0.4778021978021978,-0.4944680851063829
BFRL_28-L,10.0,0.141360341267487,0.0401523954390098,0.0017082766971524,3.506723156514519,0.4876098112303775,0.1521761236526337,0.3539946082126293,0.028327742419588,1.7798089234465496e-08,0.7415783274440517,0.0119740715425578,0.0965896806185517,0.1061778865129576,0.0615185311025799,-0.189166328717639,-0.0750221029667256,-0.0750221029667256,0.2088863972838194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030302,0.0559006211180124,0.0119047619047618,0.0303030303030302,0.0119047619047618,0.0303030303030302
BFSV_71-L^I00,10.0,-0.0678882129319893,0.005993012009163,0.0320527182596194,0.1477727902577444,0.0505650847416888,0.3472378804960541,1.5287081339712922,0.0006107239671706,1.3558481519055554e-10,0.03125,-0.0040075029360524,-0.0717886940614822,0.0079526160857099,-0.1725598715452155,0.010681399631676,0.010681399631676,0.010681399631676,0.9682627018220864,0.0,-0.0588235294117647,-0.0588235294117647,-0.2,-0.3043478260869565,-0.2727272727272727,-0.2,-0.2,-0.2,-0.1578947368421053,-0.111111111111111,0.0,-0.111111111111111,-0.111111111111111,-0.0588235294117647,-0.0588235294117647,-0.111111111111111,-0.111111111111111,-0.111111111111111,-0.111111111111111,-0.111111111111111,-0.111111111111111,0.0,0.0,0.0,-0.2,-0.2,-0.238095238095238,-0.238095238095238,-0.3846153846153846,-0.3333333333333332,-0.36,-0.2727272727272727,-0.238095238095238,-0.2,-0.2,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,-0.111111111111111,-0.111111111111111,-0.238095238095238,-0.111111111111111,-0.2727272727272727,-0.5428571428571428,-0.5555555555555556,-0.4838709677419355
BFTO_72-L^I99,12.0,0.1635332718629129,0.0095119791299865,0.0062459389362624,0.1390802731837595,-0.0651225851521303,0.3529411764705882,0.078552913332582,0.0032517040312827,2.572421770887913e-09,0.0294117647058823,0.0008981067908848,0.1708916553085874,0.0320385952250544,-0.1735708367854182,0.1490062246148668,0.1490062246148668,0.1490062246148668,0.5905655257101197,0.0,-0.0454545454545455,-0.1764705882352941,-0.263157894736842,-0.2758620689655172,-0.34375,-0.34375,-0.3823529411764707,-0.2363636363636364,-0.2363636363636364,-0.2500000000000001,-0.2363636363636364,-0.2363636363636364,-0.125,-0.0454545454545455,0.0499999999999998,0.0,-0.0666666666666667,-0.125,-0.125,-0.16,-0.2500000000000001,-0.3,-0.3,-0.34375,-0.2758620689655172,-0.16,-0.16,-0.2222222222222223,-0.3,-0.2758620689655172,-0.2758620689655172,-0.3,-0.288135593220339,-0.3538461538461539,-0.0666666666666667,-0.0666666666666667,-0.1063829787234041,-0.1764705882352941,-0.16,-0.1764705882352941,-0.1764705882352941,-0.2075471698113208,-0.2758620689655172,-0.3,-0.3636363636363636,-0.3538461538461539,-0.3114754098360656,-0.3114754098360656
BFTY_62-L^H05,12.0,-0.2471763832332947,0.0148418815823363,-0.0097301174635937,0.227985285717683,0.0511981176290476,0.1433927651905252,0.103147844556487,0.0108067164132759,1.1889522354396565e-07,0.0482128013300081,0.0016047446462907,-0.2731612673064473,0.3546348452876596,0.1516205775143929,0.1009366967509353,0.0751835924578233,0.0751835924578233,0.959183428233677,0.2601626016260163,0.0512820512820513,-0.2012987012987013,-0.385,-0.4331797235023041,-0.4508928571428572,-0.4675324675324676,-0.5,-0.4533333333333333,-0.3756345177664975,-0.3457446808510638,-0.3387096774193548,-0.3241758241758242,-0.3692307692307692,-0.4029126213592233,-0.3492063492063492,-0.3315217391304348,-0.3387096774193548,-0.3457446808510638,-0.3457446808510638,-0.4057971014492753,-0.3351351351351351,-0.2890173410404624,-0.2807017543859649,-0.2807017543859649,-0.2634730538922155,-0.2890173410404624,-0.1575342465753424,-0.1960784313725491,-0.1338028169014083,-0.2064516129032259,-0.088888888888889,-0.1744966442953019,-0.1338028169014083,-0.1632653061224489,-0.1744966442953019,-0.1398601398601398,-0.1458333333333332,-0.0955882352941177,0.0081967213114753,0.0,-0.0538461538461538,0.088495575221239,0.1081081081081078,0.1081081081081078,0.0695652173913043,0.0603448275862068,0.088495575221239,0.1714285714285712
