firms,age,agr,cashdebt,chpmia,egr,herf,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTX_H2-L,23.0,0.2044307238272754,0.7014241593668297,-0.0068993474842999,0.0996708380140397,6.824069049951576e-08,0.407481007482909,0.8359437092482999,-0.0162605862032848,0.1767737019129704,0.0714285714285714,0.0838709677419353,-0.0289017341040462,0.0700636942675159,-0.0059171597633136,-0.0344827586206897,-0.0232558139534884,-0.0454545454545455,-0.0289017341040462,0.0,-0.0819672131147541,0.0434782608695651,-0.0059171597633136,-0.0344827586206897,0.0434782608695651,0.0909090909090908,0.3439999999999998,0.2537313432835819,0.1914893617021276,0.1748251748251748,0.2262773722627735,0.3228346456692912,0.411764705882353,0.4867256637168142,0.4608695652173913,0.4999999999999998,0.731958762886598,0.909090909090909,1.048780487804878,0.8876404494382022,1.074074074074074,0.9310344827586206,1.4347826086956523,1.507462686567164,1.1265822784810124,1.3013698630136985,1.2105263157894737,0.846153846153846,0.5412844036697246,0.5272727272727271,0.5412844036697246,0.4736842105263159,0.5555555555555554,0.4736842105263159,0.731958762886598,1.0,0.731958762886598,0.75,0.5412844036697246
FTUR_66-L,23.0,0.1197982345523328,0.2600717989629039,-0.0358925990825921,0.0402252614641996,4.192040405279376e-08,0.2068661971830986,0.1385287152363516,0.0781081598927021,0.133720930232558,-0.0196721311475408,0.1619047619047617,0.073943661971831,-0.0224358974358975,0.0082644628099173,-0.0757575757575758,-0.0081300813008131,-0.0016366612111293,0.0892857142857141,0.0166666666666666,0.0427350427350428,0.0683012259194395,0.1172161172161172,0.217564870259481,0.3555555555555554,0.4352941176470588,0.4593301435406698,0.469879518072289,0.4734299516908213,0.495098039215686,0.5443037974683542,0.4663461538461537,0.5681233933161953,0.5561224489795917,0.6712328767123288,0.6944444444444442,1.1403508771929824,1.1403508771929824,1.250922509225092,1.1785714285714284,1.5102880658436213,2.860759493670886,2.5882352941176467,2.177083333333333,1.5847457627118642,2.8125,2.4857142857142853,0.7630057803468207,0.4593301435406698,0.6804407713498621,0.3707865168539324,0.2323232323232322,0.3436123348017621,0.4386792452830186,0.2199999999999999,0.2978723404255319,0.0427350427350428,0.0777385159010599,-0.0743550834597875
FTVA_51-L,23.0,0.1097838452787258,0.1610776421247178,0.0539219211608063,0.1397442727757059,1.6095716447267722e-09,0.0889078624990719,0.0149258633735268,0.0192423230005926,0.1391235218125808,0.0,0.0434782608695651,0.0212765957446807,-0.0769230769230769,-0.0588235294117647,-0.0588235294117647,-0.0769230769230769,-0.1111111111111111,-0.0943396226415095,-0.1578947368421052,0.0212765957446807,0.0909090909090908,0.0909090909090908,0.4117647058823528,0.5483870967741935,0.5,0.714285714285714,0.5,0.3333333333333332,0.6551724137931034,0.7777777777777777,1.1818181818181817,1.2857142857142856,1.526315789473684,1.4,1.4,1.4,1.8235294117647056,1.6666666666666663,2.428571428571428,2.428571428571428,5.857142857142856,3.8,3.8,3.0,2.2,1.526315789473684,1.1818181818181817,0.7777777777777777,0.92,0.6000000000000001,0.3714285714285714,0.3333333333333332,0.1707317073170731,0.1707317073170731,0.1707317073170731,0.1428571428571428,0.0,-0.1272727272727274
FTVF_02-L,15.0,-0.0858968643186209,0.115769391838444,-0.0125152846034449,0.2194382852919437,2.842674437470259e-10,-0.394516659196175,0.0029726709811859,-47.01456519628456,-0.0645651962846694,0.0,0.0,-0.0769230769230769,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.142857142857143,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,-0.0769230769230769,0.1999999999999999,0.0,0.0,-0.142857142857143,-0.142857142857143,-0.25,-0.142857142857143,-0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.1999999999999999,-0.3333333333333333,-0.3333333333333333,-0.25,-0.3333333333333333,1.4,0.714285714285714,0.5,0.5,0.0,0.0909090909090908,-0.142857142857143,-0.142857142857143,-0.0769230769230769,-0.2941176470588236,-0.25,-0.25,-0.2941176470588236,-0.4,-0.368421052631579,-0.4545454545454546,-0.5714285714285715,-0.6571428571428571
FTWG_42-L,23.0,1.0137306393697412,0.110302885059255,-0.1034695424043624,1.4879698258023253,3.819111337393569e-07,0.8768387443135258,0.3179435481304208,0.2732665996155467,0.6751226176132971,0.065359477124183,0.0408163265306122,-0.0727272727272726,-0.2153846153846154,-0.2783018867924528,-0.2572815533980582,-0.25,-0.1818181818181818,-0.2388059701492536,-0.2748815165876777,-0.1861702127659573,0.02,0.0,0.0337837837837837,0.1679389312977099,0.2239999999999999,0.4571428571428571,0.4571428571428571,0.2439024390243902,0.4166666666666665,0.5,0.4571428571428571,0.6813186813186813,0.6105263157894738,0.59375,0.8888888888888888,0.8888888888888888,1.154929577464789,1.318181818181818,2.122448979591837,3.135135135135135,4.4642857142857135,4.1000000000000005,3.935483870967742,3.636363636363636,2.558139534883721,2.1875,0.9367088607594936,0.6813186813186813,1.125,1.125,0.6813186813186813,0.5773195876288661,0.59375,0.5773195876288661,0.7191011235955056,0.3539823008849558,0.6451612903225805,0.1860465116279068
FTWV_20-L,24.0,0.0105732494317947,0.5003951277975953,-0.041485525587926,0.1580231961007113,2.5686743152048703e-06,-0.1980384067319637,2.794986919688843,-0.0292782218335343,0.0859215904611789,0.0465949820788529,-0.0035714285714284,-0.110047846889952,-0.1142857142857142,-0.172106824925816,-0.1794117647058822,-0.1519756838905774,-0.2129760225669957,-0.2107496463932108,-0.2062588904694168,-0.1745562130177514,-0.0606060606060606,0.0145454545454546,-0.0428816466552315,0.0257352941176469,-0.0141342756183745,-0.0941558441558442,-0.108626198083067,-0.1782032400589102,-0.1441717791411042,-0.1877729257641921,-0.1198738170347002,-0.128125,-0.0574324324324324,0.0182481751824816,0.0035971223021582,0.0648854961832061,0.1872340425531915,0.2130434782608696,0.2210065645514223,0.1872340425531915,0.2681818181818181,0.1364562118126273,0.1434426229508196,0.273972602739726,0.1948608137044969,-0.0141342756183745,-0.0379310344827585,-0.1646706586826346,0.0145454545454546,0.0201096892138941,0.0145454545454546,-0.0210526315789474,-0.1769911504424779,-0.1441717791411042,-0.1493902439024389,-0.0379310344827585,-0.0176056338028168,-0.0970873786407766
FTYW_98-L,13.0,0.0193854183309366,0.0831509846827133,-0.0199678827643288,0.07,4.27813880617114e-11,-0.0142768466790812,0.001632740924398,0.2998698038119851,0.0524685564107376,-0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0952380952380952,-0.0952380952380952,-0.0952380952380952,-0.0952380952380952,0.0555555555555555,0.0555555555555555,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.2258064516129032,0.1875,0.1875,0.1515151515151513,0.1515151515151513,0.1515151515151513,0.1875,0.1875,0.1176470588235294,0.0555555555555555,-0.05,-0.073170731707317,-0.0952380952380952,-0.0952380952380952,-0.2692307692307693,-0.2692307692307693,-0.2692307692307693,-0.2692307692307693,-0.2830188679245283,-0.2962962962962963,-0.2962962962962963,-0.2962962962962963,-0.2962962962962963,-0.2962962962962963,-0.3214285714285715
FTZA_89-L,12.0,-0.1230190037232349,-0.0465937606493385,0.852726636470858,-0.1637552645140654,8.613683655441114e-10,0.0204682023034551,0.0109832140339444,0.3170485328511795,0.3179484492875104,0.125,0.0,-0.0588235294117647,-0.111111111111111,-0.111111111111111,-0.1578947368421053,-0.1578947368421053,-0.111111111111111,-0.238095238095238,-0.2727272727272727,-0.36,-0.238095238095238,-0.2,-0.111111111111111,-0.111111111111111,-0.1578947368421053,-0.2727272727272727,-0.111111111111111,-0.3043478260869565,-0.3333333333333332,-0.36,-0.3846153846153846,-0.3333333333333332,-0.3043478260869565,-0.3333333333333332,-0.36,-0.3846153846153846,-0.3846153846153846,-0.4074074074074074,-0.3846153846153846,-0.4074074074074074,-0.2727272727272727,-0.2,-0.111111111111111,0.0,-0.1578947368421053,-0.5,-0.4666666666666667,-0.3846153846153846,-0.4285714285714286,-0.3846153846153846,-0.4666666666666667,-0.5428571428571428,-0.4482758620689654,-0.6923076923076923,-0.5428571428571428,-0.6666666666666666,-0.6862745098039216,-0.7681159420289855
FUCW_H9-L,23.0,-0.0162085062240663,0.3584241408214585,0.0678414984184988,0.0716989534624805,1.1082225225594605e-07,-0.1382646691635454,0.2776567721497066,1.1359245393072483,0.1418567426970789,0.018796992481203,0.1037344398340249,-0.1073825503355704,-0.310880829015544,-0.2999999999999999,-0.2944297082228116,-0.3144329896907216,-0.2176470588235293,-0.1419354838709677,-0.0827586206896551,-0.0533807829181494,-0.0148148148148148,-0.0037453183520598,0.064,0.1416309012875536,0.1083333333333333,0.4378378378378378,0.3366834170854271,0.1928251121076234,0.2488262910798122,0.4777777777777778,0.5028248587570623,0.6729559748427674,0.6625000000000001,0.602409638554217,0.6121212121212123,0.602409638554217,0.8472222222222223,1.046153846153846,0.8219178082191783,0.8732394366197185,1.1111111111111112,1.3539823008849563,1.2166666666666668,1.1626016260162602,0.5375722543352601,0.1981981981981981,-0.0567375886524821,-0.3231552162849872,-0.2443181818181817,-0.1840490797546011,-0.3214285714285714,-0.3248730964467005,-0.2222222222222222,-0.176470588235294,-0.1865443425076451,-0.176470588235294,-0.3432098765432098,-0.4571428571428572
FUEW_86-L,23.0,-0.0849909584086799,0.1138235734611352,0.0088776642054454,0.0316718587746624,1.750704663903423e-07,-0.147336293007769,0.2243846825810086,0.0812984870864181,0.0494513533284564,-0.0139784946236559,0.0064935064935065,-0.0634441087613292,-0.1444342226310946,-0.1491308325709056,-0.1444342226310946,-0.1108986615678776,-0.0746268656716417,-0.0737051792828683,-0.0855457227138641,-0.1491308325709056,-0.083743842364532,-0.0322580645161288,-0.0490797546012268,0.0701956271576527,0.0108695652173913,0.0751445086705202,0.0826542491268917,0.0333333333333334,0.054421768707483,-0.0773809523809523,-0.1568449682683589,-0.1982758620689654,0.2483221476510066,0.2301587301587302,0.0714285714285716,0.244979919678715,0.3247863247863249,0.5072933549432741,0.332378223495702,0.3596491228070178,1.2090261282660335,1.520325203252033,0.4285714285714288,0.2350597609561753,0.3266761768901571,-0.0095846645367412,-0.3196781272860277,-0.3808255659121171,-0.3905635648754914,-0.4139886578449905,-0.4424460431654675,-0.4676588437321121,-0.4618055555555556,-0.4095238095238095,-0.3686354378818737,-0.4117647058823529,-0.3808255659121171,-0.4407696933253155
FUEY_93-L^H15,14.0,0.0024186215675576,0.1162395898233199,-0.0470265038213851,-0.2564309919901417,1.6208380764781403e-08,0.0824287006618101,0.013550756702682,0.0460472565486538,0.0172544779145479,-0.119047619047619,-0.0869565217391304,-0.125,-0.1923076923076924,-0.2758620689655172,-0.3538461538461539,-0.4750000000000001,-0.4878048780487805,-0.5434782608695652,-0.5670103092783505,-0.5714285714285714,-0.5882352941176471,-0.5714285714285714,-0.5434782608695652,-0.5,-0.4878048780487805,-0.4814814814814815,-0.5116279069767442,-0.6037735849056605,-0.6379310344827587,-0.6612903225806452,-0.5625,-0.6146788990825689,-0.6440677966101696,-0.6557377049180328,-0.65,-0.5800000000000001,-0.5384615384615385,-0.4545454545454546,-0.44,-0.5280898876404494,-0.3636363636363636,-0.1428571428571429,0.1052631578947367,-0.5800000000000001,-0.5227272727272727,-0.5922330097087378,-0.6379310344827587,-0.625,-0.6283185840707964,-0.631578947368421,-0.6888888888888889,-0.7,-0.7,-0.7407407407407407,-0.7062937062937062,-0.7586206896551724,-0.7469879518072289,-0.7777777777777778
FUIR_X0-L,14.0,-0.0308131775503992,0.0087721897875114,-0.0046928273935754,-0.0339267588037791,4.9885872497984715e-09,-0.0261479964902017,0.0078850144775927,-0.0639484228120948,-0.0575804982837929,-0.037037037037037,-0.0357142857142857,-0.0357142857142857,-0.0357142857142857,-0.1147540983606556,-0.0999999999999998,-0.1147540983606556,-0.1147540983606556,-0.1147540983606556,-0.0999999999999998,-0.0357142857142857,0.0,0.08,0.0384615384615385,0.3500000000000001,0.3500000000000001,0.2857142857142858,0.08,0.08,0.08,0.0384615384615385,0.2857142857142858,0.588235294117647,0.4210526315789473,0.4210526315789473,0.2272727272727273,0.8000000000000003,1.0,0.6875,0.8000000000000003,0.8000000000000003,0.8000000000000003,0.9285714285714286,0.8620689655172415,0.6875,0.6875,0.6875,0.8000000000000003,0.2857142857142858,0.2558139534883721,0.2272727272727273,0.2272727272727273,0.2857142857142858,-0.0357142857142857,-0.0181818181818181,-0.0357142857142857,-0.0999999999999998,-0.15625,-0.129032258064516
FUIW_96-L,23.0,0.0824614448882676,0.3218287564522656,-0.0152553294786748,0.087226711026616,6.760780673291072e-09,0.0778668694269717,0.0505317595016506,-0.0449297313669732,0.0506548005038646,-0.0625,-0.0666666666666665,-0.0627615062761506,-0.0705394190871369,-0.1039999999999998,-0.0588235294117646,-0.0588235294117646,-0.0427350427350425,-0.0666666666666665,-0.0468085106382978,-0.0508474576271185,0.2727272727272729,0.3742331288343561,0.3658536585365854,0.3658536585365854,0.3658536585365854,0.2444444444444444,0.2307692307692308,0.1313131313131315,0.2727272727272729,0.3099415204678364,0.3827160493827162,0.2513966480446927,0.3176470588235296,0.2873563218390806,0.2444444444444444,0.0980392156862746,0.408805031446541,0.4545454545454546,0.5135135135135136,0.4736842105263159,0.4933333333333334,0.898305084745763,0.7777777777777779,0.7500000000000002,0.7500000000000002,0.7230769230769232,0.2043010752688172,-0.1039999999999998,-0.0260869565217389,-0.1181102362204723,-0.2582781456953642,-0.2955974842767295,-0.2999999999999999,-0.2843450479233226,-0.2655737704918032,-0.3293413173652694,-0.4563106796116504,-0.4729411764705882
FURT_89-L,23.0,0.5058207217694994,0.1503814021067926,-0.0140889806845473,0.2322536181943488,1.26113190979725e-07,1.123676248108926,0.5360078803908379,0.0791317784134804,0.3188908145580588,0.0523076923076923,0.1423550087873462,-0.0384615384615384,-0.1677336747759282,-0.1602067183462532,-0.1514360313315926,-0.1945477075588599,-0.1782553729456384,-0.1772151898734177,-0.1823899371069183,-0.1108071135430915,0.0350318471337578,0.022012578616352,0.0140405616224648,0.0517799352750809,0.1818181818181818,0.4806378132118452,0.3374485596707819,0.1504424778761062,0.0517799352750809,0.077943615257048,0.1861313868613137,0.1168384879725086,0.2896825396825397,0.2264150943396226,0.2264150943396226,0.3292433537832311,0.5222482435597191,0.4908256880733943,0.3948497854077253,0.4161220043572986,0.5931372549019607,0.6049382716049383,0.6971279373368147,0.5550239234449761,0.6883116883116882,0.4069264069264069,0.015625,-0.2630385487528345,-0.21875,-0.2352941176470588,-0.2485549132947977,-0.2745535714285715,-0.2215568862275448,-0.1709183673469387,-0.0566037735849056,-0.0857946554149086,-0.0552325581395348,-0.1059147180192571
FUUE_75-L^C21,23.0,0.2951292174091602,0.1696342474531917,0.0812817632686617,0.1800121231854188,9.6306199972609e-08,0.3637609585948017,0.9076839459033864,-0.0982980914927284,0.0909870727124296,0.0225988700564971,0.0290697674418605,0.0504451038575668,-0.1428571428571428,-0.2009029345372459,-0.2547368421052631,-0.292,-0.2934131736526946,-0.3152804642166343,-0.3031496062992126,-0.2745901639344262,-0.2468085106382979,-0.1407766990291262,-0.1631205673758866,-0.0946291560102302,-0.0684210526315789,0.1568627450980391,0.2291666666666667,0.1132075471698113,0.1167192429022081,0.2553191489361703,0.3308270676691729,0.282608695652174,0.3014705882352939,0.2081911262798634,0.1839464882943142,0.1530944625407166,0.0993788819875776,0.2377622377622379,0.1999999999999999,0.3208955223880596,0.5803571428571428,1.391891891891892,1.5106382978723407,0.7611940298507465,1.4583333333333337,1.1987577639751552,0.8153846153846154,0.4331983805668016,0.3208955223880596,0.0825688073394494,0.0143266475644698,0.1167192429022081,0.2779783393501804,0.2642857142857144,0.2733812949640288,0.3208955223880596,0.3828125,0.3937007874015747
FUUI_N6-L^E12,23.0,-0.2480353634577603,0.1325908804370666,0.079080217875581,-0.0622335890878089,4.658162932790695e-08,-0.156498159984505,0.4383293120802783,-0.0521133382796547,-0.5270356640674932,-0.143859649122807,0.3013698630136987,0.0035211267605634,-0.2616580310880828,-0.3214285714285714,-0.2255434782608696,-0.0981012658227847,-0.109375,-0.1203703703703703,-0.2654639175257731,-0.2729591836734694,-0.1568047337278105,-0.128440366972477,-0.1363636363636362,-0.1149068322981367,-0.0306122448979591,0.0877862595419847,0.0961538461538462,0.0634328358208955,0.0035211267605634,0.0754716981132075,0.168032786885246,0.1538461538461537,0.1974789915966388,0.1974789915966388,0.2610619469026549,0.3768115942028986,0.3636363636363637,0.4321608040201006,0.4467005076142132,0.7378048780487807,0.9930069930069932,1.3949579831932777,1.1590909090909092,1.52212389380531,1.6635514018691588,1.375,1.035714285714286,0.4615384615384617,0.4540816326530612,0.7484662576687118,0.5573770491803278,0.5833333333333333,0.6285714285714286,0.7272727272727275,0.3970588235294117,0.3507109004739337,0.2666666666666666,0.0363636363636363
FVBT_83-L,17.0,0.2589694054565526,0.0888685841411091,0.0297013324005299,0.0204088050314464,1.623878773654721e-09,0.6597633136094674,0.0190126002959192,0.0503923409137666,-0.2418791975769281,-0.0098039215686274,0.0099009900990099,0.0303030303030302,-0.0097087378640776,0.02,0.0,0.0251256281407035,0.096774193548387,0.1999999999999999,0.1999999999999999,0.1590909090909091,0.146067415730337,0.146067415730337,0.146067415730337,0.2071005917159765,0.1590909090909091,0.3783783783783785,0.3783783783783785,0.3076923076923077,0.2911392405063291,0.4068965517241381,0.3600000000000001,0.3783783783783785,0.3783783783783785,0.2363636363636365,0.2749999999999999,0.2749999999999999,0.3509933774834437,0.4366197183098592,0.5338345864661653,0.7586206896551726,1.04,0.8053097345132745,1.2173913043478262,1.1473684210526316,1.125,0.59375,0.5692307692307692,0.4166666666666667,0.5454545454545454,0.5111111111111111,0.3600000000000001,0.3783783783783785,0.3421052631578947,0.1333333333333333,0.0149253731343284,-0.0769230769230768,-0.128205128205128,-0.4035087719298245
FVSZ_60-L,23.0,0.4004315659679408,0.2726750389887548,0.0164648662423111,0.1764018691588785,4.163691417723261e-07,0.6507832898172324,0.7734197008520172,0.0448865672120562,0.2265217873378424,0.019720624486442,0.0769911504424778,-0.2045751633986928,-0.2307206068268015,-0.2440993788819876,-0.2238520408163264,-0.179366149696561,-0.1350390902629709,-0.1381019830028328,-0.1313347608850821,-0.0717009916094584,0.044635193133047,0.088550983899821,0.1226937269372694,0.3242655059847661,0.3142548596112311,0.6445945945945946,0.52125,0.3507214206437292,0.4522673031026252,0.509925558312655,0.5805194805194804,0.6490514905149052,0.832831325301205,0.7844574780058651,0.7766423357664234,0.7766423357664234,1.1276223776223775,1.228937728937729,1.3403846153846155,1.0488215488215489,1.8368298368298368,1.9325301204819276,1.583864118895966,1.274766355140187,1.753393665158371,1.4887525562372188,0.8608562691131498,0.4662650602409637,0.7140845070422537,0.8110119047619049,0.5743855109961189,0.5867014341590613,0.5622593068035944,0.5562659846547313,0.6926286509040334,0.7897058823529413,0.6902777777777778,0.4368358913813457
FVTE_93-L,21.0,0.1526711337160446,0.1659209288909354,-0.0017633360619767,0.0733006278030383,5.681603233264731e-07,0.2483702630678649,0.4925091957375043,0.0339870831436007,0.2638105649922402,0.0823529411764705,-0.0248565965583175,-0.0760869565217391,-0.1584158415841584,-0.2043681747269892,-0.1981132075471698,-0.1237113402061856,-0.0973451327433629,-0.1355932203389831,-0.0957446808510638,-0.1943127962085309,-0.0211132437619961,-0.0097087378640777,0.0159362549800796,0.096774193548387,0.1111111111111111,0.0323886639676112,-0.1237113402061856,-0.165302782324059,-0.1237113402061856,0.02,-0.0555555555555556,-0.032258064516129,-0.0467289719626168,0.02,-0.1176470588235295,-0.0431519699812383,0.2408759124087589,0.4697406340057635,0.1860465116279068,0.4782608695652173,1.0078740157480317,1.670157068062827,1.188841201716738,0.7346938775510203,0.9844357976653696,0.3350785340314135,-0.0097087378640777,-0.214175654853621,0.0344827586206897,0.0828025477707006,-0.0607734806629834,-0.1237113402061856,-0.2672413793103448,-0.2177914110429447,-0.2806770098730606,-0.3350717079530639,-0.4995093228655545,-0.545049063336307
FVTW_80-L^H21,25.0,-0.0198371345795757,0.1138990293146045,-0.010910862766061,0.0252614315803459,7.698130434907811e-07,-0.0481188642101354,0.2019870211832854,-0.0182277591825098,0.0057977941714862,-0.1770833333333332,0.0052356020942407,-0.0541871921182265,-0.0495049504950495,-0.1272727272727274,-0.0303030303030302,-0.0351758793969849,-0.0447761194029849,-0.072463768115942,0.0434782608695651,0.0666666666666666,0.1034482758620689,-0.0447761194029849,-0.072463768115942,0.0052356020942407,-0.0495049504950495,0.0212765957446807,-0.0204081632653061,-0.1504424778761061,-0.1541850220264318,-0.0588235294117647,-0.0204081632653061,0.0378378378378376,-0.0447761194029849,-0.0495049504950495,-0.1152073732718894,-0.0769230769230769,0.1851851851851851,0.1428571428571428,0.1779141104294479,0.0,0.4014598540145984,0.3333333333333332,-0.0943396226415095,-0.1152073732718894,-0.0900473933649288,-0.1999999999999999,-0.3447098976109215,-0.3846153846153847,-0.3356401384083045,-0.3142857142857143,-0.3924050632911393,-0.36,-0.3513513513513513,-0.3469387755102041,-0.3491525423728814,-0.3424657534246575,-0.2671755725190841,-0.2066115702479338
FVUA_50-L,23.0,0.1074842671334538,0.1272131264122002,-0.0172543714657375,0.2043829304806616,1.6941319939942298e-06,0.0744023526322065,0.5952485923339459,0.1057381824931198,0.2018245680482347,-0.0430379746835444,0.0561497326203208,0.0313315926892949,-0.0527577937649879,-0.0749414519906321,-0.1183035714285715,0.0233160621761658,0.0313315926892949,0.085164835164835,0.1189801699716714,0.2908496732026144,0.4056939501779359,0.3210702341137124,0.325503355704698,0.4007092198581561,0.4905660377358491,0.6255144032921811,0.5737051792828687,0.4311594202898552,0.4684014869888477,0.7324561403508774,0.7099567099567099,0.5310077519379846,0.6390041493775933,0.6666666666666667,0.5490196078431375,0.7025862068965518,0.8119266055045871,1.0789473684210529,0.994949494949495,0.9458128078817736,0.975,1.3652694610778444,0.6596638655462186,0.9458128078817736,1.515923566878981,0.6596638655462186,0.2908496732026144,0.0821917808219179,0.085164835164835,0.1033519553072626,0.0206718346253229,0.0206718346253229,-0.0050377833753149,0.0313315926892949,0.1791044776119403,0.1791044776119403,0.2006079027355622,0.2229102167182663
FVUH_J7-L,22.0,0.0324091571729388,0.0845137575170334,0.0285882561566989,0.1691293717444455,9.964683927295705e-07,0.0125359829139195,1.976575501034898,0.049262763970545,0.0043429778742883,0.0472016183412002,-0.0388852883992222,0.0164496230294721,0.0473163841807908,-0.0073627844712181,-0.0146179401993356,-0.0119920053297801,0.0047425474254743,0.0102179836512261,0.0555160142348754,0.003382949932341,0.05177304964539,0.0436312456016889,0.1355283307810106,0.1251896813353565,0.103422619047619,0.2195723684210526,0.2145782145782144,0.2795513373597929,0.2276490066225165,0.2632027257240203,0.2675213675213677,0.365561694290976,0.4137273593898951,0.5610526315789475,0.5431841831425599,0.5351966873706004,0.5383817427385891,0.3457350272232304,0.3008771929824561,0.4083570750237417,0.4844844844844844,0.4398058252427184,0.3706099815157115,0.2378964941569281,0.3593033913840513,0.0769789397240379,0.0864468864468863,0.0809037900874634,0.0920471281296022,0.1658805031446539,0.0305767894371091,0.0164496230294721,0.0102179836512261,0.0623209169054441,0.0248790601243953,-0.028178243774574,-0.0463022508038585,0.0392431674842326
FVVQ_76-L,23.0,0.0373944511459589,0.1784810126582278,0.0198427002080345,0.0694522868435912,1.1896713010509118e-07,0.0135938827527612,0.116411179916106,-0.1177888490121737,0.0350078767722737,-0.0789473684210526,-0.0256410256410256,-0.073170731707317,-0.2124352331606217,-0.2475247524752475,-0.2585365853658535,-0.1460674157303371,-0.1058823529411764,-0.1162790697674418,-0.1648351648351648,-0.1162790697674418,-0.0256410256410256,-0.0379746835443037,0.0066225165562914,0.1014492753623188,0.357142857142857,0.6170212765957448,0.4476190476190476,0.4339622641509433,0.5833333333333335,0.6888888888888889,0.7272727272727273,1.0821917808219177,0.9487179487179488,1.1111111111111112,1.375,1.714285714285714,2.619047619047619,4.066666666666667,4.62962962962963,4.241379310344828,6.6,6.238095238095238,4.066666666666667,3.3428571428571434,5.08,1.923076923076923,0.7674418604651163,0.4901960784313726,0.4901960784313726,0.3818181818181816,0.2258064516129032,0.2881355932203391,0.4757281553398058,0.6000000000000001,0.6521739130434783,0.3451327433628319,0.2159999999999999,0.0410958904109588
FVVT_39-L,23.0,-0.0648253087642824,0.3219497240561587,0.0188238923350983,0.1135769208078504,1.7419389540062437e-07,-0.1303685026171958,0.1627308143603028,0.1160756080707953,-0.045453878408107,-0.05,0.0,-0.1208791208791209,-0.2105263157894736,-0.2592592592592593,-0.2660550458715597,-0.2982456140350877,-0.2523364485981308,-0.2307692307692308,-0.2,-0.1489361702127659,0.1764705882352941,-0.004149377593361,0.0714285714285714,0.3043478260869563,0.2903225806451612,0.4285714285714286,0.348314606741573,0.1320754716981131,0.3186813186813186,0.263157894736842,0.1111111111111109,0.0909090909090908,0.0126582278481011,0.0909090909090908,-0.0204081632653062,0.0909090909090908,1.0512820512820515,0.1162790697674418,-0.3314763231197771,-0.2233009708737864,0.5894039735099337,1.526315789473684,0.4035087719298245,0.4457831325301205,-0.2,-0.2131147540983606,-0.492600422832981,-0.6854521625163827,-0.6752368064952639,-0.6743554952510177,-0.7972972972972974,-0.8108747044917257,-0.8191409193669932,-0.8326359832635983,-0.8457583547557841,-0.8565451285116557,-0.8484848484848485,-0.8847815650504081
FVWA_N4-L,23.0,0.0653529108706851,0.0952670548705395,0.0384171357174423,0.1794522620668785,4.57222897968165e-07,0.0419421936605507,1.3740183138270603,0.0064174601453778,0.0844793713163064,0.0329138431752178,0.0029126213592232,0.0649484536082474,-0.0354808590102708,-0.017126546146527,0.030938123752495,0.0444893832153689,0.0862250262881179,0.1001064962726303,0.1167567567567566,0.0760416666666667,0.1024546424759873,0.0977683315621678,0.1887226697353281,0.1778791334093501,0.1477777777777777,0.2612942612942615,0.294486215538847,0.3243589743589743,0.3075949367088606,0.3176020408163265,0.2753086419753088,0.281637717121588,0.3485639686684072,0.5394932935916543,0.4549295774647888,0.5014534883720931,0.4992743105950654,0.4150684931506849,0.4327323162274619,0.4820659971305596,0.6715210355987056,0.6715210355987056,0.5235988200589969,0.3828647925033468,0.6115444617784711,0.2521212121212122,0.1426991150442478,0.1095596133190117,0.0771637122002086,0.0760416666666667,0.0584016393442623,0.081675392670157,0.039235412474849,0.0794148380355277,0.0361083249749247,0.0207509881422924,0.0423814328960645,0.1203904555314532
