firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,grltnoa,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FUUI_N6-L^E12,21.0,1.5074192609834154,0.0733635623764678,0.2639081619780497,1.3705163785071814,1.6731617931257937e-05,8.45,0.2241018174967736,0.0196113074204947,2.1072796934865896,0.6183326420572124,1.921244402531746e-07,0.9868123587038432,0.6526625136693113,-0.0336283290820833,-0.1935405240706887,0.0699143967827182,0.0053376653515896,0.0197255574614065,0.4064594759293113,0.0907557415759891,0.2012195121951219,0.1468531468531468,0.3781512605042016,0.2424242424242422,0.4513274336283186,0.5327102803738315,0.3666666666666667,0.1714285714285714,-0.1589743589743589,-0.163265306122449,0.0061349693251533,-0.1038251366120219,-0.088888888888889,-0.0628571428571429,-0.0060606060606061,-0.1960784313725491,-0.2227488151658767,-0.2711111111111112,-0.4036363636363637,-0.3568627450980391,-0.3740458015267176,-0.3903345724907063,-0.3970588235294118,-0.4265734265734265,-0.4184397163120568,-0.3970588235294118,-0.3811320754716981,-0.424561403508772,-0.3360323886639677,-0.3333333333333333,-0.3109243697478991,-0.2227488151658767,-0.4265734265734265,-0.4121863799283154,-0.3692307692307692,-0.2115384615384615,-0.3109243697478991,-0.3568627450980391,-0.3880597014925374,-0.407942238267148,-0.3992673992673993,-0.3306122448979592,-0.3021276595744682,-0.2931034482758621,-0.3716475095785441,-0.376425855513308,-0.3948339483394834,-0.3306122448979592,-0.2900432900432901
FVBT_83-L,14.0,-0.0957443381334364,0.1444832377355802,0.0357142857142857,1.1343799198344688,0.0001573520000918,-1.179,-0.1841792504405322,-0.0068375415409297,-0.0214229200900736,-0.0057519878193198,2.000572516545385e-09,-0.1793292265571525,0.0155636315885492,0.0411781264981396,-0.3650708004723971,-0.1794554456879477,-0.0009609450762584,-0.0016670235218548,-0.1075984540379418,1.3242385525910658,0.1465517241379312,0.1599999999999999,0.0265486725663717,0.2608695652173911,0.2210526315789474,0.2083333333333332,-0.0937500000000001,-0.1076923076923077,-0.1944444444444444,-0.1212121212121213,-0.1407407407407408,-0.2266666666666666,-0.2162162162162162,-0.2368421052631579,-0.3555555555555556,-0.4228855721393034,-0.4751131221719457,-0.5042735042735043,-0.6608187134502924,-0.6759776536312849,-0.6568047337278107,-0.6463414634146342,-0.6881720430107527,-0.6568047337278107,-0.6759776536312849,-0.6847826086956522,-0.6506024096385542,-0.6963350785340314,-0.6067796610169491,-0.6000000000000001,-0.6000000000000001,-0.5503875968992249,-0.4604651162790698,-0.4528301886792453,-0.4528301886792453,-0.4423076923076924,-0.5063829787234043,-0.5450980392156863,-0.5166666666666666,-0.5206611570247934,-0.4956521739130435,-0.4423076923076924,-0.532258064516129,-0.5206611570247934,-0.5671641791044777,-0.618421052631579,-0.5021459227467812,-0.532258064516129,-0.536
FVSF_03-L^A11,20.0,-0.0672613379359599,4.8092337287592177e-05,0.459825867977307,1.255578247296027,1.7723550487620512e-08,-0.6315000000000002,0.7295341949995997,-0.00487868316427,0.5400440230274297,-0.1157391903491653,1.0685192620995064e-08,-0.3964413546255507,0.0218684956262092,0.0192360347142362,0.9090650974541122,-0.1601721838487982,0.0106679960119641,0.0183813424220768,-0.0909349025458878,5.33019155619794e-05,-0.0666666666666665,0.1999999999999999,0.1538461538461537,0.4285714285714286,0.4999999999999998,0.1999999999999999,0.1538461538461537,0.0,-0.0625,-0.3023255813953488,-0.1666666666666666,-0.375,-0.375,-0.2857142857142857,-0.4,-0.4545454545454546,-0.1176470588235295,-0.0625,-0.6774193548387097,-0.7029702970297029,-0.7744360902255639,-0.8181818181818181,-0.8421052631578947,-0.8170731707317074,-0.8255813953488372,-0.8125,-0.8125,-0.8203592814371258,-0.8125,-0.7777777777777778,-0.7478991596638656,-0.724770642201835,-0.7142857142857143,-0.7457627118644068,-0.7435897435897436,-0.6907216494845361,-0.7413793103448276,-0.75,-0.7142857142857143,-0.7169811320754718,-0.736842105263158,-0.7520661157024793,-0.724770642201835,-0.7709923664122138,-0.7727272727272727,-0.8076923076923077,-0.7972972972972974,-0.7692307692307693,-0.7761194029850746
FVSZ_60-L,20.0,0.4780058651026393,0.041190765492102,0.2308318789994182,1.033735780450155,1.942578961585397e-05,-17.0,-0.1232862556834725,-0.0114846870838881,0.4636723910171729,0.2101526004359964,2.482723308859246e-07,0.4905824398725005,0.4150139715891387,4.49544219805198e-05,-0.4172393157101879,-0.0250377053727021,0.0039160401002506,0.00846119133574,0.1775882704967086,0.49871138752688,-0.1245791245791245,0.3846153846153848,0.4313253012048192,0.2611464968152868,0.1102803738317759,0.3438914027149322,0.2147239263803682,-0.0917431192660549,-0.2843373493975903,-0.1633802816901407,-0.1160714285714284,-0.2315653298835704,-0.225554106910039,-0.2374839537869062,-0.2404092071611253,-0.1738525730180806,-0.126470588235294,-0.1749999999999999,-0.2987012987012987,-0.3325842696629213,-0.3333333333333332,-0.3068844807467911,-0.3486842105263157,-0.3667377398720682,-0.3932584269662921,-0.325766174801362,-0.310904872389791,-0.2481012658227848,-0.2423469387755101,-0.1353711790393013,-0.0999999999999998,-0.071875,-0.0586370839936607,0.0206185567010308,-0.0419354838709676,0.0084889643463499,-0.1186943620178041,-0.1160714285714284,-0.12,-0.1353711790393013,-0.0630914826498422,-0.0450160771704178,0.0683453237410074,0.0348432055749128,0.0550621669626998,0.0402802101576182,0.1951710261569417,0.2122448979591837,0.2505263157894737
FVTE_93-L,18.0,0.2324698107271828,0.0911915480231486,0.1485080516403291,1.6014674725704028,0.0002494946729808,-19.2781,-0.3500789534497012,-0.0033101473541791,0.0179635519541017,0.1012479700300072,1.0503718999891991e-06,0.4552038784585908,0.4941335001843895,-0.0805172044614441,-0.195196948843088,-0.0506713133958321,0.0075357324944593,0.0164211434054113,0.1831782122624539,0.8684612325627468,0.2463768115942028,0.3582677165354331,0.8062827225130891,0.4806866952789699,0.1734693877551021,0.3424124513618678,-0.0968586387434554,-0.3300970873786407,-0.4684129429892142,-0.3002028397565922,-0.2675159235668789,-0.3646408839779005,-0.4072164948453608,-0.5043103448275862,-0.4708588957055214,-0.5133991537376587,-0.5501955671447196,-0.661432777232581,-0.6922390722569135,-0.6855059252506837,-0.7285601888276947,-0.6968365553602812,-0.7533952823445318,-0.7724274406332454,-0.7553191489361701,-0.742152466367713,-0.753922967189729,-0.7360367253251722,-0.7450110864745011,-0.6916890080428955,-0.6938775510204082,-0.6860782529572338,-0.6379853095487933,-0.6136618141097424,-0.635306553911205,-0.6294307196562836,-0.6170921198668147,-0.6114864864864865,-0.5772058823529411,-0.5605095541401273,-0.53125,-0.5201668984700973,-0.4780635400907715,-0.524793388429752,-0.5140845070422535,-0.5387700534759359,-0.4796380090497737,-0.4523809523809523,-0.4132653061224489
FVTW_80-L^H21,22.0,0.3794153291469143,0.0847311481243364,0.1449701215103508,2.153349051117562,0.0030814072222976,-2.677600000000001,-0.0003286168114463,-0.0002039824135449,0.17353178773819,0.1208161959183027,7.0525141299807e-07,0.5326536810046126,0.2647559766210783,0.0924292211990648,0.0447362472592609,-0.0424591297972627,0.0093681676291795,0.0280778623786388,0.1999988602393877,0.2689440660365956,-0.1510416666666667,0.4014598540145984,0.3333333333333332,-0.0943396226415095,-0.1152073732718894,-0.0900473933649288,-0.1999999999999999,-0.3447098976109215,-0.3846153846153847,-0.3356401384083045,-0.3142857142857143,-0.3924050632911393,-0.36,-0.3513513513513513,-0.3469387755102041,-0.3491525423728814,-0.3424657534246575,-0.2671755725190841,-0.2066115702479338,-0.1578947368421052,-0.2289156626506024,-0.2558139534883721,-0.2967032967032967,-0.323943661971831,-0.2941176470588236,-0.2727272727272728,-0.2529182879377432,-0.2781954887218045,-0.2727272727272728,-0.1829787234042553,-0.2098765432098766,-0.1864406779661016,-0.2066115702479338,-0.1829787234042553,-0.1688311688311689,-0.2195121951219512,-0.2529182879377432,-0.2941176470588236,-0.264367816091954,-0.2470588235294117,-0.2671755725190841,-0.2033195020746888,-0.1390134529147982,-0.1541850220264318,-0.2066115702479338,-0.189873417721519,-0.1999999999999999,-0.1829787234042553,-0.1759656652360515
FVUA_50-L,20.0,0.6301802369140241,0.0615001526382853,0.1150513610744597,2.068154342189862,0.0003683006570852,-3.3691000000000013,0.0380706705607509,-0.000278766147379,0.2737720703570335,0.2355572945572975,1.8704699904947648e-06,0.7172712412039487,0.4020017778453186,0.0470171930431184,-0.2328046054353708,0.0186250479567212,0.0095417675924438,0.0662301399221052,0.3332310983700702,0.4258386541313913,-0.0246305418719211,0.0149999999999999,0.215568862275449,-0.1470588235294118,0.0,0.2929936305732483,-0.1470588235294118,-0.3366013071895425,-0.4438356164383562,-0.4423076923076924,-0.4329608938547487,-0.4754521963824289,-0.4754521963824289,-0.4886649874055416,-0.4699738903394256,-0.3940298507462687,-0.3940298507462687,-0.3829787234042554,-0.3715170278637771,-0.3071672354948807,-0.2536764705882354,-0.2339622641509434,-0.1714285714285716,-0.1944444444444445,-0.1611570247933884,-0.203921568627451,-0.1287553648068671,-0.1017699115044248,-0.0049019607843138,0.0049504950495049,-0.0097560975609756,0.1153846153846152,0.2608695652173911,0.5378787878787876,0.2929936305732483,0.2767295597484274,0.1404494382022469,0.1340782122905026,0.1153846153846152,0.1666666666666665,0.2228915662650601,0.2530864197530862,0.2011834319526626,0.1941176470588235,0.1534090909090908,0.0049504950495049,0.0913978494623655,0.1032608695652173,0.1092896174863387
FVUB_73-L^G10,14.0,0.2387567694843419,0.071135558456088,0.10106260989221,0.983472544458754,0.0187781261111611,-0.5999999999999996,-0.1519027153540088,0.0041794207676006,0.2625913110342174,-0.0313420277660888,4.198837345144826e-07,0.2299693146948516,0.5890047255302889,0.173646200533366,0.6594779648193683,-0.1573444710555523,0.0110245200532218,0.0353227771010962,0.0035294117647059,0.4726963029660127,-0.0083333333333333,0.0126582278481011,-0.04,-0.1637630662020907,-0.1382405745062837,0.014799154334038,-0.0569744597249508,-0.102803738317757,-0.2295345104333869,-0.2380952380952381,-0.2332268370607029,-0.2727272727272727,-0.2803598200899551,-0.2760180995475113,-0.2771084337349397,-0.2649310872894335,-0.3043478260869565,-0.2638036809815951,-0.2,-0.1489361702127659,-0.1637630662020907,-0.1973244147157191,-0.1752577319587629,-0.2105263157894736,-0.051383399209486,-0.02834008097166,0.0762331838565022,0.0526315789473683,0.0105263157894737,0.0909090909090908,0.0084033613445377,-0.0082644628099173,-0.024390243902439,-0.0342052313883299,-0.0184049079754601,-0.002079002079002,0.0434782608695651,0.06430155210643,0.0835214446952596,0.1059907834101383,0.1320754716981131,0.2244897959183673,0.3223140495867769,0.2765957446808511,0.3872832369942196,0.411764705882353,0.3445378151260505,0.4201183431952662,0.5635179153094463
FVUH_J7-L,20.0,0.0697598686073511,0.0775427465743507,0.0291629885241954,0.2434655835579507,0.0019092778349531,7.149999999999992,-0.8065920114051108,0.0020626753274028,-0.2122398001665278,-0.0038581777634855,1.0807384239334318e-06,0.1273217700081943,1.8651530928840627,-0.0239926136445753,-0.1760250517409048,-0.0600260177358282,0.0099066904903712,0.0791142585350385,0.0578459160010306,1.6178197411371986,0.0826210826210827,0.0540540540540539,0.0223300970873785,-0.0268022181146027,-0.1210350584307179,-0.0348304307974336,-0.2352941176470588,-0.2285714285714286,-0.2325072886297376,-0.2245949926362298,-0.1721698113207548,-0.2682418346073663,-0.2782727895819055,-0.2826975476839237,-0.2457020057306591,-0.2722874913614375,-0.3099606815203145,-0.3228295819935692,-0.2620882971268395,-0.2537207654145995,-0.2251655629139073,-0.1767005473025801,-0.2375090514120204,-0.3292993630573249,-0.2909090909090909,-0.271280276816609,-0.2268722466960352,-0.2662020905923346,-0.283673469387755,-0.2762886597938145,-0.2547770700636943,-0.227439471753485,-0.2064807837226827,-0.1702127659574468,-0.1053525913338997,-0.0859375,-0.0898876404494383,-0.0648312611012433,-0.0906735751295337,-0.0827526132404181,-0.0285977859778597,0.0364173228346456,0.0980187695516161,0.0498504486540378,0.0744897959183672,0.0833333333333332,0.0223300970873785,0.0394866732477787,0.0866873065015478
FVVQ_76-L,20.0,0.27167325428195,0.0265030674846625,0.1537802527307774,1.505362643663671,3.2268932900916724e-05,-13.35,-0.1150304796891396,-0.0046764408493427,0.1674986134220742,0.0693655028418973,1.3681706491234508e-07,0.3676470588235294,0.0289564140949571,-0.0922454955994628,-0.2463744733886044,-0.048649554144698,-0.0158516369664318,-0.0363420427553444,0.0723068452927142,0.7949631486622442,-0.0689655172413792,0.4499999999999997,0.3809523809523809,-0.0333333333333333,-0.1714285714285714,0.1599999999999999,-0.4423076923076924,-0.6627906976744187,-0.7156862745098039,-0.7156862745098039,-0.7363636363636363,-0.7661290322580645,-0.7542372881355932,-0.7184466019417476,-0.6947368421052631,-0.6847826086956522,-0.7433628318584071,-0.768,-0.8013698630136986,-0.8092105263157895,-0.8388888888888889,-0.8370786516853933,-0.8415300546448088,-0.8669724770642202,-0.8760683760683761,-0.8791666666666667,-0.8699551569506727,-0.8733624454148472,-0.8884615384615384,-0.8687782805429864,-0.8693693693693694,-0.8542713567839196,-0.8406593406593407,-0.8388888888888889,-0.8388888888888889,-0.8333333333333334,-0.839779005524862,-0.839779005524862,-0.8388888888888889,-0.8284023668639053,-0.8027210884353742,-0.7943262411347518,-0.8027210884353742,-0.8220858895705522,-0.8040540540540541,-0.8152866242038217,-0.8388888888888889,-0.8253012048192772,-0.8489583333333334
FVVT_39-L,21.0,-0.097277941690479,0.0597094650647854,0.0871281886967848,0.4996949210939716,0.0003496428780427,-116.015,-1.9525360503047,-0.0098602450916834,-0.5414436724852153,-0.3780315882281465,1.4894383415335973e-07,0.0656797837829875,0.0805815349538151,-0.0162391344127775,0.1469242159190242,-0.0285051383159497,-0.0681668054797667,-0.2617258021500082,0.0539067389041976,1.6178197411371986,0.1618122977346279,1.0463576158940395,2.2526315789473683,0.807017543859649,0.8614457831325302,0.03,0.0131147540983607,-0.346723044397463,-0.5950196592398427,-0.5818673883626522,-0.5807327001356852,-0.7390202702702703,-0.7565011820330969,-0.7671439336850038,-0.7845188284518829,-0.801413881748072,-0.8153018529587568,-0.8049242424242424,-0.8516562650024004,-0.8474827245804541,-0.8684546615581098,-0.8665226781857451,-0.8613105924596051,-0.8681177976952625,-0.8703859060402684,-0.8695652173913043,-0.8658854166666666,-0.8717842323651452,-0.8821959588257721,-0.8756539235412475,-0.8700042069835927,-0.8607480847228481,-0.8572088724584104,-0.8554724041159962,-0.8668677294269711,-0.8627276765881831,-0.8708733806936899,-0.8742880390561432,-0.871996685998343,-0.8709812108559499,-0.8541076487252125,-0.8568118628359592,-0.8574065528380249,-0.8727347611202636,-0.8593536640873919,-0.8572088724584104,-0.8464977645305514,-0.8401448525607863,-0.8251273344651953
FVWA_N4-L,21.0,0.0298279048279048,0.1129177004698305,0.0775857604060563,0.304916865565887,9.74701982078802e-06,-5.549999999999997,-0.2694273835670696,0.003508316008316,-0.0674683741995938,-0.0233580380386065,3.638841597374858e-07,0.0518969853696553,1.162584015505273,0.0007056397394362,0.2102406926406926,-0.0329897771952817,0.00972942660872,0.0581142187238318,0.0890285714285714,1.1952416885341488,0.0344332855093256,0.127831715210356,0.127831715210356,0.028023598820059,-0.0669344042838019,0.0873634945397814,-0.1551515151515151,-0.2289823008849557,-0.2513426423200859,-0.2732012513034411,-0.2739583333333333,-0.2858606557377049,-0.2701570680628273,-0.2987927565392354,-0.2716823406478579,-0.3009027081243731,-0.3112648221343873,-0.2966700302724521,-0.2440347071583515,-0.2229654403567448,-0.2212290502793296,-0.2473002159827213,-0.237417943107221,-0.3050847457627118,-0.2281284606866002,-0.2159730033745782,-0.1309226932668329,-0.1932870370370371,-0.1857476635514019,-0.1520681265206813,-0.1177215189873418,-0.1177215189873418,-0.0141442715700141,-0.0399449035812672,0.0295420974889217,0.0723076923076921,0.0449775112443777,0.052870090634441,-0.0042857142857143,0.0434131736526945,0.0673813169984685,0.1187800963081859,0.1996557659208262,0.1793570219966158,0.2249560632688927,0.2142857142857142,0.2079722703639515,0.2718978102189779,0.2955390334572489
FVWF_01-L,21.0,-0.400853889943074,0.0898486321344257,-0.7567514677103718,-0.7614452798326848,1.1452926048992771e-05,292.0,-1.53297974695761,0.0004214430209035,-0.5273932253313697,-0.0054385444477405,5.863155004268308e-06,-0.2544833475661827,2.341587774783187,-2.272027373823781,3.272027373823781,2.272027373823781,-0.0360253365003958,-0.0850732315363041,2.272027373823781,1.6178197411371986,-0.0570071258907363,0.1167108753315648,0.2719033232628398,0.2028571428571428,-0.0787746170678337,0.0446650124069478,-0.1980952380952381,-0.3198707592891762,-0.3317460317460317,-0.2803418803418803,-0.2652705061082024,-0.3513097072419107,-0.3799705449189985,-0.4684343434343434,-0.4532467532467532,-0.4859584859584859,-0.4623243933588761,-0.4532467532467532,-0.5172018348623854,-0.5559071729957806,-0.6109057301293901,-0.579,-0.6134067952249771,-0.6520661157024794,-0.6560457516339869,-0.6738962044926413,-0.6574450772986167,-0.6839339339339339,-0.7035211267605634,-0.6634692246203038,-0.6640063846767758,-0.631993006993007,-0.6326352530541013,-0.6237712243074174,-0.6080074487895717,-0.594412331406551,-0.5955811719500481,-0.5920542635658914,-0.5900681596884129,-0.5619146722164412,-0.5232163080407701,-0.4903147699757869,-0.4453227931488801,-0.4623243933588761,-0.4303112313937753,-0.4111888111888112,-0.4201101928374655,-0.4272108843537414,-0.3790560471976402
FVYE_M4-L,21.0,-0.0570798343717348,0.0338526247013904,0.0575602042667911,0.3107068916282289,2.699175980049096e-05,0.25,-0.485020689982717,-0.0027707675202513,-0.550778816199377,0.0426832911745374,2.3755239224848884e-06,0.1653008531656937,2.561168393217183,0.0026526687139644,-0.122852156997483,-0.1505659913463884,0.0095522449314618,0.0645631067961165,0.0303863896059925,3.128143153959633,0.0731225296442688,0.0476190476190474,0.0497925311203317,-0.0612244897959184,-0.1916932907348243,-0.1107205623901582,-0.2962447844228095,-0.26878612716763,-0.2853107344632769,-0.2558823529411765,-0.4170506912442396,-0.4836734693877551,-0.4617021276595745,-0.4457831325301206,-0.4157043879907621,-0.4499999999999999,-0.4826175869120654,-0.4820880245649949,-0.4559139784946238,-0.4457831325301206,-0.4352678571428572,-0.4095682613768961,-0.4482006543075245,-0.4914572864321608,-0.4729166666666666,-0.4820880245649949,-0.4553283100107642,-0.4929859719438878,-0.4985133795837463,-0.4873353596757852,-0.4499999999999999,-0.4517876489707476,-0.4308211473565805,-0.4081871345029241,-0.400473933649289,-0.4143518518518519,-0.4170506912442396,-0.433370660694289,-0.4301801801801802,-0.4276018099547511,-0.4170506912442396,-0.3940119760479041,-0.3753086419753086,-0.4047058823529412,-0.3903614457831326,-0.3859223300970874,-0.4102564102564103,-0.4236902050113895,-0.3836784409257004
FVZE_27-L^A22,20.0,-0.0545969795889083,0.0202330644128569,0.0737584555017934,0.9406317699290124,0.0041731943308701,-58.85,-0.2269772332032019,0.0037127380995085,-0.2641073748015586,-0.0958105915326557,2.141565899077969e-06,0.00952979876161,0.8072609482125052,-0.1416348970024602,-0.0480815439235513,0.0658291412099471,-0.0113280952017697,-0.2039835164835164,0.0342713972529192,1.6178197411371986,-0.056338028169014,0.4295302013422819,0.4522727272727271,0.3229813664596273,0.2678571428571428,0.1767955801104972,0.1055363321799307,0.0775716694772343,-0.0858369098712447,0.0373376623376622,0.1472172351885097,-0.1457219251336899,-0.1647058823529412,-0.2612716763005781,-0.2638248847926268,-0.3512690355329949,-0.3106796116504854,-0.3729146221786065,-0.4243243243243243,-0.4575551782682513,-0.4968503937007874,-0.5213483146067416,-0.5534591194968554,-0.5958254269449716,-0.6028589185829708,-0.58371335504886,-0.5587016574585636,-0.5451957295373666,-0.5224215246636772,-0.5046511627906978,-0.4846774193548387,-0.4299732381801963,-0.4126838235294118,-0.4,-0.443864229765013,-0.4714640198511166,-0.4980361351139042,-0.5,-0.4757998359310911,-0.5658967391304348,-0.5653061224489796,-0.5399568034557236,-0.4607594936708861,-0.4834276475343573,-0.4813311688311689,-0.4825910931174089,-0.4892086330935252,-0.494061757719715,-0.4867469879518072
FWEF_63-L^F09,19.0,-0.2540733818211368,0.0609057427363251,-0.6885024154589372,1.0394256875985315,-0.0025269451377875,-0.8885,-1.2155212848497463,0.000633914421553,-0.1799464345497155,0.1325141380995601,1.5171211212128462e-10,-0.4526835102406937,0.0007294545225054,-0.0926285810363,-0.1581768685197497,-0.3247116470620328,-0.0448850637324327,-0.0560658637817241,-0.0848501951930764,1.6178197411371986,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.75,-0.75,-0.8333333333333333,-0.8571428571428572,-0.875,-0.8888888888888888,-0.9090909090909092,-0.9166666666666666,-0.9285714285714286,-0.9285714285714286,-0.9333333333333332,-0.9333333333333332,-0.9473684210526316,-0.9473684210526316,-0.9411764705882352,-0.9473684210526316,-0.9473684210526316,-0.9375,-0.9375,-0.9375,-0.9375,-0.9285714285714286,-0.9166666666666666,-0.9230769230769232,-0.9166666666666666,-0.9090909090909092,-0.9,-0.9,-0.8888888888888888,-0.875,-0.8888888888888888,-0.9,-0.9,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092,-0.9
FWKZ_24-L^C13,20.0,-0.1862478084925737,0.0509005628517823,-0.0338560874454372,0.5996972626283107,-0.0082714834536665,-2.032,0.0829098198406974,0.0012411027781608,-0.3832529453625366,-0.0990327738295707,2.242186289039693e-09,0.0622646684786674,0.0049790013787453,0.143358656908332,-0.21199923951294,-0.2859227510150902,-0.0169376693766937,-0.0400641025641025,-0.3695584380557452,1.6178197411371986,0.1999999999999999,0.6666666666666667,-0.2857142857142857,-0.4444444444444444,-0.375,-0.2857142857142857,-0.5833333333333333,-0.5833333333333333,-0.6666666666666666,-0.6875,-0.7222222222222222,-0.7619047619047619,-0.8,-0.8214285714285714,-0.8333333333333333,-0.8148148148148149,-0.6875,-0.782608695652174,-0.8717948717948718,-0.912280701754386,-0.9230769230769232,-0.9056603773584906,-0.9295774647887324,-0.9342105263157896,-0.9375,-0.9382716049382716,-0.9333333333333332,-0.9324324324324323,-0.921875,-0.9242424242424242,-0.9305555555555556,-0.9253731343283582,-0.9264705882352942,-0.9305555555555556,-0.927536231884058,-0.9342105263157896,-0.9342105263157896,-0.935064935064935,-0.9253731343283582,-0.927536231884058,-0.9264705882352942,-0.9324324324324323,-0.9342105263157896,-0.935064935064935,-0.9382716049382716,-0.9382716049382716,-0.9390243902439024,-0.935897435897436,-0.942528735632184
FWON_41-L^G09,20.0,0.0420385724857656,0.0703224076583595,0.1641591552707861,1.435767793364904,-0.0082857770585066,0.4434999999999998,-0.005344875318863,0.0018088609853831,-0.0705889868404242,-0.0348126426027753,1.0976117513469809e-08,0.0577936310112166,0.1914285254681587,-0.0020969971933533,0.0049265518295939,-0.0707094034014169,0.027179065798622,0.2333627298012346,0.1030191948813651,0.6634945730869414,-0.0258620689655171,0.5633423180592991,0.7846153846153845,0.8238993710691822,0.7682926829268293,0.7469879518072289,0.6714697406340056,0.2747252747252746,0.3333333333333335,0.4572864321608039,0.2366737739872066,0.1284046692607003,0.1507936507936507,0.1153846153846154,0.0902255639097744,0.0301953818827709,-0.0660225442834139,-0.0569105691056911,-0.0569105691056911,-0.0429042904290428,0.0507246376811594,0.0740740740740739,0.0211267605633802,-0.1117917304747321,-0.1654676258992806,-0.085173501577287,-0.1212121212121212,0.0320284697508896,0.0984848484848484,0.1599999999999999,0.2058212058212059,0.3242009132420091,0.336405529953917,0.3875598086124403,0.4683544303797466,0.4009661835748792,0.3394919168591224,0.2803532008830021,0.336405529953917,0.3425925925925925,0.3302752293577979,0.5803814713896458,0.6292134831460674,0.5384615384615383,0.5183246073298429,0.5718157181571815,0.681159420289855,0.681159420289855,0.681159420289855
FWQO_33-L^K18,20.0,-0.1906758556356829,0.0180576532587716,-0.2990097891869948,0.3351886403836192,1.0,-70.3865,-4.155904154831244,-0.0054905158094326,-0.2489566686051365,-0.2634670470812391,1.1337749164158737e-07,-0.158010335597392,0.1063213583776882,-0.0345850426002543,-0.6373729445242553,-0.0633317212448245,-0.0220170477696106,-0.0657282706005994,-0.124451855461034,1.6178197411371986,0.5515695067264574,1.372340425531915,1.3473684210526318,0.9224137931034484,0.2890173410404624,1.1650485436893203,-0.3873626373626374,-0.5120350109409191,-0.6823361823361823,-0.6671641791044776,-0.6691394658753709,-0.7872137404580153,-0.82938026013772,-0.8427362482369535,-0.8903638151425762,-0.91619691845171,-0.9233676975945018,-0.9215065117916228,-0.9270287958115184,-0.9368986983588002,-0.944096264728002,-0.9440261044176708,-0.9486648250460404,-0.9531709365812684,-0.956462319406482,-0.9552118899377384,-0.9485345026540504,-0.9451144474526212,-0.9463038767156272,-0.9487238445619682,-0.950816056462285,-0.9490052595472216,-0.9492489758761948,-0.944068221720592,-0.9496500338676902,-0.9538397847236596,-0.9566653711620676,-0.9571894797465924,-0.9563686167090588,-0.9560071019925036,-0.9547300040600892,-0.9568581930740956,-0.9546286876907426,-0.957426498663612,-0.958106331016344,-0.9566822066822068,-0.956188605108055,-0.9561455260570304,-0.957426498663612
FWQS_10-L,31.0,0.0944322164485911,0.0436665353813837,0.0689878178236509,1.3678218238931297,0.0002509814171632,-0.5003000000000002,-0.0858189365337664,-0.0001459287494542,-0.031540240420605,0.0158318997404197,4.256849533141561e-07,0.1298823391377621,0.1415793619033001,-0.0539589175430066,0.1758135668218708,0.1442621862174444,0.004980772328446,0.0414634390694828,0.1651301877078819,0.2500503200811924,0.1,0.3953488372093023,0.4634146341463414,0.2765957446808511,0.0169491525423728,0.1320754716981131,-0.0625,-0.368421052631579,-0.4339622641509434,-0.4059405940594059,-0.3877551020408163,-0.6273291925465838,-0.6842105263157895,-0.6825396825396826,-0.7222222222222223,-0.7029702970297029,-0.7345132743362832,-0.6923076923076923,-0.726027397260274,-0.7115384615384616,-0.7044334975369457,-0.7222222222222223,-0.7560975609756098,-0.7222222222222223,-0.7073170731707317,-0.7014925373134329,-0.6984924623115578,-0.673913043478261,-0.7029702970297029,-0.6721311475409837,-0.6571428571428571,-0.653179190751445,-0.6610169491525424,-0.664804469273743,-0.6407185628742516,-0.6571428571428571,-0.6703296703296704,-0.6590909090909092,-0.607843137254902,-0.620253164556962,-0.6052631578947368,-0.5918367346938775,-0.5714285714285714,-0.6153846153846154,-0.6178343949044587,-0.6319018404907976,-0.6129032258064516,-0.5945945945945946,-0.5652173913043478
