tic,datadate,gvkeyx,conm,indextype,spii,spmi,indexcat,dvpsxd,newnum,oldnum,prccd,prccddiv,prccddivn,prchd,prcld
I0003,2000-12-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1334.22000000,1856.76427500,,1335.93000000,1325.78000000
I0003,2000-12-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1320.28000000,1837.36470600,,1340.10000000,1317.51000000
I0003,2001-01-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1283.27000000,1785.85982200,,1320.28000000,1276.05000000
I0003,2001-01-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1347.56000000,1875.56404500,,1347.76000000,1274.62000000
I0003,2001-01-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1333.34000000,1855.81826300,,1350.24000000,1329.14000000
I0003,2001-01-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1298.35000000,1807.12833000,,1334.77000000,1294.95000000
I0003,2001-01-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1295.86000000,1804.03838900,,1298.35000000,1276.29000000
I0003,2001-01-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1300.80000000,1810.98106800,,1311.72000000,1295.14000000
I0003,2001-01-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1313.27000000,1828.49640700,,1313.76000000,1287.28000000
I0003,2001-01-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1326.82000000,1847.36656400,,1332.19000000,1309.72000000
I0003,2001-01-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1318.32000000,1835.53457400,,1333.21000000,1311.59000000
I0003,2001-01-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1326.65000000,1847.13267100,,1327.81000000,1313.33000000
I0003,2001-01-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1329.47000000,1851.16207000,,1346.92000000,1325.41000000
I0003,2001-01-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1347.97000000,1876.94107500,,1352.71000000,1327.41000000
I0003,2001-01-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1342.54000000,1869.38440900,,1354.55000000,1336.74000000
I0003,2001-01-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1342.90000000,1869.88568200,,1353.62000000,1333.84000000
I0003,2001-01-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1360.40000000,1894.25309500,,1362.90000000,1339.63000000
I0003,2001-01-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1364.30000000,1899.71000300,,1369.75000000,1357.28000000
I0003,2001-01-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1357.51000000,1890.27202500,,1367.35000000,1354.63000000
I0003,2001-01-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1354.95000000,1886.79645600,,1357.51000000,1342.75000000
I0003,2001-01-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1364.17000000,1899.75108000,,1365.54000000,1350.36000000
I0003,2001-01-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1373.73000000,1913.12566600,,1375.68000000,1356.20000000
I0003,2001-01-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1366.01000000,1902.55266400,,1383.37000000,1364.66000000
I0003,2001-02-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1373.47000000,1913.11272900,,1373.50000000,1359.34000000
I0003,2001-02-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1349.47000000,1879.68858900,,1376.38000000,1348.72000000
I0003,2001-02-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1354.31000000,1886.48041200,,1354.56000000,1344.48000000
I0003,2001-02-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1352.26000000,1883.71820100,,1363.55000000,1350.04000000
I0003,2001-02-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1340.89000000,1868.28777600,,1352.26000000,1334.26000000
I0003,2001-02-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1332.53000000,1856.65913400,,1350.32000000,1332.42000000
I0003,2001-02-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1314.76000000,1831.95811200,,1332.53000000,1309.98000000
I0003,2001-02-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1330.31000000,1853.65161900,,1330.96000000,1313.64000000
I0003,2001-02-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1318.80000000,1837.77245300,,1336.62000000,1317.51000000
I0003,2001-02-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1315.92000000,1834.10192500,,1320.73000000,1304.72000000
I0003,2001-02-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1326.61000000,1849.14637700,,1331.29000000,1315.92000000
I0003,2001-02-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1301.53000000,1814.21553200,,1326.61000000,1293.18000000
I0003,2001-02-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1278.94000000,1782.74662300,,1307.16000000,1278.44000000
I0003,2001-02-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1255.27000000,1749.85974700,,1282.97000000,1253.16000000
I0003,2001-02-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1252.82000000,1746.50296900,,1259.94000000,1228.33000000
I0003,2001-02-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1245.86000000,1736.82402900,,1252.82000000,1215.44000000
I0003,2001-02-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1267.65000000,1767.29296300,,1267.69000000,1241.71000000
I0003,2001-02-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1257.94000000,1753.88264400,,1272.76000000,1252.26000000
I0003,2001-02-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1239.94000000,1729.07475600,,1263.47000000,1229.65000000
I0003,2001-03-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1241.23000000,1730.91547300,,1241.36000000,1214.50000000
I0003,2001-03-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1234.18000000,1721.08552800,,1251.01000000,1219.74000000
I0003,2001-03-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1241.41000000,1731.42448000,,1242.55000000,1234.04000000
I0003,2001-03-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1253.80000000,1748.73719100,,1267.42000000,1241.41000000
I0003,2001-03-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1261.89000000,1760.36103500,,1263.86000000,1253.80000000
I0003,2001-03-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1264.74000000,1764.39403600,,1266.50000000,1257.60000000
I0003,2001-03-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1233.42000000,1720.70898200,,1264.74000000,1228.42000000
I0003,2001-03-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1180.16000000,1646.41724400,,1233.42000000,1176.78000000
I0003,2001-03-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1197.66000000,1671.18548900,,1197.83000000,1171.50000000
I0003,2001-03-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1166.71000000,1628.01954600,,1197.66000000,1155.35000000
I0003,2001-03-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1173.56000000,1637.60589900,,1182.04000000,1166.71000000
I0003,2001-03-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1150.53000000,1605.48339400,,1173.56000000,1148.64000000
I0003,2001-03-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1170.81000000,1633.81200600,,1173.50000000,1147.18000000
I0003,2001-03-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1142.62000000,1594.50345000,,1180.56000000,1142.19000000
I0003,2001-03-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1122.14000000,1565.98402400,,1149.39000000,1118.74000000
I0003,2001-03-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1117.58000000,1559.64830100,,1124.27000000,1081.19000000
I0003,2001-03-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1139.83000000,1590.69947900,,1141.83000000,1117.58000000
I0003,2001-03-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1152.69000000,1608.64636100,,1160.02000000,1139.83000000
I0003,2001-03-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1182.17000000,1649.78742700,,1183.36000000,1150.96000000
I0003,2001-03-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1153.29000000,1609.67070100,,1182.17000000,1147.83000000
I0003,2001-03-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1147.95000000,1602.25802900,,1161.69000000,1136.26000000
I0003,2001-03-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1160.33000000,1619.53748700,,1162.80000000,1143.83000000
I0003,2001-04-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1145.87000000,1599.35485600,,1169.51000000,1137.51000000
I0003,2001-04-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1106.46000000,1544.34811500,,1145.87000000,1100.19000000
I0003,2001-04-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1103.25000000,1540.16643000,,1117.50000000,1091.99000000
I0003,2001-04-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1151.44000000,1607.46189600,,1151.47000000,1103.25000000
I0003,2001-04-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1128.43000000,1575.71164800,,1151.44000000,1119.29000000
I0003,2001-04-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1137.59000000,1588.50384100,,1146.13000000,1126.38000000
I0003,2001-04-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1168.38000000,1631.68538500,,1173.92000000,1137.59000000
I0003,2001-04-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1165.89000000,1628.22756000,,1182.24000000,1160.26000000
I0003,2001-04-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1183.50000000,1652.83064000,,1183.51000000,1157.73000000
I0003,2001-04-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1179.68000000,1647.49577500,,1184.64000000,1167.38000000
I0003,2001-04-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1191.81000000,1664.43606700,,1192.25000000,1168.90000000
I0003,2001-04-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1238.16000000,1729.26166300,,1248.42000000,1191.81000000
I0003,2001-04-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1253.70000000,1750.98357800,,1253.71000000,1233.39000000
I0003,2001-04-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1242.98000000,1736.01565100,,1253.70000000,1234.41000000
I0003,2001-04-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1224.36000000,1710.00991300,,1242.98000000,1217.47000000
I0003,2001-04-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1209.47000000,1689.22767000,,1233.54000000,1208.89000000
I0003,2001-04-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1228.75000000,1716.16799300,,1232.36000000,1207.38000000
I0003,2001-04-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1234.52000000,1724.37766600,,1248.30000000,1228.75000000
I0003,2001-04-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1253.05000000,1750.31903700,,1253.07000000,1234.52000000
I0003,2001-04-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1249.46000000,1745.39235800,,1269.30000000,1243.99000000
I0003,2001-05-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1266.44000000,1769.12039600,,1266.47000000,1243.55000000
I0003,2001-05-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1267.43000000,1770.65980700,,1272.93000000,1257.70000000
I0003,2001-05-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1248.58000000,1744.53641700,,1267.43000000,1239.88000000
I0003,2001-05-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1266.61000000,1769.77852800,,1267.51000000,1232.00000000
I0003,2001-05-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1263.51000000,1765.49174600,,1270.00000000,1259.19000000
I0003,2001-05-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1261.20000000,1762.41071900,,1267.01000000,1253.00000000
I0003,2001-05-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1255.54000000,1754.71519400,,1261.65000000,1247.83000000
I0003,2001-05-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1255.18000000,1754.46223200,,1268.14000000,1254.56000000
I0003,2001-05-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1245.67000000,1741.33151100,,1259.84000000,1240.79000000
I0003,2001-05-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1248.92000000,1746.00891000,,1249.68000000,1241.02000000
I0003,2001-05-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1249.44000000,1746.74706200,,1254.45000000,1245.36000000
I0003,2001-05-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1284.99000000,1796.72362300,,1286.39000000,1243.02000000
I0003,2001-05-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1288.49000000,1801.63423900,,1296.48000000,1282.65000000
I0003,2001-05-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1291.96000000,1806.83434000,,1292.06000000,1281.15000000
I0003,2001-05-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1312.83000000,1836.02149200,,1312.95000000,1287.87000000
I0003,2001-05-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1309.38000000,1831.20358400,,1315.93000000,1306.89000000
I0003,2001-05-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1289.05000000,1802.84005300,,1309.38000000,1288.70000000
I0003,2001-05-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1293.17000000,1808.64416200,,1295.04000000,1281.22000000
I0003,2001-05-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1277.89000000,1787.27755300,,1293.17000000,1276.42000000
I0003,2001-05-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1267.93000000,1773.45503000,,1278.42000000,1265.41000000
I0003,2001-05-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1248.08000000,1746.11322200,,1267.93000000,1245.96000000
I0003,2001-05-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1255.82000000,1757.08588900,,1261.91000000,1248.07000000
I0003,2001-06-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1260.67000000,1763.87178700,,1265.34000000,1246.88000000
I0003,2001-06-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1267.11000000,1772.91452100,,1267.17000000,1256.36000000
I0003,2001-06-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1283.57000000,1795.96180800,,1286.62000000,1267.11000000
I0003,2001-06-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1270.03000000,1777.25040400,,1283.85000000,1269.03000000
I0003,2001-06-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,501,500,1276.96000000,1786.99146500,,1277.08000000,1265.08000000
I0003,2001-06-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,501,1264.96000000,1770.20693300,,1277.11000000,1259.99000000
I0003,2001-06-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1254.39000000,1755.42488800,,1264.96000000,1249.23000000
I0003,2001-06-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1255.85000000,1757.48204300,,1261.00000000,1235.75000000
I0003,2001-06-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1241.60000000,1737.94171400,,1259.75000000,1241.59000000
I0003,2001-06-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1219.87000000,1707.55712900,,1241.60000000,1218.90000000
I0003,2001-06-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1214.36000000,1699.84990700,,1221.50000000,1203.03000000
I0003,2001-06-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1208.43000000,1691.58694200,,1221.23000000,1208.33000000
I0003,2001-06-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1212.58000000,1697.41020200,,1226.11000000,1207.71000000
I0003,2001-06-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1223.14000000,1712.25823600,,1225.61000000,1210.07000000
I0003,2001-06-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1237.04000000,1731.75446800,,1240.24000000,1220.25000000
I0003,2001-06-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1225.35000000,1715.39222700,,1237.73000000,1221.44000000
I0003,2001-06-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1218.60000000,1705.94276600,,1231.50000000,1213.60000000
I0003,2001-06-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1216.76000000,1703.36691300,,1220.70000000,1204.64000000
I0003,2001-06-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,1211.07000000,1695.61275400,,1219.92000000,1207.29000000
I0003,2001-06-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1226.20000000,1716.81298900,,1234.44000000,1211.07000000
I0003,2001-06-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1224.42000000,1714.32079600,,1237.29000000,1221.14000000
I0003,2001-07-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1236.71000000,1731.53092900,,1239.78000000,1224.03000000
I0003,2001-07-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1234.45000000,1728.64950200,,1236.71000000,1229.43000000
I0003,2001-07-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1219.24000000,1707.68081300,,1234.45000000,1219.15000000
I0003,2001-07-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1190.59000000,1667.90066300,,1219.24000000,1188.74000000
I0003,2001-07-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1198.78000000,1679.40207300,,1201.76000000,1189.75000000
I0003,2001-07-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1181.52000000,1655.30474500,,1203.43000000,1179.93000000
I0003,2001-07-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1180.18000000,1653.54229200,,1184.93000000,1168.46000000
I0003,2001-07-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1208.14000000,1692.73087200,,1210.25000000,1180.18000000
I0003,2001-07-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1215.68000000,1703.30781300,,1218.54000000,1203.61000000
I0003,2001-07-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1202.45000000,1684.77386000,,1219.63000000,1200.05000000
I0003,2001-07-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1214.44000000,1701.57326000,,1215.36000000,1196.14000000
I0003,2001-07-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1207.71000000,1692.26703700,,1214.44000000,1198.33000000
I0003,2001-07-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1215.02000000,1702.51555800,,1225.04000000,1205.80000000
I0003,2001-07-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1210.85000000,1696.67245200,,1215.69000000,1207.04000000
I0003,2001-07-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1191.03000000,1668.90018600,,1215.22000000,1190.50000000
I0003,2001-07-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1171.65000000,1641.75987300,,1191.03000000,1165.54000000
I0003,2001-07-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1190.49000000,1668.15918700,,1190.52000000,1171.28000000
I0003,2001-07-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1202.93000000,1685.62140800,,1204.18000000,1182.65000000
I0003,2001-07-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1205.82000000,1689.78456100,,1209.26000000,1195.99000000
I0003,2001-07-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1204.52000000,1688.02866000,,1209.05000000,1200.41000000
I0003,2001-07-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1211.23000000,1697.44474700,,1222.74000000,1204.52000000
I0003,2001-08-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1215.93000000,1704.24024300,,1223.04000000,1211.23000000
I0003,2001-08-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1220.75000000,1711.17392900,,1226.27000000,1215.31000000
I0003,2001-08-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1214.35000000,1702.43408100,,1220.75000000,1205.31000000
I0003,2001-08-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1200.48000000,1683.03136500,,1214.35000000,1197.35000000
I0003,2001-08-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1204.40000000,1688.60277600,,1207.56000000,1195.64000000
I0003,2001-08-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1183.53000000,1659.58079200,,1206.79000000,1181.27000000
I0003,2001-08-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1183.43000000,1659.75607000,,1184.71000000,1174.68000000
I0003,2001-08-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1190.16000000,1669.20609000,,1193.33000000,1169.55000000
I0003,2001-08-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1191.29000000,1670.96202700,,1193.82000000,1185.12000000
I0003,2001-08-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1186.73000000,1664.61083100,,1198.79000000,1184.26000000
I0003,2001-08-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1178.02000000,1652.71323900,,1191.21000000,1177.61000000
I0003,2001-08-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1181.66000000,1657.87472400,,1181.80000000,1166.08000000
I0003,2001-08-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1161.97000000,1630.34496200,,1181.66000000,1156.07000000
I0003,2001-08-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1171.41000000,1643.59010300,,1171.41000000,1160.94000000
I0003,2001-08-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1157.26000000,1623.73922900,,1179.85000000,1156.56000000
I0003,2001-08-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1165.31000000,1635.16037700,,1168.56000000,1153.34000000
I0003,2001-08-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1162.09000000,1630.66453100,,1169.86000000,1160.96000000
I0003,2001-08-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1184.93000000,1662.74067000,,1185.15000000,1162.09000000
I0003,2001-08-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1179.21000000,1654.71975300,,1186.85000000,1178.07000000
I0003,2001-08-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1161.51000000,1629.90758600,,1179.66000000,1161.17000000
I0003,2001-08-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1148.60000000,1612.04681600,,1166.97000000,1147.38000000
I0003,2001-08-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1129.03000000,1584.77282500,,1151.75000000,1124.87000000
I0003,2001-08-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1133.58000000,1591.18193100,,1141.83000000,1126.38000000
I0003,2001-09-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1132.94000000,1590.29340200,,1155.40000000,1129.06000000
I0003,2001-09-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1131.74000000,1588.92621100,,1135.52000000,1114.86000000
I0003,2001-09-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1106.40000000,1553.41004400,,1131.74000000,1105.83000000
I0003,2001-09-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1085.78000000,1524.47314900,,1106.40000000,1082.12000000
I0003,2001-09-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1092.54000000,1533.98127400,,1096.94000000,1073.15000000
I0003,2001-09-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,499,500,1038.77000000,1458.99515200,,1092.54000000,1037.46000000
I0003,2001-09-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,499,499,1032.74000000,1450.53981500,,1046.42000000,1029.25000000
I0003,2001-09-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,499,499,1016.10000000,1427.24527500,,1038.91000000,984.62000000
I0003,2001-09-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,499,984.54000000,1382.93198500,,1016.10000000,984.49000000
I0003,2001-09-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,965.80000000,1356.60888500,,984.54000000,944.75000000
I0003,2001-09-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1003.45000000,1409.49668500,,1008.44000000,965.80000000
I0003,2001-09-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,500,500,1012.27000000,1421.90817800,,1017.14000000,998.33000000
