month,invested,outlier,first,second,rest,total,number of clusters
2014-10,392,209,2392,0,0,2601,1
2014-11,194,212,2392,0,0,2604,1
2014-12,192,232,2391,0,0,2623,1
2015-01,74,227,2413,0,0,2640,1
2015-02,144,217,2425,0,0,2642,1
2015-03,62,203,2405,0,0,2608,1
2015-04,16,205,2408,0,0,2613,1
2015-05,80,209,2409,0,0,2618,1
2015-06,34,210,2374,0,0,2584,1
2015-07,64,212,2373,0,0,2585,1
2015-08,2,220,2378,0,0,2598,1
2015-09,218,212,2326,0,0,2538,1
2015-10,48,213,2325,0,0,2538,1
2015-11,250,215,2327,0,0,2542,1
2015-12,56,221,2311,0,0,2532,1
2016-01,198,215,2318,0,0,2533,1
2016-02,70,213,2323,0,0,2536,1
2016-03,54,204,2290,0,0,2494,1
2016-04,254,205,2302,0,0,2507,1
2016-05,50,209,2303,0,0,2512,1
2016-06,6,209,2274,0,0,2483,1
2016-07,6,209,2276,0,0,2485,1
2016-08,110,212,2282,0,0,2494,1
2016-09,40,210,2244,0,0,2454,1
2016-10,46,208,2249,0,0,2457,1
2016-11,184,210,2261,0,0,2471,1
2016-12,6,207,2261,0,0,2468,1
2017-01,8,217,2253,0,0,2470,1
2017-02,8,208,2265,0,0,2473,1
2017-03,288,200,2211,0,0,2411,1
2017-04,58,206,2209,0,0,2415,1
2017-05,2,204,2222,0,0,2426,1
2017-06,8,210,2180,0,0,2390,1
2017-07,44,209,2193,0,0,2402,1
2017-08,24,216,2194,0,0,2410,1
2017-09,70,202,2181,0,0,2383,1
2017-10,150,210,2188,0,0,2398,1
2017-11,158,201,2211,0,0,2412,1
2017-12,136,211,2222,0,0,2433,1
2018-01,120,212,2225,0,0,2437,1
2018-02,20,219,2232,0,0,2451,1
2018-03,166,207,2184,0,0,2391,1
2018-04,178,208,2203,0,0,2411,1
2018-05,278,204,2225,0,0,2429,1
2018-06,26,206,2198,0,0,2404,1
2018-07,12,208,2201,6,0,2415,2
2018-08,240,210,2218,6,0,2434,2
2018-09,38,197,2192,6,0,2395,2
2018-10,6,204,2192,7,0,2403,2
2018-11,46,211,2198,7,0,2416,2
2018-12,224,199,2233,0,0,2432,1
2019-01,74,205,2235,0,0,2440,1
2019-02,32,215,2230,0,0,2445,1
2019-03,12,197,2163,0,0,2360,1
2019-04,2,195,2164,0,0,2359,1
2019-05,34,193,2169,0,0,2362,1
2019-06,2,198,2160,0,0,2358,1
2019-07,10,187,2180,0,0,2367,1
2019-08,6,190,2206,0,0,2396,1
2019-09,38,188,2175,0,0,2363,1
2019-10,10,186,2181,0,0,2367,1
2019-11,10,187,2188,0,0,2375,1
2019-12,12,199,2192,0,0,2391,1
2020-01,2,205,2191,0,0,2396,1
2020-02,138,210,2185,0,0,2395,1
2020-03,492,204,2120,0,0,2324,1
2020-04,278,206,2113,0,0,2319,1
2020-05,52,194,2125,0,0,2319,1
2020-06,24,208,2095,0,0,2303,1
2020-07,18,203,2096,0,0,2299,1
2020-08,128,203,2096,0,0,2299,1
2020-09,142,193,2079,0,0,2272,1
2020-10,14,196,2074,0,0,2270,1
2020-11,16,203,2067,0,0,2270,1
2020-12,32,191,2085,0,0,2276,1
2021-01,44,194,2080,0,0,2274,1
2021-02,324,195,2078,0,0,2273,1
2021-03,144,188,2018,0,0,2206,1
2021-04,160,192,2013,0,0,2205,1
2021-05,104,188,2016,0,0,2204,1
2021-06,156,178,1993,0,0,2171,1
2021-07,218,180,1986,0,0,2166,1
2021-08,398,183,1985,0,0,2168,1
2021-09,314,189,1955,0,0,2144,1
2021-10,142,183,1961,0,0,2144,1
2021-11,378,186,1957,0,0,2143,1
2021-12,318,183,1972,0,0,2155,1
2022-01,442,173,1982,0,0,2155,1
2022-02,366,175,1980,0,0,2155,1
2022-03,30,174,1910,0,0,2084,1
2022-04,26,169,1913,0,0,2082,1
2022-05,2,170,1911,0,0,2081,1
2022-06,94,165,1897,0,0,2062,1
2022-07,68,159,1752,0,0,1911,1
2022-08,98,154,1691,0,0,1845,1
