month,invested,outlier,first,second,rest,total,number of clusters
2021-02,0.0686317641882974,1591,241,160,281,2273,80
2021-03,0.021758839528558477,1544,115,87,460,2206,81
2021-04,0.06893424036281179,1543,128,106,428,2205,90
2021-05,0.019056261343012703,1543,164,142,355,2204,90
2021-06,0.030400736987563334,1520,173,97,381,2171,88
2021-07,0.029547553093259463,1516,137,107,406,2166,83
2021-08,0.061808118081180814,1517,124,115,412,2168,90
2021-09,0.058768656716417914,1501,117,100,426,2144,90
2021-10,0.029850746268656716,1501,191,119,333,2144,89
2021-11,0.05692953803079795,1500,222,153,268,2143,89
2021-12,0.054756380510440836,1508,110,108,429,2155,90
2022-01,0.07795823665893271,1508,222,94,331,2155,90
2022-02,0.06960556844547564,1508,184,111,352,2155,89
2022-03,0.009596928982725527,1459,178,129,318,2084,90
2022-04,0.009606147934678195,1457,125,103,397,2082,90
2022-05,0.0019221528111484864,1457,156,119,349,2081,88
2022-06,0.038797284190106696,1443,246,138,235,2062,88
2022-07,0.026164311878597593,1338,173,134,266,1911,90
2022-08,0.03360433604336043,1291,115,84,355,1845,90
